exp,checkpoint,checkpoint_file,episode,d_x,n_layers,n_heads,selection_mode,span_mode,kernel_family,kernel_lengthscale,kernel_signal_var,gamma,min_explainable_frac,n_causal,causal_damage_tau,causal_max_keep,ell,s,hidden_s,candidate_rank,participation_rank,entropy_rank,val_total_norm,val_explainable_frac,val_capture,val_resid_ratio,val_full_resid_ratio,top_singular_values_json,causal_max_damage,causal_mean_damage,causal_min_kept_damage,causal_sum_kept_damage,causal_selected_indices_json,causal_damages_json
rbf,rbf_elbow_nctx47_ntgt64,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx47_ntgt64_finetune_seed42/checkpoint_final.pt,0,5,8,4,causal,seed,rbf,3.0,1.0,0.95,0.001,8,0.05,0,0.0,13.0,1.0,16.0,1.0922867624603614,1.2821400483724559,292.2190113752352,0.9983165837313329,0.9604556573486778,0.20288220555345982,0.041029456109812755,"[286.14809007656606, 36.042643013298985, 32.32231718996061, 24.45010464801174, 21.336265350841785, 13.867078612053778, 6.601890798581028, 5.203764120355788]",0.7489764823487342,0.1358564454511315,0.05075505539419144,2.0456766577861054,"[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 15]","[0.7489764823487342, 0.1529305291992809, 0.23567965296306276, 0.16189240863084756, 0.16433803528516921, 0.121157205039548, 0.08777798423170416, 0.06622589668334233, 0.049123390397976224, 0.06502008127323002, 0.05536591487523559, 0.07086663649081405, 0.05075505539419144, 0.04661215061225565, 0.032290928421767055, 0.0646907753709453]"
rbf,rbf_elbow_nctx47_ntgt64,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx47_ntgt64_finetune_seed42/checkpoint_final.pt,0,5,8,4,causal,seed,rbf,3.0,1.0,0.95,0.001,8,0.05,0,1.0,4.0,28.0,34.0,2.846104587800541,3.697230890461029,13.547583124124676,0.9999999999999946,0.9551510270310367,0.21177576105153734,3.667350662206627e-13,"[3.956295767996871, 3.0315539465133665, 1.8421709316625698, 1.4870485209036381, 0.4932782822286631, 0.37706979318411726, 0.3699602479805103, 0.315253670197284]",0.12618214027950053,0.026148261349535847,0.05502132108505317,0.30354127257928615,"[0, 1, 6, 8]","[0.05502132108505317, 0.12618214027950053, 0.033903874518510686, 0.03508286447942979, 0.0485560545484959, 0.037753458038947356, 0.06178063838361348, 0.03474052771853273, 0.06055717283111899, 0.03015780505533166, 0.022346929866001508, 0.038520793337786526, 0.024690355623835758, 0.046383023458773105, 0.013622921450874528, 0.0210924331885479, 0.012167631088477468, 0.02377567696295108, 0.021068996212138938, 0.010299521565530946, 0.013553594818195734, 0.009103162326550805, 0.01183176159625416, 0.014204614136860057, 0.013790733381593985, 0.013028799036083744, 0.010858167612252476, 0.010860062554085588, 0.005440571402115888, 0.006038660560159647, 0.005138841585669462, 0.006026608195166766, 0.0076495860181455665, 0.0038115829676329915]"
rbf,rbf_elbow_nctx47_ntgt64,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx47_ntgt64_finetune_seed42/checkpoint_final.pt,0,5,8,4,causal,seed,rbf,3.0,1.0,0.95,0.001,8,0.05,0,2.0,1.0,28.0,30.0,4.83964966641812,6.7892214317456245,10.17362636984073,0.9999999999999903,0.9636757559509307,0.19058920234121277,3.92523583549125e-13,"[2.0145175941954734, 1.804686055144093, 1.5841622666872535, 0.905243011268009, 0.7933550182580398, 0.6983787926183895, 0.5608584030953249, 0.47714496919024574]",0.05126138292860511,0.018027759739734743,0.05126138292860511,0.05126138292860511,[2],"[0.0299613445720246, 0.04389884389864999, 0.05126138292860511, 0.027276055792003782, 0.03233019557163679, 0.03398052095269085, 0.04884249016586986, 0.02117091175474374, 0.02224819629112891, 0.020769019421672984, 0.0158888734328391, 0.016156838054133663, 0.011024195625750128, 0.02190857106194076, 0.011180748961135583, 0.00745870702585281, 0.012643774928485289, 0.012636086469743004, 0.012244111302642538, 0.009918513747582831, 0.012173505590388035, 0.008218156446656728, 0.008828315501163562, 0.007385055350556559, 0.008685585031906942, 0.00692733189790972, 0.00685331176661906, 0.008463104398199079, 0.006325352057716346, 0.004173692191794031]"
rbf,rbf_elbow_nctx47_ntgt64,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx47_ntgt64_finetune_seed42/checkpoint_final.pt,0,5,8,4,causal,seed,rbf,3.0,1.0,0.95,0.001,8,0.05,0,3.0,0.0,28.0,29.0,6.034244782522845,8.068670348523112,10.081042464829913,0.9999999999999902,0.9653572322910273,0.1861256771887289,3.4670094823012553e-13,"[2.585231002462955, 2.2933199079953255, 1.8621298598340401, 1.528189422844614, 1.4179528306043687, 1.2377654316765174, 1.034772825811836, 0.7452692769555176]",0.03287602119572592,0.013738601594507474,0.0,0.0,[],"[0.02284648637692477, 0.03261453614601378, 0.02560206697121795, 0.02862948797345921, 0.025458510633825097, 0.03287602119572592, 0.022861486373580885, 0.015168295440593997, 0.014714640612278373, 0.010743112306476685, 0.016327542054564555, 0.011249055203057223, 0.011040450966861608, 0.018672754047813284, 0.007190558929600617, 0.005136435643435857, 0.008772502254120719, 0.009403782171520778, 0.006699570302186175, 0.010123710484205975, 0.008356339808749294, 0.006295958321599797, 0.009110704752722375, 0.008063070584102884, 0.005480980999141343, 0.006178144493957601, 0.004850191843836767, 0.009550105309541411, 0.004402944039601776]"
rbf,rbf_elbow_nctx47_ntgt64,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx47_ntgt64_finetune_seed42/checkpoint_final.pt,0,5,8,4,causal,seed,rbf,3.0,1.0,0.95,0.001,8,0.05,0,4.0,0.0,28.0,29.0,7.1574136604520495,9.288375893685133,10.286654732928886,0.9999999999999906,0.9651301614268699,0.18673467426570967,2.380456706599026e-13,"[2.93371143037415, 2.6317982325829057, 2.2788686920132033, 1.9486141204949596, 1.781189341891213, 1.6567075308556016, 1.3945797847192076, 1.0958351774570463]",0.025848777525843667,0.009914723515437646,0.0,0.0,[],"[0.025848777525843667, 0.020129854155176964, 0.023834365212640166, 0.016631213821187436, 0.015905840261670422, 0.014796996947354875, 0.016191256283345803, 0.011537554855388652, 0.009610985682629103, 0.007663755561791032, 0.0065358430698351025, 0.013479958477897326, 0.008615004950097134, 0.011274166391745189, 0.007842647184296378, 0.005267551366556504, 0.007257766098926265, 0.006738536134376293, 0.005281435632015111, 0.0059674329929687514, 0.006397986145473618, 0.006620429334949137, 0.0070403953419745985, 0.004226277765610011, 0.004830230107929879, 0.0049752524772680605, 0.003911360798399529, 0.006440299617886074, 0.002673807752458658]"
rbf,rbf_elbow_nctx47_ntgt64,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx47_ntgt64_finetune_seed42/checkpoint_final.pt,0,5,8,4,causal,seed,rbf,3.0,1.0,0.95,0.001,8,0.05,0,5.0,0.0,28.0,29.0,8.390229832835427,10.850090361331564,10.001543908715128,0.99999999999999,0.9652784040337427,0.18633731769628795,1.6817560148493022e-13,"[3.468058289532489, 2.9988881086686368, 2.5388015808666613, 2.405275732920649, 2.1327422075556552, 1.8792842829946586, 1.7520650479979334, 1.6135092867945964]",0.01638788774677037,0.006182398057656361,0.0,0.0,[],"[0.01638788774677037, 0.013268465659594001, 0.01223411964805683, 0.008796605476271833, 0.0061069657216590925, 0.0067694853669033415, 0.005011688370156059, 0.009724490586562062, 0.011028862763063217, 0.00657630832091109, 0.005136136051599031, 0.006647042998909662, 0.004906390662563589, 0.0057077578030369416, 0.004700830119360767, 0.00618268850875125, 0.00754179339365683, 0.0052225664872018705, 0.004220083346286187, 0.00431245426436118, 0.0036934701996328913, 0.003944916884723144, 0.0022178282161905115, 0.0031581460014281034, 0.004182428909455105, 0.003795984908276884, 0.003809956100940193, 0.0024893322869011868, 0.0015148568688112475]"
rbf,rbf_elbow_nctx47_ntgt64,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx47_ntgt64_finetune_seed42/checkpoint_final.pt,0,5,8,4,causal,seed,rbf,3.0,1.0,0.95,0.001,8,0.05,0,6.0,0.0,28.0,29.0,10.177351953144814,12.526634577813658,9.911378171445504,0.9999999999999899,0.9634845146057167,0.19109025457692264,1.7629209835116625e-13,"[3.114812745476961, 2.8452627578761076, 2.5817074168392353, 2.5343197259262564, 2.2743548296065343, 2.0404468558447313, 1.896217499964541, 1.7139727309170316]",0.01148147030686709,0.004507571969097339,0.0,0.0,[],"[0.01148147030686709, 0.011073403195343867, 0.008406437535968224, 0.006942129803480425, 0.004837591890581495, 0.0056645979377015175, 0.006662553284860721, 0.005249189977695862, 0.007581188339238994, 0.005075694697398085, 0.004239080181606267, 0.004529301238084957, 0.002771905297793728, 0.003488899430491738, 0.003382982431106019, 0.004580294786837064, 0.006381592157790269, 0.0041102923775665065, 0.0019049571763055102, 0.0027797150479618293, 0.0022922975893355647, 0.0030137149335687933, 0.0016758501984271447, 0.0026292876339120137, 0.00280237207232751, 0.00192678788008443, 0.0022720573763901535, 0.0019910582199390123, 0.0009728841051580214]"
rbf,rbf_elbow_nctx47_ntgt64,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx47_ntgt64_finetune_seed42/checkpoint_final.pt,0,5,8,4,causal,seed,rbf,3.0,1.0,0.95,0.001,8,0.05,0,7.0,0.0,28.0,29.0,10.819022458830815,13.309699992141491,9.533239511099561,0.999999999999989,0.9566208491828482,0.2082766209086867,1.7731895986415624e-13,"[2.9430702239906052, 2.627927033755873, 2.4057663304844534, 2.348751668588942, 2.144484129393762, 1.9479038769700523, 1.8860098609756495, 1.7132824804510751]",0.003876037170102356,0.0018148528851179688,0.0,0.0,[],"[0.003540607318176259, 0.003876037170102356, 0.003832051662606181, 0.0029179404224669316, 0.002130458483321773, 0.0027342872961124863, 0.002545887628724919, 0.002514009539260986, 0.002377071413268912, 0.0015771500246732231, 0.002065647761511616, 0.001573083456656183, 0.0014483460230048117, 0.0010731473472370392, 0.0010684808662173432, 0.0012283776346822554, 0.0035493446741165805, 0.0021382897984278375, 0.000739418400834842, 0.002039452109715462, 0.0016186258820411923, 0.0010977643532442114, 0.0008426018108478271, 0.0008510838566238565, 0.0009385494080561203, 0.0006702634012897404, 0.0006668203644965358, 0.0005889102476062764, 0.00038702531309733505]"
rbf,rbf_elbow_nctx47_ntgt64,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx47_ntgt64_finetune_seed42/checkpoint_final.pt,0,5,8,4,causal,seed,rbf,3.0,1.0,0.95,0.001,8,0.05,0,8.0,0.0,28.0,29.0,10.948931428588693,13.511443599892033,9.454689024897844,0.9999999999999889,0.9537419490566604,0.21507684892458406,1.4656527518946727e-13,"[2.859089622077941, 2.598170045053523, 2.3256255432469453, 2.2834124362132884, 2.0848321248375825, 1.8950952460472956, 1.8443007031050929, 1.6610917442367463]",0.0,0.0,0.0,0.0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
rbf,rbf_elbow_nctx47_ntgt64,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/experiments/rbf_elbow_training/results/nctx47_ntgt64_finetune_seed42/checkpoint_final.pt,1,5,8,4,causal,seed,rbf,3.0,1.0,0.95,0.001,8,0.05,0,0.0,13.0,2.0,16.0,1.0520079681658139,1.1669138202373643,259.7304819235021,0.9975267575435659,0.9575572612414038,0.21168611204225282,0.04973170474088123,"[392.52020637909527, 41.76438256527123, 31.054117407285666, 26.072586116587125, 19.591436265981056, 9.311284288071718, 6.1133103617881375, 4.341274547412566]",0.8026682110889801,0.1492757317600879,0.05566532184854134,2.268444880596468,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13]","[0.8026682110889801, 0.17055220450844644, 0.2366696087785477, 0.257884548395934, 0.12179958452002167, 0.1687465100431852, 0.08415554551238397, 0.05855136214799449, 0.10978198864990249, 0.07237746758999983, 0.05566532184854134, 0.07381912815440288, 0.03917205382630075, 0.055773399358127654, 0.0469124554196378, 0.03388231831900014]"
