checkpoint,ell,n,candidate_rank_mean,candidate_rank_std,causal_damage_tau_mean,causal_damage_tau_std,causal_max_damage_mean,causal_max_damage_std,causal_max_keep_mean,causal_max_keep_std,causal_mean_damage_mean,causal_mean_damage_std,causal_min_kept_damage_mean,causal_min_kept_damage_std,causal_sum_kept_damage_mean,causal_sum_kept_damage_std,d_x_mean,d_x_std,ell_mean,ell_std,entropy_rank_mean,entropy_rank_std,gamma_mean,gamma_std,hidden_s_mean,hidden_s_std,kernel_lengthscale_mean,kernel_lengthscale_std,kernel_signal_var_mean,kernel_signal_var_std,min_explainable_frac_mean,min_explainable_frac_std,n_causal_mean,n_causal_std,n_heads_mean,n_heads_std,n_layers_mean,n_layers_std,participation_rank_mean,participation_rank_std,s_mean,s_std,val_capture_mean,val_capture_std,val_explainable_frac_mean,val_explainable_frac_std,val_full_resid_ratio_mean,val_full_resid_ratio_std,val_resid_ratio_mean,val_resid_ratio_std,val_total_norm_mean,val_total_norm_std
rbf_elbow_nctx47_ntgt64,0.0,16,16.0,0.0,0.05,0.0,0.782100937834167,0.12967208431519536,0.0,0.0,0.1591509632385118,0.01934770738441942,0.05512837031816801,0.005389865112766885,2.4468773324620594,0.362028543044093,5.0,0.0,0.0,0.0,1.3395890331137212,0.17322698282420534,0.95,0.0,1.8125,0.8341662504161466,3.0,0.0,1.0,0.0,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,1.1205655962383738,0.07283990061637798,13.5625,1.631716887208072,0.9611273068665523,0.005328785376253085,0.9979573914525033,0.001051343642390961,0.04417363885022295,0.009868369847244783,0.20161836728088647,0.014087337886624625,292.6477007561625,41.9435309860414
rbf_elbow_nctx47_ntgt64,1.0,16,33.4375,1.631716887208072,0.05,0.0,0.11302711912036997,0.043587477821199816,0.0,0.0,0.031983820869133636,0.004558489388184574,0.055844797611321786,0.007021578799339328,0.4426692300630749,0.17368689386717895,5.0,0.0,1.0,0.0,3.936362855456272,1.2057957856633026,0.95,0.0,27.5625,1.4127396551853895,3.0,0.0,1.0,0.0,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,3.000005876295999,1.0812275193928393,6.0,2.309401076758503,0.9549291510191078,0.0028145903818441037,0.9999999999999942,1.1241978956450813e-15,5.828239423144937e-13,3.277568792286338e-13,0.21220199465725414,0.006626206103581035,13.312300842593903,1.2610488101823472
rbf_elbow_nctx47_ntgt64,2.0,16,27.4375,3.076117683054405,0.05,0.0,0.04943633350370407,0.006771876415396559,0.0,0.0,0.02136550292827183,0.0021199455906954715,0.03060449365153121,0.028000444139643126,0.034026323953925075,0.033814808443591124,5.0,0.0,2.0,0.0,5.827927820017244,1.6809341882160034,0.95,0.0,24.625,2.4460853078609777,3.0,0.0,1.0,0.0,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,3.896478620345647,1.230381127263247,0.625,0.6191391873668903,0.957958995982681,0.007576228582501804,0.9999999999999888,3.677615514704103e-15,4.515949595617407e-13,2.6844054623039015e-13,0.2041758284476409,0.019410927369973227,9.710687472927244,1.4105682112272675
rbf_elbow_nctx47_ntgt64,3.0,16,26.8125,2.9033027170218864,0.05,0.0,0.04051772714672301,0.0048318747462000435,0.0,0.0,0.017658201691260724,0.0018949507455436954,0.003180197070653124,0.012720788282612496,0.003180197070653124,0.012720788282612496,5.0,0.0,3.0,0.0,7.0619971029882445,1.1864192517081737,0.95,0.0,24.625,2.5527762664727724,3.0,0.0,1.0,0.0,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,4.974586582694105,0.9893770845859877,0.0625,0.25,0.9598530427528296,0.006529194145161611,0.9999999999999898,2.7348468801062186e-15,4.036455147172606e-13,2.210737364171159e-13,0.19974105639123158,0.01634519750466817,10.102490042349789,1.3045797763772453
rbf_elbow_nctx47_ntgt64,4.0,16,26.75,2.9776948578836393,0.05,0.0,0.030218083137816702,0.0035465223007940592,0.0,0.0,0.012837788390509936,0.001432501657236896,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,8.189999762244938,1.290945050021072,0.95,0.0,24.8125,2.713392710243027,3.0,0.0,1.0,0.0,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,5.962807987755472,1.1451561386491367,0.0,0.0,0.9645226932719878,0.013226197401856243,0.9999999999999901,2.512638539881316e-15,3.3914484915596193e-13,1.5551198960774331e-13,0.1807657560477662,0.054660632204973074,10.266434496163061,1.2727358236384063
rbf_elbow_nctx47_ntgt64,5.0,16,26.75,2.9776948578836393,0.05,0.0,0.020589430113013923,0.0035137742092662674,0.0,0.0,0.008191207116059938,0.0009784067726288407,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,9.714033125508758,1.2663155179490628,0.95,0.0,25.0625,2.5682354513037415,3.0,0.0,1.0,0.0,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,7.317378470847502,1.1535065922125503,0.0,0.0,0.9672122563818899,0.012822780436659463,0.9999999999999893,2.6350748426115177e-15,2.8070938525001655e-13,1.3586969612894522e-13,0.1734007429413578,0.053863293282008395,9.895382636740258,1.1876393854024416
rbf_elbow_nctx47_ntgt64,6.0,16,26.75,2.9776948578836393,0.05,0.0,0.015881125363004372,0.0036310652267508106,0.0,0.0,0.005565269817906697,0.0006560266852703156,0.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,11.157031565071321,1.2926492974737873,0.95,0.0,25.125,2.80178514522438,3.0,0.0,1.0,0.0,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,8.568732386044005,1.216941826939864,0.0,0.0,0.9632840453284448,0.012093920446442688,0.9999999999999891,2.5559253454202264e-15,2.9354755095489994e-13,1.730240776809035e-13,0.18461681628832927,0.05299142889291396,9.763991466080437,1.1160170322594682
rbf_elbow_nctx47_ntgt64,7.0,16,26.75,2.9776948578836393,0.05,0.0,0.005166089951827333,0.0012051179068692179,0.0,0.0,0.0020280784458247777,0.00035740600333399817,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,11.857889323578378,1.307328518635729,0.95,0.0,25.375,2.7294688127912363,3.0,0.0,1.0,0.0,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,9.100044686702242,1.2573440114768386,0.0,0.0,0.9675887710872932,0.015722272766110525,0.9999999999999885,2.5705119745559597e-15,2.4654029917069277e-13,1.2475761708071815e-13,0.1666165168999722,0.07042851853288941,9.44623222009163,1.031573613162655
rbf_elbow_nctx47_ntgt64,8.0,16,26.75,2.9776948578836393,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,12.04005152999437,1.3404417757961598,0.95,0.0,25.375,2.7294688127912363,3.0,0.0,1.0,0.0,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,9.225769662316864,1.2868809917081687,0.0,0.0,0.9667508805831007,0.01604541521632146,0.9999999999999882,2.5162333942836512e-15,2.1267812662739711e-13,1.109199631799626e-13,0.16882713750801953,0.07115442030015874,9.371399191523263,0.9772036623003533
