probe_kind,basis,rank,n,E_model_to_T_mean,E_model_to_T_std,E_model_to_operator_mean,E_model_to_operator_std,E_model_to_zero_mean,E_model_to_zero_std,E_operator_to_T_mean,E_operator_to_T_std,E_zero_to_T_mean,E_zero_to_T_std,R_sub_mean,R_sub_std,R_use_mean,R_use_std,X_sub_mean,X_sub_std,X_use_mean,X_use_std,cos_res_mean,cos_res_std,is_selected_rank_mean,is_selected_rank_std,point_model_to_T_mean,point_model_to_T_std,point_model_to_operator_mean,point_model_to_operator_std,point_operator_to_T_mean,point_operator_to_T_std,rank_mean,rank_std,rho_operator_to_T_mean,rho_operator_to_T_std
isotropic,raw,0,4,0.29254911091635744,0.0864505488507675,1.0443477416651967,0.03514905719174693,1.0443477416651967,0.03514905719174693,0.9999999999999883,5.4461314991652965e-15,0.9999999999999883,5.4461314991652965e-15,0.9999999999989999,6.409875621278546e-17,0.9999999999990417,3.158911311274262e-14,2.0001222900134508e-12,1.1102230246251565e-16,1.916855563166564e-12,6.317793357766348e-14,-0.9582641858554777,0.021825635943406203,0.0,0.0,0.010451135401294463,0.008485950681648823,0.9914811381671973,0.009752880590227967,0.9999999999998229,9.986067819177242e-14,0.0,0.0,1342.4033405660634,1054.00588990826
isotropic,raw,1,4,0.29254911091635744,0.0864505488507675,1.071276168149564,0.084999056674059,1.0443477416651967,0.03514905719174693,1.0000346324295575,0.03301069368398164,0.9999999999999883,5.4461314991652965e-15,1.000034632428569,0.03301069368395054,1.0253306048530502,0.0654817727089674,-0.0008865454796646854,0.06508620645168184,-0.05451874616615318,0.13740289411277212,-0.9621012644221756,0.019760553965743156,0.0,0.0,0.010451135401294463,0.008485950681648823,1.0857662832021313,0.18747069731487495,1.0933892054816248,0.19179510934418323,1.0,0.0,1100.4974637114342,781.0476138414195
isotropic,raw,10,4,0.29254911091635744,0.0864505488507675,0.2841882658631726,0.0875908930694083,1.0443477416651967,0.03514905719174693,0.04548147107469973,0.012386740395860874,0.9999999999999883,5.4461314991652965e-15,0.045481471074654806,0.012386740395848788,0.27032999362487187,0.07434435450457501,0.9978163622856597,0.0011709583365967565,0.9227763822617503,0.04125574305858525,0.09138450770797742,0.06498727955619571,0.0,0.0,0.010451135401294463,0.008485950681648823,0.010290350317967977,0.008579896041211421,0.00027871023643015057,0.0003349245998479181,10.0,0.0,0.002112664569715471,0.0011108364886245692
isotropic,raw,11,4,0.29254911091635744,0.0864505488507675,0.2836572240471912,0.08961484453578705,1.0443477416651967,0.03514905719174693,0.04299327922533217,0.01314418766869413,0.9999999999999883,5.4461314991652965e-15,0.0429932792252897,0.013144187668681282,0.2697858668174633,0.07640579337772925,0.9980220006893542,0.0012011813422587421,0.9228372021192898,0.04217891083406171,0.10755172335561658,0.08643332393580395,0.0,0.0,0.010451135401294463,0.008485950681648823,0.010310184294125843,0.008538566856589812,0.0002351346414306872,0.00030981654357437944,11.0,0.0,0.001899698880996142,0.0011020867770039184
isotropic,raw,12,4,0.29254911091635744,0.0864505488507675,0.286535460083094,0.09030008314216983,1.0443477416651967,0.03514905719174693,0.038898352823932066,0.013535902417800309,0.9999999999999883,5.4461314991652965e-15,0.038898352823893645,0.013535902417787045,0.27252037295961884,0.07687761298939556,0.9983495026568899,0.0011204571552724993,0.9213000207877399,0.042988459721220236,0.05577786099349483,0.07316550075147585,0.0,0.0,0.010451135401294463,0.008485950681648823,0.010322345728036723,0.008507090361639102,0.00023502820246483648,0.0002986098088085749,12.0,0.0,0.0016101637478142532,0.001124180431093537
isotropic,raw,13,4,0.29254911091635744,0.0864505488507675,0.2889468643155,0.09079293017928984,1.0443477416651967,0.03514905719174693,0.02939464524821197,0.007851952335182133,0.9999999999999883,5.4461314991652965e-15,0.02939464524818291,0.007851952335174339,0.2748148331111143,0.0771921829512586,0.999089714964128,0.00047029940901074284,0.920007832670525,0.0436386440436285,0.042057358632883415,0.10853543782328556,0.0,0.0,0.010451135401294463,0.008485950681648823,0.010450822396317571,0.008479791955152464,3.748663904609771e-05,1.4131001810252436e-05,13.0,0.0,0.0008583923607674092,0.00039931517242701263
isotropic,raw,14,4,0.29254911091635744,0.0864505488507675,0.2898156610498285,0.08948793643038293,1.0443477416651967,0.03514905719174693,0.026975798723286676,0.0072792558175931365,0.9999999999999883,5.4461314991652965e-15,0.026975798723259996,0.0072792558175858784,0.2756774834176545,0.0759241560595066,0.9992325656092986,0.0004077906041654098,0.9196785670314975,0.04303367183242708,0.03276971940719036,0.0829938702659853,0.0,0.0,0.010451135401294463,0.008485950681648823,0.010428572887187315,0.008512804091981558,5.150743194562776e-05,2.383132863897331e-05,14.0,0.0,0.0007348113879146452,0.000352586994288438
isotropic,raw,15,4,0.29254911091635744,0.0864505488507675,0.28998936885809456,0.08925767366616529,1.0443477416651967,0.03514905719174693,0.026097407065791726,0.007385639399047309,0.9999999999999883,5.4461314991652965e-15,0.02609740706576592,0.00738563939903995,0.2758486396387686,0.07569836501293907,0.9992780145924441,0.00040404349602453214,0.9196098461602167,0.042933198478421086,0.03258033809001479,0.08463851330659532,0.0,0.0,0.010451135401294463,0.008485950681648823,0.010423880939313453,0.008509478315530115,4.2302500584010905e-05,3.0436822892950664e-05,15.0,0.0,0.000671479410499083,0.00035512013488554056
isotropic,raw,16,4,0.29254911091635744,0.0864505488507675,0.29037426771723096,0.08892272527112295,1.0443477416651967,0.03514905719174693,0.023354906075271596,0.0065468936815201466,0.9999999999999883,5.4461314991652965e-15,0.023354906075248504,0.006546893681513621,0.2762227740665414,0.07533511175891232,0.9994224019995586,0.00033282135160023516,0.9194444447891885,0.04282553363081488,0.031328619769509125,0.07344876403683977,0.0,0.0,0.010451135401294463,0.008485950681648823,0.010439945460708075,0.008506828804860943,2.7187853316880866e-05,1.909854377919169e-05,16.0,0.0,0.0005306981033703314,0.0002646354696562824
isotropic,raw,17,4,0.29254911091635744,0.0864505488507675,0.29043455136319457,0.08880215400110417,1.0443477416651967,0.03514905719174693,0.021389694032232325,0.005657000286796213,0.9999999999999883,5.4461314991652965e-15,0.021389694032211172,0.005657000286790572,0.27628342003229156,0.07522122977962116,0.9995184797500248,0.0002536970087759378,0.9194237967580915,0.04276489312726449,0.041263203116131554,0.08166296177118496,0.0,0.0,0.010451135401294463,0.008485950681648823,0.01044610414495805,0.008497831289339017,2.6100688674323227e-05,1.6282995543571504e-05,17.0,0.0,0.0004369629097770756,0.00018872454500064317
