episode,probe_kind,method,operator_kind,rank,point_model_to_T,point_operator_to_T,point_model_to_operator,E_model_to_T,E_model_to_operator,E_operator_to_T,E_model_to_zero,E_zero_to_T,R_use,R_sub,X_use,X_sub,cos_res,rho_operator_to_T,basis_source,rank_selection,selection_alpha,tau_rank,nominal_rank,response_basis_probe_kind,control,actlr_fit_probe_kind
0,isotropic,raw,galerkin_main,6,0.008509888746080706,0.0036522821834902484,0.01173794347675546,0.3265068472674327,0.32280068601597345,0.043705496521061774,1.0463909876331323,0.9999999999999942,0.30848955106715786,0.043705496521018315,0.9048341968823834,0.9980898295738513,0.01758797193059766,0.0018356770883213268,raw,first_rho_le_alpha,0.05,10,6,,,
0,isotropic,resp,galerkin_main,6,0.008509888746080706,0.0005863784420085488,0.00879883230164524,0.3265068472674327,0.32773996048521475,0.057550431037643034,1.0463909876331323,0.9999999999999942,0.31320984637513727,0.05755043103758581,0.9018995921336629,0.9966879478873881,-0.10918526904161037,0.003025378482939883,response,first_rho_le_alpha,0.05,20,6,label,,
0,isotropic,raw_euclidean,galerkin_control,6,0.008509888746080706,0.004212568197219528,0.012473531057708018,0.3265068472674327,0.32269530806422414,0.04593336518772232,1.0463909876331323,0.9999999999999942,0.30838884497068475,0.04593336518767665,0.904896320297647,0.9978901259625356,0.012298393832192663,0.002013078387930903,raw,,,,6,,euclidean_svd,
0,isotropic,resp_euclidean,galerkin_control,6,0.008509888746080706,0.000536760102053801,0.008865090088697404,0.3265068472674327,0.33229082062150145,0.07244490911204564,1.0463909876331323,0.9999999999999942,0.3175589474186928,0.0724449091119736,0.8991563149143319,0.9947517351437579,-0.1881530436711745,0.004697783790261406,response,,,,6,label,euclidean_svd,
0,isotropic,raw_random,galerkin_control,6,0.008509888746080706,0.16797160705949984,0.1678797267738162,0.3265068472674327,7.487000886639397,7.48479915625265,1.0463909876331323,0.9999999999999942,7.155070117306099,7.484799156245208,-50.195028383566715,-55.02221840932897,-0.9990488548301962,92.68253162044888,raw,,,,6,,random_A_orthonormal,
0,isotropic,resp_random,galerkin_control,6,0.008509888746080706,0.43884848646701186,0.4313160699886137,0.3265068472674327,7.45902860574531,7.459789178626364,1.0463909876331323,0.9999999999999942,7.12833796725449,7.459789178618947,-49.81320217540188,-54.64845458944034,-0.9990420487513141,114.00577289436757,response,,,,6,label,random_A_orthonormal,
0,isotropic,raw_poly_y,galerkin_control,2,0.008509888746080706,0.35299224638620963,0.35181276852195303,0.3265068472674327,0.9833222360699778,0.9353870227756035,1.0463909876331323,0.9999999999999942,0.9397273559219468,0.9353870227746734,0.1169124965319468,0.12505111762473253,-0.9432972238959582,389.2774276626073,raw,,,,6,,single_seed_polynomial_y,
0,isotropic,resp_poly_y,galerkin_control,2,0.008509888746080706,0.35299224638620963,0.35181276852195303,0.3265068472674327,0.9833222360699778,0.9353870227756035,1.0463909876331323,0.9999999999999942,0.9397273559219468,0.9353870227746734,0.1169124965319468,0.12505111762473253,-0.9432972238959582,389.2774276626073,response,,,,6,label,single_seed_polynomial_y,
0,isotropic,raw_shuffled_labels,galerkin_control,6,0.008509888746080706,0.016644745884824518,0.02413119855624281,0.3265068472674327,0.7743822263647768,0.5296917640946006,1.0463909876331323,0.9999999999999942,0.740050550431095,0.5296917640940739,0.45232518280663325,0.719426635050908,-0.94303372170006,0.33357299337869933,raw,,,,6,,shuffled_labels,
0,isotropic,resp_shuffled_labels,galerkin_control,6,0.008509888746080706,0.002136333775607046,0.009960222034765143,0.3265068472674327,0.33621092867294883,0.14470480774476877,1.0463909876331323,0.9999999999999942,0.32130526031489864,0.14470480774462488,0.8967629296939752,0.9790605186155912,-0.28129286748710003,0.019456910937337132,response,,,,6,label,shuffled_labels,
0,isotropic,raw_shuffled_Kt,galerkin_control,6,0.008509888746080706,3.9493401366143015,3.952338385491236,0.3265068472674327,108.39062052199155,108.20741264276818,1.0463909876331323,0.9999999999999942,103.58520075470109,108.20741264266059,-10728.893815391728,-11707.844150819023,-0.999996886194129,14451.079103879289,raw,,,,6,,shuffled_Kt,
0,isotropic,resp_shuffled_Kt,galerkin_control,6,0.008509888746080706,4.046205174080031,4.049130448213324,0.3265068472674327,109.9433628623496,109.76620276116304,1.0463909876331323,0.9999999999999942,105.06910338642078,109.7662027610539,-11038.516486426379,-12047.619268580798,-0.9999968834681866,14786.673862323574,response,,,,6,label,shuffled_Kt,
0,isotropic,raw_actLR,activation_low_rank,6,0.008509888746080706,0.008302767140893726,0.004891577796956094,0.3265068472674327,0.17245021393743068,0.26993969678158625,1.0463909876331323,0.9999999999999942,0.16480475842718878,0.26993969678131785,0.972839391599756,0.9271325601016102,0.04296568827968295,0.11846847815325304,raw,,,,6,,,label
0,isotropic,resp_actLR,activation_low_rank,6,0.008509888746080706,0.011791047742903248,0.005318592745027118,0.3265068472674327,0.18284212813787712,0.2780076995084036,1.0463909876331323,0.9999999999999942,0.17473595462751382,0.27800769950812715,0.9694673461604114,0.9227117190141989,-0.04045524846205249,0.1246941144709368,response,,,,6,,,label
0,isotropic,raw_best_rank,best_rank_control,6,0.008509888746080706,5.186358399151901e-16,0.008509888746080363,0.3265068472674327,0.3265068472674326,4.301543590229354e-16,1.0463909876331323,0.9999999999999942,0.312031402340016,4.301543590225077e-16,0.9026364039537231,1.0,-2.9133241202844475e-05,5.438068589238512e-29,raw,,,,,,,
0,isotropic,resp_best_rank,best_rank_control,6,0.008509888746080706,5.186358399151901e-16,0.008509888746080363,0.3265068472674327,0.3265068472674326,4.301543590229354e-16,1.0463909876331323,0.9999999999999942,0.312031402340016,4.301543590225077e-16,0.9026364039537231,1.0,-2.9133241202844475e-05,5.438068589238512e-29,response,,,,,,,
0,label,raw,galerkin_main,6,0.008509888746080706,0.0036522821834902484,0.01173794347675546,0.01730798703935274,0.016957126305718793,0.0019416463002454097,0.9987355517231674,0.9999999999999999,0.016978594860716487,0.0019416463002434683,0.9997117273165557,0.9999962300096448,0.12532053497495105,0.0018356770883213268,raw,first_rho_le_alpha,0.05,10,6,,,
0,label,resp,galerkin_main,6,0.008509888746080706,0.0005863784420085488,0.00879883230164524,0.01730798703935274,0.01730095925391639,0.002488372860865015,0.9987355517231674,0.9999999999999999,0.01732286311831883,0.002488372860862527,0.999699918413384,0.9999938080005053,-0.06908948029047104,0.003025378482939883,response,first_rho_le_alpha,0.05,20,6,label,,
0,label,raw_euclidean,galerkin_control,6,0.008509888746080706,0.004212568197219528,0.012473531057708018,0.01730798703935274,0.01695226667684869,0.002024249388122866,0.9987355517231674,0.9999999999999999,0.016973729079317483,0.002024249388120842,0.9997118925211419,0.9999959024144147,0.11786885038273882,0.002013078387930903,raw,,,,6,,euclidean_svd,
0,label,resp_euclidean,galerkin_control,6,0.008509888746080706,0.000536760102053801,0.008865090088697404,0.01730798703935274,0.01745085468584442,0.003079436806068765,0.9987355517231674,0.9999999999999999,0.017472948325227968,0.003079436806065686,0.9996946960768239,0.9999905170689575,-0.1344358621773422,0.004697783790261406,response,,,,6,label,euclidean_svd,
0,label,raw_random,galerkin_control,6,0.008509888746080706,0.05291462704388223,0.05643394172137498,0.01730798703935274,0.1478024946343378,0.14703048327251336,0.9987355517231674,0.9999999999999999,0.14798961985400333,0.14703048327236634,0.9780990724154676,0.9783820369886944,-0.9931212572518191,11.24892666038006,raw,,,,6,,random_A_orthonormal,
0,label,resp_random,galerkin_control,6,0.008509888746080706,0.14900751340114263,0.14615283964165157,0.01730798703935274,0.14269751671029357,0.13843867945812352,0.9987355517231674,0.9999999999999999,0.14287817877710238,0.1384386794579851,0.9795858260293384,0.9808347320299292,-0.992876973544756,9.666984889131998,response,,,,6,label,random_A_orthonormal,
0,label,raw_poly_y,galerkin_control,2,0.008509888746080706,0.35299224638620963,0.35181276852195303,0.01730798703935274,0.9152975319246014,0.9157866635031157,0.9987355517231674,0.9999999999999999,0.9164563435681019,0.9157866635022,0.1601077703337852,0.16133478695150838,-0.9998214501327158,389.2774276626073,raw,,,,6,,single_seed_polynomial_y,
0,label,resp_poly_y,galerkin_control,2,0.008509888746080706,0.35299224638620963,0.35181276852195303,0.01730798703935274,0.9152975319246014,0.9157866635031157,0.9987355517231674,0.9999999999999999,0.9164563435681019,0.9157866635022,0.1601077703337852,0.16133478695150838,-0.9998214501327158,389.2774276626073,response,,,,6,label,single_seed_polynomial_y,
0,label,raw_shuffled_labels,galerkin_control,6,0.008509888746080706,0.016644745884824518,0.02413119855624281,0.01730798703935274,0.03704791503915878,0.024802431141512128,0.9987355517231674,0.9999999999999999,0.03709481951974284,0.02480243114148733,0.9986239743647977,0.9993848394094718,-0.9185884956572313,0.33357299337869933,raw,,,,6,,shuffled_labels,
0,label,resp_shuffled_labels,galerkin_control,6,0.008509888746080706,0.002136333775607046,0.009960222034765143,0.01730798703935274,0.01803885043186647,0.006296507276977592,0.9987355517231674,0.9999999999999999,0.018061688502752398,0.006296507276971296,0.9996737754084295,0.999960353996111,-0.2882492640808068,0.019456910937337132,response,,,,6,label,shuffled_labels,
0,label,raw_shuffled_Kt,galerkin_control,6,0.008509888746080706,4.732384577386652,4.736795792234673,0.01730798703935274,6.398125411054575,6.388581425807115,0.9987355517231674,0.9999999999999999,6.40622575216149,6.388581425800727,-40.03972838765704,-39.813972634086056,-0.9999974497976679,22114.574536859178,raw,,,,6,,shuffled_Kt,
0,label,resp_shuffled_Kt,galerkin_control,6,0.008509888746080706,4.735212366482649,4.739638571005073,0.01730798703935274,6.293053154402394,6.283645833023208,0.9987355517231674,0.9999999999999999,6.301020468870243,6.283645833016925,-38.70285894912178,-38.48420495479096,-0.9999973311707946,21663.318704040685,response,,,,6,label,shuffled_Kt,
0,label,raw_actLR,activation_low_rank,6,0.008509888746080706,0.008302767140893726,0.004891577796956094,0.01730798703935274,0.008292981533562253,0.014699499346194675,0.9987355517231674,0.9999999999999999,0.008303480855613542,0.014699499346179977,0.9999310522056805,0.9997839247189717,0.060366154445454366,0.11846847815325304,raw,,,,6,,,label
0,label,resp_actLR,activation_low_rank,6,0.008509888746080706,0.011791047742903248,0.005318592745027118,0.01730798703935274,0.008846923278894744,0.014785956190510924,0.9987355517231674,0.9999999999999999,0.008858123918410489,0.01478595619049614,0.9999215336406461,0.9997813754995327,0.010220391738425231,0.1246941144709368,response,,,,6,,,label
0,label,raw_best_rank,best_rank_control,6,0.008509888746080706,1.4174132359516612e-15,0.008509888746081908,0.01730798703935274,0.017307987039352917,4.622958643946059e-15,0.9987355517231674,0.9999999999999999,0.017329899801276992,4.622958643941436e-15,0.9996996745728777,1.0,-0.010541428776511676,1.106614454965428e-26,raw,,,,,,,
0,label,resp_best_rank,best_rank_control,6,0.008509888746080706,1.4174132359516612e-15,0.008509888746081908,0.01730798703935274,0.017307987039352917,4.622958643946059e-15,0.9987355517231674,0.9999999999999999,0.017329899801276992,4.622958643941436e-15,0.9996996745728777,1.0,-0.010541428776511676,1.106614454965428e-26,response,,,,,,,
1,isotropic,raw,galerkin_main,6,0.022689503301952747,0.009004647531417836,0.03158855526469798,0.39918745186985044,0.40107608949224843,0.07544136429774093,1.0933272463371926,0.9999999999999839,0.3668399290656531,0.07544136429766671,0.8654284664431066,0.9943086005529067,-0.11902426096061049,0.005803766669311045,raw,first_rho_le_alpha,0.05,7,6,,,
1,isotropic,resp,galerkin_main,6,0.022689503301952747,0.0014323228462290232,0.02261146517424837,0.39918745186985044,0.400406553304248,0.06049319560306295,1.0933272463371926,0.9999999999999839,0.3662275449965257,0.06049319560300344,0.8658773852858177,0.9963405732857368,-0.09566174163820981,0.003999543876826415,response,first_rho_le_alpha,0.05,20,6,label,,
