probe_kind,method,operator_kind,n,E_model_to_T_mean,E_model_to_T_std,E_model_to_operator_mean,E_model_to_operator_std,E_model_to_zero_mean,E_model_to_zero_std,E_operator_to_T_mean,E_operator_to_T_std,E_zero_to_T_mean,E_zero_to_T_std,R_sub_mean,R_sub_std,R_use_mean,R_use_std,X_sub_mean,X_sub_std,X_use_mean,X_use_std,cos_res_mean,cos_res_std,nominal_rank_mean,nominal_rank_std,point_model_to_T_mean,point_model_to_T_std,point_model_to_operator_mean,point_model_to_operator_std,point_operator_to_T_mean,point_operator_to_T_std,rank_mean,rank_std,rho_operator_to_T_mean,rho_operator_to_T_std,selection_alpha_mean,selection_alpha_std,tau_rank_mean,tau_rank_std
isotropic,raw,galerkin_main,4,0.2918632463490134,0.0851137770317709,0.28321287314247257,0.09520056316829477,1.0449191572523828,0.03404825517674575,0.06663313446141965,0.01531087203658162,0.9999999999999883,5.4461314991652965e-15,0.06663313446135383,0.015310872036566702,0.2691201268598818,0.0818306265537326,0.9953842082899651,0.001808582975971157,0.9225521687372888,0.045213443994431786,0.004906829301390858,0.19715420676481848,6.0,0.0,0.010451135401294463,0.008485950681648823,0.01343955224624357,0.012648627680768519,0.004509048982207174,0.0030470295773513084,6.0,0.0,0.004394332135989904,0.0018164303047094694,0.05,0.0,11.0,3.7416573867739413
isotropic,raw_actLR,activation_low_rank,4,0.2918632463490134,0.0851137770317709,0.19683017729688534,0.059025835291962606,1.0449191572523828,0.03404825517674575,0.20544899997024424,0.10636280732525079,0.9999999999999883,5.4461314991652965e-15,0.2054489999700412,0.10636280732514582,0.18747573916041033,0.05141747773027777,0.9493059233247455,0.043398994013589806,0.96287002946415,0.019499110412413753,0.029193210598131354,0.17355109648041753,6.0,0.0,0.010451135401294463,0.008485950681648823,0.012492995888649472,0.007379287357954935,0.007676620158732842,0.003847568377533661,6.0,0.0,0.12596468019479864,0.08556798122822849,,,,
isotropic,raw_best_rank,best_rank_control,4,0.2918632463490134,0.0851137770317709,0.2918632463490134,0.0851137770317709,1.0449191572523828,0.03404825517674575,4.800146286193904e-16,1.0159835468883855e-16,0.9999999999999883,5.4461314991652965e-15,4.80014628618916e-16,1.015983546887393e-16,0.27761688207793395,0.07187533007294927,1.0,0.0,0.919054319480505,0.04107186840528619,4.741096803018003e-05,0.00016030642597973183,,,0.010451135401294463,0.008485950681648823,0.010451135401294344,0.008485950681648709,4.878922042647362e-16,1.1658471362008955e-16,6.0,0.0,2.267890845291371e-28,2.0165145648207848e-28,,,,
isotropic,raw_euclidean,galerkin_control,4,0.2918632463490134,0.0851137770317709,0.28568106521119035,0.09727210628144331,1.0449191572523828,0.03404825517674575,0.07335270846865118,0.01946150772750285,0.9999999999999883,5.4461314991652965e-15,0.07335270846857873,0.019461507727483854,0.27143081030109195,0.08361627041227121,0.9943353174480536,0.0026241046088289815,0.9210815547110491,0.04680873634785083,-0.03546159440805369,0.22461737100095028,6.0,0.0,0.010451135401294463,0.008485950681648823,0.015078060143265782,0.013657514206347986,0.006433390800823826,0.003977940013921658,6.0,0.0,0.0054385662038735245,0.0027158944648233967,,,,
isotropic,raw_poly_y,galerkin_control,4,0.2918632463490134,0.0851137770317709,0.9006188449997393,0.11149407309907433,1.0449191572523828,0.03404825517674575,0.8371306285384159,0.15712055320546844,0.9999999999999883,5.4461314991652965e-15,0.8371306285375884,0.1571205532053121,0.8642649174972826,0.12475368833734761,0.28069715958460484,0.2493074762348417,0.24137354031808614,0.2086467074968354,-0.9348920082251774,0.05469822974850176,6.0,0.0,0.010451135401294463,0.008485950681648823,0.613498983692651,0.3243614987053359,0.6184432434896932,0.322957667483948,2.0,0.0,776.8489323323855,614.083955166962,,,,
isotropic,raw_random,galerkin_control,4,0.2918632463490134,0.0851137770317709,5.866869366371803,1.8655953236068041,1.0449191572523828,0.03404825517674575,5.846579356653795,1.8635255402127244,0.9999999999999883,5.4461314991652965e-15,5.846579356648011,1.8635255402108672,5.592765959099698,1.7045734637819487,-35.78703575284632,19.578573359227725,-32.45820909333656,17.17457299281727,-0.9985717543021885,0.0007664252067721551,6.0,0.0,0.010451135401294463,0.008485950681648823,0.14191846389821802,0.09225321625774865,0.14073271325637576,0.08945324434806073,6.0,0.0,47.910911458829084,34.39886685670202,,,,
isotropic,raw_shuffled_Kt,galerkin_control,4,0.2918632463490134,0.0851137770317709,186.2108598240747,113.38929936224172,1.0449191572523828,0.03404825517674575,186.13574638046254,113.43405080183229,0.9999999999999883,5.4461314991652965e-15,186.13574638027856,113.4340508017203,177.23468278804796,106.6724688530693,-44295.978991508826,41704.424284419416,-39945.39449138677,37475.59310065291,-0.9999976992149144,2.0719254717456653e-06,6.0,0.0,0.010451135401294463,0.008485950681648823,5.849937659811815,3.0225920607221086,5.853033679538819,3.028334327092304,6.0,0.0,47222.78936707588,43316.56604444812,,,,
isotropic,raw_shuffled_labels,galerkin_control,4,0.2918632463490134,0.0851137770317709,0.6771545165408223,0.3217196365645723,1.0449191572523828,0.03404825517674575,0.5044095489511936,0.33035151941257157,0.9999999999999883,5.4461314991652965e-15,0.504409548950694,0.33035151941224294,0.648058861696345,0.31450079755204746,0.6637219121438742,0.3968706779127039,0.5058366480311821,0.3935620052283015,-0.829840762963356,0.21334300995216365,6.0,0.0,0.010451135401294463,0.008485950681648823,0.02157890015957612,0.006863777044850161,0.013765373537856226,0.002614408538796544,6.0,0.0,0.33573016516392346,0.3563371593158109,,,,
isotropic,resp,galerkin_main,4,0.2918632463490134,0.0851137770317709,0.30073847802068693,0.07982081006192346,1.0449191572523828,0.03404825517674575,0.0806672596079112,0.03685961339570646,0.9999999999999883,5.4461314991652965e-15,0.08066725960783142,0.03685961339566978,0.2862812864319509,0.06696918246745036,0.9924738199026041,0.007268816395278525,0.9146793714885983,0.038547077658745474,-0.18986276352345985,0.24476953531504433,6.0,0.0,0.010451135401294463,0.008485950681648823,0.011369241958721413,0.007541696716828704,0.0018171607580824438,0.001725403939913608,6.0,0.0,0.006901273780999091,0.005687912651968375,0.05,0.0,20.0,0.0
isotropic,resp_actLR,activation_low_rank,4,0.2918632463490134,0.0851137770317709,0.21833838457114885,0.05172089955669967,1.0449191572523828,0.03404825517674575,0.21733529101435517,0.08801007547197366,0.9999999999999883,5.4461314991652965e-15,0.2173352910141403,0.08801007547188673,0.20854204506263058,0.04678540100932886,0.9469560412413734,0.03865641114804171,0.954868560130393,0.01946287277620471,-0.14339095752272954,0.2506711089320697,6.0,0.0,0.010451135401294463,0.008485950681648823,0.008309931476023645,0.00413779680088282,0.00992370565952028,0.002865416143340535,6.0,0.0,0.12401464858822143,0.07415198610382527,,,,
