basis,operator_kind,lambda,n,E_model_to_T_mean,E_model_to_T_std,E_model_to_operator_mean,E_model_to_operator_std,E_model_to_zero_mean,E_model_to_zero_std,E_operator_to_T_mean,E_operator_to_T_std,E_zero_to_T_mean,E_zero_to_T_std,R_sub_mean,R_sub_std,R_use_mean,R_use_std,X_sub_mean,X_sub_std,X_use_mean,X_use_std,cos_res_mean,cos_res_std,lambda_mean,lambda_std,point_model_to_T_mean,point_model_to_T_std,point_model_to_operator_mean,point_model_to_operator_std,point_operator_to_T_mean,point_operator_to_T_std,rank_mean,rank_std,rho_operator_to_T_mean,rho_operator_to_T_std
matched_response,actLR,0.0,4,0.012691492571639566,0.0056383541420323225,0.006372875517838676,0.0019884213852161565,1.001668446637162,0.004071951723179421,0.01154424251857777,0.005371149550420757,0.9999999999999998,1.1102230246251565e-16,0.01154424251856623,0.005371149550415387,0.00635726232803494,0.001960783187456692,0.9998450935290529,0.00012452106720700737,0.9999567017126614,2.5772394733504773e-05,-0.10551388064808763,0.08153759401347949,0.0,0.0,0.010451135401294463,0.008485950681648823,0.009306092344691298,0.0031365417663561895,0.01039966703155507,0.0025468148040803593,6.0,0.0,0.12965248257423537,0.07139755334173618
matched_response,actLR,0.1,4,0.015881961041336323,0.006996405462722187,0.009824320648029633,0.0033753423252842756,1.0016636987810341,0.0032972850724063024,0.01405760898983804,0.006306067126826482,0.9999999999999997,1.6958936828758672e-16,0.01405760898982399,0.006306067126820177,0.009801361344986045,0.00334061479715953,0.9997725587675332,0.0001763222913838884,0.9998955635353677,6.787601666969176e-05,-0.17288344341687206,0.11968988533414757,0.1,0.0,0.010451135401294463,0.008485950681648823,0.007503215184382813,0.004328137928698897,0.01102215786576,0.004810523953493477,6.0,0.0,0.13459826641554745,0.08093098513053384
matched_response,actLR,0.25,4,0.021295214116530632,0.010126074574626873,0.015910661429347165,0.005902550491078224,1.0017147965852202,0.0028263309986672957,0.01905402380498133,0.009081286441441362,0.9999999999999997,2.3111135221866393e-16,0.019054023804962284,0.009081286441432282,0.01587279483498317,0.0058518613715322606,0.9995750918542665,0.0003474764799683476,0.9997223711729929,0.0001918290049150934,-0.3027567779798276,0.1300854738096893,0.25,0.0,0.010451135401294463,0.008485950681648823,0.0065779512955430886,0.0051523877691888684,0.011867076478005367,0.006412426196234665,6.0,0.0,0.1628155966863803,0.10240640199802395
matched_response,actLR,0.5,4,0.032672976150132906,0.016748826052360777,0.03341590510693507,0.01240624210530305,1.0019124100276184,0.0023753851503471083,0.03363144338601388,0.01673491679357659,0.9999999999999994,3.3917873657517345e-16,0.03363144338598026,0.016734916793559863,0.03333192878835651,0.012322170358833623,0.99865888293571,0.0011859011381885908,0.9987751056114839,0.0007882353451343584,-0.5678336383070974,0.10755695470058498,0.5,0.0,0.010451135401294463,0.008485950681648823,0.008984483866191792,0.003421076806847079,0.01584054429760513,0.012251656369231577,7.75,2.0615528128088303,0.3122829876223612,0.19811668001237456
matched_response,actLR,0.75,4,0.05385967283372568,0.028894207334206563,0.06608265998892211,0.03837821106018298,1.0025691587589045,0.003173471974796058,0.06377530385625071,0.03335755841416159,0.9999999999999989,6.568167990716596e-16,0.063775303856187,0.03335755841412827,0.06584162804637025,0.03806577464227209,0.9950981655905371,0.004330541975370158,0.9945781276168663,0.005510727551144837,-0.6624707919427438,0.11644884718774277,0.75,0.0,0.010451135401294463,0.008485950681648823,0.034960537647659426,0.025384004084852807,0.04337115481697358,0.03245310716914832,17.25,4.856267428111155,1.510898629350266,1.0498179184799628
matched_response,actLR,0.9,4,0.08994897100851072,0.04919257690280952,0.15499585945939964,0.09650133903454794,1.0045255268930835,0.006751422371113865,0.1375879010865882,0.0747126187188084,0.9999999999999977,1.4232233556883715e-15,0.13758790108645097,0.07471261871873389,0.1538909872413997,0.09491915859492776,0.9768830879277668,0.01942777817396019,0.9695603290445906,0.030773864201425565,-0.7859859903214553,0.10115387240250233,0.9,0.0,0.010451135401294463,0.008485950681648823,0.07398795493247426,0.07360537555881289,0.08094164071010117,0.08462083311619821,20.0,0.0,7.088841505529243,4.954445408873257
matched_response,actLR,1.0,4,0.301388163414327,0.11232644557703302,0.6986512154050356,0.04961611080466584,1.0323058184686924,0.031050661929447245,0.7038890382753458,0.06087269043778205,0.9999999999999754,1.1857057158180406e-14,0.703889038274659,0.06087269043771863,0.6763254879244962,0.033548642599430134,0.501761108465931,0.08402241911247431,0.541739700818494,0.04478821873659325,-0.9033134991054326,0.05611694851573561,1.0,0.0,0.010451135401294463,0.008485950681648823,0.5869288029238844,0.3250249375349006,0.5949732785325788,0.3340530418828822,20.0,0.0,797.5278758373317,592.1363712238625
matched_response,galerkin,0.0,4,0.012691492571639566,0.0056383541420323225,0.012854996147663642,0.005643482072169287,1.001668446637162,0.004071951723179421,0.002920628334316335,0.0006740150217061174,0.9999999999999998,1.1102230246251565e-16,0.002920628334313415,0.0006740150217054431,0.012822661414790479,0.005597956446991261,0.9999911292079458,4.111934402016757e-06,0.9998120765169548,0.00014443441623216923,-0.17640359131165687,0.13605553737193246,0.0,0.0,0.010451135401294463,0.008485950681648823,0.011822094214404786,0.007204723985473167,0.002586403835458755,0.003379915435342732,6.0,0.0,0.008369219846940456,0.006812736633204913
matched_response,galerkin,0.1,4,0.015881961041336323,0.006996405462722187,0.016570266594262854,0.007118301085134836,1.0016636987810341,0.0032972850724063024,0.005644111591213789,0.0020729165105748174,0.9999999999999997,1.6958936828758672e-16,0.005644111591208147,0.002072916510572745,0.016530835936365278,0.0070705609904984975,0.999964921267201,2.5543986150498642e-05,0.9996892368387047,0.00023220843948537398,-0.3000459133263705,0.17195665477536276,0.1,0.0,0.010451135401294463,0.008485950681648823,0.012294848339600761,0.006461355117013575,0.00293635689610738,0.00321625094112939,6.0,0.0,0.011606081360120115,0.006196757493129712
matched_response,galerkin,0.25,4,0.021295214116530632,0.010126074574626873,0.02399008321268686,0.01099595511038024,1.0017147965852202,0.0028263309986672957,0.010676021811714356,0.004323523872792512,0.9999999999999997,2.3111135221866393e-16,0.010676021811703684,0.004323523872788189,0.02393135704846888,0.010929589408981739,0.999872002914267,9.78937932351819e-05,0.999337698206332,0.000516061939901478,-0.4755603859186927,0.14898605795270142,0.25,0.0,0.010451135401294463,0.008485950681648823,0.013061177280423277,0.006603586415620379,0.003693313601082824,0.0028807212689206355,6.0,0.0,0.01757503864459718,0.005413357620219368
