exp,checkpoint,checkpoint_file,episode,d_x,n_layers,n_heads,selection_mode,span_mode,kernel_family,kernel_lengthscale,kernel_signal_var,gamma,min_explainable_frac,n_causal,causal_damage_tau,causal_max_keep,ell,s,hidden_s,candidate_rank,participation_rank,entropy_rank,val_total_norm,val_explainable_frac,val_capture,val_resid_ratio,val_full_resid_ratio,top_singular_values_json,causal_max_damage,causal_mean_damage,causal_min_kept_damage,causal_sum_kept_damage,causal_selected_indices_json,causal_damages_json
2b,dx30,model_dx30.pt,1,30,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,1.0,16.0,4.0,16.0,1.8200385136363915,2.543743472868686,88168.04822770426,0.9999773090005014,0.9586567034234923,0.20338399508143318,0.004763507058726529,"[90528.90570998174, 42747.17599783947, 29290.84598052407, 16458.6188142939, 9235.846973080246, 7661.881348829115, 5796.992084415411, 4863.907551275838]",12.709931472677251,2.7315417634566193,0.9784414169653582,43.70466821530592,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[1.0262860929934836, 2.856881162402406, 12.709931472677251, 1.4136496576170665, 4.544465325507984, 1.9260632011281558, 1.1699684503042669, 2.544334177771177, 1.0038708428815775, 3.794561429807128, 0.9831551254375401, 3.112728429535998, 1.0746508346668306, 3.5818616963028025, 0.9784414169653582, 0.983818899306887]"
2b,dx30,model_dx30.pt,1,30,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,2.0,15.0,3.0,15.0,1.9291419325280252,2.4209009524695606,10546.193451017116,1.0,0.954797543780343,0.21260869271894095,3.074126568730493e-12,"[12564.4359604384, 6979.713122307546, 4680.6498158226395, 1331.1574161391393, 867.3633499435346, 452.1370740741909, 351.2079456168964, 232.1282944978295]",2.7967462091280604,1.2356161747595782,0.9942952719063985,18.534242621393673,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[1.009634140175665, 0.9942952719063985, 1.3470658039537724, 1.009298352643694, 2.7967462091280604, 1.008047558311785, 2.152396306585508, 1.0093844290208156, 1.0462203243348682, 1.0087708095082164, 1.009003561013375, 1.0875597021341612, 1.0187526670158609, 1.0269961000134027, 1.0100713856480905]"
2b,dx30,model_dx30.pt,1,30,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,3.0,16.0,0.0,16.0,2.4785599282000272e-14,1.9356132919466849,3.8800196595711665e-07,0.0,0.0,0.0,0.0,"[3.747730259524398e-07, 6.650731994447503e-08, 4.6009166710969186e-08, 3.760194031828451e-08, 2.847718692271221e-08, 2.565851471240514e-08, 2.480489444384311e-08, 2.2849756850844593e-08]",127.44917053857375,38.565991652592444,1.7303318494461208,617.0558664414791,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[68.20983287930794, 42.839590318902246, 8.009822696188909, 12.997671134819996, 2.713325551440483, 45.61082102264611, 43.258404968761475, 1.7303318494461208, 49.767178260350065, 2.9815548010622503, 127.44917053857375, 9.158527709425638, 7.854904274315035, 48.46984100615764, 77.54409859411366, 68.46079083596773]"
2b,dx30,model_dx30.pt,1,30,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,4.0,16.0,0.0,16.0,3.142205010904677e-14,2.369056293742674,4.119838386976986e-07,0.0,0.0,0.0,0.0,"[3.8453946296687385e-07, 1.0851756181049839e-07, 5.704874052176772e-08, 4.8107012375885884e-08, 3.740589246904163e-08, 3.324386348992196e-08, 3.067881125957873e-08, 2.93361213100921e-08]",145.08888503634225,45.96835238562683,1.056980332798963,735.4936381700293,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[56.68288315515204, 97.8884360579658, 2.963644336577165, 1.056980332798963, 117.09597538434224, 70.18137420584272, 107.72462156848744, 18.368698500933927, 20.426265235802443, 12.721667300582526, 40.43209090804015, 5.695783466036619, 23.283846962007704, 9.501641291060826, 6.380844428056452, 145.08888503634225]"
2b,dx30,model_dx30.pt,1,30,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,5.0,16.0,0.0,16.0,5.735500306277489e-14,3.1933349551954637,4.816324567162455e-07,0.0,0.0,0.0,0.0,"[3.9064920560336936e-07, 2.4824763250370715e-07, 7.956865846020657e-08, 6.876494062175907e-08, 4.86193163870734e-08, 3.875891314970451e-08, 3.201223724511542e-08, 3.04753034145126e-08]",189.02014006462218,68.97540529262523,3.9171125341046995,1103.6064846820034,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[56.90229198904519, 189.02014006462218, 155.6235215707538, 12.411184117375514, 110.74168403454867, 26.197191558262055, 23.353918846078685, 160.56112211210194, 128.24280781893978, 18.299276924579374, 156.03988918450608, 3.9171125341046995, 10.942596458620391, 4.904453972216538, 36.1321682880194, 10.317125208229234]"
2b,dx30,model_dx30.pt,1,30,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,6.0,16.0,0.0,16.0,4.570565770991407e-14,3.3462658051829948,4.593948201254858e-07,0.0,0.0,0.0,0.0,"[3.6202404827837164e-07, 2.4155625617320365e-07, 7.408404291735032e-08, 6.906837083489443e-08, 5.117515301868815e-08, 4.3351706267788436e-08, 3.5278063727032165e-08, 3.08571301017256e-08]",668.3078403620217,150.65412677120136,0.9371914285096261,2410.466028339221,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[428.2176699230998, 668.3078403620217, 601.2479611573171, 6.262580821132639, 4.613926686837536, 0.9371914285096261, 39.18017806608285, 70.11398319801945, 9.236343750288889, 54.33872586594459, 138.42333496571484, 2.709975011456189, 7.791520350298287, 241.729209430155, 130.44567195831826, 6.909915364024721]"
2b,dx30,model_dx30.pt,1,30,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,7.0,16.0,0.0,16.0,4.905240771313577e-14,3.2270196632943713,4.6675180492120164e-07,0.0,0.0,0.0,0.0,"[3.6504978408243194e-07, 2.562525281351754e-07, 7.180174430503711e-08, 6.554900687609538e-08, 4.552737028932007e-08, 4.0289279195648184e-08, 3.4617094489718016e-08, 3.1212914756403296e-08]",112.17614684377786,26.377277297933805,0.803863730017509,422.036436766941,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[112.17614684377786, 57.98382255167873, 31.66806530012368, 40.24838859127078, 3.4833278942332786, 13.823009646534707, 21.926068845028432, 39.67337522364482, 12.825366462592903, 2.602772719983398, 4.643627895243966, 16.622473393019217, 10.841616075490302, 24.382919058492572, 28.33159253580875, 0.803863730017509]"
2b,dx30,model_dx30.pt,1,30,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,8.0,0.0,0.0,16.0,2.527122030438699e-15,4.2107450722570965,2.2420910701845315e-07,0.0,0.0,0.0,0.0,"[1.5707050860673534e-07, 1.2828427307022639e-07, 5.9325012063892536e-08, 3.895436277256678e-08, 2.9496872238090173e-08, 2.658600736125927e-08, 1.774876240141482e-08, 1.7237869310698954e-08]",0.0,0.0,0.0,0.0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2b,dx30,model_dx30.pt,2,30,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.0,16.0,14.0,16.0,6.753606642828097,8.58671218396385,5252.313119261823,0.8342489108662924,0.9621821270231489,0.4441853312255206,0.4071253973086273,"[2324.1662628098566, 2236.069437004004, 1850.0896498132843, 1564.244429217305, 1382.791406403722, 1321.0608705952798, 1005.2897994550101, 847.9279702268694]",347.8709853953295,80.67272358718436,1.443802912066161,1290.76357739495,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[347.8709853953295, 30.725512586696325, 10.098751691849456, 73.54373167251447, 13.615799776696493, 49.447813827468124, 6.395330100820808, 146.53747426192515, 1.443802912066161, 104.58999665696548, 127.0750589200536, 77.51988326050116, 4.752178967365512, 59.69825935565293, 13.349105813976424, 224.09989219506826]"
2b,dx30,model_dx30.pt,2,30,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,1.0,16.0,6.0,16.0,1.5548150544907615,2.3905413800074444,60593.831940341726,0.9999539742958266,0.9594181844840846,0.20155885843458493,0.006784224655282409,"[60690.5423592702, 18098.78169519272, 14027.335192895365, 11946.947509958727, 11068.391728727174, 7640.486147937645, 6719.927262498754, 3956.760265570732]",159.6105292951644,30.34837919743569,0.6993683586960261,485.5740671589711,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[159.6105292951644, 9.782258118194594, 43.03368721946291, 1.5835575077634325, 44.09149942593284, 2.2167691839126324, 46.79950399493267, 0.7579593969771183, 30.942709773834853, 0.8951449096587416, 1.1208377332225585, 24.382579067778618, 21.44223105633671, 5.472375804590327, 0.6993683586960261, 92.74305631251264]"
2b,dx30,model_dx30.pt,2,30,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,2.0,11.0,1.0,11.0,1.0014216827803712,1.006693623886928,69090.7272050215,0.9999913413518129,0.9992316867291454,0.027874096693657768,0.0029425581026003033,"[70379.92892611971, 1500.5204299085415, 850.310233864933, 520.9711368616639, 325.47247286697825, 243.5480513519354, 209.5255601702512, 154.63357474557452]",76.85818425989874,17.52434514179062,0.6008874104084624,192.76779655969682,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[19.38314402962071, 57.496374664391595, 1.3265038891127308, 0.88082796511087, 5.328800165428836, 0.6008874104084624, 1.088720746368673, 76.85818425989874, 3.721048168185921, 2.362434075969736, 23.72087118520058]"
2b,dx30,model_dx30.pt,2,30,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,3.0,4.0,1.0,4.0,1.337166416968591,1.5511628077992958,97738.2615168414,1.0,0.9577641718581403,0.20551357167316156,1.14450319125575e-12,"[96108.10062641138, 39230.9705202707, 7226.788555943933, 618.4720647974295, 7.413126546482808e-08, 3.598067370847601e-08, 3.002133208996706e-08, 2.8219132071471835e-08]",9.29488885297433,4.2058766934923035,1.4870996535061225,16.823506773969214,"[0, 1, 2, 3]","[9.29488885297433, 3.852838933347878, 2.188679334140887, 1.4870996535061225]"
2b,dx30,model_dx30.pt,2,30,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,4.0,16.0,0.0,16.0,2.992468108224653e-14,3.566397298144212,3.373306884742576e-07,0.0,0.0,0.0,0.0,"[3.4850471967691516e-07, 1.4175535769800905e-07, 8.893143957243587e-08, 8.55229970940542e-08, 5.8517531741939956e-08, 4.486589206273438e-08, 3.546029233099613e-08, 3.4435519525064475e-08]",5062.8599770758665,794.0362270616724,9.338504716128655,12704.579632986759,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[724.2712689138096, 2153.1290272996234, 586.2699535714471, 1335.3656418719677, 233.0319228478867, 21.122995637878503, 32.019396052031844, 9.338504716128655, 280.0518080160763, 194.59173515256703, 30.53530529568398, 34.883825708293664, 1405.0112798382129, 348.393959591417, 5062.8599770758665, 253.70303139786805]"
2b,dx30,model_dx30.pt,2,30,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,5.0,16.0,0.0,16.0,4.681758839729848e-14,3.316261160850574,3.731211516990646e-07,0.0,0.0,0.0,0.0,"[3.9075260090114595e-07, 1.6395551087003186e-07, 1.1018499780397357e-07, 8.356165512000164e-08, 6.730307083961333e-08, 4.8763499915403284e-08, 3.899947029871932e-08, 3.7342173428710873e-08]",42518.671144749445,5740.018029856842,49.51846696780935,91840.28847770947,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[83.80005169013634, 700.4519528813888, 537.2584132499494, 1434.946756212282, 11886.695604752867, 441.567328153945, 341.63139439114303, 2111.7517460254876, 1240.1952997069482, 42518.671144749445, 416.7916615139571, 49.51846696780935, 3521.563941399519, 23929.98640918651, 200.70553353248718, 2424.7527732956028]"
2b,dx30,model_dx30.pt,2,30,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,6.0,16.0,0.0,16.0,3.5762124075728186e-14,3.960277450463865,3.3310577644278073e-07,0.0,0.0,0.0,0.0,"[3.5086367844830374e-07, 1.5784926175598148e-07, 1.0785925229969642e-07, 9.656756558475203e-08, 7.403232776686615e-08, 5.26358078580395e-08, 4.646879226954581e-08, 3.984149539135775e-08]",31582.30214135085,4082.9542376696772,27.001370671643823,65327.26780271483,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[31582.30214135085, 5349.719181285654, 1490.5740885818739, 136.98419501227116, 2868.5670391145345, 3176.6450634370876, 120.20028173516555, 296.9659429431696, 2693.485244951837, 27.001370671643823, 124.01954948230265, 91.76997597795821, 369.0887570854229, 397.43765326517075, 9566.137216000467, 7036.370101819421]"
2b,dx30,model_dx30.pt,2,30,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,7.0,16.0,0.0,16.0,4.5827874437853405e-14,3.9221575335673187,3.7937374471847396e-07,0.0,0.0,0.0,0.0,"[3.70786067900173e-07, 1.8103800643540215e-07, 1.1572882045325187e-07, 9.140267446358552e-08, 7.627801469096923e-08, 5.2088228946946826e-08, 4.9246441228799866e-08, 4.41406468441392e-08]",4847.954713255949,876.2256115960781,4.596936578076613,14019.60978553725,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[751.5534963303454, 74.51913033416683, 129.62172889749158, 566.4712572555048, 2640.3504061799013, 858.7195526320405, 1337.2393149511977, 4847.954713255949, 1894.5018316778708, 153.3439985967872, 47.38651862352564, 328.66119769900484, 28.248719680968257, 4.596936578076613, 19.63075790522293, 336.81022493919664]"
2b,dx30,model_dx30.pt,2,30,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,8.0,0.0,0.0,16.0,4.882460469168475e-15,3.0862371990120647,2.0454935346231974e-07,0.0,0.0,0.0,0.0,"[2.255954741450436e-07, 8.794518964943305e-08, 5.915026409490528e-08, 5.059949347707127e-08, 3.792132059539079e-08, 2.557763719119945e-08, 2.090907436007804e-08, 2.0559372081705792e-08]",0.0,0.0,0.0,0.0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2b,dx30,model_dx30.pt,3,30,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,0.0,16.0,13.0,16.0,6.98999235482083,8.896815726712223,5408.822470477111,0.8571021464517132,0.9549348980988119,0.42605545310189413,0.378018324355165,"[2674.7589491919316, 2329.249124963414, 2146.800098974903, 1858.8183588768443, 1577.7080095711797, 1307.3704621399713, 1216.7584498591295, 950.0215336721682]",3.944257806277689,1.589421305423357,0.9945760661039097,25.430740886773712,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[1.5587692958511943, 2.233562139516407, 2.2401891658202815, 1.7725170581011525, 1.6065617388503477, 1.0588945200175002, 1.4419312304854468, 1.0261881446042467, 1.0013946187801335, 1.0770132081972428, 0.9945760661039097, 1.6698286210953164, 1.006611011083633, 1.5053099273236268, 1.2931363346655846, 3.944257806277689]"
2b,dx30,model_dx30.pt,3,30,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,1.0,16.0,8.0,16.0,3.9027409917124545,5.396488628803825,103249.1165323471,0.9998994418179025,0.9615072733693063,0.1964418846737559,0.010027870267282513,"[64251.73817903484, 54284.71416042695, 36345.670953378496, 26238.381733403698, 20988.13717584446, 18489.493671246328, 13274.457804870195, 12686.763165458078]",19.23710980784445,5.672445938937022,1.021516320754742,90.75913502299234,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[1.1603909037363023, 3.130342097104413, 15.242824404851996, 3.079077323134723, 1.021516320754742, 1.3366804278128865, 1.3182850024797368, 1.678714504729121, 3.1382181531454236, 1.4258734967341897, 19.23710980784445, 1.922097917078863, 18.478311766200516, 1.553204882248627, 15.610526376074143, 1.4259616390622087]"
2b,dx30,model_dx30.pt,3,30,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,2.0,15.0,3.0,15.0,1.104278461489247,1.2976669436409158,55066.48207071219,1.0,0.9769661702206492,0.1517690013782481,9.7420707605079e-13,"[77978.44856975994, 13101.11169565626, 8403.131579958774, 5953.667832591699, 3558.881477907973, 3073.5513660542456, 2194.885780646159, 1910.0956553960336]",11.682606451552966,2.644156236563466,0.6930325046630574,39.662343548451986,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[1.2568047938131088, 11.682606451552966, 1.2856041681319983, 9.757030703143766, 3.391293894442079, 0.6930325046630574, 1.2652703872597835, 2.2088437968298487, 1.1259469276120673, 0.6937741383669667, 0.7459795792286881, 0.733533291561066, 0.7040039607707572, 0.6977724326446495, 3.42084651843118]"
2b,dx30,model_dx30.pt,3,30,8,4,causal,seed,linear,nan,nan,0.95,0.001,8,0.05,0,3.0,16.0,0.0,16.0,2.5879517256716305e-15,5.005869531873981,2.605914197566745e-07,0.0,0.0,0.0,0.0,"[1.5420268910863807e-07, 1.2471280866053633e-07, 5.957360929554585e-08, 4.941292432883809e-08, 3.336778184970225e-08, 2.890503010276176e-08, 2.3839399716502395e-08, 1.9914174563212014e-08]",167.2259229305569,32.26915655772484,1.5181884281921678,516.3065049235973,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[11.93678553773908, 3.514098110512744, 1.5181884281921678, 16.035312507436284, 19.766977953442527, 22.627870455301295, 2.978157256368261, 44.46347651699141, 43.00353920326117, 2.2098503358675456, 49.80518546977463, 17.71940627030228, 89.20167794374841, 19.48663418530136, 4.813421818801378, 167.2259229305569]"
