exp,checkpoint,checkpoint_file,sweep,sweep_val,d_x,d_model,n_layers,n_heads,episode,probe_kind,selection_mode,gamma,min_explainable_frac,n_causal,causal_damage_tau,causal_max_keep,tau_sv,n_build,n_val,n_eval,B_nat,dim_R_nat,dim_over_nctx,dim_over_rT,r_eff_T_task,mean_s,mean_hidden_s,sum_candidate_rank,mean_candidate_rank,max_causal_damage,mean_causal_damage,sum_kept_causal_damage,E_F_T,E_TQ_T,E_F_TQ,X_use,X_sub,max_val_closure,mean_val_closure,max_build_closure,mean_build_closure,max_val_refinement,mean_val_refinement,max_build_refinement,mean_build_refinement,s_list,candidate_ranks,mse_model,mse_krr,mse_ratio,E_pointwise_F_T
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,10,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,49,3,0.06382978723404255,1.0,3,0.7777777777777778,8.777777777777779,131,14.555555555555555,4.2385816393244,0.3062901966292637,8.541582307885182,0.004499247961550637,2.2733143167612713e-13,0.004499247961555802,0.9999797873952182,1.0,0.01775708892861909,0.009798048789722279,0.019635995445208807,0.010814233103755637,0.9999974430837626,0.8888239238168968,0.9999974120168267,0.8888089602496277,"[3, 1, 1, 0, 0, 1, 1, 0, 0]","[3, 16, 16, 16, 16, 16, 16, 16, 16]",0.0033948796708425464,0.0030733177276781706,1.1046302307985933,0.0027251985474854557
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,11,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,49,3,0.06382978723404255,1.0,3,0.7777777777777778,9.555555555555555,131,14.555555555555555,6.923733718628231,0.32037822129322724,8.913091640822302,0.007563555388484413,1.8317850095348502e-13,0.007563555388467734,0.9999427813753566,1.0,0.025997135917660782,0.013974753954441033,0.023962383060179178,0.013303356430751347,0.9999950811805545,0.8887531200246829,0.9999951833767785,0.888768390497903,"[3, 1, 1, 0, 0, 1, 1, 0, 0]","[3, 16, 16, 16, 16, 16, 16, 16, 16]",0.00692510294844842,0.00528475356567156,1.310392786038721,0.0061919504587861565
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,12,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,49,3,0.06382978723404255,1.0,3,0.7777777777777778,9.777777777777779,131,14.555555555555555,3.147398050835627,0.1743431859226139,5.057180371063967,0.00539545552219525,1.8981201746958626e-13,0.00539545552215901,0.9999709169851968,1.0,0.020118867636001445,0.01187341883872424,0.019522647157852843,0.011338465232630364,0.9999961109635335,0.8887958821835502,0.9999969047576291,0.8888024822165721,"[3, 1, 1, 0, 0, 1, 1, 0, 0]","[3, 16, 16, 16, 16, 16, 16, 16, 16]",0.00041546795257925515,0.0003016646340209137,1.3772511117443476,0.0029258920771576616
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,13,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,38,3,0.06382978723404255,1.0,3,0.5555555555555556,11.666666666666666,134,14.88888888888889,4.553723287851322,0.1430711147523085,7.801016716770355,0.004795598130789864,9.060751841938554e-14,0.004795598130812749,0.9999770255526845,1.0,0.0370178129018254,0.019164144369766163,0.034204264901374154,0.017906017463304322,0.9999891465561737,0.8886457969150839,0.9999917831339126,0.8886761114405021,"[3, 1, 0, 0, 0, 0, 1, 0, 0]","[6, 16, 16, 16, 16, 16, 16, 16, 16]",0.009908935196383042,0.010441738488102755,0.948973698936553,0.005234806209385843
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,14,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,57,3,0.06382978723404255,1.0,3,0.8888888888888888,10.333333333333334,131,14.555555555555555,3.0861882609413205,0.1924413682433998,5.534702840231759,0.00761818361944601,1.0806233263209947e-13,0.007618183619469909,0.9999415201131769,1.0,0.03246353919835415,0.017378590016096068,0.025661132869998503,0.013275082296094578,0.9999924191108499,0.8886776102753918,0.9999946468557007,0.8887646599731371,"[3, 2, 1, 0, 0, 1, 1, 0, 0]","[3, 16, 16, 16, 16, 16, 16, 16, 16]",0.0023564125068032907,0.0026061230413586805,0.9041831369461338,0.011960474888819508
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,15,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,50,3,0.06382978723404255,1.0,3,0.7777777777777778,9.777777777777779,131,14.555555555555555,18.477603309507135,0.9575889810757795,26.18307872273421,0.009172862167636499,1.379521669752871e-13,0.009172862167633671,0.9999154571766148,1.0,0.028143085943079495,0.013098995753087995,0.022688265298312818,0.011399581056127895,0.9999960968166896,0.8887633076227512,0.9999965293140096,0.8887976427540187,"[3, 2, 0, 0, 0, 1, 1, 0, 0]","[3, 16, 16, 16, 16, 16, 16, 16, 16]",0.011932996784496552,0.014324706184113252,0.8330360588987707,0.006856071406848368
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,0,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,60,5,0.10638297872340426,1.0,5,0.8888888888888888,7.111111111111111,133,14.777777777777779,104.61721157364575,3.1272090111891426,141.15245281882517,0.009247100334344392,1.7221742985410076e-13,0.009247100334345431,0.999915031595642,1.0,0.03021071392610484,0.016182790544828803,0.035087366175021145,0.01803238144283327,0.9999947351871583,0.8887187003930148,0.9999963435366309,0.8886685221806352,"[5, 1, 0, 0, 0, 1, 1, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.004653441166763805,0.005031901854186576,0.9247877445964315,0.005111433253732485
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,1,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,60,5,0.10638297872340426,1.0,5,0.8888888888888888,9.88888888888889,133,14.777777777777779,93.26520675881542,2.450669951194752,110.74323179925872,0.00803810550457998,2.812583169292156e-13,0.008038105504538115,0.9999356627658051,1.0,0.018210054083241115,0.009896223972516249,0.018755587636638864,0.010305567124054787,0.9999978898458627,0.8888255437828474,0.9999975441009069,0.8888201776025797,"[5, 1, 0, 0, 0, 1, 1, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.010273409172794068,0.012119361700951016,0.847685664170573,0.008528416793594581
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,2,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,56,5,0.10638297872340426,1.0,5,0.7777777777777778,13.11111111111111,141,15.666666666666666,5.590057596121309,0.06325489218881505,7.276464146374698,0.008468114856585532,1.1031726918427707e-13,0.00846811485659971,0.9999282250205247,1.0,0.0431740224998446,0.02116500499593756,0.04482497095308909,0.02094836809047227,0.999985548398983,0.8885992145068851,0.9999861263578186,0.8885946893244898,"[5, 1, 0, 0, 0, 0, 1, 0, 0]","[13, 16, 16, 16, 16, 16, 16, 16, 16]",0.008162777130737212,0.007543174257496653,1.0821408669731813,0.012047431099770436
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,3,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,60,5,0.10638297872340426,1.0,5,0.8888888888888888,9.88888888888889,133,14.777777777777779,12.084065012992268,0.5015213857676378,22.844660974050502,0.011749738545840176,1.842203854602227e-13,0.0117497385458504,0.9998626792407193,1.0,0.025965861123282186,0.014327304781597565,0.025407503249491106,0.013905828603291787,0.9999955461709954,0.8887516072951573,0.9999957874828572,0.8887587231366281,"[5, 1, 0, 0, 0, 1, 1, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.012822539236817879,0.011818294930585553,1.0849737049321182,0.011066787989439705
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,4,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,57,5,0.10638297872340426,1.0,5,0.7777777777777778,10.222222222222221,133,14.777777777777779,35.886705246212536,1.1788660621945464,53.15752830832634,0.005436580479793482,1.526249627358511e-13,0.005436580479816386,0.9999703322208766,1.0,0.019203162241677774,0.01095818315566404,0.02124658712641725,0.012007198837214659,0.9999953856132945,0.8888132081991164,0.9999960716123385,0.8887946658067702,"[5, 1, 0, 0, 0, 1, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.007356294006698683,0.005760704342100583,1.2769782252036708,0.00438935794051193
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,5,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,60,5,0.10638297872340426,1.0,5,0.8888888888888888,11.666666666666666,133,14.777777777777779,165.66149237423588,4.11862400563301,185.73631937181833,0.012305794046012081,1.1992763828418449e-13,0.012305794046025394,0.9998485073249355,1.0,0.03268218375493436,0.017222367741172584,0.03735848729535835,0.01907833293903318,0.9999906573248896,0.8886923791502438,0.999993346439512,0.888639628243647,"[5, 1, 0, 0, 0, 1, 1, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.029976011015425463,0.037004418118415094,0.8100657310568012,0.006004446045600469
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,6,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,56,5,0.10638297872340426,1.0,5,0.7777777777777778,13.666666666666666,138,15.333333333333334,4.709615896198032,0.0767933934910309,6.929102160110989,0.007127675305617205,1.2728457196128485e-13,0.007127675305619838,0.9999491723071393,1.0,0.03319662934600332,0.015223842202071708,0.0351234481452986,0.015541648827538168,0.9999929590992187,0.8887367380796874,0.9999936982229441,0.8887243893726156,"[5, 1, 0, 0, 0, 0, 1, 0, 0]","[10, 16, 16, 16, 16, 16, 16, 16, 16]",0.005055319604984177,0.006783895005314447,0.7451942580219597,0.012597544150402405
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,7,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,60,5,0.10638297872340426,1.0,5,0.8888888888888888,9.777777777777779,133,14.777777777777779,268.8136603533238,6.816835934751792,306.97477306118475,0.007129429634477834,3.3698982834891877e-13,0.007129429634512301,0.9999492438673113,1.0,0.020525026904613972,0.01128715761596514,0.019450332003948845,0.010779044513138273,0.9999972339087786,0.888805692522324,0.9999976658152215,0.888813280859631,"[5, 1, 0, 0, 0, 1, 1, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.0021924607664094986,0.002127909457126907,1.030335552608403,0.0035126097211367817
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,8,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,56,5,0.10638297872340426,1.0,5,0.7777777777777778,11.222222222222221,136,15.11111111111111,12.588225309257354,0.20939715588704202,15.176669554072381,0.006007335388443102,9.005475040967968e-14,0.0060073353884585136,0.9999638827809452,1.0,0.04351382512644829,0.02041540467072363,0.036448843384760996,0.01728856133112029,0.9999937176340559,0.8886314929878731,0.9999955099146465,0.8887005014281683,"[5, 1, 0, 0, 0, 0, 1, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.011047028185426902,0.009327867088584796,1.1843037728256196,0.008353347249068293
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,9,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,60,5,0.10638297872340426,1.0,5,0.8888888888888888,8.444444444444445,133,14.777777777777779,34.944624872164056,1.1959797237353678,54.21527802151913,0.00802426478740611,2.537040838644873e-13,0.008024264787399574,0.9999360184026962,1.0,0.02254475719211913,0.011822113393815547,0.021033058985713393,0.011182759647975521,0.9999957381391745,0.8887983823546197,0.9999962806873677,0.8888077725343169,"[5, 1, 0, 0, 0, 1, 1, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.014230987523408567,0.013051818757411768,1.090345168586346,0.007302581892363105
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,10,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,60,5,0.10638297872340426,1.0,5,0.8888888888888888,9.666666666666666,133,14.777777777777779,368.6223714807282,14.876138906673633,669.826960342935,0.011215551542099139,3.085928286973933e-13,0.01121555154214879,0.9998757361073607,1.0,0.021199219974002224,0.01177844663159052,0.02018919506975743,0.011160148639639211,0.9999970733229105,0.8887999528759329,0.9999971497813419,0.8888075364794782,"[5, 1, 0, 0, 0, 1, 1, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.027943414720764892,0.023676397859707255,1.180222383757087,0.00635507922347371
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,11,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,60,5,0.10638297872340426,1.0,5,0.8888888888888888,11.222222222222221,133,14.777777777777779,57.77642940098711,1.4197858628102424,64.41942256622447,0.011498424590270836,1.8521724126544223e-13,0.011498424590292803,0.9998685831488113,1.0,0.02339298706674625,0.012480614575513468,0.0234178579882062,0.012487657643719377,0.999993440439368,0.8887886996994578,0.9999947436523411,0.8887874157184582,"[5, 1, 0, 0, 0, 1, 1, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.013617965063802827,0.012273509569829637,1.1095412429773215,0.014803383044629801
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,12,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,57,5,0.10638297872340426,1.0,5,0.7777777777777778,9.666666666666666,133,14.777777777777779,62.61830003547711,2.470659599046809,111.38104123747294,0.008491843820887617,6.096814250809992e-13,0.00849184382091349,0.9999278382969242,1.0,0.018268124182943494,0.010425479582919533,0.01814407506107266,0.010341556968270953,0.9999955335934817,0.8888211567730114,0.9999950248407763,0.8888216988579457,"[5, 1, 0, 0, 0, 1, 0, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.007994801349065384,0.009651052104598889,0.828386507752427,0.00899285774644456
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,13,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,60,5,0.10638297872340426,1.0,5,0.8888888888888888,7.222222222222222,133,14.777777777777779,182.88442994210425,6.003913149639057,270.32248706462696,0.0065710262835591724,3.4316476872042335e-13,0.0065710262835985645,0.9999569554172965,1.0,0.028340749594384467,0.014389594610602815,0.026923093195760056,0.013741524103005463,0.9999978055092991,0.8887490468037487,0.9999977322358523,0.8887613514440387,"[5, 1, 0, 0, 0, 1, 1, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.016245557297082894,0.011329052670637852,1.4339731458030403,0.007044112739901058
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,14,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,60,5,0.10638297872340426,1.0,5,0.8888888888888888,9.222222222222221,133,14.777777777777779,37.949514323151604,2.2427608218959914,101.35545861967437,0.013207693151177986,2.8623436237721005e-13,0.013207693151147988,0.9998264404426862,1.0,0.017318960796134045,0.009251526990594623,0.016003286600332723,0.00864106072904858,0.9999977808487805,0.8888325749259132,0.9999975666780283,0.8888400920234564,"[5, 1, 0, 0, 0, 1, 1, 0, 0]","[5, 16, 16, 16, 16, 16, 16, 16, 16]",0.04578654921945809,0.03340079463433247,1.3708221532069294,0.04398890626653553
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,15,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,56,5,0.10638297872340426,1.0,5,0.7777777777777778,13.11111111111111,136,15.11111111111111,0.6824470767818862,0.036992996716745934,2.7543830697404714,0.011239196464059985,5.028375947862497e-14,0.011239196464051736,0.9998737553794633,1.0,0.03832437429148512,0.018327632817395172,0.03881501502206934,0.01854115118487088,0.9999924084051881,0.8886765332905464,0.9999952221448419,0.8886641449185295,"[5, 1, 0, 0, 0, 0, 1, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.02381876543537478,0.02304092586396435,1.033759041455316,0.010489101842299727
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,0,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,87,8,0.1702127659574468,1.0,8,1.2222222222222223,10.333333333333334,136,15.11111111111111,153.25587146018808,4.627738611302265,333.541271169564,0.013194741847209396,8.419796495770499e-13,0.013194741847138052,0.9998253220903595,1.0,0.02924883919471953,0.01705959609121581,0.028269213358565023,0.016344865728412938,0.9999954289407494,0.8886951158474335,0.9999961271361784,0.8887079657493919,"[8, 1, 0, 0, 0, 1, 1, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.004016180045000539,0.002894253993158673,1.3876391133928923,0.007477950535485592
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,1,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,84,8,0.1702127659574468,1.0,8,1.1111111111111112,9.555555555555555,136,15.11111111111111,2119.5641661471223,66.42137872057275,4782.763129525953,0.014088557192615616,1.4502978867280613e-12,0.014088557192738813,0.9998016795180468,1.0,0.019976652724205856,0.011730833292914671,0.016562764357407635,0.009909563036224202,0.9999968075015654,0.888799634170379,0.9999975641821338,0.8888257588159987,"[8, 1, 0, 0, 0, 1, 0, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.009265987978030188,0.006445519483919199,1.4375859077220572,0.01112530411578075
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,2,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,87,8,0.1702127659574468,1.0,8,1.2222222222222223,10.222222222222221,136,15.11111111111111,962.4803364004842,28.17181054093732,2028.726256038562,0.013090690077374517,5.146312340594428e-13,0.013090690077331404,0.999827689693716,1.0,0.02251987175076106,0.013129306029323098,0.024014502822866865,0.013691489766302658,0.9999957644381451,0.8887750836531093,0.9999957893691951,0.8887621019489419,"[8, 1, 0, 0, 0, 1, 1, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.053785032216715656,0.03766359505593253,1.428037661748484,0.008803173433261745
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,3,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,84,8,0.1702127659574468,1.0,8,1.1111111111111112,11.666666666666666,136,15.11111111111111,879.4176742408692,22.09475683998821,1590.840620558975,0.014180336300311848,1.9996643911188375e-13,0.01418033630029016,0.999800619293871,1.0,0.021664319171367515,0.01314381195725291,0.02550343136840832,0.01484905779252254,0.9999970808744436,0.888776225144111,0.9999971399956984,0.8887392461272431,"[8, 1, 0, 0, 0, 1, 0, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.011157906658557204,0.006751544319632721,1.6526451031523681,0.010082604065436799
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,4,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,87,8,0.1702127659574468,1.0,8,1.2222222222222223,10.777777777777779,136,15.11111111111111,232.0385347662562,9.098842968628645,655.7331568148762,0.014723919761278443,3.007853398322057e-12,0.014723919761366824,0.9997840447843975,1.0,0.01566638552036106,0.009645357445060511,0.015063071871456245,0.009253058730190536,0.9999969058600717,0.8888314170552895,0.9999979936158201,0.8888353429063766,"[8, 1, 0, 0, 0, 1, 1, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.036063050689444154,0.03302293983555697,1.0920605757399524,0.006145424559867192
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,5,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,84,8,0.1702127659574468,1.0,8,1.1111111111111112,9.777777777777779,136,15.11111111111111,344.5559624843178,7.411847410991955,533.7035777232974,0.013558941034746752,3.177441178051342e-13,0.01355894103467753,0.9998158191799029,1.0,0.01788491254880676,0.010875468753947152,0.019049879082495925,0.011527139925859907,0.9999978898250523,0.8888150278254519,0.9999974494276986,0.8888044498872292,"[8, 1, 0, 0, 0, 1, 0, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.018123226952676763,0.0215104795088795,0.8425301232915573,0.012941837208909913
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,6,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,84,8,0.1702127659574468,1.0,8,1.1111111111111112,10.666666666666666,136,15.11111111111111,210.12245321740548,6.822087976456688,491.9216540977719,0.011179101684445818,1.9505264511017555e-13,0.011179101684411441,0.9998759287871795,1.0,0.025603139456009418,0.01456798394375246,0.023237922750578358,0.01322744423716429,0.9999967431986504,0.888748683839816,0.9999974898406424,0.8887699660751185,"[8, 1, 0, 0, 0, 1, 0, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.04261513539155248,0.03539642434658217,1.2039389903988238,0.006469039099158115
