episode,name,state_idx,basis_layer,n_ctx,n_tgt,r_T,rank_Q,candidate_dim,rank_to_alpha,best_rank,rho_TQ,best_rho,reach_alpha,mse_model,mse_krr,mse_ratio,point_err,point_drift,E_F_T,E_F_TQ,damage_vs_base
0,base,1,8,47,40,21,21,47,21,47,0.041184083672541845,5.884497565463104e-29,1.0,0.06591849279060025,0.07263020564598219,0.9075906119817901,0.129804267053287,0.0,0.10288674690014035,0.153792516234766,0.0
0,keep_Q,1,8,47,40,21,21,47,21,47,0.041184083672541845,5.884497565463104e-29,1.0,0.06591849279060025,0.07263020564598219,0.9075906119817901,0.2694275316590378,0.2457657612296979,0.22663048802944935,0.1941283661759353,0.22012182938335667
0,remove_Q,1,8,47,40,21,21,47,21,47,0.041184083672541845,5.884497565463104e-29,1.0,0.06591849279060025,0.07263020564598219,0.9075906119817901,1.1566127144113063,1.1680722760254016,0.6324879156213378,0.6389385890313125,0.6106050349708267
