exp,checkpoint,checkpoint_file,episode,d_x,n_layers,n_heads,selection_mode,span_mode,kernel_family,kernel_lengthscale,kernel_signal_var,gamma,min_explainable_frac,n_causal,causal_damage_tau,causal_max_keep,ell,s,hidden_s,candidate_rank,participation_rank,entropy_rank,val_total_norm,val_explainable_frac,val_capture,val_resid_ratio,val_full_resid_ratio,top_singular_values_json,causal_max_damage,causal_mean_damage,causal_min_kept_damage,causal_sum_kept_damage,causal_selected_indices_json,causal_damages_json
rbf,rbf_l3,model_rbf_fixed_l3.pt,0,5,8,4,causal,seed,rbf,3.0,1.0,0.95,0.001,8,0.05,0,0.0,13.0,1.0,16.0,1.0922867176246265,1.2821399435207388,293.0072396827584,0.9983165885197309,0.9604557107565781,0.2028820628177844,0.041029397756596794,"[286.91999421281344, 36.13987202832821, 32.40947992320795, 24.51605673948261, 21.393819499456654, 13.9044919382907, 6.619699543186827, 5.217799965488881]",0.7372259627721494,0.1371355895093196,0.05272948928685419,2.068734897900189,"[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 15]","[0.7372259627721494, 0.16263985768498856, 0.24511773315673246, 0.16402890427349157, 0.16940533784483644, 0.12469270278897246, 0.08839833838749413, 0.06323923806505956, 0.04865330264089721, 0.06057780579303163, 0.05708510236490471, 0.07286368265535276, 0.05272948928685419, 0.04650143885740675, 0.030279792750620278, 0.07073074282632151]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,0,5,8,4,causal,seed,rbf,3.0,1.0,0.95,0.001,8,0.05,0,1.0,5.0,27.0,34.0,2.700684994432313,3.5856273236202516,13.703374206051237,0.9999999999999947,0.9508750949588103,0.22164138837587274,3.801075034722735e-13,"[3.9593542919519464, 2.66942547711302, 1.8394640877013912, 1.4400189721887942, 0.43701535243459066, 0.3793844179129884, 0.33202648576686483, 0.29268836888214084]",0.13789285858063982,0.029054402293577693,0.05175111855781739,0.3591398692732073,"[0, 1, 3, 6, 8]","[0.05175111855781739, 0.13789285858063982, 0.03369924618357167, 0.056834769973367026, 0.04644514213391914, 0.03474871520577585, 0.06077838499648226, 0.033630021376752715, 0.051882737164900786, 0.048767136235984575, 0.03327276957355853, 0.044138948605323705, 0.04811329873385201, 0.04105514894873818, 0.016816127383251587, 0.026396422238938146, 0.01425694748989005, 0.02494829912514025, 0.01994757183342315, 0.01810278383785238, 0.009954679671350506, 0.01765121526260896, 0.019163135167814656, 0.012096707532541795, 0.014813010098828813, 0.012336238244646516, 0.008902573988352303, 0.00851643742694731, 0.006303465643802309, 0.006891066778598248, 0.0053869928094282945, 0.008486929483414922, 0.009477531437075679, 0.004391246257052064]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,0,5,8,4,causal,seed,rbf,3.0,1.0,0.95,0.001,8,0.05,0,2.0,1.0,26.0,29.0,3.1633427170384536,5.4920340510317285,9.808996227162707,0.9999999999999897,0.9527179513340738,0.2174443576318224,3.9817850952042937e-13,"[1.939986251395061, 0.9717397838657197, 0.8976788668892953, 0.6956529918683745, 0.5151547042342157, 0.44679325508843337, 0.43558870920411386, 0.3126951386691397]",0.05359047054523417,0.019818696476550653,0.05359047054523417,0.05359047054523417,[1],"[0.032213318483233236, 0.05359047054523417, 0.04768405239618628, 0.03186563082510316, 0.03700789834893434, 0.04399456479809481, 0.032674222637498716, 0.027347389128524403, 0.023281179629084253, 0.02702275980624481, 0.022334106681512724, 0.018045992542894667, 0.016436697578051628, 0.013130001329871861, 0.01002039727243121, 0.014183928832699312, 0.012598133465522195, 0.011998498671604529, 0.018684027294118402, 0.009624078402276698, 0.009791508530337794, 0.00695662075009955, 0.008571215538657823, 0.009139898118055326, 0.009090962673471441, 0.007962415973777743, 0.006609773766825958, 0.0087468393668405, 0.004135614432781431]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,0,5,8,4,causal,seed,rbf,3.0,1.0,0.95,0.001,8,0.05,0,3.0,0.0,26.0,28.0,5.150207949950104,7.282950393699336,9.39483628697938,0.9999999999999887,0.9575754619447361,0.2059721778669456,3.0465337677278457e-13,"[2.300250797084529, 2.0866368318972275, 1.598637728658644, 1.1884521803494614, 1.0339641924951726, 0.8050470437336872, 0.6598573225079998, 0.6294493864466529]",0.03698869863441629,0.014664287444466266,0.0,0.0,[],"[0.036405433525313294, 0.020531427746841486, 0.03698869863441629, 0.033009018378587655, 0.019899610957999497, 0.02496251120453445, 0.018889167650952846, 0.01816665811843826, 0.013866034959664705, 0.015207920877295344, 0.016572456511414518, 0.008878210238656294, 0.01623954838153049, 0.013859795706394487, 0.009536091145579602, 0.010904856233653887, 0.011853939762098614, 0.008144088806568025, 0.010338621872944079, 0.007826515454063716, 0.007704053887563924, 0.009700144617622669, 0.008062461633385915, 0.0064057614510402575, 0.007831475899763652, 0.0045459858022016035, 0.010010323842928574, 0.0042592351436013184]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,0,5,8,4,causal,seed,rbf,3.0,1.0,0.95,0.001,8,0.05,0,4.0,0.0,26.0,28.0,6.44692014281526,8.677883324915276,9.82008779858603,0.9999999999999897,0.9602358402333616,0.19940952777294269,4.0179497092528477e-13,"[2.904668608294848, 2.5383442366930673, 2.320531305590855, 1.771090524959474, 1.5782791361679214, 1.302955734870551, 1.1454905974776777, 1.0342923802739792]",0.029957936654286355,0.010676195473574611,0.0,0.0,[],"[0.023182372181243093, 0.029957936654286355, 0.019241443655404235, 0.02173324736628244, 0.013207080643608482, 0.01303883200356683, 0.010142153231270712, 0.013791326235268042, 0.009700799089633904, 0.01127451603996429, 0.011655174016988741, 0.011052352493969712, 0.009244419818578705, 0.006036398650041095, 0.009686918386284783, 0.011895827459924123, 0.009407810409712647, 0.006528216782732398, 0.00558349398063177, 0.0073062171511166845, 0.00546091130714699, 0.00985036619248038, 0.005579220956017014, 0.004885577210072007, 0.0056687110201833965, 0.007558968127646473, 0.003280230985237157, 0.0029829512107966533]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,0,5,8,4,causal,seed,rbf,3.0,1.0,0.95,0.001,8,0.05,0,5.0,0.0,26.0,28.0,8.175401447029307,10.420972540564083,10.087359545565855,0.9999999999999902,0.9554204856156655,0.21113861414796853,1.62175666198896e-13,"[3.0584334111054003, 2.974844268982326, 2.572423115376647, 2.4122265650576384, 1.985018468988101, 1.835440061902887, 1.630893193074073, 1.501772936087206]",0.022573435381785897,0.007784590374413815,0.0,0.0,[],"[0.022573435381785897, 0.013563324745704885, 0.01565173956732787, 0.012264221882532284, 0.007736644888363456, 0.012162937747562998, 0.008424667188079786, 0.01099819592007484, 0.007087815217928232, 0.008888745253753922, 0.008653947871264608, 0.007150867826334187, 0.006472795936458666, 0.005724261418106439, 0.007416474846654629, 0.007420235588842728, 0.006559710817263249, 0.006519039912618279, 0.00416082796175977, 0.005812019830224118, 0.00357744099692935, 0.006578796111557718, 0.003444614487945489, 0.004731301272080577, 0.004842025945459206, 0.0047299040117032886, 0.0028214217935972506, 0.002001116061673109]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,0,5,8,4,causal,seed,rbf,3.0,1.0,0.95,0.001,8,0.05,0,6.0,0.0,27.0,28.0,9.490229616028342,11.847548194137639,10.176550252581684,0.9999999999999903,0.9691962034615692,0.17551010380722015,2.4606827656118087e-13,"[3.072763160469391, 2.7437266095316746, 2.570848343468566, 2.4907532869675935, 2.252488902671858, 1.9785882601278555, 1.68547436314207, 1.6481316172556366]",0.015145276831133174,0.005670610473595356,0.0,0.0,[],"[0.015145276831133174, 0.009908450744257268, 0.010721416972253515, 0.00928520034691157, 0.006471025589974726, 0.00864863779130118, 0.0059130427716673345, 0.008923247448472869, 0.00510129123970676, 0.006300089824953665, 0.006715967663729917, 0.004697538760856342, 0.005104370019838594, 0.004637812169427918, 0.006249043617955458, 0.0037186411711390382, 0.006423332169683002, 0.005021014669920507, 0.0021691049045396847, 0.004805835600138464, 0.002313240320414673, 0.004495016894060745, 0.003465006367870265, 0.003843327910915492, 0.002051671669857862, 0.0031657786583522804, 0.002387848343574629, 0.0010948627877630283]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,0,5,8,4,causal,seed,rbf,3.0,1.0,0.95,0.001,8,0.05,0,7.0,0.0,27.0,28.0,10.235715569637328,12.800938098477634,9.855812191791964,0.9999999999999898,0.9652130656124667,0.18651255825687182,2.229934549137403e-13,"[2.9354750352640617, 2.6205941032669737, 2.39850250392178, 2.3607999687880423, 2.1023548283455775, 1.885392821347702, 1.6705238670844638, 1.5992760786089764]",0.005655633042867658,0.0026514861390081793,0.0,0.0,[],"[0.005655633042867658, 0.005276684737154346, 0.005099950574183918, 0.0036757934699651845, 0.004504594291133719, 0.003021113208936399, 0.003799694483588373, 0.0027146666326305384, 0.0025118076967076105, 0.0026368950883348197, 0.004022772551279355, 0.002393515945153692, 0.0030492293915851056, 0.0016170054258013485, 0.0026132524547410147, 0.0022843136426828918, 0.004461083521046756, 0.0026185945690711827, 0.0007743303304691523, 0.0022493557591503773, 0.0013064624908285156, 0.0012422665631331368, 0.0015770005655613762, 0.0010983169994708344, 0.0011525646416890732, 0.0015884743203962474, 0.000828497436819143, 0.00046774205784725536]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,0,5,8,4,causal,seed,rbf,3.0,1.0,0.95,0.001,8,0.05,0,8.0,0.0,27.0,28.0,10.466383585392132,13.081816016112615,9.82608984096957,0.9999999999999897,0.9608508925153342,0.19786133398078443,2.188817687245536e-13,"[2.8476294382611784, 2.553012879043598, 2.349262903865234, 2.2892035765040237, 2.0866643189608594, 1.8329008747317694, 1.671669635299781, 1.5730087189377553]",0.0,0.0,0.0,0.0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
rbf,rbf_l3,model_rbf_fixed_l3.pt,1,5,8,4,causal,seed,rbf,3.0,1.0,0.95,0.001,8,0.05,0,0.0,14.0,2.0,16.0,1.0520079320957352,1.1669137245923253,260.4310042481478,0.9975267630559785,0.9575572410775343,0.2116861470836341,0.04973164931933682,"[393.57898779427006, 41.87701575930601, 31.137869252461858, 26.142937397208616, 19.644248749784076, 9.336393457078586, 6.129806433920829, 4.352974764235622]",0.658605527867068,0.14826111237195239,0.05021960970011386,2.295190303227439,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14]","[0.658605527867068, 0.170410344886914, 0.2970710525895215, 0.29252920875823574, 0.1313614188004024, 0.16837491449478562, 0.08449189051375183, 0.06270670638777108, 0.11121153901107422, 0.082798759208418, 0.05572025726700827, 0.07282600576198223, 0.03844583436072763, 0.05686306798039261, 0.05021960970011386, 0.03854166036307111]"
