exp,checkpoint,checkpoint_file,sweep,sweep_val,d_x,d_model,n_layers,n_heads,episode,probe_kind,selection_mode,span_mode,kernel_family,kernel_lengthscale,kernel_signal_var,gamma,min_explainable_frac,n_causal,causal_damage_tau,causal_max_keep,tau_sv,n_build,n_val,n_eval,B_nat,dim_R_nat,dim_over_nctx,dim_over_rT,r_eff_T_task,mean_s,mean_hidden_s,sum_candidate_rank,mean_candidate_rank,max_causal_damage,mean_causal_damage,sum_kept_causal_damage,E_F_T,E_TQ_T,E_F_TQ,X_use,X_sub,max_val_closure,mean_val_closure,max_build_closure,mean_build_closure,max_val_refinement,mean_val_refinement,max_build_refinement,mean_build_refinement,s_list,candidate_ranks,mse_model,mse_krr,mse_ratio,E_pointwise_F_T
rbf,rbf_l3,model_rbf_fixed_l3.pt,rbf,3.0,5,128,8,4,0,task,causal,seed,rbf,3.0,1.0,0.95,0.001,8,0.05,0,0.001,16,16,16,19,19,0.40425531914893614,0.7037037037037037,27,2.111111111111111,23.666666666666668,247,27.444444444444443,0.7372259627721494,0.025272873131611796,2.48146523771863,0.06602722317257827,0.1384359422645327,0.14752821744428615,0.9777050282597564,0.9808354898893693,0.04836043026897691,0.04284498266032363,0.030343320000501516,0.02164687552672872,0.9998737319075878,0.8887047463510277,0.9999954498151925,0.888870259755417,"[13, 5, 1, 0, 0, 0, 0, 0, 0]","[16, 34, 29, 28, 28, 28, 28, 28, 28]",0.034021293024556386,0.042067995297384864,0.8087215182005905,0.05643208664011915
rbf,rbf_l3,model_rbf_fixed_l3.pt,rbf,3.0,5,128,8,4,1,task,causal,seed,rbf,3.0,1.0,0.95,0.001,8,0.05,0,0.001,16,16,16,21,21,0.44680851063829785,0.7777777777777778,27,2.3333333333333335,21.88888888888889,232,25.77777777777778,0.658605527867068,0.026918312047360095,2.7198083717900396,0.06898249125248242,0.16203991291379008,0.16215061179887533,0.9730203559545405,0.9737430666229437,0.05285252607804594,0.05010706637254422,0.02258760891498135,0.01494823752904474,0.9998800333724717,0.8887188868506674,0.9999994371607301,0.8888842729242585,"[14, 6, 1, 0, 0, 0, 0, 0, 0]","[16, 33, 27, 26, 26, 26, 26, 26, 26]",0.07598574963996255,0.06574876366622442,1.1556985318493058,0.0732223864218307
rbf,rbf_l3,model_rbf_fixed_l3.pt,rbf,3.0,5,128,8,4,2,task,causal,seed,rbf,3.0,1.0,0.95,0.001,8,0.05,0,0.001,16,16,16,21,21,0.44680851063829785,0.7241379310344828,29,2.3333333333333335,21.77777777777778,233,25.88888888888889,0.7610915898628721,0.028650168945672756,2.8338540046990377,0.0882868174784011,0.19043383859513419,0.19036242444669935,0.9610519369339349,0.9637349531179948,0.045872011260074286,0.04367654629474052,0.03481101373462143,0.022249195788551234,0.9999333277405346,0.8887802558468751,0.9999976447090577,0.8888768014271861,"[14, 5, 2, 0, 0, 0, 0, 0, 0]","[16, 33, 28, 26, 26, 26, 26, 26, 26]",0.05945511175924019,0.044479311371627236,1.3366913723661158,0.0692489764422491
rbf,rbf_l3,model_rbf_fixed_l3.pt,rbf,3.0,5,128,8,4,3,task,causal,seed,rbf,3.0,1.0,0.95,0.001,8,0.05,0,0.001,16,16,16,26,26,0.5531914893617021,0.9285714285714286,28,2.888888888888889,18.666666666666668,195,21.666666666666668,0.7789245573255058,0.03282487395613747,3.5174775657249397,0.09081843859021008,0.11183998564718715,0.14636141422426988,0.9774668488781068,0.987491817610462,0.04630030028132994,0.041432272210664804,0.023966135026294282,0.013750104785450619,0.9999999999999973,0.8888557444088463,0.9999999999999981,0.8888886050141727,"[16, 9, 1, 0, 0, 0, 0, 0, 0]","[16, 31, 22, 21, 21, 21, 21, 21, 21]",0.09316666707109747,0.08534950071069847,1.0915900654989905,0.11861524877813223
rbf,rbf_l3,model_rbf_fixed_l3.pt,rbf,3.0,5,128,8,4,4,task,causal,seed,rbf,3.0,1.0,0.95,0.001,8,0.05,0,0.001,16,16,16,19,19,0.40425531914893614,0.7037037037037037,27,2.111111111111111,22.88888888888889,250,27.77777777777778,0.834314626488081,0.02701793651314163,2.6018261925704635,0.07755780462377937,0.17120029586551644,0.18114319041903254,0.9659236836151301,0.9706904586956182,0.051251694859414464,0.04544300080801133,0.02582043171094397,0.020641213597427446,0.9998823290137901,0.8886874191576807,0.9999932474437033,0.8888619225119865,"[10, 8, 1, 0, 0, 0, 0, 0, 0]","[16, 37, 29, 28, 28, 28, 28, 28, 28]",0.06779178313370043,0.06923624478034075,0.9791372040580332,0.06812110065286008
rbf,rbf_l3,model_rbf_fixed_l3.pt,rbf,3.0,5,128,8,4,5,task,causal,seed,rbf,3.0,1.0,0.95,0.001,8,0.05,0,0.001,16,16,16,25,25,0.5319148936170213,0.8064516129032258,31,2.7777777777777777,19.555555555555557,201,22.333333333333332,0.751658840644427,0.030866951845318933,3.32763061917068,0.08595226981095737,0.14550887266000115,0.16126509946492512,0.9727210272946367,0.9788271679772579,0.07463687413380161,0.05645507681939436,0.025057824358430313,0.015064583164972497,0.9999999999999944,0.8888208353809827,0.9999999999999961,0.888888545227361,"[16, 9, 0, 0, 0, 0, 0, 0, 0]","[16, 31, 22, 22, 22, 22, 22, 22, 22]",0.04632531375293272,0.0432436363043735,1.071263143248838,0.09040784378526445
rbf,rbf_l3,model_rbf_fixed_l3.pt,rbf,3.0,5,128,8,4,6,task,causal,seed,rbf,3.0,1.0,0.95,0.001,8,0.05,0,0.001,16,16,16,30,30,0.6382978723404256,1.1111111111111112,27,3.3333333333333335,15.0,166,18.444444444444443,0.6518252799543073,0.03310845698805184,3.9801735377943617,0.0837640611786825,0.07248626309961144,0.10592262410125919,0.9880943752155086,0.9947457416618644,0.044479327677964586,0.027947016292907394,0.015172524071872567,0.008308704422072696,0.9999999999999928,0.8888642819703579,0.9999999999999929,0.8888885929220695,"[16, 14, 0, 0, 0, 0, 0, 0, 0]","[16, 31, 17, 17, 17, 17, 17, 17, 17]",0.13485767521139025,0.11761497625012543,1.146602920061776,0.044316468240842725
rbf,rbf_l3,model_rbf_fixed_l3.pt,rbf,3.0,5,128,8,4,7,task,causal,seed,rbf,3.0,1.0,0.95,0.001,8,0.05,0,0.001,16,16,16,22,22,0.46808510638297873,0.7586206896551724,29,2.4444444444444446,21.333333333333332,225,25.0,0.5846833421898902,0.028681728765552646,2.8761050538685473,0.06855908949064606,0.0852514959497549,0.10837347940272829,0.9880445957349682,0.9927321824383435,0.049833895369457995,0.04103355692780928,0.03977512559993761,0.02877756759916654,0.9999578956352142,0.88880264377782,0.999996910085701,0.8888766709593275,"[14, 7, 1, 0, 0, 0, 0, 0, 0]","[16, 33, 26, 25, 25, 25, 25, 25, 25]",0.03391177272025754,0.029041945193490522,1.1676825534351103,0.06634835850597164
rbf,rbf_l3,model_rbf_fixed_l3.pt,rbf,3.0,5,128,8,4,8,task,causal,seed,rbf,3.0,1.0,0.95,0.001,8,0.05,0,0.001,16,16,16,17,17,0.3617021276595745,0.6296296296296297,27,1.8888888888888888,25.22222222222222,260,28.88888888888889,0.8341380899572657,0.028004979142031025,2.5435896941474896,0.06517323865365215,0.15183572483755745,0.15959782607323694,0.974771240202104,0.9769459126630996,0.040286847503974814,0.036864982753859216,0.0353250969607197,0.024755277438963236,0.9998600322663348,0.8887180978724428,0.9999829214946578,0.8888578517335706,"[13, 4, 0, 0, 0, 0, 0, 0, 0]","[16, 34, 30, 30, 30, 30, 30, 30, 30]",0.05834747471757663,0.052014558886821285,1.1217527547342114,0.05785821358437741
rbf,rbf_l3,model_rbf_fixed_l3.pt,rbf,3.0,5,128,8,4,9,task,causal,seed,rbf,3.0,1.0,0.95,0.001,8,0.05,0,0.001,16,16,16,15,15,0.3191489361702128,0.5555555555555556,27,1.6666666666666667,25.11111111111111,277,30.77777777777778,0.8763950675687684,0.027983029130791443,2.4993316090461057,0.06392566835015011,0.1492935155283629,0.15208159461742282,0.9768596234105468,0.9777114462212271,0.05487083721788092,0.05099919757479547,0.04616738518496303,0.03513831445285588,0.9996566666492387,0.8885197172277761,0.9998821518664324,0.8887494317671686,"[11, 3, 1, 0, 0, 0, 0, 0, 0]","[16, 36, 33, 32, 32, 32, 32, 32, 32]",0.09350638893032068,0.08674035186157597,1.078003338971258,0.06093944656911245
