episode,basis,layer,rank,candidate_dim,r_eff_T_task,r_eff_T_task_strict,op_excess_over_krr_risk,op_signal_error,model_excess_over_krr_risk,model_signal_error,E_F_T,F_T_excess_over_krr_risk
0,response,0,0,16,22,37,1.651525191969797,0.9999999999999037,2.2110049620419576,1.1570503479367218,0.13839507783552377,0.04251691272022833
0,response,0,1,16,22,37,0.8748785717245298,0.7278322387808456,0.9415434370348846,0.755053245905035,0.13839507783552377,0.04251691272022833
0,response,0,2,16,22,37,0.808608985291717,0.6997238549486618,0.8661888423189107,0.7242086224154227,0.13839507783552377,0.04251691272022833
0,response,0,3,16,22,37,0.7539839315245077,0.6756759235303006,0.8504399497425251,0.7175947045913412,0.13839507783552377,0.04251691272022833
0,response,0,4,16,22,37,0.7073778556530114,0.6544600312271067,0.7893687476632176,0.6913490376566197,0.13839507783552377,0.04251691272022833
0,response,0,5,16,22,37,0.6668042391720022,0.6354137006197793,0.7120948012190188,0.6566384448747266,0.13839507783552377,0.04251691272022833
0,response,0,6,16,22,37,0.6333851027678813,0.6192860837813886,0.6921826138315069,0.6473926164115227,0.13839507783552377,0.04251691272022833
0,response,0,7,16,22,37,0.6040732056680252,0.604786634537419,0.6705833661033854,0.6372117667746877,0.13839507783552377,0.04251691272022833
0,response,0,8,16,22,37,0.5762312718758272,0.5906848205087568,0.6723240356309813,0.6380382533140972,0.13839507783552377,0.04251691272022833
0,response,0,9,16,22,37,0.5528718041130928,0.5785882631766115,0.6451441423727785,0.6250082901047023,0.13839507783552377,0.04251691272022833
0,response,0,10,16,22,37,0.5311030882393682,0.5670832400115445,0.6218467087506981,0.6136193816481333,0.13839507783552377,0.04251691272022833
0,response,0,11,16,22,37,0.5115487002202707,0.5565457765901971,0.5989632866568046,0.6022232249957469,0.13839507783552377,0.04251691272022833
0,response,0,12,16,22,37,0.4974892579335339,0.5488444191190065,0.5817068133820046,0.5934846270310865,0.13839507783552377,0.04251691272022833
0,response,0,13,16,22,37,0.48488690158376163,0.5418481874203402,0.5705406101115923,0.5877608836300239,0.13839507783552377,0.04251691272022833
0,response,0,14,16,22,37,0.47763133064382257,0.5377789540630188,0.5498547838706149,0.5770074261181767,0.13839507783552377,0.04251691272022833
0,response,0,15,16,22,37,0.47062795028520504,0.5338217401726841,0.5418926244591084,0.5728145206419217,0.13839507783552377,0.04251691272022833
0,response,0,16,16,22,37,0.46589280724624066,0.5311294728038698,0.5419391623634833,0.5728391168569902,0.13839507783552377,0.04251691272022833
0,raw,0,0,42,22,37,1.651525191969797,0.9999999999999037,2.2110049620419576,1.1570503479367218,0.13839507783552377,0.04251691272022833
0,raw,0,1,42,22,37,0.853750553828789,0.7189900790908974,0.9015187530814313,0.7388304418173548,0.13839507783552377,0.04251691272022833
0,raw,0,2,42,22,37,0.7561581730742672,0.6766494357248374,0.8044965646713449,0.6979422603430578,0.13839507783552377,0.04251691272022833
0,raw,0,3,42,22,37,0.6645735748215817,0.6343499835660026,0.6838137888321556,0.6434670688271423,0.13839507783552377,0.04251691272022833
0,raw,0,4,42,22,37,0.5904176552481927,0.5979117202097007,0.6236414490465274,0.614504241164677,0.13839507783552377,0.04251691272022833
0,raw,0,5,42,22,37,0.5261838319989682,0.5644508720797953,0.565463236435808,0.5851397285818312,0.13839507783552377,0.04251691272022833
0,raw,0,6,42,22,37,0.4720635530822673,0.534635304740767,0.5204563826846231,0.5613704759272657,0.13839507783552377,0.04251691272022833
0,raw,0,7,42,22,37,0.4240795073997291,0.5067351635139442,0.491086372489635,0.5453010576377614,0.13839507783552377,0.04251691272022833
0,raw,0,8,42,22,37,0.37738918847823677,0.47802666822434603,0.4785366626228404,0.5382883825298757,0.13839507783552377,0.04251691272022833
0,raw,0,9,42,22,37,0.33445678881732066,0.4500154315606777,0.4436214809785403,0.5182790837456868,0.13839507783552377,0.04251691272022833
0,raw,0,10,42,22,37,0.2952431532255496,0.4228120111406962,0.3954960032498893,0.4893599782189615,0.13839507783552377,0.04251691272022833
0,raw,0,11,42,22,37,0.2632952581588159,0.39928125094665,0.33831276363334534,0.452602126472372,0.13839507783552377,0.04251691272022833
0,raw,0,12,42,22,37,0.23171750831589755,0.37457330553387075,0.30772712171245886,0.4316584888473643,0.13839507783552377,0.04251691272022833
0,raw,0,13,42,22,37,0.20357249626767346,0.35108877926291815,0.26605966768024913,0.4013718597850022,0.13839507783552377,0.04251691272022833
0,raw,0,14,42,22,37,0.17652773334617844,0.3269368478362889,0.24392066883155386,0.38431001283692573,0.13839507783552377,0.04251691272022833
0,raw,0,15,42,22,37,0.15217874399871115,0.3035529070250255,0.20280701215204675,0.3504280662258585,0.13839507783552377,0.04251691272022833
0,raw,0,16,42,22,37,0.13113424530540294,0.2817834351740379,0.17913783210796777,0.329344985749154,0.13839507783552377,0.04251691272022833
0,raw,0,17,42,22,37,0.11482547706169131,0.26367959798089163,0.17343500418234448,0.32406026007897293,0.13839507783552377,0.04251691272022833
0,raw,0,18,42,22,37,0.09858972705643143,0.24432799482209203,0.1627569378910129,0.3139259042335465,0.13839507783552377,0.04251691272022833
0,raw,0,19,42,22,37,0.08480950350648785,0.2266103069358838,0.1481947496273819,0.29955309239273864,0.13839507783552377,0.04251691272022833
0,raw,0,20,42,22,37,0.07159398461335278,0.20820716257295263,0.12995661592657143,0.2805153270013612,0.13839507783552377,0.04251691272022833
0,raw,0,21,42,22,37,0.060207192946187295,0.19093326026628782,0.12169401809568466,0.27145135514538093,0.13839507783552377,0.04251691272022833
0,raw,0,22,42,22,37,0.04946673114128047,0.1730668960902484,0.10693326451154869,0.25445665356206154,0.13839507783552377,0.04251691272022833
0,raw,0,23,42,22,37,0.04044242581591657,0.15648618300633496,0.08848162389079929,0.23146425950710672,0.13839507783552377,0.04251691272022833
0,raw,0,24,42,22,37,0.03263656476994841,0.1405754940825092,0.08113493555072812,0.22164673916673863,0.13839507783552377,0.04251691272022833
0,raw,0,25,42,22,37,0.02590658470605815,0.12524560076335808,0.07137648851967618,0.20789066468918196,0.13839507783552377,0.04251691272022833
0,raw,0,26,42,22,37,0.020816307514479982,0.11226884278081596,0.06338491461394442,0.19590718012548394,0.13839507783552377,0.04251691272022833
0,raw,0,27,42,22,37,0.015959584980622152,0.09830332224782669,0.057438366470170074,0.18649124091002736,0.13839507783552377,0.04251691272022833
0,raw,0,28,42,22,37,0.01159974276538739,0.08380724762018166,0.052814526053130306,0.17882741225690232,0.13839507783552377,0.04251691272022833
0,raw,0,29,42,22,37,0.008232403278526106,0.0706026036602517,0.05008761861000373,0.1741496438329444,0.13839507783552377,0.04251691272022833
0,raw,0,30,42,22,37,0.006032941192493113,0.06043965054355653,0.048898980859133384,0.17207084939668832,0.13839507783552377,0.04251691272022833
0,raw,0,31,42,22,37,0.004209994986632864,0.0504891649625082,0.047425472241088985,0.16945845039091648,0.13839507783552377,0.04251691272022833
0,raw,0,32,42,22,37,0.0030779958669249425,0.04317093103061989,0.04671065251000095,0.16817652158996144,0.13839507783552377,0.04251691272022833
0,raw,0,33,42,22,37,0.002116525110158931,0.03579885293899372,0.04594884075477379,0.16679947453789046,0.13839507783552377,0.04251691272022833
0,raw,0,34,42,22,37,0.0012560001286312293,0.027577331557047394,0.04413247186550451,0.1634694212935719,0.13839507783552377,0.04251691272022833
0,raw,0,35,42,22,37,0.000668193149582661,0.02011446140087556,0.04366087806213291,0.1625936690737233,0.13839507783552377,0.04251691272022833
0,raw,0,36,42,22,37,0.00035253036776814226,0.014610183334644098,0.04310045701486003,0.16154679127422167,0.13839507783552377,0.04251691272022833
0,raw,0,37,42,22,37,0.00014567981125767192,0.009391978369901046,0.0428256348250269,0.1610309308364929,0.13839507783552377,0.04251691272022833
0,raw,0,38,42,22,37,1.576093192654125e-05,0.003089216496255447,0.04255427610446551,0.16051994497544433,0.13839507783552377,0.04251691272022833
0,raw,0,39,42,22,37,2.4708235210299445e-06,0.0012231458950265196,0.04251660805608752,0.16044888499924206,0.13839507783552377,0.04251691272022833
0,raw,0,40,42,22,37,7.826048752766949e-16,2.1768508470051574e-08,0.04251691240561703,0.16044945927430188,0.13839507783552377,0.04251691272022833
0,raw,0,41,42,22,37,7.826048752861757e-16,2.1768508470183426e-08,0.04251691240561701,0.16044945927430185,0.13839507783552377,0.04251691272022833
0,raw,0,42,42,22,37,7.826048752963785e-16,2.1768508470325327e-08,0.04251691240561708,0.160449459274302,0.13839507783552377,0.04251691272022833
0,combined,0,0,47,22,37,1.651525191969797,0.9999999999999037,2.2110049620419576,1.1570503479367218,0.13839507783552377,0.04251691272022833
0,combined,0,1,47,22,37,0.8537505538287886,0.7189900790908972,0.9015187530706804,0.7388304418129494,0.13839507783552377,0.04251691272022833
0,combined,0,2,47,22,37,0.756158173074267,0.6766494357248373,0.8044965643765352,0.6979422602151765,0.13839507783552377,0.04251691272022833
0,combined,0,3,47,22,37,0.6645735748215816,0.6343499835660026,0.683813788605062,0.643467068720295,0.13839507783552377,0.04251691272022833
0,combined,0,4,47,22,37,0.5904176552481926,0.5979117202097006,0.6236414488838318,0.6145042410845208,0.13839507783552377,0.04251691272022833
0,combined,0,5,47,22,37,0.5261838319989681,0.5644508720797953,0.5654632363118749,0.5851397285177083,0.13839507783552377,0.04251691272022833
0,combined,0,6,47,22,37,0.47206355308226716,0.5346353047407669,0.5204563824998301,0.5613704758276057,0.13839507783552377,0.04251691272022833
0,combined,0,7,47,22,37,0.42407950739972894,0.5067351635139441,0.49108637229437263,0.5453010575293519,0.13839507783552377,0.04251691272022833
0,combined,0,8,47,22,37,0.3773891884782366,0.47802666822434586,0.47853666243388937,0.5382883824236037,0.13839507783552377,0.04251691272022833
0,combined,0,9,47,22,37,0.3344567888173204,0.4500154315606775,0.44362148105325033,0.5182790837893283,0.13839507783552377,0.04251691272022833
0,combined,0,10,47,22,37,0.2952431532255493,0.422812011140696,0.39549600337237883,0.4893599782947416,0.13839507783552377,0.04251691272022833
0,combined,0,11,47,22,37,0.2632952581588156,0.3992812509466498,0.33831276372665847,0.45260212653479026,0.13839507783552377,0.04251691272022833
0,combined,0,12,47,22,37,0.23171750831589719,0.3745733055338704,0.3077271217385108,0.4316584888656362,0.13839507783552377,0.04251691272022833
0,combined,0,13,47,22,37,0.20357249626767313,0.3510887792629179,0.26605966776186535,0.4013718598465645,0.13839507783552377,0.04251691272022833
0,combined,0,14,47,22,37,0.17652773334617813,0.32693684783628857,0.24392066890631026,0.38431001289581707,0.13839507783552377,0.04251691272022833
0,combined,0,15,47,22,37,0.1521787439987108,0.3035529070250252,0.2028070122392797,0.3504280663012229,0.13839507783552377,0.04251691272022833
0,combined,0,16,47,22,37,0.13113424530540255,0.28178343517403753,0.17913783226037563,0.329344985889255,0.13839507783552377,0.04251691272022833
0,combined,0,17,47,22,37,0.11482547706169091,0.2636795979808912,0.17343500438541848,0.32406026026869306,0.13839507783552377,0.04251691272022833
0,combined,0,18,47,22,37,0.09858972705643097,0.24432799482209144,0.16275693810324438,0.3139259044382227,0.13839507783552377,0.04251691272022833
0,combined,0,19,47,22,37,0.08480950350648735,0.22661030693588313,0.1481947498912953,0.299553092659469,0.13839507783552377,0.04251691272022833
0,combined,0,20,47,22,37,0.07159398461335226,0.20820716257295188,0.1299566161473528,0.2805153272396429,0.13839507783552377,0.04251691272022833
0,combined,0,21,47,22,37,0.06020719294618672,0.1909332602662869,0.12169401824584614,0.27145135531285647,0.13839507783552377,0.04251691272022833
0,combined,0,22,47,22,37,0.04946673114127989,0.17306689609024736,0.1069332647084188,0.25445665379629595,0.13839507783552377,0.04251691272022833
0,combined,0,23,47,22,37,0.040442425815915964,0.1564861830063338,0.08848162412900151,0.23146425981867028,0.13839507783552377,0.04251691272022833
0,combined,0,24,47,22,37,0.0326365647699478,0.14057549408250788,0.0811349358441623,0.2216467395675446,0.13839507783552377,0.04251691272022833
0,combined,0,25,47,22,37,0.02590658470605753,0.12524560076335658,0.07137648881713875,0.20789066512237567,0.13839507783552377,0.04251691272022833
0,combined,0,26,47,22,37,0.02081630751447935,0.11226884278081427,0.06338491482603,0.19590718045323613,0.13839507783552377,0.04251691272022833
0,combined,0,27,47,22,37,0.015959584980621486,0.09830332224782465,0.05743836675478244,0.18649124137206793,0.13839507783552377,0.04251691272022833
0,combined,0,28,47,22,37,0.011599742765386709,0.0838072476201792,0.052814526352125454,0.17882741276309383,0.13839507783552377,0.04251691272022833
0,combined,0,29,47,22,37,0.008232403278525407,0.0706026036602487,0.050087618922512386,0.1741496443762251,0.13839507783552377,0.04251691272022833
0,combined,0,30,47,22,37,0.0060329411924923936,0.06043965054355292,0.04889898119943744,0.17207084999543706,0.13839507783552377,0.04251691272022833
