checkpoint,probe_kind,n,B_nat_mean,B_nat_std,E_F_T_mean,E_F_T_std,E_F_TQ_mean,E_F_TQ_std,E_TQ_T_mean,E_TQ_T_std,E_pointwise_F_T_mean,E_pointwise_F_T_std,X_sub_mean,X_sub_std,X_use_mean,X_use_std,d_model_mean,d_model_std,d_x_mean,d_x_std,dim_R_nat_mean,dim_R_nat_std,dim_over_nctx_mean,dim_over_nctx_std,max_closure_mean,max_closure_std,max_refinement_mean,max_refinement_std,mean_closure_mean,mean_closure_std,mean_refinement_mean,mean_refinement_std,mse_krr_mean,mse_krr_std,mse_model_mean,mse_model_std,mse_ratio_mean,mse_ratio_std,n_heads_mean,n_heads_std,n_layers_mean,n_layers_std,r_eff_T_task_mean,r_eff_T_task_std,smax_mean,smax_std,sweep_val_mean,sweep_val_std,tau_sv_mean,tau_sv_std
dx40,task,16,179.75,1.0,0.11609953738886672,0.053611438154925826,0.21664759071662004,0.11940253287988457,0.12635898410746652,0.17637431382901114,0.13128305707768534,0.09112281115410326,0.9548697522179307,0.07025427608495284,0.9378291680200308,0.06447979902443499,128.0,0.0,40.0,0.0,32.75,19.111950885942196,0.696808510638298,0.4066372528923871,0.3116014490442855,0.08763663696546871,0.9999997962472487,4.1146827104457415e-07,0.06637162663982238,0.034293891126172094,0.8838855999455559,0.0029833743647645584,0.10261958680825878,0.08135193115239606,0.12363597269216847,0.13312279073971428,1.122326972075954,0.3008380827630544,4.0,0.0,8.0,0.0,15.8125,0.5439056290693574,4.0,0.0,40.0,0.0,0.001,0.0
