basis,layer,rank,n,E_F_T_mean,E_F_T_std,F_T_excess_over_krr_risk_mean,F_T_excess_over_krr_risk_std,candidate_dim_mean,candidate_dim_std,layer_mean,layer_std,model_excess_over_krr_risk_mean,model_excess_over_krr_risk_std,model_signal_error_mean,model_signal_error_std,op_excess_over_krr_risk_mean,op_excess_over_krr_risk_std,op_signal_error_mean,op_signal_error_std,r_eff_T_task_mean,r_eff_T_task_std,r_eff_T_task_strict_mean,r_eff_T_task_strict_std,rank_mean,rank_std
combined,0,0,16,0.006171080818490875,0.0014301456478612129,0.09469716924629115,0.08123447102320952,19.5625,1.5903353943953669,0.0,0.0,2376.0279863592204,1591.143546415012,0.9827735914301484,0.11077705819490018,2397.376242636071,1327.2726957222444,0.9999999999999973,1.374466268040945e-15,3.0,0.0,3.0,0.0,0.0,0.0
combined,0,1,16,0.006171080818490875,0.0014301456478612129,0.09469716924629115,0.08123447102320952,19.5625,1.5903353943953669,0.0,0.0,1143.8996347966713,818.4882191254628,0.6720043973022107,0.09982307369817714,1160.1599244877657,654.1629078001059,0.6890059255171754,0.05649838093202306,3.0,0.0,3.0,0.0,1.0,0.0
combined,0,10,16,0.006171080818490875,0.0014301456478612129,0.09469716924629115,0.08123447102320952,19.5625,1.5903353943953669,0.0,0.0,0.09469259947405727,0.08068435748958214,0.006097577650635475,0.0016692080333146836,0.0001890144803899079,0.00021752317993842694,0.0001910089579865374,0.0001771932860897721,3.0,0.0,3.0,0.0,10.0,0.0
combined,0,11,16,0.006171080818490875,0.0014301456478612129,0.09469716924629115,0.08123447102320952,19.5625,1.5903353943953669,0.0,0.0,0.0946925994740545,0.08068435748958495,0.006097577650635386,0.0016692080333147075,0.0001890144803899082,0.00021752317993842772,0.00019100895798653756,0.0001771932860897724,3.0,0.0,3.0,0.0,11.0,0.0
combined,0,12,16,0.006171080818490875,0.0014301456478612129,0.09469716924629115,0.08123447102320952,19.5625,1.5903353943953669,0.0,0.0,0.09469259947405534,0.08068435748959561,0.006097577650635348,0.001669208033314647,0.00018901448038990737,0.00021752317993842607,0.0001910089579865372,0.0001771932860897719,3.0,0.0,3.0,0.0,12.0,0.0
combined,0,13,16,0.006171080818490875,0.0014301456478612129,0.09469716924629115,0.08123447102320952,19.5625,1.5903353943953669,0.0,0.0,0.09469259947406158,0.08068435748959958,0.006097577650635499,0.001669208033314626,0.0001890144803899084,0.00021752317993842767,0.0001910089579865377,0.0001771932860897727,3.0,0.0,3.0,0.0,13.0,0.0
combined,0,14,16,0.006171080818490875,0.0014301456478612129,0.09469716924629115,0.08123447102320952,19.5625,1.5903353943953669,0.0,0.0,0.09469259947406111,0.08068435748959474,0.006097577650635522,0.0016692080333147153,0.00018901448038990834,0.00021752317993842742,0.00019100895798653764,0.0001771932860897724,3.0,0.0,3.0,0.0,14.0,0.0
combined,0,15,16,0.006171080818490875,0.0014301456478612129,0.09469716924629115,0.08123447102320952,19.5625,1.5903353943953669,0.0,0.0,0.09469259947405706,0.08068435748959374,0.006097577650635372,0.0016692080333147988,0.00018901448038990802,0.0002175231799384265,0.0001910089579865375,0.00017719328608977223,3.0,0.0,3.0,0.0,15.0,0.0
combined,0,16,16,0.006171080818490875,0.0014301456478612129,0.09469716924629115,0.08123447102320952,19.5625,1.5903353943953669,0.0,0.0,0.09469259947405817,0.08068435748958948,0.00609757765063545,0.0016692080333148844,0.00018901448038990872,0.00021752317993842818,0.00019100895798653772,0.00017719328608977253,3.0,0.0,3.0,0.0,16.0,0.0
combined,0,17,15,0.006092151981843144,0.0014438194859060993,0.07773013615475154,0.04620941336788271,19.8,1.3201731488169053,0.0,0.0,0.07783845824553805,0.045883847749642354,0.005969320241754892,0.001644163720848857,0.00018283086766645776,0.00022369751758674508,0.00018851544442052736,0.00018312167757150813,3.0,0.0,3.0,0.0,17.0,0.0
