exp,checkpoint,checkpoint_file,sweep,sweep_val,d_x,d_model,n_layers,n_heads,episode,probe_kind,selection_mode,gamma,min_explainable_frac,n_causal,causal_damage_tau,causal_max_keep,tau_sv,n_build,n_val,n_eval,B_nat,dim_R_nat,dim_over_nctx,dim_over_rT,r_eff_T_task,mean_s,mean_hidden_s,sum_candidate_rank,mean_candidate_rank,max_causal_damage,mean_causal_damage,sum_kept_causal_damage,E_F_T,E_TQ_T,E_F_TQ,X_use,X_sub,max_val_closure,mean_val_closure,max_build_closure,mean_build_closure,max_val_refinement,mean_val_refinement,max_build_refinement,mean_build_refinement,s_list,candidate_ranks,mse_model,mse_krr,mse_ratio,E_pointwise_F_T
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,2,task,causal,0.95,0.001,8,0.05,0,0.001,8,16,16,62,8,0.1702127659574468,1.0,8,0.7777777777777778,11.222222222222221,136,15.11111111111111,55.37328415056571,0.7890225854200833,56.74942184019816,0.01193228707520953,4.5652521733886394e-12,0.011932287074928747,0.9998576818966032,1.0,0.25075092840890917,0.048785985164766316,0.051733506536921624,0.024231042954761386,0.9999925527307137,0.888595258782915,0.9999960130350604,0.8886604564799271,"[6, 1, 0, 0, 0, 0, 0, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.008216035884746065,0.008721588182026273,0.9420343764542716,0.012494153307158725
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,3,task,causal,0.95,0.001,8,0.05,0,0.001,8,16,16,86,8,0.1702127659574468,1.0,8,1.2222222222222223,10.0,136,15.11111111111111,44945.52216318296,314.87243181749756,45143.92010561192,0.011066730922223532,1.3183353844951307e-11,0.01106673092218839,0.9998770601487195,1.0,0.2298060998679972,0.04577272835898743,0.035108507000085845,0.02149589422010915,0.9999953096000145,0.8886007119617305,0.9999971835983633,0.8886196772627911,"[7, 2, 0, 0, 0, 1, 1, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.05421276855263582,0.056986206862753935,0.951331410479773,0.014012226584939847
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,0,task,causal,0.95,0.001,8,0.05,0,0.001,8,16,16,92,10,0.2127659574468085,1.0,10,1.2222222222222223,12.444444444444445,136,15.11111111111111,78.9518422585853,1.190391963008514,85.59557649809229,0.018263830391322906,1.0249767586680324e-11,0.01826383039065088,0.9996740722214746,1.0,0.35262946293853864,0.05035090199952686,0.019532849548050218,0.009929800020508122,0.9999965297856479,0.8888007865585785,0.9999979958896101,0.8888184115697992,"[8, 2, 0, 0, 0, 1, 0, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.06914823698658967,0.10824657244016317,0.6388030163709213,0.011452534714574069
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,1,task,causal,0.95,0.001,8,0.05,0,0.001,8,16,16,87,10,0.2127659574468085,1.0,10,1.2222222222222223,11.88888888888889,136,15.11111111111111,9.807205201416464,0.3383238742564587,24.40654804782773,0.014384022302203859,1.8095791365682145e-12,0.01438402230200169,0.9997924639787144,1.0,0.24362996889460806,0.03854272774385375,0.02209517400196989,0.011387896410179725,0.9999966025354206,0.8887987587143586,0.9999969486931332,0.8887992204734962,"[8, 1, 0, 0, 0, 1, 1, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.028524527611234377,0.01088801161897238,2.61981054112124,0.013964527646195478
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,2,task,causal,0.95,0.001,8,0.05,0,0.001,8,16,16,95,10,0.2127659574468085,1.0,10,1.3333333333333333,12.11111111111111,136,15.11111111111111,57.40555671145983,0.9354503279671739,67.40492205167207,0.0108730786115444,6.718874275213727e-12,0.01087307861014085,0.9998817504755997,1.0,0.36046364967689104,0.04860691103383851,0.01492618158516672,0.008398717025227593,0.9999973285353488,0.8888410287504528,0.9999976663825085,0.8888425456827945,"[8, 2, 0, 0, 0, 1, 1, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.010877037421962221,0.019345981603745087,0.5622375563438246,0.011180588823236476
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,3,task,causal,0.95,0.001,8,0.05,0,0.001,8,16,16,84,10,0.2127659574468085,1.0,10,1.1111111111111112,12.555555555555555,136,15.11111111111111,53.73530719712072,1.0060694035282585,72.3738355869998,0.018239990625609676,5.0189875228332016e-12,0.01823999062594191,0.9996656550942582,1.0,0.4231995487909867,0.057471514547227,0.02022917419551389,0.010351987519722052,0.999996186293839,0.8888138780318863,0.9999967690761116,0.8888140346725243,"[8, 1, 0, 0, 0, 1, 0, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.027345937759282193,0.017090297430100855,1.600085538073682,0.0049761943637391046
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,0,task,causal,0.95,0.001,8,0.05,0,0.001,8,16,16,126,14,0.2978723404255319,0.9333333333333333,15,1.7777777777777777,12.666666666666666,136,15.11111111111111,139718.52148106607,1501.665419548165,216237.06445797128,0.012318989176128519,0.3466915875484898,0.34754469921974407,0.8793499198031466,0.8798049431233482,0.542413515023981,0.08264389325952466,0.13358088287503345,0.024333556389998283,0.9999947339712092,0.8887987158819657,0.9999973696849778,0.8887866694717744,"[8, 5, 1, 0, 0, 1, 1, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.06962566758722934,0.05798202853385872,1.2008146204572903,0.010681149483050698
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,1,task,causal,0.95,0.001,8,0.05,0,0.001,8,16,16,100,14,0.2978723404255319,0.9333333333333333,15,1.4444444444444444,10.555555555555555,136,15.11111111111111,128.43134751746769,1.15779249198038,162.91253389552242,0.01727492029532578,0.22597483946054442,0.22553680310637358,0.9493633172988418,0.9489353719308833,0.4684520733990726,0.08613997608980971,0.1065684943456338,0.028556874841498363,0.9999958098243521,0.8888419840137054,0.9999984914256089,0.8888465310574475,"[8, 2, 0, 0, 1, 1, 1, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.025237288846464034,0.018874245257634377,1.337128372656697,0.01237583278122718
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,2,task,causal,0.95,0.001,8,0.05,0,0.001,8,16,16,100,13,0.2765957446808511,0.8666666666666667,15,1.4444444444444444,10.333333333333334,136,15.11111111111111,98057.52633141796,683.3083237908561,98393.80746700754,0.023872100076096654,0.3463603957640667,0.344974475833345,0.8794951706814835,0.8800344762463991,0.43614104933631465,0.09174680612466421,0.19469541984450794,0.04246568916995629,0.9999958520497889,0.8888377108084031,0.9999987743728502,0.8888471004861033,"[8, 2, 0, 0, 1, 1, 1, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.053841920146550565,0.023455004424836612,2.295540822390002,0.015433234955556947
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,3,task,causal,0.95,0.001,8,0.05,0,0.001,8,16,16,86,13,0.2765957446808511,0.8666666666666667,15,1.2222222222222223,11.555555555555555,136,15.11111111111111,3.6378972777545595,0.060065715550652,6.285450216200989,0.015265064114323608,0.3596457445626007,0.3636610807505386,0.8679533474370693,0.8706549384182714,0.513094390969484,0.0979152771339187,0.2077256303678311,0.04424236022067203,0.9999938206700137,0.8887884475798881,0.9999976852651827,0.8887961802986994,"[8, 0, 1, 0, 0, 1, 1, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.01437417966211374,0.016640947760351285,0.8637837140719625,0.014843470782083468
