checkpoint,ell,n,candidate_rank_mean,candidate_rank_std,causal_damage_tau_mean,causal_damage_tau_std,causal_max_damage_mean,causal_max_damage_std,causal_max_keep_mean,causal_max_keep_std,causal_mean_damage_mean,causal_mean_damage_std,causal_min_kept_damage_mean,causal_min_kept_damage_std,causal_sum_kept_damage_mean,causal_sum_kept_damage_std,d_x_mean,d_x_std,ell_mean,ell_std,entropy_rank_mean,entropy_rank_std,gamma_mean,gamma_std,hidden_s_mean,hidden_s_std,min_explainable_frac_mean,min_explainable_frac_std,n_causal_mean,n_causal_std,n_heads_mean,n_heads_std,n_layers_mean,n_layers_std,participation_rank_mean,participation_rank_std,s_mean,s_std,val_capture_mean,val_capture_std,val_explainable_frac_mean,val_explainable_frac_std,val_full_resid_ratio_mean,val_full_resid_ratio_std,val_resid_ratio_mean,val_resid_ratio_std,val_total_norm_mean,val_total_norm_std
dx3,2.0,4,16.0,0.0,0.05,0.0,0.0543880770627977,0.04502143063549942,0.0,0.0,0.0048513768838113775,0.0025656740811534563,0.04387043163755473,0.054651029767699144,0.04387043163755473,0.054651029767699144,3.0,0.0,2.0,0.0,6.58055176656763,1.5134879959466876,0.95,0.0,12.25,1.707825127659933,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,3.9832937317437986,0.9481925643389518,0.5,0.5773502691896257,0.959814587019987,0.005752251521826283,0.8304753219681116,0.030812606712667955,0.41041272050585803,0.03805394204467697,0.4498307074490959,0.029268628466185758,8.51205944872131,0.957912705570011
dx3,3.0,4,16.0,0.0,0.05,0.0,0.00907876016245449,0.009447365683719762,0.0,0.0,0.0018319579086909052,0.0007493977991701933,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,7.677000975081009,0.427843348278778,0.95,0.0,13.75,1.2583057392117916,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,5.1770020281301345,1.0204495932367048,0.0,0.0,0.9600566609344569,0.011142631569271456,0.7249020713250314,0.10575545038981325,0.5173164719798997,0.09987723459804028,0.5469427428878477,0.08632381998438313,6.726561073807398,1.3999130856639215
dx3,4.0,4,16.0,0.0,0.05,0.0,0.007578184132205551,0.004387593021532089,0.0,0.0,0.0015734550522558052,0.00030969080474631765,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,8.851566511414159,0.7472053482636991,0.95,0.0,14.0,0.0,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,5.8586841555085005,0.40361875162216254,0.0,0.0,0.9571498841835147,0.009599812279583517,0.7293217814861379,0.0745085292549411,0.5164859636365501,0.07230000350635825,0.5457715636010229,0.07052925546622664,7.042346288244849,1.3091320916189801
dx3,5.0,4,16.0,0.0,0.05,0.0,0.0568477223935124,0.06470626172708195,0.0,0.0,0.004475953062666361,0.004048961737633758,0.05417699991546139,0.06750980607192013,0.05417699991546139,0.06750980607192013,3.0,0.0,5.0,0.0,7.531906907286241,2.1245997864289015,0.95,0.0,12.25,3.095695936834452,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,4.982727602352478,2.395526363740534,0.5,0.5773502691896257,0.9624779395759053,0.01395557227103215,0.7767551838930035,0.13998919001032667,0.4529509180532747,0.15526442795727557,0.4911886673850926,0.1283703779791475,9.073564322596615,3.5659206577817173
dx3,6.0,4,16.0,0.0,0.05,0.0,0.13420813246779512,0.050296142441397906,0.0,0.0,0.009263698091792007,0.003280643696800266,0.13420813246779512,0.050296142441397906,0.13420813246779512,0.050296142441397906,3.0,0.0,6.0,0.0,4.37276701098773,1.245123389504,0.95,0.0,9.25,2.217355782608345,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,2.307024289432143,0.5722071706809961,1.0,0.0,0.9546796455201647,0.003406024616015708,0.9053546394970774,0.01675754873377626,0.30673033622528734,0.027370576465454044,0.36804254309763634,0.018483781699944014,12.710783825084178,1.3890975945481652
dx3,7.0,4,16.0,0.0,0.05,0.0,0.008397593283261872,0.0030723191426125476,0.0,0.0,0.0013004017705338256,0.00033087304921942734,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,7.211336662221922,1.7155037137603464,0.95,0.0,12.75,0.9574271077563381,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,4.083647304900139,1.1774403297757812,0.0,0.0,0.9580338020085131,0.004520985040085889,0.8168263980553984,0.023857121175522966,0.42732742181095507,0.027443918889123935,0.4658861262538866,0.02374248114532215,10.51733308556811,0.8061645390184256
dx3,8.0,4,16.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,6.983674423433303,1.8441466160701825,0.95,0.0,12.75,0.9574271077563381,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,3.8783346462044075,1.2054315697172557,0.0,0.0,0.9590348854147639,0.006029172234254024,0.8253834828259832,0.027155990658419452,0.4169323291546255,0.0323305857191571,0.45575008889136126,0.03042387462396207,11.213529308344235,0.9989640866267464
dx5,0.0,4,5.0,0.0,0.05,0.0,183.77556845363802,267.20936409380363,0.0,0.0,41.47580465964028,54.98490194786926,0.3224827932774588,0.17435378180002573,207.37902329820142,274.92450973934626,5.0,0.0,0.0,0.0,3.06830680410876,0.8259621120082786,0.95,0.0,5.0,0.0,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,2.4374245060075386,0.7774959335111045,5.0,0.0,1.0,0.0,0.9999934683063072,9.768910722105213e-06,0.0020975864007659454,0.0016859517526436967,0.0020975864007659454,0.0016859517526436967,4934.817735969054,2285.994091176733
dx5,1.0,4,16.0,0.0,0.05,0.0,0.25353212310330864,0.14079926801334466,0.0,0.0,0.018956794504782316,0.008333099476012242,0.23697832315567274,0.16411423373459766,0.26630798690212665,0.1258438400546255,5.0,0.0,1.0,0.0,5.359813161851963,1.3252019535444899,0.95,0.0,12.25,1.5,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,3.094942383677239,1.0064686345161176,1.25,0.5,0.9562265184231449,0.003562781804032565,0.8180057887656798,0.10555854038648622,0.41358120025050393,0.12080177721464477,0.4585283305294877,0.10218806004351856,10.455356962655808,2.471939823367156
dx5,2.0,4,16.0,0.0,0.05,0.0,0.003841591535227829,0.0022449324670942533,0.0,0.0,0.0018744199726899238,0.0009379982787937841,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,9.36963782556095,1.6819822876895791,0.95,0.0,13.75,0.9574271077563381,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,5.783147992654284,1.3214581113452553,0.0,0.0,0.9616405482613559,0.005327263751581174,0.8008952393850615,0.12901554496104978,0.43165962439112765,0.130510430160022,0.4693427425592653,0.11540624628767829,6.177591434043452,1.7660246699262672
dx5,3.0,4,16.0,0.0,0.05,0.0,0.0031000107736791674,0.00173801069207718,0.0,0.0,0.001228460194817833,0.00039490666378941194,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,9.907288393782435,2.328828052955083,0.95,0.0,13.75,0.9574271077563381,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,6.2472059621362925,1.764368120448134,0.0,0.0,0.9580263718502332,0.01014225665126161,0.7954489563756348,0.12185377538462613,0.43961679269088466,0.12268180635835446,0.48030462940446556,0.1042181583612514,6.157559518459536,1.7358663899196403
dx5,4.0,4,16.0,0.0,0.05,0.0,0.002978247485705789,0.002563423654684814,0.0,0.0,0.001096813809271677,0.0003908661623786636,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,12.190327128256458,2.44356581722175,0.95,0.0,14.5,1.0,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,7.814005603767779,2.1594206218263414,0.0,0.0,0.9759588871452025,0.016176266214548915,0.7441890167251276,0.1309584187180129,0.49524708846617327,0.11855409252386863,0.5168376743399785,0.10419695387094698,6.236494423447346,1.6950735418870961
