control,k_remove,state_idx,n,agg_leverage_iso_mean,agg_leverage_iso_std,agg_leverage_task_mean,agg_leverage_task_std,base_E_iso_F_T_mean,base_E_iso_F_T_std,base_E_iso_F_TQ_mean,base_E_iso_F_TQ_std,base_E_iso_TQ_T_mean,base_E_iso_TQ_T_std,base_E_task_F_T_mean,base_E_task_F_T_std,base_E_task_F_TQ_mean,base_E_task_F_TQ_std,base_E_task_TQ_T_mean,base_E_task_TQ_T_std,base_pointwise_F_T_mean,base_pointwise_F_T_std,d_model_mean,d_model_std,d_x_mean,d_x_std,delta_E_iso_F_T_mean,delta_E_iso_F_T_std,delta_E_task_F_T_mean,delta_E_task_F_T_std,eps_mean,eps_std,k_remove_mean,k_remove_std,krr_err_inflation_mean,krr_err_inflation_std,mse_krr_mean,mse_krr_std,mse_model_mean,mse_model_std,mse_ratio_mean,mse_ratio_std,n_ctx_mean,n_ctx_std,n_heads_mean,n_heads_std,n_layers_mean,n_layers_std,n_tgt_mean,n_tgt_std,pred_drift_mean,pred_drift_std,rank_Q_mean,rank_Q_std,sigma2_mean,sigma2_std,state_idx_mean,state_idx_std,surg_E_iso_F_T_mean,surg_E_iso_F_T_std,surg_E_iso_F_TQ_mean,surg_E_iso_F_TQ_std,surg_E_iso_damage_mean,surg_E_iso_damage_std,surg_E_task_F_T_mean,surg_E_task_F_T_std,surg_E_task_F_TQ_mean,surg_E_task_F_TQ_std,surg_E_task_damage_mean,surg_E_task_damage_std,surg_pointwise_F_T_mean,surg_pointwise_F_T_std
high_iso_low_task,1,0,32,0.10642811621562988,0.21575510940317694,0.0024216014053576158,0.00506332058493071,0.26616556217542786,0.07115189923906065,0.2608452702461437,0.07054845798105934,0.037765496344271156,0.009492853655040923,0.009255794868502826,0.0019387512632244343,0.009194131395894135,0.0019275824438214797,0.0008630872556700815,0.00020006496531905767,0.008674443448047702,0.004918069683144087,128.0,0.0,5.0,0.0,0.2562414191613326,1.1471673809792045,0.06548768051367114,0.23034746871606201,0.001,0.0,1.0,0.0,4.417196281513451,14.354106494050242,0.011151739705516434,0.012578401507208297,0.013838915872161992,0.011853863671363476,1.4773293604876223,1.0354298281861534,47.0,0.0,4.0,0.0,8.0,0.0,16.0,0.0,0.037779694990140104,0.13847723505730974,11.90625,0.29614458108029906,0.1,0.0,0.0,0.0,0.5224069813367604,1.1704240511764792,0.518307671330662,1.1715526168204746,0.3722828323776493,1.2079452727030868,0.07474347538217398,0.2308862457692074,0.0746973460325723,0.23090005218747417,0.06987167791653685,0.2324326253451988,0.041726468279517,0.1372956443955453
high_iso_low_task,1,1,32,0.10642811621562988,0.21575510940317694,0.0024216014053576158,0.00506332058493071,0.26616556217542786,0.07115189923906065,0.2608452702461437,0.07054845798105934,0.037765496344271156,0.009492853655040923,0.009255794868502826,0.0019387512632244343,0.009194131395894135,0.0019275824438214797,0.0008630872556700815,0.00020006496531905767,0.008674443448047702,0.004918069683144087,128.0,0.0,5.0,0.0,4.46252003019105,21.247451966688068,0.7932978522476729,3.7642901331071257,0.001,0.0,1.0,0.0,11.09629273672417,37.47053268369046,0.011151739705516434,0.012578401507208297,0.013838915872161992,0.011853863671363476,1.4773293604876223,1.0354298281861534,47.0,0.0,4.0,0.0,8.0,0.0,16.0,0.0,0.09634577257255494,0.3224501962721347,11.90625,0.29614458108029906,0.1,0.0,1.0,0.0,4.728685592366479,21.268900271448004,4.724415714308296,21.269514978977963,4.577331881048329,21.307365866714196,0.8025536471161758,3.764633724647565,0.8024870360859605,3.7646449833837874,0.7976226537964516,3.765933919628315,0.09992762481529008,0.3209168697826864
high_iso_low_task,1,2,32,0.10642811621562988,0.21575510940317694,0.0024216014053576158,0.00506332058493071,0.26616556217542786,0.07115189923906065,0.2608452702461437,0.07054845798105934,0.037765496344271156,0.009492853655040923,0.009255794868502826,0.0019387512632244343,0.009194131395894135,0.0019275824438214797,0.0008630872556700815,0.00020006496531905767,0.008674443448047702,0.004918069683144087,128.0,0.0,5.0,0.0,0.44468864305679956,1.5581578407972316,0.1372515935356144,0.45674870526136313,0.001,0.0,1.0,0.0,8.853961552169817,25.718322095276662,0.011151739705516434,0.012578401507208297,0.013838915872161992,0.011853863671363476,1.4773293604876223,1.0354298281861534,47.0,0.0,4.0,0.0,8.0,0.0,16.0,0.0,0.09005845121129818,0.28696825930689335,11.90625,0.29614458108029906,0.1,0.0,2.0,0.0,0.7108542052322273,1.5917838012631103,0.7060606340892671,1.5930773553225857,0.5546265784219448,1.6438491704321654,0.1465073884041172,0.45741898546593984,0.14645056638477938,0.4574322586351765,0.14143016970147615,0.458785538656629,0.09381653373643721,0.28866248147250617
high_iso_low_task,1,3,32,0.10642811621562988,0.21575510940317694,0.0024216014053576158,0.00506332058493071,0.26616556217542786,0.07115189923906065,0.2608452702461437,0.07054845798105934,0.037765496344271156,0.009492853655040923,0.009255794868502826,0.0019387512632244343,0.009194131395894135,0.0019275824438214797,0.0008630872556700815,0.00020006496531905767,0.008674443448047702,0.004918069683144087,128.0,0.0,5.0,0.0,0.04049487240223038,0.1460330332312658,0.006755769790722282,0.020538254035281388,0.001,0.0,1.0,0.0,1.2186411764514933,0.9049380231156909,0.011151739705516434,0.012578401507208297,0.013838915872161992,0.011853863671363476,1.4773293604876223,1.0354298281861534,47.0,0.0,4.0,0.0,8.0,0.0,16.0,0.0,0.005614389613732397,0.010719124358545693,11.90625,0.29614458108029906,0.1,0.0,3.0,0.0,0.30666043457765824,0.1847554906561344,0.30112879807502735,0.18528907233275854,0.14653387124805192,0.2834208107510623,0.01601156465922511,0.021291403943656303,0.015950259153185087,0.021301680287538115,0.010076414260719768,0.023583064533035852,0.010833010783298553,0.010242972434548425
high_iso_low_task,1,4,32,0.10642811621562988,0.21575510940317694,0.0024216014053576158,0.00506332058493071,0.26616556217542786,0.07115189923906065,0.2608452702461437,0.07054845798105934,0.037765496344271156,0.009492853655040923,0.009255794868502826,0.0019387512632244343,0.009194131395894135,0.0019275824438214797,0.0008630872556700815,0.00020006496531905767,0.008674443448047702,0.004918069683144087,128.0,0.0,5.0,0.0,0.005281139248946176,0.02777514040324631,0.00887376239252716,0.0321560673540406,0.001,0.0,1.0,0.0,1.4161725051789285,1.8954585466254321,0.011151739705516434,0.012578401507208297,0.013838915872161992,0.011853863671363476,1.4773293604876223,1.0354298281861534,47.0,0.0,4.0,0.0,8.0,0.0,16.0,0.0,0.009088083060941651,0.03267476607715174,11.90625,0.29614458108029906,0.1,0.0,4.0,0.0,0.271446701424374,0.08580774424923701,0.2657143764550469,0.0853241785872296,0.08329671169550146,0.111172811499965,0.018129557261029987,0.0328478950113477,0.018064806382780692,0.03287105367209972,0.011674962625834315,0.034788194525642635,0.01450015029369977,0.030595709693723844
high_iso_low_task,1,5,32,0.10642811621562988,0.21575510940317694,0.0024216014053576158,0.00506332058493071,0.26616556217542786,0.07115189923906065,0.2608452702461437,0.07054845798105934,0.037765496344271156,0.009492853655040923,0.009255794868502826,0.0019387512632244343,0.009194131395894135,0.0019275824438214797,0.0008630872556700815,0.00020006496531905767,0.008674443448047702,0.004918069683144087,128.0,0.0,5.0,0.0,0.004040419033096641,0.020571185954672742,0.002456650805852258,0.009668794290724567,0.001,0.0,1.0,0.0,1.171209621309428,0.9000474587862282,0.011151739705516434,0.012578401507208297,0.013838915872161992,0.011853863671363476,1.4773293604876223,1.0354298281861534,47.0,0.0,4.0,0.0,8.0,0.0,16.0,0.0,0.005651769773456443,0.016975022333033413,11.90625,0.29614458108029906,0.1,0.0,5.0,0.0,0.27020598120852446,0.08211218879380947,0.26445808383775027,0.08183288819492851,0.0570878269074881,0.046022994689671796,0.011712445674355086,0.010385658208506182,0.011646075556214257,0.010402326685014148,0.0048117446184570214,0.011620241907097654,0.011125806699525231,0.015227605394839291
high_iso_low_task,1,6,32,0.10642811621562988,0.21575510940317694,0.0024216014053576158,0.00506332058493071,0.26616556217542786,0.07115189923906065,0.2608452702461437,0.07054845798105934,0.037765496344271156,0.009492853655040923,0.009255794868502826,0.0019387512632244343,0.009194131395894135,0.0019275824438214797,0.0008630872556700815,0.00020006496531905767,0.008674443448047702,0.004918069683144087,128.0,0.0,5.0,0.0,0.0025166406241798945,0.01312341567934357,0.002358602585644723,0.008620854428166295,0.001,0.0,1.0,0.0,1.1024406889913907,0.6426607225444888,0.011151739705516434,0.012578401507208297,0.013838915872161992,0.011853863671363476,1.4773293604876223,1.0354298281861534,47.0,0.0,4.0,0.0,8.0,0.0,16.0,0.0,0.0035288474471441835,0.006514877774345731,11.90625,0.29614458108029906,0.1,0.0,6.0,0.0,0.26868220279960775,0.07564809730248237,0.262778720915907,0.07505428124580975,0.06115705514086603,0.04995146828291793,0.011614397454147551,0.009416110504525054,0.011545518718919946,0.009427820047221225,0.004680450927395394,0.010619830051046258,0.009504046369595062,0.006966584061410948
high_iso_low_task,1,7,32,0.10642811621562988,0.21575510940317694,0.0024216014053576158,0.00506332058493071,0.26616556217542786,0.07115189923906065,0.2608452702461437,0.07054845798105934,0.037765496344271156,0.009492853655040923,0.009255794868502826,0.0019387512632244343,0.009194131395894135,0.0019275824438214797,0.0008630872556700815,0.00020006496531905767,0.008674443448047702,0.004918069683144087,128.0,0.0,5.0,0.0,-0.00018362799810405948,0.0035359708908480267,0.0002464108096785789,0.0011076016150279003,0.001,0.0,1.0,0.0,1.0023437526414263,0.07574204668572729,0.011151739705516434,0.012578401507208297,0.013838915872161992,0.011853863671363476,1.4773293604876223,1.0354298281861534,47.0,0.0,4.0,0.0,8.0,0.0,16.0,0.0,0.0012176137927617098,0.00179617175356978,11.90625,0.29614458108029906,0.1,0.0,7.0,0.0,0.2659819341773238,0.07274766811575739,0.26067896710105093,0.07221149585439901,0.021992527882345937,0.02134099448360947,0.009502205678181407,0.002517418294383806,0.009442409150514862,0.002509609234628757,0.0013170913831598032,0.0022369944315468637,0.008648751361940224,0.004809039241384185
high_iso_low_task,1,8,32,0.10642811621562988,0.21575510940317694,0.0024216014053576158,0.00506332058493071,0.26616556217542786,0.07115189923906065,0.2608452702461437,0.07054845798105934,0.037765496344271156,0.009492853655040923,0.009255794868502826,0.0019387512632244343,0.009194131395894135,0.0019275824438214797,0.0008630872556700815,0.00020006496531905767,0.008674443448047702,0.004918069683144087,128.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,1.0,0.0,1.0,0.0,0.011151739705516434,0.012578401507208297,0.013838915872161992,0.011853863671363476,1.4773293604876223,1.0354298281861534,47.0,0.0,4.0,0.0,8.0,0.0,16.0,0.0,0.0,0.0,11.90625,0.29614458108029906,0.1,0.0,8.0,0.0,0.26616556217542786,0.07115189923906065,0.2608452702461437,0.07054845798105934,0.0,0.0,0.009255794868502826,0.0019387512632244343,0.009194131395894135,0.0019275824438214797,0.0,0.0,0.008674443448047702,0.004918069683144087
high_iso_low_task,2,0,32,0.11512695737053316,0.21297914169043708,0.0026377484291503386,0.005001228685723017,0.26616556217542786,0.07115189923906065,0.2608452702461437,0.07054845798105934,0.037765496344271156,0.009492853655040923,0.009255794868502826,0.0019387512632244343,0.009194131395894135,0.0019275824438214797,0.0008630872556700815,0.00020006496531905767,0.008674443448047702,0.004918069683144087,128.0,0.0,5.0,0.0,0.38299528507521197,1.8619533610952597,0.08474789384078356,0.3258577247742269,0.001,0.0,2.0,0.0,4.595348580783416,15.506754206363738,0.011151739705516434,0.012578401507208297,0.013838915872161992,0.011853863671363476,1.4773293604876223,1.0354298281861534,47.0,0.0,4.0,0.0,8.0,0.0,16.0,0.0,0.040503944113496886,0.14965477238746794,11.90625,0.29614458108029906,0.1,0.0,0.0,0.0,0.6491608472506398,1.8827282415475313,0.6452594733753222,1.8834257044485279,0.5302367114368205,1.9112654275210639,0.09400368870928638,0.3263235815570661,0.09396362611301858,0.3263347985663273,0.09009767771368771,0.3276845441047443,0.04354648362723293,0.14870523334820762
