checkpoint,episode,d_x,d_model,n_layers,n_heads,n_ctx,n_tgt,sigma2,eps,rank_Q,k_remove,control,state_idx,state_label,agg_leverage_task,agg_leverage_iso,pred_drift,base_pointwise_F_T,surg_pointwise_F_T,krr_err_inflation,mse_model,mse_krr,mse_ratio,base_E_task_F_T,base_E_task_F_TQ,base_E_task_TQ_T,surg_E_task_F_T,surg_E_task_F_TQ,surg_E_task_damage,delta_E_task_F_T,base_E_iso_F_T,base_E_iso_F_TQ,base_E_iso_TQ_T,surg_E_iso_F_T,surg_E_iso_F_TQ,surg_E_iso_damage,delta_E_iso_F_T
final/linear_baseline_dx5_L8.pt,0,5,128,8,4,47,16,0.1,0.001,12,1,high_task,0,embedding,0.48014159459283123,0.37721634463186715,0.95969249496305,0.004915779877005279,0.9587375693747481,195.03264860566063,0.01771937215295928,0.011782966928681866,1.5038124319798551,0.0072969770631618105,0.007220389748744909,0.0007096454315315171,1.0763723996652634,1.0763462678740312,1.0755030836259885,1.0690754226021015,0.1939861195982539,0.19029983285054425,0.030132993323257442,3.2457813826684143,3.248370738929788,3.265481514678488,3.0517952630701606
final/linear_baseline_dx5_L8.pt,0,5,128,8,4,47,16,0.1,0.001,12,1,high_task,1,after_layer_1,0.48014159459283123,0.37721634463186715,0.7483943834628217,0.004915779877005279,0.7475613888086634,152.0738128054835,0.01771937215295928,0.011782966928681866,1.5038124319798551,0.0072969770631618105,0.007220389748744909,0.0007096454315315171,1.0115950594082919,1.0115841427124694,1.0126656637522657,1.00429808234513,0.1939861195982539,0.19029983285054425,0.030132993323257442,3.699128425958807,3.6996025398285286,3.7127156287534,3.505142306360553
final/linear_baseline_dx5_L8.pt,0,5,128,8,4,47,16,0.1,0.001,12,1,high_task,2,after_layer_2,0.48014159459283123,0.37721634463186715,1.083776684305959,0.004915779877005279,1.0817023235615053,220.04694079599116,0.01771937215295928,0.011782966928681866,1.5038124319798551,0.0072969770631618105,0.007220389748744909,0.0007096454315315171,1.2150337696380806,1.214986670968175,1.213579806808802,1.2077367925749187,0.1939861195982539,0.19029983285054425,0.030132993323257442,1.880439444362798,1.8824078607107577,1.8987681204585318,1.6864533247645441
final/linear_baseline_dx5_L8.pt,0,5,128,8,4,47,16,0.1,0.001,12,1,high_task,3,after_layer_3,0.48014159459283123,0.37721634463186715,0.26404353397424646,0.004915779877005279,0.2651721228282181,53.94304250046332,0.01771937215295928,0.011782966928681866,1.5038124319798551,0.0072969770631618105,0.007220389748744909,0.0007096454315315171,0.16025177185374084,0.16020615961001278,0.15872121686424062,0.15295479479057902,0.1939861195982539,0.19029983285054425,0.030132993323257442,0.691727954922794,0.690043809200702,0.6587224004909427,0.49774183532454014
final/linear_baseline_dx5_L8.pt,0,5,128,8,4,47,16,0.1,0.001,12,1,high_task,4,after_layer_4,0.48014159459283123,0.37721634463186715,0.08764064431190823,0.004915779877005279,0.08923129972531404,18.15201289681715,0.01771937215295928,0.011782966928681866,1.5038124319798551,0.0072969770631618105,0.007220389748744909,0.0007096454315315171,0.040954815451132866,0.04090639863701126,0.039899319534877804,0.033657838387971054,0.1939861195982539,0.19029983285054425,0.030132993323257442,0.28099500544476813,0.2783507967499529,0.23506467118929078,0.08700888584651423
final/linear_baseline_dx5_L8.pt,0,5,128,8,4,47,16,0.1,0.001,12,1,high_task,5,after_layer_5,0.48014159459283123,0.37721634463186715,0.03895241615485758,0.004915779877005279,0.04061919217126782,8.263020962609348,0.01771937215295928,0.011782966928681866,1.5038124319798551,0.0072969770631618105,0.007220389748744909,0.0007096454315315171,0.02758430161779654,0.027521962746746138,0.025965698131685352,0.02028732455463473,0.1939861195982539,0.19029983285054425,0.030132993323257442,0.24974228884100694,0.24675588545429566,0.15388933974671057,0.055756169242753034
final/linear_baseline_dx5_L8.pt,0,5,128,8,4,47,16,0.1,0.001,12,1,high_task,6,after_layer_6,0.48014159459283123,0.37721634463186715,0.01480527749344263,0.004915779877005279,0.017447214720037293,3.549226197383402,0.01771937215295928,0.011782966928681866,1.5038124319798551,0.0072969770631618105,0.007220389748744909,0.0007096454315315171,0.014219122218922743,0.01412442256911088,0.010577821340970264,0.006922145155760933,0.1939861195982539,0.19029983285054425,0.030132993323257442,0.22982114476307833,0.22680297928406842,0.12880448713983877,0.035835025164824424
final/linear_baseline_dx5_L8.pt,0,5,128,8,4,47,16,0.1,0.001,12,1,high_task,7,after_layer_7,0.48014159459283123,0.37721634463186715,0.0021413782022392798,0.004915779877005279,0.005046136740500485,1.0265180432722347,0.01771937215295928,0.011782966928681866,1.5038124319798551,0.0072969770631618105,0.007220389748744909,0.0007096454315315171,0.007254348417906956,0.00715682318000545,0.0012317359220155623,-4.262864525485417e-05,0.1939861195982539,0.19029983285054425,0.030132993323257442,0.19339936961885237,0.18907487944985502,0.042060358610534455,-0.0005867499794015296
final/linear_baseline_dx5_L8.pt,0,5,128,8,4,47,16,0.1,0.001,12,1,high_task,8,final,0.48014159459283123,0.37721634463186715,0.0,0.004915779877005279,0.004915779877005279,1.0,0.01771937215295928,0.011782966928681866,1.5038124319798551,0.0072969770631618105,0.007220389748744909,0.0007096454315315171,0.0072969770631618105,0.007220389748744909,0.0,0.0,0.1939861195982539,0.19029983285054425,0.030132993323257442,0.1939861195982539,0.19029983285054425,0.0,0.0
final/linear_baseline_dx5_L8.pt,0,5,128,8,4,47,16,0.1,0.001,12,1,low_task,0,embedding,0.0002128393808077337,0.008905536890258536,7.493047277614292e-05,0.004915779877005279,0.004932376090481378,1.003376109974682,0.01771937215295928,0.011782966928681866,1.5038124319798551,0.0072969770631618105,0.007220389748744909,0.0007096454315315171,0.0073119052688904364,0.007241233650549832,0.001697545049652632,1.4928205728625965e-05,0.1939861195982539,0.19029983285054425,0.030132993323257442,0.19778539750512786,0.19521694364464648,0.037826077794858436,0.0037992779068739546
final/linear_baseline_dx5_L8.pt,0,5,128,8,4,47,16,0.1,0.001,12,1,low_task,1,after_layer_1,0.0002128393808077337,0.008905536890258536,0.0001266142681007708,0.004915779877005279,0.004912271268359181,0.9992862559484184,0.01771937215295928,0.011782966928681866,1.5038124319798551,0.0072969770631618105,0.007220389748744909,0.0007096454315315171,0.0074638911649014435,0.007374864395165094,0.0013741845045536893,0.000166914101739633,0.1939861195982539,0.19029983285054425,0.030132993323257442,0.19659164880992222,0.19404177936462375,0.036518044337294574,0.002605529211668317
final/linear_baseline_dx5_L8.pt,0,5,128,8,4,47,16,0.1,0.001,12,1,low_task,2,after_layer_2,0.0002128393808077337,0.008905536890258536,0.0002564636629844844,0.004915779877005279,0.005022696775606319,1.0217497327537324,0.01771937215295928,0.011782966928681866,1.5038124319798551,0.0072969770631618105,0.007220389748744909,0.0007096454315315171,0.00728447664026341,0.00719881978621933,0.0008045952009883274,-1.2500422898400684e-05,0.1939861195982539,0.19029983285054425,0.030132993323257442,0.19725446565168508,0.1936638756445074,0.026919191338531552,0.0032683460534311815
final/linear_baseline_dx5_L8.pt,0,5,128,8,4,47,16,0.1,0.001,12,1,low_task,3,after_layer_3,0.0002128393808077337,0.008905536890258536,0.00010906215166523765,0.004915779877005279,0.004936805563898123,1.0042771823431715,0.01771937215295928,0.011782966928681866,1.5038124319798551,0.0072969770631618105,0.007220389748744909,0.0007096454315315171,0.007313750462210295,0.007231754628098334,0.0006462022585729309,1.677339904848467e-05,0.1939861195982539,0.19029983285054425,0.030132993323257442,0.19423967924520374,0.19069643961170335,0.021578722003349753,0.00025355964694984134
final/linear_baseline_dx5_L8.pt,0,5,128,8,4,47,16,0.1,0.001,12,1,low_task,4,after_layer_4,0.0002128393808077337,0.008905536890258536,0.00014905200927325412,0.004915779877005279,0.004955954259916365,1.0081725349621555,0.01771937215295928,0.011782966928681866,1.5038124319798551,0.0072969770631618105,0.007220389748744909,0.0007096454315315171,0.007342711619528172,0.007265122103182698,0.000592452914396796,4.573455636636137e-05,0.1939861195982539,0.19029983285054425,0.030132993323257442,0.19242216003972987,0.1886237120869259,0.02082072818778952,-0.0015639595585240362
final/linear_baseline_dx5_L8.pt,0,5,128,8,4,47,16,0.1,0.001,12,1,low_task,5,after_layer_5,0.0002128393808077337,0.008905536890258536,8.819148019463264e-05,0.004915779877005279,0.0049357958775806355,1.004071785367971,0.01771937215295928,0.011782966928681866,1.5038124319798551,0.0072969770631618105,0.007220389748744909,0.0007096454315315171,0.007333427775621961,0.007254032978712117,0.0004901895220823843,3.6450712460150275e-05,0.1939861195982539,0.19029983285054425,0.030132993323257442,0.19247962682772743,0.18849449198629284,0.017305394951249258,-0.0015064927705264741
final/linear_baseline_dx5_L8.pt,0,5,128,8,4,47,16,0.1,0.001,12,1,low_task,6,after_layer_6,0.0002128393808077337,0.008905536890258536,0.00016901436231396907,0.004915779877005279,0.004987627634569178,1.0146157393865385,0.01771937215295928,0.011782966928681866,1.5038124319798551,0.0072969770631618105,0.007220389748744909,0.0007096454315315171,0.007325679533907306,0.007241924870463017,0.0006737387602871648,2.8702470745495777e-05,0.1939861195982539,0.19029983285054425,0.030132993323257442,0.19248043441330365,0.18817909364683563,0.024709260797483028,-0.0015056851849502562
final/linear_baseline_dx5_L8.pt,0,5,128,8,4,47,16,0.1,0.001,12,1,low_task,7,after_layer_7,0.0002128393808077337,0.008905536890258536,6.8683495115694675e-06,0.004915779877005279,0.004916360437520569,1.0001181014060467,0.01771937215295928,0.011782966928681866,1.5038124319798551,0.0072969770631618105,0.007220389748744909,0.0007096454315315171,0.007273492500018006,0.007195457132742018,0.00048612456210896874,-2.3484563143804857e-05,0.1939861195982539,0.19029983285054425,0.030132993323257442,0.1961685590478996,0.19255272399676912,0.019667828347710584,0.00218243944964569
final/linear_baseline_dx5_L8.pt,0,5,128,8,4,47,16,0.1,0.001,12,1,low_task,8,final,0.0002128393808077337,0.008905536890258536,0.0,0.004915779877005279,0.004915779877005279,1.0,0.01771937215295928,0.011782966928681866,1.5038124319798551,0.0072969770631618105,0.007220389748744909,0.0007096454315315171,0.0072969770631618105,0.007220389748744909,0.0,0.0,0.1939861195982539,0.19029983285054425,0.030132993323257442,0.1939861195982539,0.19029983285054425,0.0,0.0
final/linear_baseline_dx5_L8.pt,0,5,128,8,4,47,16,0.1,0.001,12,1,random_Q,0,embedding,0.0005934949550768316,0.022733281187502334,0.003392030911112933,0.004915779877005279,0.003744776332385927,0.761786822453748,0.01771937215295928,0.011782966928681866,1.5038124319798551,0.0072969770631618105,0.007220389748744909,0.0007096454315315171,0.0062583199766059585,0.006165798124402497,0.0031912035043870665,-0.001038657086555852,0.1939861195982539,0.19029983285054425,0.030132993323257442,0.18817261844056488,0.1843291627989924,0.04265654701226311,-0.005813501157689027
final/linear_baseline_dx5_L8.pt,0,5,128,8,4,47,16,0.1,0.001,12,1,random_Q,1,after_layer_1,0.0005934949550768316,0.022733281187502334,0.0033685024949127377,0.004915779877005279,0.003638669629549035,0.740201905005912,0.01771937215295928,0.011782966928681866,1.5038124319798551,0.0072969770631618105,0.007220389748744909,0.0007096454315315171,0.006262054179563954,0.006157485913933716,0.0033299654218219956,-0.001034922883597856,0.1939861195982539,0.19029983285054425,0.030132993323257442,0.1886378766253705,0.18440148105979334,0.0434684903654161,-0.005348242972883416
final/linear_baseline_dx5_L8.pt,0,5,128,8,4,47,16,0.1,0.001,12,1,random_Q,2,after_layer_2,0.0005934949550768316,0.022733281187502334,0.0022759010573942307,0.004915779877005279,0.0035495881344558148,0.7220803663442807,0.01771937215295928,0.011782966928681866,1.5038124319798551,0.0072969770631618105,0.007220389748744909,0.0007096454315315171,0.006266204301032071,0.0061550190894404,0.0028957238146469183,-0.0010307727621297396,0.1939861195982539,0.19029983285054425,0.030132993323257442,0.1914823872793119,0.18706589623787087,0.04012180995688253,-0.0025037323189419924
