checkpoint,ell,n,candidate_rank_mean,candidate_rank_std,causal_damage_tau_mean,causal_damage_tau_std,causal_max_damage_mean,causal_max_damage_std,causal_max_keep_mean,causal_max_keep_std,causal_mean_damage_mean,causal_mean_damage_std,causal_min_kept_damage_mean,causal_min_kept_damage_std,causal_sum_kept_damage_mean,causal_sum_kept_damage_std,d_x_mean,d_x_std,ell_mean,ell_std,entropy_rank_mean,entropy_rank_std,gamma_mean,gamma_std,hidden_s_mean,hidden_s_std,min_explainable_frac_mean,min_explainable_frac_std,n_causal_mean,n_causal_std,n_heads_mean,n_heads_std,n_layers_mean,n_layers_std,participation_rank_mean,participation_rank_std,s_mean,s_std,val_capture_mean,val_capture_std,val_explainable_frac_mean,val_explainable_frac_std,val_full_resid_ratio_mean,val_full_resid_ratio_std,val_resid_ratio_mean,val_resid_ratio_std,val_total_norm_mean,val_total_norm_std
L12,12.0,4,16.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,0.0,4.109578076087028,1.2463316177243429,0.95,0.0,6.75,1.707825127659933,0.001,0.0,8.0,0.0,4.0,0.0,12.0,0.0,1.930460609626223,0.40124950065636283,0.0,0.0,0.954501438578339,0.0012965484884510752,0.9307228826141838,0.024230711183320236,0.2600973353958639,0.046568852334083484,0.33266572645819636,0.035542185068892104,20.594327185701403,3.9001382332214902
L12,2.0,4,16.0,0.0,0.05,0.0,0.004239420459028977,0.00201837019009925,0.0,0.0,0.0017519634504382401,0.0005385830135439979,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,11.013293791808426,0.9575703086949772,0.95,0.0,12.75,0.9574271077563381,0.001,0.0,8.0,0.0,4.0,0.0,12.0,0.0,6.557159758777831,1.0790975542189984,0.0,0.0,0.9560054475954238,0.004464636407922631,0.8388050827986353,0.06894250828425791,0.3955800032672282,0.07925804452499656,0.4405448093511492,0.07176820506920405,7.619831230676111,1.5908658301510143
L12,3.0,4,16.0,0.0,0.05,0.0,0.005919059634879087,0.003943885263877219,0.0,0.0,0.0017049208451121764,0.0004841675355814004,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,11.282388287107686,1.616744304129361,0.95,0.0,13.0,0.816496580927726,0.001,0.0,8.0,0.0,4.0,0.0,12.0,0.0,6.7177633379204,1.5766074120195872,0.0,0.0,0.9605993156800143,0.00428933627198758,0.8449628267806237,0.06707209815148685,0.3877759145852565,0.07888399319613705,0.42933344851159994,0.07177124382842177,8.130842559835386,1.900811898292114
L12,4.0,4,16.0,0.0,0.05,0.0,0.007851262218640092,0.005073952602129651,0.0,0.0,0.001528730065048051,0.00033843302480270814,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,12.24616714828589,1.9224355800021844,0.95,0.0,12.25,1.2583057392117916,0.001,0.0,8.0,0.0,4.0,0.0,12.0,0.0,6.988805416465858,1.7047221952305966,0.0,0.0,0.9560674539202718,0.002753667558804456,0.8377930676090279,0.07819734956468233,0.3950145437579067,0.09070422710245127,0.44089662551243003,0.07883980618772053,8.963544981052252,2.2499580054439066
L12,5.0,4,16.0,0.0,0.05,0.0,0.17030195293382516,0.12977623766393298,0.0,0.0,0.011465666869723293,0.008103454184123445,0.1693452301286395,0.13141634007130823,0.1693452301286395,0.13141634007130823,5.0,0.0,5.0,0.0,5.365632090198736,4.696030803423116,0.95,0.0,7.25,4.573474244670748,0.001,0.0,8.0,0.0,4.0,0.0,12.0,0.0,2.7772026474209115,2.292867533509337,0.75,0.5,0.9563972283299331,0.0039367812638750116,0.9125906767120834,0.12436957770516763,0.2491545558672617,0.18378005179560075,0.333784419198329,0.14562105460154834,18.726641721389363,8.957750049449578
L12,6.0,4,16.0,0.0,0.05,0.0,0.26388651646531314,0.04150072756789605,0.0,0.0,0.0172555015849432,0.002664789567497232,0.26388651646531314,0.04150072756789605,0.26388651646531314,0.04150072756789605,5.0,0.0,6.0,0.0,2.6255028356168206,0.7020140335355667,0.95,0.0,4.0,1.4142135623730951,0.001,0.0,8.0,0.0,4.0,0.0,12.0,0.0,1.4961817832511926,0.22145463873153715,1.0,0.0,0.9584284315288062,0.006784933999828232,0.9765552204904511,0.006923158772839098,0.15185427605523197,0.022658577574899776,0.25214746158550927,0.02418919152476515,23.511419399523994,4.156223797080324
L12,7.0,4,16.0,0.0,0.05,0.0,0.3609804074764575,0.1740032466773688,0.0,0.0,0.023238929994075563,0.01092847962891785,0.3609804074764575,0.1740032466773688,0.3609804074764575,0.1740032466773688,5.0,0.0,7.0,0.0,2.5186144869030027,0.6662042480357236,0.95,0.0,3.5,1.7320508075688772,0.001,0.0,8.0,0.0,4.0,0.0,12.0,0.0,1.4527285328616213,0.20404942004193022,1.0,0.0,0.9553193283054437,0.005521391873790998,0.9750265150666141,0.008671165920774857,0.156218268159378,0.027552074977362787,0.26084193109577836,0.02507539383334444,24.504137568346252,4.804542648951259
L12,8.0,4,16.0,0.0,0.05,0.0,0.18074812160604928,0.05298546086480008,0.0,0.0,0.011902115432452625,0.0033976672421350104,0.18074812160604928,0.05298546086480008,0.18074812160604928,0.05298546086480008,5.0,0.0,8.0,0.0,2.41214803286438,0.6532627396560481,0.95,0.0,3.25,1.707825127659933,0.001,0.0,8.0,0.0,4.0,0.0,12.0,0.0,1.4121907615349296,0.19485002430731638,1.0,0.0,0.9584732002333551,0.0029274208884516543,0.9743385201039982,0.010023799424634378,0.15789675263287067,0.03120032914343767,0.25634691501276974,0.022889837689610643,26.323273450083963,5.352375229770225
L12,9.0,4,16.0,0.0,0.05,0.0,0.1383438332607223,0.029439472047622,0.0,0.0,0.009194800877906258,0.001915053690857549,0.1383438332607223,0.029439472047622,0.1383438332607223,0.029439472047622,5.0,0.0,9.0,0.0,2.70154234711075,0.7389995525154065,0.95,0.0,3.75,1.707825127659933,0.001,0.0,8.0,0.0,4.0,0.0,12.0,0.0,1.492105939924976,0.21900421253746818,1.0,0.0,0.9571936702648479,0.002754262516971851,0.964514611604781,0.013174110867251785,0.1858984602669837,0.03515965236047118,0.2764754480168921,0.021432735056833022,25.090268744294725,5.005491947876939
L2,0.0,4,5.0,0.0,0.05,0.0,0.7080926235434927,0.10935762451800601,0.0,0.0,0.5004862859649171,0.12737545904690056,0.3498929383072482,0.13062792106122106,2.5024314298245858,0.6368772952345029,5.0,0.0,0.0,0.0,3.3174003929615337,0.4374636550736509,0.95,0.0,4.75,0.5,0.001,0.0,8.0,0.0,4.0,0.0,2.0,0.0,2.665601614710762,0.40931029728386803,5.0,0.0,0.9903614302276639,0.019277139544672195,0.9999978169065955,1.251111514216443e-06,0.0014290288875217546,0.0004335432975237492,0.050258514958486745,0.09739831738717288,2018.0060797263936,594.3190956202803
