checkpoint,probe_kind,n,B_nat_mean,B_nat_std,E_F_T_mean,E_F_T_std,E_F_TQ_mean,E_F_TQ_std,E_TQ_T_mean,E_TQ_T_std,E_pointwise_F_T_mean,E_pointwise_F_T_std,X_sub_mean,X_sub_std,X_use_mean,X_use_std,causal_damage_tau_mean,causal_damage_tau_std,causal_max_keep_mean,causal_max_keep_std,d_model_mean,d_model_std,d_x_mean,d_x_std,dim_R_nat_mean,dim_R_nat_std,dim_over_nctx_mean,dim_over_nctx_std,dim_over_rT_mean,dim_over_rT_std,gamma_mean,gamma_std,max_build_closure_mean,max_build_closure_std,max_build_refinement_mean,max_build_refinement_std,max_causal_damage_mean,max_causal_damage_std,max_val_closure_mean,max_val_closure_std,max_val_refinement_mean,max_val_refinement_std,mean_build_closure_mean,mean_build_closure_std,mean_build_refinement_mean,mean_build_refinement_std,mean_candidate_rank_mean,mean_candidate_rank_std,mean_causal_damage_mean,mean_causal_damage_std,mean_hidden_s_mean,mean_hidden_s_std,mean_s_mean,mean_s_std,mean_val_closure_mean,mean_val_closure_std,mean_val_refinement_mean,mean_val_refinement_std,min_explainable_frac_mean,min_explainable_frac_std,mse_krr_mean,mse_krr_std,mse_model_mean,mse_model_std,mse_ratio_mean,mse_ratio_std,n_build_mean,n_build_std,n_causal_mean,n_causal_std,n_eval_mean,n_eval_std,n_heads_mean,n_heads_std,n_layers_mean,n_layers_std,n_val_mean,n_val_std,r_eff_T_task_mean,r_eff_T_task_std,sum_candidate_rank_mean,sum_candidate_rank_std,sum_kept_causal_damage_mean,sum_kept_causal_damage_std,sweep_val_mean,sweep_val_std,tau_sv_mean,tau_sv_std
H1,task,4,60.0,0.0,0.017333382202085867,0.0008822260722998487,0.017333382202097587,0.0008822260723151466,2.6634935007073293e-13,1.189947603375275e-13,0.019597569423787542,0.007194869501499939,1.0,0.0,0.9996988640548504,2.7143681485401037e-05,0.05,0.0,0.0,0.0,128.0,0.0,5.0,0.0,5.0,0.0,0.10638297872340426,0.0,1.0,0.0,0.95,0.0,0.054918924465857166,0.02102303716960989,0.9999930666379233,1.3070855851416962e-06,8.52041788433174,12.556878201954358,0.050853106587932254,0.019876113271037558,0.999992316103858,1.4124060747424945e-06,0.016942473131125093,0.004149492997705331,0.8886120123919541,0.00017196377937715894,14.777777777777779,0.0,0.1487220350313752,0.11456797695755527,8.722222222222223,0.8725347399547964,0.8888888888888888,0.0,0.01668307054100416,0.004740866145714464,0.8886350850456689,0.0001614040462325624,0.001,0.0,0.025354257644690334,0.011747244330979385,0.03402596343192649,0.02192192412539859,1.289726248365668,0.2975847404027243,16.0,0.0,8.0,0.0,16.0,0.0,1.0,0.0,8.0,0.0,16.0,0.0,5.0,0.0,133.0,0.0,12.866809942072504,14.24942934315362,1.0,0.0,0.001,0.0
H2,task,4,60.5,1.9148542155126762,0.008992170681333225,0.001760088477277982,0.00899217068134723,0.0017600884772974372,2.475757101370604e-13,1.3425025267493643e-13,0.009370855313065328,0.0008293611112274186,1.0,0.0,0.9999167788692824,3.083506518467907e-05,0.05,0.0,0.0,0.0,128.0,0.0,5.0,0.0,5.0,0.0,0.10638297872340426,0.0,1.0,0.0,0.95,0.0,0.04122243725596644,0.025871362094562006,0.9999921177068449,5.44445721454657e-06,43.11329074350597,48.854485845744186,0.039911687791154025,0.02729560279638261,0.9999908943398566,9.162610304827629e-06,0.019972724660506404,0.009470075213065083,0.8885579577244894,0.00035320082838936944,15.027777777777779,0.5,1.2390312070272795,1.3292015694922392,10.583333333333334,1.6034299655179793,0.9444444444444444,0.06415002990995845,0.01925123033764125,0.010637431435727386,0.8885682516252315,0.00038378589398565475,0.001,0.0,0.013060367450473141,0.008280249166789742,0.016207798477140867,0.011368041959649883,1.1880185012236046,0.1249830376687264,16.0,0.0,8.0,0.0,16.0,0.0,2.0,0.0,8.0,0.0,16.0,0.0,5.0,0.0,135.25,4.5,66.16045062907646,73.4083037465854,2.0,0.0,0.001,0.0
H8,task,4,56.75,2.8722813232690143,0.010824169899505309,0.002230614726160269,0.010824169899504542,0.0022306147261606235,2.5944641964264407e-13,2.527648997762394e-13,0.010445461914026715,0.003009784009030416,1.0,0.0,0.9998791784950789,4.9352903300105726e-05,0.05,0.0,0.0,0.0,128.0,0.0,5.0,0.0,5.0,0.0,0.10638297872340426,0.0,1.0,0.0,0.95,0.0,0.03758029038390951,0.016282356319071812,0.999995373065241,1.123618917568736e-06,77.01589175092161,74.38436549970213,0.03902771756185458,0.01962248998197054,0.9999939499662389,4.2005745278487165e-06,0.020235393867480096,0.007125349998582813,0.8885898441871498,0.00018790965761421245,14.944444444444445,0.33333333333333304,2.317261838644657,1.7927110166120104,8.277777777777779,2.128582673407557,0.7777777777777777,0.09072184232530289,0.02125547050955568,0.009245733559548395,0.8885469875503227,0.00025101757084391063,0.001,0.0,0.009200746685101752,0.0028894157943980367,0.010949279511997784,0.007819653564861312,1.10190481225823,0.427035569211239,16.0,0.0,8.0,0.0,16.0,0.0,8.0,0.0,8.0,0.0,16.0,0.0,5.0,0.0,134.5,3.0,104.82138209125296,80.26635148327883,8.0,0.0,0.001,0.0
L12,task,4,108.0,4.0,0.009382044261066307,0.0012334755226913934,0.00938204426111084,0.0012334755227033898,1.110518510960851e-12,7.251933747423699e-13,0.00868682188017774,0.0014565949751548257,1.0,0.0,0.9999106140315235,2.2316358898061465e-05,0.05,0.0,0.0,0.0,128.0,0.0,5.0,0.0,5.0,0.0,0.10638297872340426,0.0,1.0,0.0,0.95,0.0,0.024789602614174875,0.007466431006299126,0.9999971095185873,2.0639620334184282e-06,0.6824903504848512,0.09707079943952686,0.028686958964045783,0.010124840884160503,0.9999969391402512,2.1554714737263597e-06,0.014596208799190751,0.004223890108405354,0.9229216381807385,9.515336637606129e-05,15.173076923076922,0.038461538461538325,0.042843193815954764,0.005462479754689336,7.096153846153847,0.746787993805677,0.903846153846154,0.03846153846153849,0.016753445591614628,0.005538257712210417,0.9228660238071521,0.00015290141900467047,0.001,0.0,0.014124302191119395,0.00728230184946587,0.01676368707161002,0.007990771942064599,1.2026499172707152,0.04159618737913218,16.0,0.0,8.0,0.0,16.0,0.0,4.0,0.0,12.0,0.0,16.0,0.0,5.0,0.0,197.25,0.5,3.721421813739272,0.38728994758508517,12.0,0.0,0.001,0.0
L2,task,4,40.5,5.507570547286102,0.2956687082696587,0.3055592777488823,0.2956687082691312,0.30555927774766234,1.3524286641705169e-11,2.1619037998596842e-11,0.0941545393862643,0.017244589382331817,1.0,0.0,0.8976255942989227,0.1652586688625501,0.05,0.0,0.0,0.0,128.0,0.0,5.0,0.0,21.75,1.707825127659933,0.4627659574468085,0.036336704843828345,4.35,0.34156502553198653,0.95,0.0,0.016164352340555608,0.005275441421652927,0.9999627296880615,1.0942205049540323e-05,1.1755924159320268,0.5033599900940777,0.016277509383520124,0.004091606409168087,0.9999604053472292,9.047116065915132e-06,0.006678030974684118,0.0015951770311550591,0.6666097997658428,2.5705187386282674e-05,12.333333333333334,0.0,0.24705202253120265,0.1048340544545313,9.833333333333334,1.2322818340454906,5.916666666666666,0.9179284245476836,0.006960064780748013,0.0012206828725507724,0.6666094093459969,1.9285396521637352e-05,0.001,0.0,0.011845302051377283,0.009630350810887957,0.3397997797642479,0.1918204178280217,43.35607710547109,34.239188079609896,16.0,0.0,8.0,0.0,16.0,0.0,4.0,0.0,2.0,0.0,16.0,0.0,5.0,0.0,37.0,0.0,6.242217651341616,3.737376334198731,2.0,0.0,0.001,0.0
L4,task,4,29.75,1.5,0.01970616455061621,0.004459082161048101,0.019706164550623254,0.0044590821610569105,1.1139690839430446e-13,5.936433287971149e-14,0.020490910108953368,0.0018865969422016129,1.0,0.0,0.999593902074696,0.00019614673846383253,0.05,0.0,0.0,0.0,128.0,0.0,5.0,0.0,6.0,0.816496580927726,0.1276595744680851,0.017372267679313314,1.2,0.16329931618554516,0.95,0.0,0.014351493011418965,0.0011924596380585256,0.9999842048342416,3.334204366011453e-06,0.4958196332194843,0.052343825160694864,0.015036523706854436,0.003298302642852401,0.9999812936216455,3.6709171882397116e-06,0.008097482112895814,0.0013755668775187568,0.7999590271634114,1.331040236124018e-05,14.649999999999999,0.6191391873668898,0.052233386583416225,0.027885589153105936,11.850000000000001,1.181806526749056,1.25,0.09999999999999998,0.008914858969488012,0.002438999595639486,0.7999483737634732,2.556146067998729e-05,0.001,0.0,0.008460086689986226,0.005151014550916764,0.01211038491928848,0.007494966628703637,1.6509002419605703,0.8070154275447565,16.0,0.0,8.0,0.0,16.0,0.0,4.0,0.0,4.0,0.0,16.0,0.0,5.0,0.0,73.25,3.095695936834452,2.1400814129136174,0.3465073535312772,4.0,0.0,0.001,0.0
L6,task,4,41.0,0.0,0.010559605477742057,0.0005469541215857536,0.010559605477731725,0.0005469541215843674,1.3374705487418864e-13,4.045069935187201e-14,0.009826726505776404,0.002868520519503384,1.0,0.0,0.9998881464573006,1.1354933745464524e-05,0.05,0.0,0.0,0.0,128.0,0.0,5.0,0.0,5.0,0.0,0.10638297872340426,0.0,1.0,0.0,0.95,0.0,0.03184077089956233,0.008980189973451971,0.9999892814547218,3.5477175134551513e-06,1.6600045770713394,1.5214838445959877,0.03523125609951715,0.015721961114295312,0.9999868995127841,8.826231155932433e-06,0.014654816894919032,0.002375855732591304,0.8570076201188795,4.387572412398849e-05,14.571428571428571,0.16495721976846392,0.09473175420086322,0.05309815902997657,11.75,0.7857142857142856,0.8571428571428571,0.0,0.01599448166519889,0.005049484135977462,0.8569755989590997,0.00011045857935828096,0.001,0.0,0.02459444663338592,0.02139659667421111,0.0237181342373812,0.01999899976444384,0.9800855115034157,0.09316411745257704,16.0,0.0,8.0,0.0,16.0,0.0,4.0,0.0,6.0,0.0,16.0,0.0,5.0,0.0,102.0,1.1547005383792515,3.8675368961836085,1.5834474736596584,6.0,0.0,0.001,0.0
L8,task,4,58.5,1.7320508075688772,0.01025579652000232,0.003076790523620644,0.010255796520056305,0.003076790523640245,2.6025445783365144e-13,1.278915730935118e-13,0.010578435263770808,0.00491088323426233,1.0,0.0,0.9998880224315887,6.693423549451437e-05,0.05,0.0,0.0,0.0,128.0,0.0,5.0,0.0,5.0,0.0,0.10638297872340426,0.0,1.0,0.0,0.95,0.0,0.029539530292782775,0.00813414521961492,0.9999958201618893,1.4273891430730784e-06,116.80776651907064,83.50638505858078,0.027872426526061846,0.008460676396126802,0.9999956639497116,1.933431741365672e-06,0.01714786272911176,0.004550741358785678,0.8886844311559602,0.00010839523565600635,14.777777777777779,0.0,3.292748290518839,1.959557993060883,8.277777777777779,1.4975975273448692,0.8333333333333333,0.06415002990995838,0.016321413155667236,0.004913595607882452,0.888702326554461,0.00011253482753129859,0.001,0.0,0.017719276401021798,0.009023207178315246,0.017679740877453283,0.007842966933894772,1.1091388268699387,0.3861954778388071,16.0,0.0,8.0,0.0,16.0,0.0,4.0,0.0,8.0,0.0,16.0,0.0,5.0,0.0,133.0,0.0,188.1992615503973,145.7968730449199,8.0,0.0,0.001,0.0
