episode,lambda,basis,operator_kind,rank,point_model_to_T,point_operator_to_T,point_model_to_operator,E_model_to_T,E_model_to_operator,E_operator_to_T,E_model_to_zero,E_zero_to_T,R_use,R_sub,X_use,X_sub,cos_res
0,0.75,raw,actLR,40,0.08917641542682452,1.2040223465300355,1.20967017477376,0.19365952225749608,1.3076421100652125,1.3263100302713062,0.9886432472906064,0.9999999999999989,1.3226632697360805,1.3263100302699813,-0.7494381251089397,-0.7590982963947588,-0.9892882756477045
0,0.75,response,galerkin,40,0.08917641542682452,0.07542640189102486,0.09217382939174215,0.19365952225749608,0.3756084529658514,0.33012485836326794,0.9886432472906064,0.9999999999999989,0.3799231461852724,0.33012485836293815,0.8556584029926841,0.89101757789085,-0.8571132496722081
0,0.75,response,actLR,40,0.08917641542682452,1.1378836529903527,1.1436612169483271,0.19365952225749608,1.2364711564134594,1.2568709585198907,0.9886432472906064,0.9999999999999989,1.2506747603857904,1.256870958518635,-0.5641873562660542,-0.5797246063675525,-0.9880676198239731
0,0.9,raw,galerkin,40,0.08917641542682452,0.0014041479642291715,0.0885828925327476,0.22481074827282146,0.22918541210036228,0.06078378123906267,0.9780572252591189,0.9999999999999988,0.23432720108929145,0.06078378123900196,0.9450907628296588,0.9963053319382892,-0.20389233225384454
0,0.9,raw,actLR,40,0.08917641542682452,1.2040223465300355,1.20967017477376,0.22481074827282146,1.4446414509982168,1.4721637467046091,0.9780572252591189,0.9999999999999988,1.4770520718907911,1.4721637467031388,-1.181682823076879,-1.1672660971070234,-0.9882961268266754
0,0.9,response,galerkin,40,0.08917641542682452,0.07542640189102486,0.09217382939174215,0.22481074827282146,0.4331572361558651,0.37814801593739966,0.9780572252591189,0.9999999999999988,0.4428751457162079,0.37814801593702196,0.8038616053068476,0.8570040780428938,-0.8549616328448701
0,0.9,response,actLR,40,0.08917641542682452,1.1378836529903527,1.1436612169483271,0.22481074827282146,1.3609475358472116,1.390631363154598,0.9780572252591189,0.9999999999999988,1.3914804785428188,1.390631363153209,-0.9362179221657518,-0.9338555881853523,-0.9868806498770865
0,1.0,raw,galerkin,40,0.08917641542682452,0.0014041479642291715,0.0885828925327476,0.25148819682018914,0.25625085464112407,0.06898732061122602,0.9702115683731712,0.9999999999999986,0.26411853145653125,0.06898732061115713,0.9302414013412453,0.9952407495948934,-0.2030041142508023
0,1.0,raw,actLR,40,0.08917641542682452,1.2040223465300355,1.20967017477376,0.25148819682018914,1.5601110940030634,1.5956395369071086,0.9702115683731712,0.9999999999999986,1.6080112264765243,1.5956395369055152,-1.5857001044745358,-1.5460655317360468,-0.9875502798312735
0,1.0,response,galerkin,40,0.08917641542682452,0.07542640189102486,0.09217382939174215,0.25148819682018914,0.4780073198298646,0.41300266470059105,0.9702115683731712,0.9999999999999986,0.49268359130254835,0.41300266470017866,0.7572628788612235,0.8294287989505518,-0.8505186477209039
0,1.0,response,actLR,40,0.08917641542682452,1.1378836529903527,1.1436612169483271,0.25148819682018914,1.4739849163313652,1.5113630742482203,0.9702115683731712,0.9999999999999986,1.5192407144777613,1.511363074246711,-1.3080923485268987,-1.2842183421964695,-0.9861183161546642
1,0.0,raw,galerkin,40,0.11324845987734097,0.0013900546437355626,0.11258097017939982,0.06348642183950033,0.0634369085922572,0.011211377366006374,1.0033709778034297,0.9999999999999987,0.06322378262431853,0.011211377365995177,0.9960027533106729,0.9998743050175573,-0.08394829682972497
1,0.0,raw,actLR,40,0.11324845987734097,0.8899023534188697,0.824010594429185,0.06348642183950033,0.7441305844794854,0.7413345396017487,1.0033709778034297,0.9999999999999987,0.741630564308116,0.7413345396010083,0.4499841060840254,0.4504231003945611,-0.9963539290785004
1,0.0,response,galerkin,40,0.11324845987734097,0.0156744130079717,0.11163330439290026,0.06348642183950033,0.07257054369875467,0.03678049716503036,1.0033709778034297,0.9999999999999987,0.07232673189088355,0.036780497164993625,0.9947688438539842,0.9986471950282959,-0.4849358923091431
1,0.0,response,actLR,40,0.11324845987734097,0.891980522990254,0.8289767432504113,0.06348642183950033,0.7901399418188921,0.788397897381478,1.0033709778034297,0.9999999999999987,0.7874853461955532,0.7883978973806907,0.3798668295272697,0.378428755405706,-0.9967673765896923
1,0.1,raw,galerkin,40,0.11324845987734097,0.0013900546437355626,0.11258097017939982,0.08625494310418039,0.08454480365542127,0.016274341991999678,1.0113942792814703,0.9999999999999986,0.08359232930939776,0.016274341991983427,0.9930123224806292,0.9997351457927279,0.009897870044726573
1,0.1,raw,actLR,40,0.11324845987734097,0.8899023534188697,0.824010594429185,0.08625494310418039,0.771711117410531,0.7672661110928898,1.0113942792814703,0.9999999999999986,0.7630170876169265,0.7672661110921236,0.41780492400458347,0.41130271476956903,-0.9937341162539611
1,0.1,response,galerkin,40,0.11324845987734097,0.0156744130079717,0.11163330439290026,0.08625494310418039,0.10281005195803716,0.05823639380697984,1.0113942792814703,0.9999999999999986,0.10165180292593244,0.058236393806921694,0.9896669109619074,0.9966085224363651,-0.5446097283598728
1,0.1,response,actLR,40,0.11324845987734097,0.891980522990254,0.8289767432504113,0.08625494310418039,0.8215606240958065,0.8175846250219198,1.0113942792814703,0.9999999999999986,0.8123049941301422,0.8175846250211034,0.34016059651122954,0.33155538092910175,-0.9944736056238495
1,0.25,raw,galerkin,40,0.11324845987734097,0.0013900546437355626,0.11258097017939982,0.11608265798427925,0.11359882632288512,0.02079693717762796,1.0166779916172708,0.9999999999999986,0.11173530582880734,0.02079693717760719,0.9875152214313428,0.9995674874040307,0.029201502591023453
1,0.25,raw,actLR,40,0.11324845987734097,0.8899023534188697,0.824010594429185,0.11608265798427925,0.849339924741029,0.846365408895904,1.0166779916172708,0.9999999999999986,0.8354070135708497,0.8463654088950588,0.3020951216766342,0.2836655946258998,-0.9906334426272592
1,0.25,response,galerkin,40,0.11324845987734097,0.0156744130079717,0.11163330439290026,0.11608265798427925,0.13828688943853948,0.07786934000270616,1.0166779916172708,0.9999999999999986,0.13601837610197984,0.0778693400026284,0.9814990013625804,0.9939363658875551,-0.5438047247364682
1,0.25,response,actLR,40,0.11324845987734097,0.891980522990254,0.8289767432504113,0.11608265798427925,0.8948893176248621,0.892420118041544,1.0166779916172708,0.9999999999999986,0.88020919603113,0.8924201180406529,0.2252317712222317,0.20358633291630712,-0.9915672452182067
1,0.5,raw,galerkin,40,0.11324845987734097,0.0013900546437355626,0.11258097017939982,0.16049616639575706,0.15727419577884288,0.027096461240684124,1.0231787125397094,0.9999999999999983,0.15371136425259177,0.027096461240657073,0.976372816499607,0.9992657817882336,0.033981405448395285
1,0.5,raw,actLR,40,0.11324845987734097,0.8899023534188697,0.824010594429185,0.16049616639575706,1.0015740114065155,1.0024064430186477,1.0231787125397094,0.9999999999999983,0.9788847237834472,1.002406443017647,0.041784697543404414,-0.004818677003290972,-0.9871719468280374
1,0.5,response,galerkin,40,0.11324845987734097,0.0156744130079717,0.11163330439290026,0.16049616639575706,0.19003011067615824,0.10502375011801345,1.0231787125397094,0.9999999999999983,0.1857252387554901,0.1050237501179086,0.9655061356892162,0.9889700119111711,-0.5356939567422654
1,0.5,response,actLR,40,0.11324845987734097,0.891980522990254,0.8289767432504113,0.16049616639575706,1.0368015641471213,1.0387085851301774,1.0231787125397094,0.9999999999999983,1.0133142445590801,1.0387085851291404,-0.026805758226339238,-0.07891552482098074,-0.9880422726469104
1,0.75,raw,galerkin,40,0.11324845987734097,0.0013900546437355626,0.11258097017939982,0.205363079145918,0.20163091405502045,0.03315767553936165,1.0276815308149752,0.9999999999999981,0.196199803157819,0.03315767553932856,0.961505637240833,0.9989005685528286,0.03137613278067762
1,0.75,raw,actLR,40,0.11324845987734097,0.8899023534188697,0.824010594429185,0.205363079145918,1.185116151158983,1.1908859247323982,1.0276815308149752,0.9999999999999981,1.1531939765600392,1.1908859247312096,-0.3298563475743561,-0.41820928572290805,-0.9850706564615087
1,0.75,response,galerkin,40,0.11324845987734097,0.0156744130079717,0.11163330439290026,0.205363079145918,0.24166191672907236,0.13120182379230882,1.0276815308149752,0.9999999999999981,0.23515253459619315,0.13120182379217787,0.9447032854729862,0.9827860814336064,-0.5273433355065335
1,0.75,response,actLR,40,0.11324845987734097,0.891980522990254,0.8289767432504113,0.205363079145918,1.207725530755545,1.2156818070961033,1.0276815308149752,0.9999999999999981,1.1751943520835832,1.21568180709489,-0.38108176516915293,-0.4778822561014975,-0.9856591723208715
1,0.9,raw,galerkin,40,0.11324845987734097,0.0013900546437355626,0.11258097017939982,0.23545763712714834,0.23152448026119304,0.03696550289727917,1.0282229769604543,0.999999999999998,0.2251695259187661,0.03696550289724228,0.9492986845975181,0.998633551595554,0.02747385500192974
1,0.9,raw,actLR,40,0.11324845987734097,0.8899023534188697,0.824010594429185,0.23545763712714834,1.3219149021395777,1.3316045977552307,1.0282229769604543,0.999999999999998,1.2856305799020606,1.3316045977539015,-0.6528459879793087,-0.7731708047593298,-0.9842789819817346
1,0.9,response,galerkin,40,0.11324845987734097,0.0156744130079717,0.11163330439290026,0.23545763712714834,0.2758847436495247,0.14790736191756193,1.0282229769604543,0.999999999999998,0.26831217530734774,0.1479073619174143,0.9280085765818391,0.978123412290631,-0.5213611021673369
1,0.9,response,actLR,40,0.11324845987734097,0.891980522990254,0.8289767432504113,0.23545763712714834,1.3347979734527775,1.3477382648587544,1.0282229769604543,0.999999999999998,1.2981600327560234,1.3477382648574092,-0.6852194706451198,-0.81639843056086,-0.9846375406266789
1,1.0,raw,galerkin,40,0.11324845987734097,0.0013900546437355626,0.11258097017939982,0.2615681842976524,0.2578126512458412,0.03948953313250441,1.0212930818902641,0.9999999999999977,0.25243747932612565,0.03948953313246501,0.9362753190314719,0.9984405767729799,0.019208941250518856
1,1.0,raw,actLR,40,0.11324845987734097,0.8899023534188697,0.824010594429185,0.2615681842976524,1.4585104153037642,1.4732311208350648,1.0212930818902641,0.9999999999999977,1.428101728254975,1.473231120833595,-1.0394745462448465,-1.1704099353926107,-0.9841298254907981
1,1.0,response,galerkin,40,0.11324845987734097,0.0156744130079717,0.11163330439290026,0.2615681842976524,0.30449893984162846,0.16007437174966987,1.0212930818902641,0.9999999999999977,0.2981503989802293,0.16007437174951017,0.9111063395879301,0.9743761955089996,-0.5121353838629666
1,1.0,response,actLR,40,0.11324845987734097,0.891980522990254,0.8289767432504113,0.2615681842976524,1.4590198918868091,1.4785150728923955,1.0212930818902641,0.9999999999999977,1.4286005826896897,1.4785150728909204,-1.040899624861321,-1.1860068207656438,-0.984229929484091
2,0.0,raw,galerkin,40,0.11983182377595204,0.0038163180948054595,0.12195767551547333,0.09052494074911173,0.08983115684013475,0.022877896828095944,1.0032626478455249,0.9999999999999998,0.0895390225410612,0.02287789682807307,0.9919827634423913,0.999476601836724,-0.09689570212756358
2,0.0,raw,actLR,40,0.11983182377595204,0.7193647882263443,0.6958666102389393,0.09052494074911173,0.7213043750564883,0.7174126205268733,1.0032626478455249,0.9999999999999998,0.718958666112755,0.717412620526156,0.48309843642136796,0.4853191319097938,-0.9920965718722213
2,0.0,response,galerkin,40,0.11983182377595204,0.10666883545802129,0.14974246521041112,0.09052494074911173,0.11088365129069291,0.07913279568333043,1.0032626478455249,0.9999999999999998,0.11052305348823815,0.07913279568325131,0.9877846546476361,0.9937380006473528,-0.5904826044912309
2,0.0,response,actLR,40,0.11983182377595204,0.727391726354324,0.7132114967732682,0.09052494074911173,0.7644358010959329,0.7618161539424222,1.0032626478455249,0.9999999999999998,0.7619498271332764,0.7618161539416605,0.41943246093157016,0.4196361475935363,-0.9929700625155627
2,0.1,raw,galerkin,40,0.11983182377595204,0.0038163180948054595,0.12195767551547333,0.10979551735433653,0.10947870327072032,0.04480278601582742,1.0017580758699234,0.9999999999999998,0.10928656919041065,0.04480278601578262,0.9880564457945896,0.997992710365224,-0.19753719320808774
2,0.1,raw,actLR,40,0.11983182377595204,0.7193647882263443,0.6958666102389393,0.10979551735433653,0.7433956401326574,0.7465112046597743,1.0017580758699234,0.9999999999999998,0.7420909878728483,0.7465112046590279,0.4493009657179001,0.442721021318527,-0.9891474187061382
2,0.1,response,galerkin,40,0.11983182377595204,0.10666883545802129,0.14974246521041112,0.10979551735433653,0.14169621530583254,0.10707397121909937,1.0017580758699234,0.9999999999999998,0.14144753979911023,0.10707397121899231,0.9799925934847791,0.9885351646873944,-0.64222341564509
2,0.1,response,actLR,40,0.11983182377595204,0.727391726354324,0.7132114967732682,0.10979551735433653,0.8062954580367796,0.8119245603607602,1.0017580758699234,0.9999999999999998,0.804880417196328,0.8119245603599484,0.35216751401386504,0.34077850828430445,-0.990816964098627
2,0.25,raw,galerkin,40,0.11983182377595204,0.0038163180948054595,0.12195767551547333,0.13890648091581817,0.13968461058124557,0.06650115203572263,1.0001674412854076,0.9999999999999998,0.13966122552598223,0.06650115203565614,0.9804947420845808,0.9955775967779306,-0.24970877174421208
2,0.25,raw,actLR,40,0.11983182377595204,0.7193647882263443,0.6958666102389393,0.13890648091581817,0.8016211714479502,0.8094945980026638,1.0001674412854076,0.9999999999999998,0.8014869694387484,0.8094945980018544,0.3576186378198908,0.34471849580581615,-0.9851804729178734
2,0.25,response,galerkin,40,0.11983182377595204,0.10666883545802129,0.14974246521041112,0.13890648091581817,0.184937734572573,0.14420757798838366,1.0001674412854076,0.9999999999999998,0.1849067735445452,0.14420757798823947,0.9658094850973463,0.9792041744507658,-0.6693579585576018
2,0.25,response,actLR,40,0.11983182377595204,0.727391726354324,0.7132114967732682,0.13890648091581817,0.8797397362804015,0.8913942375020856,1.0001674412854076,0.9999999999999998,0.8795924561880228,0.8913942375011943,0.22631711101712115,0.20541631334966448,-0.9877841705716264
2,0.5,raw,galerkin,40,0.11983182377595204,0.0038163180948054595,0.12195767551547333,0.19374254114945624,0.1965320601146177,0.10160193243053127,0.9970108750164676,0.9999999999999997,0.19712128025802575,0.1016019324304297,0.9611432008694368,0.9896770473264024,-0.2857474428451286
2,0.5,raw,actLR,40,0.11983182377595204,0.7193647882263443,0.6958666102389393,0.19374254114945624,0.9440640192805865,0.9576538367620007,0.9970108750164676,0.9999999999999997,0.9468944050023993,0.9576538367610433,0.10339098577515227,0.08289912893685303,-0.9793429678113492
2,0.5,response,galerkin,40,0.11983182377595204,0.10666883545802129,0.14974246521041112,0.19374254114945624,0.264125058345148,0.2103968514258174,0.9970108750164676,0.9999999999999997,0.264916928153387,0.21039685142560707,0.9298190211777732,0.955733164910191,-0.6882420530452985
2,0.5,response,actLR,40,0.11983182377595204,0.727391726354324,0.7132114967732682,0.19374254114945624,1.0438171516965487,1.0633791370239214,0.9970108750164676,0.9999999999999997,1.0469466059517767,1.0633791370228585,-0.0960971957139447,-0.13077518905547914,-0.9832637874095843
2,0.75,raw,galerkin,40,0.11983182377595204,0.0038163180948054595,0.12195767551547333,0.269279911793802,0.27463880479538394,0.14579059347459145,0.9916977930633886,0.9999999999999994,0.2769380013912689,0.14579059347444573,0.9233053433854096,0.9787451028543689,-0.30182127421190585
2,0.75,raw,actLR,40,0.11983182377595204,0.7193647882263443,0.6958666102389393,0.269279911793802,1.179216415688923,1.1968071004753,0.9916977930633886,0.9999999999999994,1.1890884742670385,1.1968071004741039,-0.41393139963471337,-0.4323472357452318,-0.9744198554420265
2,0.75,response,galerkin,40,0.11983182377595204,0.10666883545802129,0.14974246521041112,0.269279911793802,0.37048134811224975,0.2977580686233807,0.9916977930633886,0.9999999999999994,0.37358291074486166,0.2977580686230831,0.8604358087993967,0.9113401325698514,-0.6953101560684064
2,0.75,response,actLR,40,0.11983182377595204,0.727391726354324,0.7132114967732682,0.269279911793802,1.3004653671132766,1.3270349296762438,0.9916977930633886,0.9999999999999994,1.3113524868244217,1.3270349296749175,-0.7196453447005953,-0.7610217045773133,-0.9791959467742013
2,0.9,raw,galerkin,40,0.11983182377595204,0.0038163180948054595,0.12195767551547333,0.3345936556221628,0.34212007006488027,0.18245620105665553,0.9868390161368421,0.9999999999999992,0.34668275622484385,0.18245620105647323,0.8798110665363454,0.9667097346960398,-0.30745199895736675
2,0.9,raw,actLR,40,0.11983182377595204,0.7193647882263443,0.6958666102389393,0.3345936556221628,1.4067732867289409,1.424584914841391,0.9868390161368421,0.9999999999999992,1.4255347262561437,1.4245849148399674,-1.0321492557621785,-1.0294421795895974,-0.9721477364724179
2,0.9,response,galerkin,40,0.11983182377595204,0.10666883545802129,0.14974246521041112,0.3345936556221628,0.4615104087006134,0.37206458635415474,0.9868390161368421,0.9999999999999992,0.46766534475583543,0.372064586353783,0.7812891253144056,0.8615679435813883,-0.6973055075103711
2,0.9,response,actLR,40,0.11983182377595204,0.727391726354324,0.7132114967732682,0.3345936556221628,1.539923260065069,1.569135456172184,0.9868390161368421,0.9999999999999992,1.5604604549299375,1.5691354561706161,-1.4350368314001472,-1.4621860798117674,-0.9770108541120197
2,1.0,raw,galerkin,40,0.11983182377595204,0.0038163180948054595,0.12195767551547333,0.3819368851458989,0.39164046629655774,0.20685623340357687,0.9856712509291075,0.9999999999999991,0.3973337620702589,0.20685623340337017,0.8421258815190948,0.9572104987021705,-0.3104181009140489
2,1.0,raw,actLR,40,0.11983182377595204,0.7193647882263443,0.6958666102389393,0.3819368851458989,1.59922367758956,1.6088513370222883,0.9856712509291075,0.9999999999999991,1.6224716669787083,1.6088513370206807,-1.6324143101486683,-1.5884026246332321,-0.9716696437456808
2,1.0,response,galerkin,40,0.11983182377595204,0.10666883545802129,0.14974246521041112,0.3819368851458989,0.5265138951546046,0.42468305345059076,0.9856712509291075,0.9999999999999991,0.5341678522709992,0.42468305345016644,0.714664705600188,0.8196443041122431,-0.6969916424236794
2,1.0,response,actLR,40,0.11983182377595204,0.727391726354324,0.7132114967732682,0.3819368851458989,1.7203415918652907,1.7427160863349207,0.9856712509291075,0.9999999999999991,1.7453502780383696,1.7427160863331794,-2.046247593048614,-2.037059357564434,-0.9757551836109233
3,0.0,raw,galerkin,40,0.08150591353703797,0.001983027835098755,0.08164430205580145,0.10737405125102437,0.10439357276342315,0.01586702135978422,1.0166279835920293,0.9999999999999988,0.10268610981420061,0.01586702135976837,0.9894555628512259,0.9997482376331687,0.1145263927582278
3,0.0,raw,actLR,40,0.08150591353703797,1.0208898406289322,1.0244960556529297,0.10737405125102437,0.7860207853807804,0.7677377090535279,1.0166279835920293,0.9999999999999988,0.7731646168176259,0.7677377090527611,0.4022164753012537,0.410578810098418,-0.990724358805995
3,0.0,response,galerkin,40,0.08150591353703797,0.02901012069144507,0.09526556841559056,0.10737405125102437,0.12941479502545383,0.07244423858992464,1.0166279835920293,0.9999999999999988,0.1272980845639012,0.07244423858985229,0.9837951976663618,0.9947518322951365,-0.5582278514478409
3,0.0,response,actLR,40,0.08150591353703797,0.966886872962942,0.969244342621317,0.10737405125102437,0.8486484966254783,0.8319722789327377,1.0166279835920293,0.9999999999999988,0.8347679882134784,0.8319722789319068,0.303162405854022,0.3078221270888494,-0.9920323926091419
3,0.1,raw,galerkin,40,0.08150591353703797,0.001983027835098755,0.08164430205580145,0.1306585801848652,0.12787580423006606,0.022153393604002373,1.0204699991725004,0.9999999999999987,0.1253106944188808,0.022153393603980248,0.9842972298642578,0.9995092271518271,0.040360018109592014
3,0.1,raw,actLR,40,0.08150591353703797,1.0208898406289322,1.0244960556529297,0.1306585801848652,0.8252562468263202,0.810058246048774,1.0204699991725004,0.9999999999999987,0.8087021151966369,0.810058246047965,0.3460008888764854,0.34380563800969466,-0.9874042306849495
3,0.1,response,galerkin,40,0.08150591353703797,0.02901012069144507,0.09526556841559056,0.1306585801848652,0.16186892205093673,0.10487148425872853,1.0204699991725004,0.9999999999999987,0.15862193124936322,0.10487148425862379,0.9748390829267223,0.9890019717893932,-0.5928541040307627
3,0.1,response,actLR,40,0.08150591353703797,0.966886872962942,0.969244342621317,0.1306585801848652,0.8903036200681204,0.876947953231435,1.0204699991725004,0.9999999999999987,0.8724446782259111,0.8769479532305592,0.2388402834352864,0.230962287324733,-0.9891813691358641
3,0.25,raw,galerkin,40,0.08150591353703797,0.001983027835098755,0.08164430205580145,0.15389319687235467,0.15134766364087274,0.028870650813904802,1.0230960136015486,0.9999999999999987,0.1479310461859234,0.028870650813875968,0.9781164055743382,0.9991664855215833,-0.006466832888624576
3,0.25,raw,actLR,40,0.08150591353703797,1.0208898406289322,1.0244960556529297,0.15389319687235467,0.9082739478065357,0.8958804242977656,1.0230960136015486,0.9999999999999987,0.8877699998148767,0.8958804242968709,0.21186442742869382,0.1973982653616586,-0.9855417375070528
3,0.25,response,galerkin,40,0.08150591353703797,0.02901012069144507,0.09526556841559056,0.15389319687235467,0.20288150925922585,0.14424884400451896,1.0230960136015486,0.9999999999999987,0.19830153432504827,0.14424884400437488,0.9606765014843317,0.9791922710034016,-0.654108425430331
3,0.25,response,actLR,40,0.08150591353703797,0.966886872962942,0.969244342621317,0.15389319687235467,0.9743232778968159,0.9631889979131224,1.0230960136015486,0.9999999999999987,0.9523282907397976,0.9631889979121604,0.09307082665661548,0.0722669543009683,-0.9874479426000583
3,0.5,raw,galerkin,40,0.08150591353703797,0.001983027835098755,0.08164430205580145,0.1858381426084341,0.18358408052376124,0.03790423487739363,1.026121999177898,0.9999999999999986,0.17891057853809297,0.03790423487735578,0.9679910048871648,0.9985632689783622,-0.04340163040186338
3,0.5,raw,actLR,40,0.08150591353703797,1.0208898406289322,1.0244960556529297,0.1858381426084341,1.0533356257124415,1.0439988745598037,1.026121999177898,0.9999999999999986,1.0265208489393267,1.0439988745587612,-0.053745053307115986,-0.0899336500799599,-0.984336987809543
3,0.5,response,galerkin,40,0.08150591353703797,0.02901012069144507,0.09526556841559056,0.1858381426084341,0.26140576114215947,0.1974550972039117,1.026121999177898,0.9999999999999986,0.25475115176493257,0.1974550972037145,0.9351018506744403,0.9610114845882717,-0.705070260867506
3,0.5,response,actLR,40,0.08150591353703797,0.966886872962942,0.969244342621317,0.1858381426084341,1.120778913708758,1.111493224227269,1.026121999177898,0.9999999999999986,1.0922472324008299,1.1114932242261593,-0.1930040166872724,-0.2354171875006632,-0.9861730209077406
3,0.75,raw,galerkin,40,0.08150591353703797,0.001983027835098755,0.08164430205580145,0.21296103773537142,0.21094254507876992,0.0456074491997757,1.0277409566263114,0.9999999999999984,0.20524874845020288,0.04560744919973016,0.9578729512596253,0.997919960577494,-0.06363425033925572
3,0.75,raw,actLR,40,0.08150591353703797,1.0208898406289322,1.0244960556529297,0.21296103773537142,1.2011723521226376,1.1935832920628473,1.0277409566263114,0.9999999999999984,1.168750106120581,1.1935832920616554,-0.36597681055686926,-0.42464107508873883,-0.9842035176663825
3,0.75,response,galerkin,40,0.08150591353703797,0.02901012069144507,0.09526556841559056,0.21296103773537142,0.3131936164552283,0.24341527527932,1.0277409566263114,0.9999999999999984,0.30473984172336666,0.24341527527907694,0.9071336288664175,0.9407490037608112,-0.7344868035491877
3,0.75,response,actLR,40,0.08150591353703797,0.966886872962942,0.969244342621317,0.21296103773537142,1.2700023729095284,1.261195681934033,1.0277409566263114,0.9999999999999984,1.2357222554185587,1.2611956819327736,-0.5270094925367297,-0.590614548125874,-0.9858668171901933
