episode,probe_kind,basis,rank,is_predeclared_rank,point_model_to_T,point_operator_to_T,point_model_to_operator,E_model_to_T,E_model_to_operator,E_operator_to_T,E_model_to_zero,E_zero_to_T,R_use,R_sub,X_use,X_sub,cos_res
0,isotropic,raw,0,0,0.08917641542682452,0.9999999999998064,0.9934566715149457,0.2638680327805634,0.9804637807884323,0.9999999999999992,0.9804637807884323,0.9999999999999992,0.9999999999989801,0.999999999999,2.0397017408413376e-12,1.999955756559757e-12,-0.964687795602851
0,isotropic,raw,1,0,0.08917641542682452,0.6182346051128174,0.6227546074598911,0.2638680327805634,1.0293820639052933,1.039438902338163,0.9804637807884323,0.9999999999999992,1.0498930037746768,1.0394389023371244,-0.10227531937501344,-0.08043323169180616,-0.9675109749011611
0,isotropic,raw,2,0,0.08917641542682452,0.5140362442717878,0.49231966508761016,0.2638680327805634,1.0107291478298466,1.0210899753707832,0.9804637807884323,0.9999999999999992,1.0308684192454776,1.0210899753697629,-0.06268969779766964,-0.042624737800623036,-0.9663197995304181
0,isotropic,raw,3,0,0.08917641542682452,0.5083709642778567,0.4888148631494288,0.2638680327805634,1.0027008564544173,1.017038238778452,0.9804637807884323,0.9999999999999992,1.0226801602473072,1.0170382387774357,-0.04587471016345801,-0.03436677913550823,-0.965963036083851
0,isotropic,raw,4,0,0.08917641542682452,0.4997874079948487,0.4803383254238724,0.2638680327805634,0.9914488167182639,1.0054412969007034,0.9804637807884323,0.9999999999999992,1.0112039181294252,1.0054412968996989,-0.022533364040301374,-0.010912201511348307,-0.9651748025819505
0,isotropic,raw,5,0,0.08917641542682452,0.402119479349228,0.4099522969010442,0.2638680327805634,0.9621493748182844,0.9715897747721967,0.9804637807884323,0.9999999999999992,0.9813206705540904,0.9715897747712259,0.0370097415432703,0.056013309559998614,-0.9628069429868291
0,isotropic,raw,6,0,0.08917641542682452,0.2657610682025625,0.2740122516965276,0.2638680327805634,0.9427419112679742,0.9477844867331563,0.9804637807884323,0.9999999999999992,0.9615265038234397,0.9477844867322093,0.07546678244507277,0.10170456670976258,-0.9610522369995205
0,isotropic,raw,7,0,0.08917641542682452,0.24093881192349675,0.2601540980632588,0.2638680327805634,0.9354896465068255,0.9392772337561304,0.9804637807884323,0.9999999999999992,0.9541297341484707,0.9392772337551919,0.08963645041376866,0.1177582781491946,-0.9603884998389554
0,isotropic,raw,8,0,0.08917641542682452,0.2358724037718103,0.2546245120024383,0.2638680327805634,0.932336386061411,0.9336243162696893,0.9804637807884323,0.9999999999999992,0.9509136434501732,0.9336243162687564,0.095763242700317,0.12834563607169713,-0.9600065906674755
0,isotropic,raw,9,0,0.08917641542682452,0.22831785681589806,0.24435558212566527,0.2638680327805634,0.9163972266598426,0.9169841157698675,0.9804637807884323,0.9999999999999992,0.9346568885206491,0.9169841157689512,0.12641650074089894,0.15914013142743466,-0.9585718218175343
0,isotropic,raw,10,0,0.08917641542682452,0.22921830860762707,0.24430283282486126,0.2638680327805634,0.899781833415224,0.9007218274151598,0.9804637807884323,0.9999999999999992,0.9177104254588107,0.9007218274142599,0.15780757500420872,0.1887001896195163,-0.9570453540537769
0,isotropic,raw,11,0,0.08917641542682452,0.23406264057479484,0.2503151141903292,0.2638680327805634,0.8735961647627102,0.8760173542029374,0.9804637807884323,0.9999999999999992,0.8910029945821392,0.8760173542020621,0.20611366364566053,0.232593595136819,-0.9545133903746529
0,isotropic,raw,12,0,0.08917641542682452,0.23519891155038075,0.25340207990871527,0.2638680327805634,0.8656186422268523,0.8685619476924571,0.9804637807884323,0.9999999999999992,0.8828665160174392,0.8685619476915892,0.2205467148952288,0.24560014302219302,-0.9537020113538042
0,isotropic,raw,13,0,0.08917641542682452,0.23846749154155544,0.25799133479985303,0.2638680327805634,0.8578155926523715,0.8583340539479116,0.9804637807884323,0.9999999999999992,0.8749079868729989,0.858334053947054,0.2345360145058365,0.2632626518348158,-0.9527184607291527
0,isotropic,raw,14,0,0.08917641542682452,0.26547055446534884,0.28641075383758136,0.2638680327805634,0.8482003044034194,0.8473845269058733,0.9804637807884323,0.9999999999999992,0.8651011093142886,0.8473845269050266,0.25160007066318724,0.2819394635619442,-0.9515648712764899
0,isotropic,raw,15,0,0.08917641542682452,0.25584335483510234,0.279680378313085,0.2638680327805634,0.8353871040678419,0.8327582452737432,0.9804637807884323,0.9999999999999992,0.8520325997103328,0.8327582452729111,0.2740404490308517,0.3065137049299821,-0.9499627139850227
0,isotropic,raw,16,0,0.08917641542682452,0.24547897516338602,0.27109157349807395,0.2638680327805634,0.8247007810497846,0.8203148334110274,0.9804637807884323,0.9999999999999992,0.8411333464921741,0.8203148334102077,0.29249469341887624,0.32708357408718314,-0.9485545953341351
0,isotropic,raw,17,0,0.08917641542682452,0.24362123964726554,0.26971664383988914,0.2638680327805634,0.8130498855290217,0.8061494773833268,0.9804637807884323,0.9999999999999992,0.8292503011935686,0.8061494773825213,0.31234393797037585,0.3501230201158878,-0.9469221052583352
0,isotropic,raw,18,0,0.08917641542682452,0.14856732548937426,0.19084113601205416,0.2638680327805634,0.7878877764113547,0.7799561224705088,0.9804637807884323,0.9999999999999992,0.8035868247748807,0.7799561224697295,0.3542482150482251,0.39166844702198444,-0.943399998477131
0,isotropic,raw,19,0,0.08917641542682452,0.14361716830105828,0.18761607258220894,0.2638680327805634,0.7752707654779823,0.7625343834494877,0.9804637807884323,0.9999999999999992,0.7907184137426919,0.7625343834487257,0.37476439016824104,0.4185413140584717,-0.9412486670387943
0,isotropic,raw,20,0,0.08917641542682452,0.14864794817575075,0.1931961618838365,0.2638680327805634,0.7701971049493097,0.7562530447149826,0.9804637807884323,0.9999999999999992,0.7855436580524945,0.7562530447142269,0.3829211612935056,0.4280813323604614,-0.9403981077330829
0,isotropic,raw,21,0,0.08917641542682452,0.13640273789081211,0.17716767330891373,0.2638680327805634,0.7456636834898392,0.7371027555674085,0.9804637807884323,0.9999999999999992,0.760521396200336,0.7371027555666719,0.4216072059214916,0.45667952773601905,-0.9367274770386951
0,isotropic,raw,22,0,0.08917641542682452,0.13338297709131197,0.1754246663635645,0.2638680327805634,0.7183461151566062,0.7099243396596114,0.9804637807884323,0.9999999999999992,0.7326595119895414,0.7099243396589021,0.46321003949124706,0.49600743195987174,-0.9318045937603938
0,isotropic,raw,23,0,0.08917641542682452,0.06615325405031162,0.11001430045152907,0.2638680327805634,0.6948438846475761,0.6828375173403398,0.9804637807884323,0.9999999999999992,0.7086889880706395,0.6828375173396575,0.49775991818741294,0.533732924913413,-0.9267784593376936
0,isotropic,raw,24,0,0.08917641542682452,0.046873034391114225,0.09075197395547516,0.2638680327805634,0.6779383706957863,0.6662455797671516,0.9804637807884323,0.9999999999999992,0.6914466235049866,0.6662455797664859,0.5219015668435533,0.556116827441619,-0.9230753783880904
0,isotropic,raw,25,0,0.08917641542682452,0.04840422974953876,0.0901346401805813,0.2638680327805634,0.6533959831857262,0.6392370028537677,0.9804637807884323,0.9999999999999992,0.6664152169493059,0.639237002853129,0.5558907586184094,0.5913760541833487,-0.9168900696846897
0,isotropic,raw,26,0,0.08917641542682452,0.04290048706067734,0.09241988817999239,0.2638680327805634,0.6307585060434165,0.6138909226119909,0.9804637807884323,0.9999999999999992,0.6433266770298783,0.6138909226113775,0.5861307866216946,0.6231379351353518,-0.9104612691845527
0,isotropic,raw,27,0,0.08917641542682452,0.03386947345086902,0.08761502036553936,0.2638680327805634,0.5974458408175897,0.5782845703203419,0.9804637807884323,0.9999999999999992,0.6093502406958357,0.578284570319764,0.6286922841639271,0.665586955730086,-0.8997678073988409
0,isotropic,raw,28,0,0.08917641542682452,0.02398075072587209,0.09104397239671168,0.2638680327805634,0.5730625498001809,0.5487653851582911,0.9804637807884323,0.9999999999999992,0.5844811007080472,0.5487653851577428,0.6583818429151096,0.6988565520526742,-0.8902367892202437
0,isotropic,raw,29,0,0.08917641542682452,0.02358767724986413,0.09122661874569281,0.2638680327805634,0.5229582521814693,0.4968716132274316,0.9804637807884323,0.9999999999999992,0.5333784505128819,0.4968716132269351,0.7155074285284773,0.753118599969263,-0.8673318182609325
0,isotropic,raw,30,0,0.08917641542682452,0.021337080680335505,0.08865628764580749,0.2638680327805634,0.5112966586032651,0.47847375015283283,0.9804637807884323,0.9999999999999992,0.5214844939928208,0.4784737501523547,0.7280539225250516,0.7710628704151421,-0.8598993895421388
0,isotropic,raw,31,0,0.08917641542682452,0.01887111401568599,0.08499926925329067,0.2638680327805634,0.4834548818779707,0.4519035881481328,0.9804637807884323,0.9999999999999992,0.49308795628198643,0.4519035881476813,0.7568642673696538,0.7957831470192509,-0.8429320153383355
0,isotropic,raw,32,0,0.08917641542682452,0.018934988826100625,0.08489334986286463,0.2638680327805634,0.45167252993222556,0.42243220666993797,0.9804637807884323,0.9999999999999992,0.4606723254667867,0.42243220666951586,0.7877810085490229,0.8215510307683235,-0.8197825647018293
0,isotropic,raw,33,0,0.08917641542682452,0.01720643725546689,0.08727851335220482,0.2638680327805634,0.4075959425682794,0.3680381207917,0.9804637807884323,0.9999999999999992,0.4157174905941947,0.36803812079133225,0.8271789680140657,0.8645479416443848,-0.7731446763885411
0,isotropic,raw,34,0,0.08917641542682452,0.014562754410297972,0.08833016198203712,0.2638680327805634,0.3904565779047248,0.342986160930436,0.9804637807884323,0.9999999999999992,0.39823661572724695,0.34298616093009326,0.841407597894109,0.8823604934104362,-0.7484606735349634
0,isotropic,raw,35,0,0.08917641542682452,0.013443465156458551,0.08790437983188415,0.2638680327805634,0.33709332475545367,0.2628110630026948,0.9804637807884323,0.9999999999999992,0.34381007372249783,0.2628110630024322,0.8817946332069306,0.9309303451635316,-0.6381807091347332
0,isotropic,raw,36,0,0.08917641542682452,0.013003113533023468,0.08873038984619751,0.2638680327805634,0.3118714930559511,0.22622821807715826,0.9804637807884323,0.9999999999999992,0.31808568472039217,0.22622821807693222,0.8988214971759593,0.948820793345736,-0.5585547842326085
0,isotropic,raw,37,0,0.08917641542682452,0.005025865731935136,0.0900798887323616,0.2638680327805634,0.2946185327181553,0.18596012790316202,0.9804637807884323,0.9999999999999992,0.30048895072996945,0.1859601279029762,0.909706390489202,0.9654188308303088,-0.4723257966887631
0,isotropic,raw,38,0,0.08917641542682452,0.0016222632530395252,0.08900612798824477,0.2638680327805634,0.27500790286239385,0.12878037384975488,0.9804637807884323,0.9999999999999992,0.28048756950610443,0.1287803738496262,0.9213267233525583,0.9834156153111505,-0.31889025599902837
0,isotropic,raw,39,0,0.08917641542682452,0.0015826873649786557,0.08902106202352025,0.2638680327805634,0.27074932643209687,0.11715052816189216,0.9804637807884323,0.9999999999999992,0.2761441388626307,0.1171505281617751,0.9237444145718161,0.9862757537514172,-0.2743374618320289
0,isotropic,raw,40,1,0.08917641542682452,0.0014041479642291715,0.0885828925327476,0.2638680327805634,0.26332303308792493,0.08134232999489054,0.9804637807884323,0.9999999999999992,0.2685698730002114,0.08134232999480925,0.9278702233166504,0.9933834253510155,-0.14774649510324064
0,isotropic,response,0,0,0.08917641542682452,0.9999999999998064,0.9934566715149457,0.2638680327805634,0.9804637807884323,0.9999999999999992,0.9804637807884323,0.9999999999999992,0.9999999999989801,0.999999999999,2.0397017408413376e-12,1.999955756559757e-12,-0.964687795602851
0,isotropic,response,1,0,0.08917641542682452,0.5371669199489173,0.5348974769750815,0.2638680327805634,1.0575790976504877,1.0640385093641158,0.9804637807884323,0.9999999999999992,1.0786518771748663,1.0640385093630527,-0.1634898721328628,-0.132177949407547,-0.9690818836954814
0,isotropic,response,2,0,0.08917641542682452,0.47969217184049434,0.4708491917252889,0.2638680327805634,1.0365343071269841,1.0430588120909317,0.9804637807884323,0.9999999999999992,1.0571877589322127,1.0430588120898894,-0.1176459576361144,-0.0879716854783712,-0.9678200415506789
0,isotropic,response,3,0,0.08917641542682452,0.4752968192939927,0.4648254619724812,0.2638680327805634,1.034922304203892,1.04308903856406,0.9804637807884323,0.9999999999999992,1.055543636064365,1.0430890385630178,-0.11417236763598071,-0.08803474237032094,-0.967782026388256
0,isotropic,response,4,0,0.08917641542682452,0.483184410697274,0.46250355820889505,0.2638680327805634,1.019669797139466,1.0258294221091746,0.9804637807884323,0.9999999999999992,1.0399872153548257,1.0258294221081496,-0.08157340810148472,-0.05232600326274017,-0.9667361790123353
0,isotropic,response,5,0,0.08917641542682452,0.4838950608629161,0.463197821824687,0.2638680327805634,1.009157761927652,1.0150005348483602,0.9804637807884323,0.9999999999999992,1.0292657227124864,1.0150005348473459,-0.0593879279508569,-0.0302260857403982,-0.9660292418999618
0,isotropic,response,6,0,0.08917641542682452,0.39825198971364256,0.3921437603225145,0.2638680327805634,0.9878886085240867,0.9923357018538453,0.9804637807884323,0.9999999999999992,1.007572771049917,0.9923357018528538,-0.01520288896120836,0.015269854828204088,-0.9644979366625139
0,isotropic,response,7,0,0.08917641542682452,0.37468380176284866,0.3762102772809983,0.2638680327805634,0.9734357502007003,0.9772362941496794,0.9804637807884323,0.9999999999999992,0.9928319324727393,0.9772362941487029,0.014284753862446098,0.04500922539850971,-0.963411333796205
0,isotropic,response,8,0,0.08917641542682452,0.3612790424844258,0.3634629464865086,0.2638680327805634,0.9659117014107862,0.9690796923236096,0.9804637807884323,0.9999999999999992,0.9851579633396256,0.9690796923226412,0.029463787268520947,0.06088454992785497,-0.9628136084612007
0,isotropic,response,9,0,0.08917641542682452,0.3610883963996261,0.3636158040722141,0.2638680327805634,0.9604166361627925,0.9631052823069857,0.9804637807884323,0.9999999999999992,0.9795534062354668,0.9631052823060233,0.04047512433249445,0.07242821519423515,-0.9623673300379985
0,isotropic,response,10,0,0.08917641542682452,0.3608475396141652,0.36338498439201333,0.2638680327805634,0.9581164855235196,0.9598334887364111,0.9804637807884323,0.9999999999999992,0.9772074239724393,0.9598334887354519,0.04506565053314926,0.07871967390193102,-0.9621460710641594
0,isotropic,response,11,0,0.08917641542682452,0.31274775971091384,0.31545959587030753,0.2638680327805634,0.9498440719029256,0.9509880527240187,0.9804637807884323,0.9999999999999992,0.9687701784742596,0.9509880527230684,0.061484341298951195,0.09562172357798648,-0.9614603272763906
0,isotropic,response,12,0,0.08917641542682452,0.3079105260444393,0.3105843098190173,0.2638680327805634,0.9263144428080813,0.9307785427534337,0.9804637807884323,0.9999999999999992,0.944771710039353,0.9307785427525037,0.10740641590931665,0.1336513043515256,-0.9596341181648638
0,isotropic,response,13,0,0.08917641542682452,0.29973064575602765,0.3055996391977905,0.2638680327805634,0.9215738822818097,0.9196063884423811,0.9804637807884323,0.9999999999999992,0.9399366915316273,0.9196063884414623,0.11651901591257852,0.1543240903376505,-0.9589240819412458
0,isotropic,response,14,0,0.08917641542682452,0.28903336885871134,0.2926681907842813,0.2638680327805634,0.908230565821407,0.9069744989528185,0.9804637807884323,0.9999999999999992,0.9263275029804101,0.9069744989519122,0.14191735722207832,0.1773972582509279,-0.9577387311803126
0,isotropic,response,15,0,0.08917641542682452,0.2745039979812283,0.27567121443637504,0.2638680327805634,0.8831639074648124,0.8821031551600875,0.9804637807884323,0.9999999999999992,0.9007613792257806,0.8821031551592061,0.18862893769526945,0.22189402365817357,-0.9553135497933282
0,isotropic,response,16,0,0.08917641542682452,0.2746262445672128,0.27583916930085467,0.2638680327805634,0.8658806322215791,0.8654861853349257,0.9804637807884323,0.9999999999999992,0.8831337262906385,0.865486185334061,0.2200748214880116,0.2509336629958955,-0.9535458597628914
0,isotropic,response,17,0,0.08917641542682452,0.27982331776982944,0.2818440356907186,0.2638680327805634,0.8596126462174819,0.8621496082283993,0.9804637807884323,0.9999999999999992,0.876740847607195,0.8621496082275378,0.2313254861370173,0.256698053033103,-0.9530302786005016
0,isotropic,response,18,0,0.08917641542682452,0.2758107961199832,0.2813994202895641,0.2638680327805634,0.8356111009720973,0.8321271728270249,0.9804637807884323,0.9999999999999992,0.8522610598621959,0.8321271728261934,0.2736510858425665,0.30756436824428646,-0.9499419483420458
0,isotropic,response,19,0,0.08917641542682452,0.26641342192372874,0.2701981644597077,0.2638680327805634,0.8203521560849258,0.8153626471955974,0.9804637807884323,0.9999999999999992,0.8366980730531518,0.8153626471947827,0.2999363345491427,0.33518375355951635,-0.9479720019375975
0,isotropic,response,20,0,0.08917641542682452,0.25455430559048875,0.2573384023240793,0.2638680327805634,0.814649219712127,0.8085637859467407,0.9804637807884323,0.9999999999999992,0.8308815028906038,0.8085637859459328,0.30963592815425156,0.3462246040567798,-0.9471764506735542
0,isotropic,response,21,0,0.08917641542682452,0.24607962871843958,0.253462316480823,0.2638680327805634,0.7951888362288846,0.7880373603545038,0.9804637807884323,0.9999999999999992,0.811033361771537,0.7880373603537164,0.3422248860935593,0.3789971186867469,-0.9444853820495273
0,isotropic,response,22,0,0.08917641542682452,0.24474587891093053,0.2522722224474709,0.2638680327805634,0.7849623397750518,0.7761314411613263,0.9804637807884323,0.9999999999999992,0.800603097386249,0.7761314411605508,0.3590346804555443,0.3976199860420465,-0.9429214723491958
0,isotropic,response,23,0,0.08917641542682452,0.20512776170940458,0.2207927914783439,0.2638680327805634,0.7523644647531842,0.7400346203982818,0.9804637807884323,0.9999999999999992,0.767355693799733,0.7400346203975424,0.4111652391931304,0.4523487606130653,-0.9376101477771249
0,isotropic,response,24,0,0.08917641542682452,0.20887150309605443,0.22569868253233788,0.2638680327805634,0.74332412778124,0.7307247050296128,0.9804637807884323,0.9999999999999992,0.7581352237027497,0.7307247050288826,0.42523098258118175,0.4660414054604525,-0.9360529909068169
0,isotropic,response,25,0,0.08917641542682452,0.2087523575157858,0.22561307771998762,0.2638680327805634,0.7381128193944646,0.7212149223449648,0.9804637807884323,0.9999999999999992,0.7528200774537169,0.7212149223442441,0.4332619309825796,0.4798490357879859,-0.9348714515587622
0,isotropic,response,26,0,0.08917641542682452,0.20908524649005153,0.2257804672248667,0.2638680327805634,0.7283922642269484,0.7105243832909176,0.9804637807884323,0.9999999999999992,0.7429058354817294,0.7105243832902076,0.4480909196071936,0.4951551007500702,-0.9330418756303742
0,isotropic,response,27,0,0.08917641542682452,0.20760020336488397,0.22363634559712522,0.2638680327805634,0.7034393882750237,0.6848625635678888,0.9804637807884323,0.9999999999999992,0.7174557613016984,0.6848625635672044,0.48525723057500036,0.5309632690241568,-0.9280955864171904
0,isotropic,response,28,0,0.08917641542682452,0.20800911800931118,0.22314640000681601,0.2638680327805634,0.6863019471428532,0.6680706530067636,0.9804637807884323,0.9999999999999992,0.6999768482934361,0.668070653006096,0.5100324118531879,0.5536816025920084,-0.9244337707859936
0,isotropic,response,29,0,0.08917641542682452,0.20927284601322854,0.2233179838137931,0.2638680327805634,0.6778814845802911,0.6564966540580445,0.9804637807884323,0.9999999999999992,0.6913886039058847,0.6564966540573886,0.5219817983890715,0.5690121432114534,-0.9222866936446713
0,isotropic,response,30,0,0.08917641542682452,0.2129240833495641,0.22827327596283534,0.2638680327805634,0.642911397803716,0.6093790585279845,0.9804637807884323,0.9999999999999992,0.6557217210880223,0.6093790585273756,0.5700290244933619,0.6286571630282893,-0.9125753094196094
0,isotropic,response,31,0,0.08917641542682452,0.1910443239668801,0.21704916927620446,0.2638680327805634,0.6421452013340552,0.6066139299563451,0.9804637807884323,0.9999999999999992,0.6549402577798684,0.6066139299557389,0.5710532587392395,0.6320195399836539,-0.9122492155586525
0,isotropic,response,32,0,0.08917641542682452,0.1927755622888034,0.2188351105966,0.2638680327805634,0.6265494225176257,0.5854243905088837,0.9804637807884323,0.9999999999999992,0.6390337254611811,0.5854243905082988,0.5916358977232039,0.6572782829979869,-0.9073942639304462
