probe_kind,basis,n,TQ_E_model_to_operator_mean,TQ_E_model_to_operator_std,TQ_E_operator_to_T_mean,TQ_E_operator_to_T_std,TQ_X_sub_mean,TQ_X_sub_std,TQ_X_use_mean,TQ_X_use_std,actLR_E_model_to_operator_mean,actLR_E_model_to_operator_std,actLR_E_operator_to_T_mean,actLR_E_operator_to_T_std,actLR_KRR_cost_mean,actLR_KRR_cost_std,actLR_X_sub_mean,actLR_X_sub_std,actLR_X_use_mean,actLR_X_use_std,actLR_model_fit_gain_mean,actLR_model_fit_gain_std,rank_mean,rank_std
isotropic,raw,4,0.2716331241662958,0.03919451795973801,0.08950054118531899,0.05758789201847598,0.9895023791472073,0.01311135898140472,0.9246427856826019,0.025927467877286867,1.4579702206556884,0.16915926477100424,1.4627133828961703,0.18039538809212674,1.3732128417108513,0.1651827464471492,-1.1639373125329153,0.5042458931211645,-1.1504910442273382,0.5460548981275763,-1.1863370964893925,0.1775925250723713,40.0,0.0
isotropic,response,4,0.3986907752719988,0.08652190576102027,0.29589312460917555,0.11705062703927431,0.902171621841499,0.061934450594364455,0.8334957246648095,0.07347195255761242,1.5650305831322135,0.179388612309453,1.5698955726337265,0.1950732970422621,1.274002448024551,0.2599959485792969,-1.4931123023841975,0.602288537520326,-1.4695166472048031,0.5942991803647435,-1.1663398078602147,0.23215508552150194,40.0,0.0
label,raw,4,0.08512146220783072,0.014523096222105264,0.01921717986881219,0.008185441492225347,0.9995804489085736,0.0003629519845110724,0.9927433329294558,0.0023834521610337075,0.7678844661389572,0.038911686734575915,0.7643231438190474,0.030924322140664012,0.7451059639502353,0.03474358128752006,0.41509289654884235,0.04788470407677324,0.41992770881438973,0.05116706618313728,-0.6827630039311265,0.04523427515763852,40.0,0.0
label,response,4,0.11286094303014682,0.021426804416210147,0.07399758806044718,0.025400822229213374,0.9940404556338083,0.0033017919387641147,0.9871928493139774,0.004185251959430708,0.821018377143625,0.03402660021201276,0.8170075629189408,0.02468919636953245,0.7430099748584936,0.027155629592776506,0.3320414748215584,0.04093983863940832,0.33731121822906107,0.04337631076890623,-0.7081574341134782,0.03281302410558223,40.0,0.0
