probe_kind,method,operator_kind,n,E_model_to_T_mean,E_model_to_T_std,E_model_to_operator_mean,E_model_to_operator_std,E_model_to_zero_mean,E_model_to_zero_std,E_operator_to_T_mean,E_operator_to_T_std,E_zero_to_T_mean,E_zero_to_T_std,R_sub_mean,R_sub_std,R_use_mean,R_use_std,X_sub_mean,X_sub_std,X_use_mean,X_use_std,cos_res_mean,cos_res_std,nominal_rank_mean,nominal_rank_std,point_model_to_T_mean,point_model_to_T_std,point_model_to_operator_mean,point_model_to_operator_std,point_operator_to_T_mean,point_operator_to_T_std,rank_mean,rank_std
isotropic,resp_poly_y,galerkin_control,4,0.27411094584675616,0.03699827127751115,0.9585842526898574,0.03476241879256218,1.0037309534347674,0.03681424448091626,0.9548424548498625,0.022992264789538124,0.9999999999999992,3.268408087260198e-16,0.9548424548489084,0.02299226478951491,0.9552243230191408,0.02223308549158331,0.08787940323799698,0.04427496586937798,0.08717576014476702,0.042700844519903886,-0.9591482769051914,0.010037155092059739,40.0,0.0,0.10094065315428886,0.018479401389000977,0.5662078501378585,0.13576360393887082,0.5912231479473447,0.12232681696753844,2.75,0.5
isotropic,resp_random,galerkin_control,4,0.27411094584675616,0.03699827127751115,0.5970677159612365,0.05571505067561053,1.0037309534347674,0.03681424448091626,0.5250927832456138,0.07505190558571578,0.9999999999999992,3.268408087260198e-16,0.525092783245089,0.07505190558564089,0.5953347618688435,0.05693946832961093,0.720052977584899,0.08269851802953185,0.6431449440203234,0.0672757743710587,-0.8822054133327816,0.04108367804034778,40.0,0.0,0.10094065315428886,0.018479401389000977,0.1973082531491359,0.046520668663293636,0.17627649761917663,0.0406678391351498,40.0,0.0
isotropic,resp_shuffled_Kt,galerkin_control,4,0.27411094584675616,0.03699827127751115,17.524026840585154,8.73250072420016,1.0037309534347674,0.03681424448091626,17.510505802607266,8.739731134852052,0.9999999999999992,3.268408087260198e-16,17.510505802589766,8.739731134843316,17.714506699262927,9.338063064025672,-362.9049886945421,304.00002255287546,-378.2033139390215,329.47498700925655,-0.9997802674916842,0.00022501842479696614,40.0,0.0,0.10094065315428886,0.018479401389000977,4.777976415606743,1.3818802268383517,4.772087328940964,1.398666074673156,40.0,0.0
isotropic,resp_shuffled_labels,galerkin_control,4,0.27411094584675616,0.03699827127751115,0.40937816368178936,0.08752570640966742,1.0037309534347674,0.03681424448091626,0.3131247557143894,0.1028905992816928,0.9999999999999992,3.268408087260198e-16,0.3131247557140765,0.10289059928158992,0.40950966928677446,0.09519953741434746,0.8940130307936063,0.05608419400579271,0.8255046168177073,0.07156942115861846,-0.7218056537581877,0.10091241970856481,40.0,0.0,0.10094065315428886,0.018479401389000977,0.12031187366423936,0.02140663688983952,0.06928336348423897,0.0466041410991259,40.0,0.0
label,raw,galerkin_main,4,0.08540688115684685,0.014762765773070043,0.08512146220783072,0.014523096222105264,1.0087453279796175,0.011537721552889726,0.01921717986881219,0.008185441492225347,0.9999999999999996,2.7194799110210365e-16,0.01921717986879298,0.008185441492217161,0.08432717443351236,0.013932921330629356,0.9995804489085736,0.0003629519845110724,0.9927433329294558,0.0023834521610337075,-0.08699549805021445,0.0882018317827246,40.0,0.0,0.10094065315428886,0.018479401389000977,0.10119146007085555,0.01916615077189851,0.002148387134467237,0.0011457599363680522,40.0,0.0
label,raw_actLR,activation_low_rank,4,0.08540688115684685,0.014762765773070043,0.7678844661389572,0.038911686734575915,1.0087453279796175,0.011537721552889726,0.7643231438190474,0.030924322140664012,0.9999999999999996,2.7194799110210365e-16,0.7643231438182835,0.0309243221406331,0.7610830252299522,0.033164637641807514,0.41509289654884235,0.04788470407677324,0.41992770881438973,0.05116706618313728,-0.9936330799556641,0.002574836536693136,40.0,0.0,0.10094065315428886,0.018479401389000977,0.9385108587737034,0.22576342382971223,0.9585448322010455,0.20499186442890377,40.0,0.0
label,raw_best_rank,best_rank_control,4,0.08540688115684685,0.014762765773070043,0.43158273634029265,0.08589858678227402,1.0087453279796175,0.011537721552889726,0.4262912370293651,0.08150176949949567,0.9999999999999996,2.7194799110210365e-16,0.42629123702893906,0.08150176949941429,0.42791643341824065,0.08485173029670848,0.8132938774086852,0.07119250091053149,0.8114876639098534,0.0746740017313958,-0.9791651821815017,0.007223068012388978,,,0.10094065315428886,0.018479401389000977,0.48362968163797526,0.13991080993139207,0.491424138697203,0.12464336490731961,40.0,0.0
label,raw_euclidean,galerkin_control,4,0.08540688115684685,0.014762765773070043,0.08511771855365026,0.014512521050388093,1.0087453279796175,0.011537721552889726,0.01931102733017597,0.00819246893582118,0.9999999999999996,2.7194799110210365e-16,0.019311027330156667,0.008192468935812984,0.08432356116415884,0.013922972504790356,0.9995767468130057,0.000364683510899228,0.9927441501600676,0.002381354329405141,-0.08748419831016888,0.08825931117769277,40.0,0.0,0.10094065315428886,0.018479401389000977,0.10116511014357998,0.01911861823773962,0.002102549696357924,0.001039321683361034,40.0,0.0
label,raw_poly_y,galerkin_control,4,0.08540688115684685,0.014762765773070043,0.8102652185694766,0.1190428001405945,1.0087453279796175,0.011537721552889726,0.8079189200627522,0.12258149952132473,0.9999999999999996,2.7194799110210365e-16,0.8079189200619448,0.12258149952120223,0.8040512689278094,0.12386984378571758,0.3359973505872911,0.18316386179225178,0.34199375328595605,0.1839965726362703,-0.9940709295680222,0.0023917967322204256,40.0,0.0,0.10094065315428886,0.018479401389000977,0.5662078501378585,0.13576360393887082,0.5912231479473447,0.12232681696753844,2.75,0.5
label,raw_random,galerkin_control,4,0.08540688115684685,0.014762765773070043,0.15392536553151917,0.02719287614309431,1.0087453279796175,0.011537721552889726,0.13643886183305043,0.017263101478516077,0.9999999999999996,2.7194799110210365e-16,0.13643886183291404,0.01726310147849884,0.15251394035216614,0.026182233469780044,0.9811609259772462,0.004994232541217875,0.9762253659861564,0.008664060735992832,-0.8320678456405125,0.03465113921433015,40.0,0.0,0.10094065315428886,0.018479401389000977,0.17393795414678026,0.01524244869346419,0.16250815038007171,0.02404779705016557,40.0,0.0
