control,k_remove,state_idx,n,agg_leverage_iso_mean,agg_leverage_iso_std,agg_leverage_task_mean,agg_leverage_task_std,base_E_iso_F_T_mean,base_E_iso_F_T_std,base_E_iso_F_TQ_mean,base_E_iso_F_TQ_std,base_E_iso_TQ_T_mean,base_E_iso_TQ_T_std,base_E_task_F_T_mean,base_E_task_F_T_std,base_E_task_F_TQ_mean,base_E_task_F_TQ_std,base_E_task_TQ_T_mean,base_E_task_TQ_T_std,base_pointwise_F_T_mean,base_pointwise_F_T_std,d_model_mean,d_model_std,d_x_mean,d_x_std,delta_E_iso_F_T_mean,delta_E_iso_F_T_std,delta_E_task_F_T_mean,delta_E_task_F_T_std,eps_mean,eps_std,k_remove_mean,k_remove_std,krr_err_inflation_mean,krr_err_inflation_std,mse_krr_mean,mse_krr_std,mse_model_mean,mse_model_std,mse_ratio_mean,mse_ratio_std,n_ctx_mean,n_ctx_std,n_heads_mean,n_heads_std,n_layers_mean,n_layers_std,n_tgt_mean,n_tgt_std,pred_drift_mean,pred_drift_std,rank_Q_mean,rank_Q_std,sigma2_mean,sigma2_std,state_idx_mean,state_idx_std,surg_E_iso_F_T_mean,surg_E_iso_F_T_std,surg_E_iso_F_TQ_mean,surg_E_iso_F_TQ_std,surg_E_iso_damage_mean,surg_E_iso_damage_std,surg_E_task_F_T_mean,surg_E_task_F_T_std,surg_E_task_F_TQ_mean,surg_E_task_F_TQ_std,surg_E_task_damage_mean,surg_E_task_damage_std,surg_pointwise_F_T_mean,surg_pointwise_F_T_std
high_iso_low_task,1,0,32,0.1064281278056927,0.21575513020872067,0.002421601468653989,0.0050633209722587376,0.2661711116111231,0.07114124657454438,0.26084838267707755,0.07053949574852328,0.03776548745006829,0.009492843473271551,0.009256999301229314,0.0019408103517004368,0.009195364645944549,0.0019295726109992508,0.0008630873615058648,0.00020006517371963062,0.008674442007452418,0.004918054516875332,128.0,0.0,5.0,0.0,0.25079394394169385,1.1188378633589469,0.06616865828140872,0.23443997497585345,0.001,0.0,1.0,0.0,4.416593978247283,14.350212145142114,0.011151739705516434,0.012578401507208297,0.01383892085375732,0.011853918852206168,1.4773286546418996,1.0354320252808165,47.0,0.0,4.0,0.0,8.0,0.0,16.0,0.0,0.03777321695272081,0.13843993760111542,11.90625,0.29614458108029906,0.1,0.0,0.0,0.0,0.5169650555528169,1.142466048463871,0.5128376914171319,1.143799238775058,0.36366699678237646,1.1801870831418053,0.07542565758263803,0.2349751824551826,0.07538393900375258,0.23498763870326758,0.07050269772810108,0.23655989639118558,0.04172031578751541,0.13725833972505452
high_iso_low_task,1,1,32,0.1064281278056927,0.21575513020872067,0.002421601468653989,0.0050633209722587376,0.2661711116111231,0.07114124657454438,0.26084838267707755,0.07053949574852328,0.03776548745006829,0.009492843473271551,0.009256999301229314,0.0019408103517004368,0.009195364645944549,0.0019295726109992508,0.0008630873615058648,0.00020006517371963062,0.008674442007452418,0.004918054516875332,128.0,0.0,5.0,0.0,4.679690390945821,23.110983903088137,0.7652037079812699,3.6056293004111937,0.001,0.0,1.0,0.0,11.067788264116654,37.36726630484607,0.011151739705516434,0.012578401507208297,0.01383892085375732,0.011853918852206168,1.4773286546418996,1.0354320252808165,47.0,0.0,4.0,0.0,8.0,0.0,16.0,0.0,0.09608424402963105,0.3214650740365119,11.90625,0.29614458108029906,0.1,0.0,1.0,0.0,4.945861502556945,23.131318469901075,4.941176714631716,23.132237826897796,4.793523970862171,23.16583832241334,0.7744607072824992,3.6059776301968727,0.7744019414127613,3.6059880553097914,0.7693641738875061,3.6073761042881247,0.09966821385907065,0.31993385478357605
high_iso_low_task,1,2,32,0.1064281278056927,0.21575513020872067,0.002421601468653989,0.0050633209722587376,0.2661711116111231,0.07114124657454438,0.26084838267707755,0.07053949574852328,0.03776548745006829,0.009492843473271551,0.009256999301229314,0.0019408103517004368,0.009195364645944549,0.0019295726109992508,0.0008630873615058648,0.00020006517371963062,0.008674442007452418,0.004918054516875332,128.0,0.0,5.0,0.0,0.4441856362714379,1.6241807168679452,0.1371060811142877,0.4564238197031726,0.001,0.0,1.0,0.0,8.854882067619567,25.72200008639494,0.011151739705516434,0.012578401507208297,0.01383892085375732,0.011853918852206168,1.4773286546418996,1.0354320252808165,47.0,0.0,4.0,0.0,8.0,0.0,16.0,0.0,0.09006496154943812,0.28698803495988556,11.90625,0.29614458108029906,0.1,0.0,2.0,0.0,0.710356747882561,1.6574318512208288,0.7053185819768708,1.6586485587923794,0.5523211798870874,1.7027072372081162,0.14636308041551702,0.4570942954338113,0.1463048863141581,0.45710864016202474,0.14126556880686642,0.458462085687601,0.09382360697782843,0.28868177631232006
high_iso_low_task,1,3,32,0.1064281278056927,0.21575513020872067,0.002421601468653989,0.0050633209722587376,0.2661711116111231,0.07114124657454438,0.26084838267707755,0.07053949574852328,0.03776548745006829,0.009492843473271551,0.009256999301229314,0.0019408103517004368,0.009195364645944549,0.0019295726109992508,0.0008630873615058648,0.00020006517371963062,0.008674442007452418,0.004918054516875332,128.0,0.0,5.0,0.0,0.039795741079690194,0.14570524920069253,0.0068034806481450365,0.020748192897983637,0.001,0.0,1.0,0.0,1.2186546253306014,0.9050796056833369,0.011151739705516434,0.012578401507208297,0.01383892085375732,0.011853918852206168,1.4773286546418996,1.0354320252808165,47.0,0.0,4.0,0.0,8.0,0.0,16.0,0.0,0.005614528487577302,0.010720267621571026,11.90625,0.29614458108029906,0.1,0.0,3.0,0.0,0.30596685269081325,0.18397040152581737,0.3003841559080093,0.1844902331324068,0.1454069167996756,0.28162064071494364,0.016060479949374352,0.021501872741193678,0.015997961033204895,0.02151321285548332,0.01011478075204145,0.023770844286244465,0.010833171316734454,0.010244093928548541
high_iso_low_task,1,4,32,0.1064281278056927,0.21575513020872067,0.002421601468653989,0.0050633209722587376,0.2661711116111231,0.07114124657454438,0.26084838267707755,0.07053949574852328,0.03776548745006829,0.009492843473271551,0.009256999301229314,0.0019408103517004368,0.009195364645944549,0.0019295726109992508,0.0008630873615058648,0.00020006517371963062,0.008674442007452418,0.004918054516875332,128.0,0.0,5.0,0.0,0.005608077092066557,0.02850251261282921,0.008864259545446842,0.03212946587336814,0.001,0.0,1.0,0.0,1.4161724680218728,1.8954629325867822,0.011151739705516434,0.012578401507208297,0.01383892085375732,0.011853918852206168,1.4773286546418996,1.0354320252808165,47.0,0.0,4.0,0.0,8.0,0.0,16.0,0.0,0.009088141175602277,0.03267484035222202,11.90625,0.29614458108029906,0.1,0.0,4.0,0.0,0.2717791887031897,0.08625256794583236,0.26601903399477156,0.08573225492713847,0.08372319960006638,0.11274633975684285,0.018121258846676154,0.03282106291891373,0.01805732317269914,0.032844137048410826,0.011635737475212501,0.034767646182239285,0.014500164046530565,0.030595788108381636
high_iso_low_task,1,5,32,0.1064281278056927,0.21575513020872067,0.002421601468653989,0.0050633209722587376,0.2661711116111231,0.07114124657454438,0.26084838267707755,0.07053949574852328,0.03776548745006829,0.009492843473271551,0.009256999301229314,0.0019408103517004368,0.009195364645944549,0.0019295726109992508,0.0008630873615058648,0.00020006517371963062,0.008674442007452418,0.004918054516875332,128.0,0.0,5.0,0.0,0.0034411322984151077,0.0183475704140905,0.0024270596747232387,0.009667172192797294,0.001,0.0,1.0,0.0,1.1712035020577867,0.9000417588042657,0.011151739705516434,0.012578401507208297,0.01383892085375732,0.011853918852206168,1.4773286546418996,1.0354320252808165,47.0,0.0,4.0,0.0,8.0,0.0,16.0,0.0,0.005651590986048018,0.016975045439327884,11.90625,0.29614458108029906,0.1,0.0,5.0,0.0,0.26961224390953825,0.0807014002153444,0.26386310662822376,0.08037190295267954,0.05674958567438375,0.04622851273221455,0.011684058975952552,0.010380341782100008,0.01161702229254678,0.010397704423933219,0.004777066194853003,0.01162394797987545,0.011125764675268584,0.015227633603378228
high_iso_low_task,1,6,32,0.1064281278056927,0.21575513020872067,0.002421601468653989,0.0050633209722587376,0.2661711116111231,0.07114124657454438,0.26084838267707755,0.07053949574852328,0.03776548745006829,0.009492843473271551,0.009256999301229314,0.0019408103517004368,0.009195364645944549,0.0019295726109992508,0.0008630873615058648,0.00020006517371963062,0.008674442007452418,0.004918054516875332,128.0,0.0,5.0,0.0,0.0029223993522499384,0.01378129560590522,0.002369310712742489,0.008682541260346469,0.001,0.0,1.0,0.0,1.1024427197919848,0.642636817801488,0.011151739705516434,0.012578401507208297,0.01383892085375732,0.011853918852206168,1.4773286546418996,1.0354320252808165,47.0,0.0,4.0,0.0,8.0,0.0,16.0,0.0,0.0035289511501161662,0.006514730157268496,11.90625,0.29614458108029906,0.1,0.0,6.0,0.0,0.2690935109633731,0.0759890284828129,0.2631384132139165,0.07540703046172495,0.06103401499338415,0.04991326347674996,0.011626310013971804,0.009472622479762192,0.011558460034419701,0.009484032837301185,0.004692284771969415,0.01068028283595062,0.009504056280005491,0.006966399178927505
high_iso_low_task,1,7,32,0.1064281278056927,0.21575513020872067,0.002421601468653989,0.0050633209722587376,0.2661711116111231,0.07114124657454438,0.26084838267707755,0.07053949574852328,0.03776548745006829,0.009492843473271551,0.009256999301229314,0.0019408103517004368,0.009195364645944549,0.0019295726109992508,0.0008630873615058648,0.00020006517371963062,0.008674442007452418,0.004918054516875332,128.0,0.0,5.0,0.0,-0.00022178524879875672,0.003720387396724692,0.00025326681877501343,0.0011244778834407858,0.001,0.0,1.0,0.0,1.0023313346577107,0.07572024222572273,0.011151739705516434,0.012578401507208297,0.01383892085375732,0.011853918852206168,1.4773286546418996,1.0354320252808165,47.0,0.0,4.0,0.0,8.0,0.0,16.0,0.0,0.001217504995262944,0.0017958370945650984,11.90625,0.29614458108029906,0.1,0.0,7.0,0.0,0.2659493263623244,0.07263699588708725,0.26063870279046697,0.07209306117906857,0.022305521252378578,0.022360869007251944,0.009510266120004326,0.002533806403186691,0.009450801058545209,0.0025259197012199486,0.00133334321121327,0.002268737987849797,0.008648659781801047,0.004809019689001411
high_iso_low_task,1,8,32,0.1064281278056927,0.21575513020872067,0.002421601468653989,0.0050633209722587376,0.2661711116111231,0.07114124657454438,0.26084838267707755,0.07053949574852328,0.03776548745006829,0.009492843473271551,0.009256999301229314,0.0019408103517004368,0.009195364645944549,0.0019295726109992508,0.0008630873615058648,0.00020006517371963062,0.008674442007452418,0.004918054516875332,128.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,1.0,0.0,1.0,0.0,0.011151739705516434,0.012578401507208297,0.01383892085375732,0.011853918852206168,1.4773286546418996,1.0354320252808165,47.0,0.0,4.0,0.0,8.0,0.0,16.0,0.0,0.0,0.0,11.90625,0.29614458108029906,0.1,0.0,8.0,0.0,0.2661711116111231,0.07114124657454438,0.26084838267707755,0.07053949574852328,0.0,0.0,0.009256999301229314,0.0019408103517004368,0.009195364645944549,0.0019295726109992508,0.0,0.0,0.008674442007452418,0.004918054516875332
high_iso_low_task,2,0,32,0.11512697091335428,0.21297916351045967,0.002637748662710389,0.0050012289964416765,0.2661711116111231,0.07114124657454438,0.26084838267707755,0.07053949574852328,0.03776548745006829,0.009492843473271551,0.009256999301229314,0.0019408103517004368,0.009195364645944549,0.0019295726109992508,0.0008630873615058648,0.00020006517371963062,0.008674442007452418,0.004918054516875332,128.0,0.0,5.0,0.0,0.4129736830915892,2.0456357405354755,0.08443950150316747,0.3253702232088699,0.001,0.0,2.0,0.0,4.59345854913369,15.495704188546917,0.011151739705516434,0.012578401507208297,0.01383892085375732,0.011853918852206168,1.4773286546418996,1.0354320252808165,47.0,0.0,4.0,0.0,8.0,0.0,16.0,0.0,0.04048475897896873,0.1495481848080094,11.90625,0.29614458108029906,0.1,0.0,0.0,0.0,0.6791447947027123,2.0661264189699162,0.6753885417954413,2.0673257486058896,0.5559554931675846,2.0928202450402145,0.09369650080439677,0.3258371358884135,0.09365630742314601,0.32584811629723276,0.08967883845909856,0.3272402154224695,0.04352784079014413,0.14859930181823852
high_iso_low_task,2,1,32,0.11512697091335428,0.21297916351045967,0.002637748662710389,0.0050012289964416765,0.2661711116111231,0.07114124657454438,0.26084838267707755,0.07053949574852328,0.03776548745006829,0.009492843473271551,0.009256999301229314,0.0019408103517004368,0.009195364645944549,0.0019295726109992508,0.0008630873615058648,0.00020006517371963062,0.008674442007452418,0.004918054516875332,128.0,0.0,5.0,0.0,1.142396240216989,4.240388733154253,0.2187273207118579,0.7525551576508003,0.001,0.0,2.0,0.0,9.946886701815327,33.77936575261478,0.011151739705516434,0.012578401507208297,0.01383892085375732,0.011853918852206168,1.4773286546418996,1.0354320252808165,47.0,0.0,4.0,0.0,8.0,0.0,16.0,0.0,0.08591779263499164,0.28624012495303247,11.90625,0.29614458108029906,0.1,0.0,1.0,0.0,1.408567351828112,4.271964089481178,1.4044745846377342,4.272882090943693,1.286832866696795,4.315683647776105,0.22798432001308722,0.7531309488178605,0.22793300045472448,0.7531393420060851,0.22358896176196186,0.7542275419887536,0.08863112257998784,0.28501653743073024
