episode,basis,layer,rank,candidate_dim,r_eff_T_task,r_eff_T_task_strict,op_excess_over_krr_risk,op_signal_error,model_excess_over_krr_risk,model_signal_error,E_F_T,F_T_excess_over_krr_risk
0,response,2,5,12,5,5,0.0027946046587984446,0.001114508936187926,0.09895920819073444,0.006632106193086023,0.006922764199025678,0.09718734328283596
0,response,2,6,12,5,5,0.0027946046587984667,0.0011145089361879303,0.09895920819072966,0.006632106193085863,0.006922764199025678,0.09718734328283596
0,response,2,7,12,5,5,0.0027946046587984646,0.0011145089361879299,0.09895920819074101,0.006632106193086244,0.006922764199025678,0.09718734328283596
0,response,2,8,12,5,5,0.0027946046587984043,0.001114508936187918,0.0989592081907392,0.006632106193086182,0.006922764199025678,0.09718734328283596
0,response,2,9,12,5,5,0.0027946046587984585,0.0011145089361879286,0.09895920819073885,0.006632106193086171,0.006922764199025678,0.09718734328283596
0,response,2,10,12,5,5,0.002794604658798455,0.001114508936187928,0.09895920819075749,0.006632106193086795,0.006922764199025678,0.09718734328283596
0,response,2,11,12,5,5,0.0027946046587984693,0.0011145089361879307,0.09895920819075472,0.0066321061930867025,0.006922764199025678,0.09718734328283596
0,response,2,12,12,5,5,0.002794604658798449,0.0011145089361879268,0.09895920819075657,0.006632106193086765,0.006922764199025678,0.09718734328283596
0,raw,2,0,8,5,5,2249.8484691037606,0.999999999999999,2033.206004642646,0.9506355638488673,0.006922764199025678,0.09718734328283596
0,raw,2,1,8,5,5,1452.655355567226,0.8035347449394435,1267.6782904997942,0.7506334127217326,0.006922764199025678,0.09718734328283596
0,raw,2,2,8,5,5,864.3105365167258,0.6198095582838534,737.1769206775422,0.5724126602852236,0.006922764199025678,0.09718734328283596
0,raw,2,3,8,5,5,350.86619926480455,0.3949063633965994,306.37247583310443,0.36901858460265563,0.006922764199025678,0.09718734328283596
0,raw,2,4,8,5,5,115.15470862530674,0.22623730361359443,138.45547868182175,0.24807239434395215,0.006922764199025678,0.09718734328283596
0,raw,2,5,8,5,5,0.0014021978051683155,0.0007894561406254614,0.0987680153910395,0.006625696360048047,0.006922764199025678,0.09718734328283596
0,raw,2,6,8,5,5,0.0014021978051683382,0.0007894561406254678,0.09876801539108007,0.006625696360049408,0.006922764199025678,0.09718734328283596
0,raw,2,7,8,5,5,0.001402197805168336,0.0007894561406254671,0.0987680153910921,0.0066256963600498115,0.006922764199025678,0.09718734328283596
0,raw,2,8,8,5,5,0.0014021978051683404,0.0007894561406254684,0.09876801539106914,0.006625696360049041,0.006922764199025678,0.09718734328283596
0,combined,2,0,12,5,5,2249.8484691037606,0.999999999999999,2033.206004642646,0.9506355638488673,0.006922764199025678,0.09718734328283596
0,combined,2,1,12,5,5,1452.6558004428666,0.8035348679806747,1267.679827979942,0.7506338679175142,0.006922764199025678,0.09718734328283596
0,combined,2,2,12,5,5,864.3107193535233,0.6198096238413029,737.1780246068079,0.5724130888816932,0.006922764199025678,0.09718734328283596
0,combined,2,3,12,5,5,350.8662679496858,0.3949064020496464,306.3733656640625,0.3690191204927048,0.006922764199025678,0.09718734328283596
0,combined,2,4,12,5,5,115.15492056195828,0.22623751180288643,138.45593770783023,0.24807280556490094,0.006922764199025678,0.09718734328283596
0,combined,2,5,12,5,5,0.00166689303207881,0.0008607503961319882,0.09913426699706875,0.006637969697920781,0.006922764199025678,0.09718734328283596
0,combined,2,6,12,5,5,0.0016668930320788207,0.000860750396131991,0.09913426699706893,0.006637969697920787,0.006922764199025678,0.09718734328283596
0,combined,2,7,12,5,5,0.0016668930320788153,0.0008607503961319896,0.09913426699706934,0.006637969697920801,0.006922764199025678,0.09718734328283596
0,combined,2,8,12,5,5,0.0016668930320788032,0.0008607503961319866,0.09913426699706283,0.006637969697920582,0.006922764199025678,0.09718734328283596
0,combined,2,9,12,5,5,0.0016668930320788132,0.000860750396131989,0.09913426699706661,0.006637969697920709,0.006922764199025678,0.09718734328283596
0,combined,2,10,12,5,5,0.0016668930320788186,0.0008607503961319905,0.09913426699702661,0.00663796969791937,0.006922764199025678,0.09718734328283596
0,combined,2,11,12,5,5,0.001666893032078824,0.0008607503961319919,0.09913426699705098,0.006637969697920186,0.006922764199025678,0.09718734328283596
0,combined,2,12,12,5,5,0.0016668930320788095,0.0008607503961319881,0.09913426699705018,0.006637969697920159,0.006922764199025678,0.09718734328283596
0,response,3,0,22,5,5,2249.8484691037606,0.999999999999999,2033.206004642646,0.9506355638488673,0.006922764199025678,0.09718734328283596
0,response,3,1,22,5,5,1452.6556625137862,0.8035348298330186,1267.6785196919884,0.7506334805777937,0.006922764199025678,0.09718734328283596
0,response,3,2,22,5,5,864.3109346643754,0.6198097010425495,737.1762667797686,0.5724124064116713,0.006922764199025678,0.09718734328283596
0,response,3,3,22,5,5,350.86703804141155,0.3949068354255699,306.36896025346095,0.3690164673792624,0.006922764199025678,0.09718734328283596
0,response,3,4,22,5,5,115.1560449781648,0.22623861633451467,138.4518431523836,0.24806913741103265,0.006922764199025678,0.09718734328283596
0,response,3,5,22,5,5,0.00284222982228377,0.0011239654504402409,0.09446557509611361,0.006479778374256286,0.006922764199025678,0.09718734328283596
0,response,3,6,22,5,5,0.0028422298222837684,0.0011239654504402404,0.09446557509611742,0.006479778374256416,0.006922764199025678,0.09718734328283596
0,response,3,7,22,5,5,0.002842229822283764,0.0011239654504402396,0.094465575096106,0.006479778374256025,0.006922764199025678,0.09718734328283596
0,response,3,8,22,5,5,0.0028422298222837684,0.0011239654504402404,0.09446557509611178,0.0064797783742562235,0.006922764199025678,0.09718734328283596
0,response,3,9,22,5,5,0.002842229822283766,0.0011239654504402402,0.0944655750961235,0.006479778374256625,0.006922764199025678,0.09718734328283596
0,response,3,10,22,5,5,0.0028422298222837827,0.0011239654504402433,0.0944655750961283,0.00647977837425679,0.006922764199025678,0.09718734328283596
0,response,3,11,22,5,5,0.002842229822283787,0.0011239654504402441,0.09446557509616917,0.0064797783742581916,0.006922764199025678,0.09718734328283596
0,response,3,12,22,5,5,0.002842229822283775,0.0011239654504402417,0.09446557509617597,0.006479778374258425,0.006922764199025678,0.09718734328283596
0,response,3,13,22,5,5,0.0028422298222837736,0.0011239654504402415,0.09446557509619323,0.006479778374259016,0.006922764199025678,0.09718734328283596
0,response,3,14,22,5,5,0.0028422298222837666,0.0011239654504402402,0.09446557509617982,0.006479778374258557,0.006922764199025678,0.09718734328283596
0,response,3,15,22,5,5,0.0028422298222837935,0.0011239654504402454,0.09446557509617036,0.006479778374258232,0.006922764199025678,0.09718734328283596
0,response,3,16,22,5,5,0.0028422298222837775,0.0011239654504402424,0.09446557509617161,0.006479778374258275,0.006922764199025678,0.09718734328283596
0,response,3,17,22,5,5,0.0028422298222837723,0.0011239654504402413,0.09446557509616678,0.00647977837425811,0.006922764199025678,0.09718734328283596
0,response,3,18,22,5,5,0.002842229822283764,0.0011239654504402396,0.09446557509617147,0.00647977837425827,0.006922764199025678,0.09718734328283596
0,response,3,19,22,5,5,0.0028422298222837566,0.0011239654504402383,0.09446557509616937,0.0064797783742581985,0.006922764199025678,0.09718734328283596
0,response,3,20,22,5,5,0.0028422298222837857,0.001123965450440244,0.09446557509619051,0.006479778374258924,0.006922764199025678,0.09718734328283596
0,response,3,21,22,5,5,0.0028422298222837584,0.0011239654504402387,0.09446557509615669,0.006479778374257764,0.006922764199025678,0.09718734328283596
0,response,3,22,22,5,5,0.002842229822283791,0.001123965450440245,0.09446557509614072,0.006479778374257216,0.006922764199025678,0.09718734328283596
0,raw,3,0,10,5,5,2249.8484691037606,0.999999999999999,2033.206004642646,0.9506355638488673,0.006922764199025678,0.09718734328283596
0,raw,3,1,10,5,5,1452.6557937013151,0.8035348661161341,1267.675092267026,0.7506324658324824,0.006922764199025678,0.09718734328283596
0,raw,3,2,10,5,5,864.3108406955089,0.6198096673493413,737.1727079716835,0.5724110247147486,0.006922764199025678,0.09718734328283596
0,raw,3,3,10,5,5,350.86622758935545,0.39490637933650075,306.367872972456,0.36901581257247135,0.006922764199025678,0.09718734328283596
0,raw,3,4,10,5,5,115.15470753331127,0.22623730254090657,138.45035664366125,0.24806780569193845,0.006922764199025678,0.09718734328283596
0,raw,3,5,10,5,5,0.001407663078007948,0.0007909931552927107,0.0932536385156429,0.0064380783640078714,0.006922764199025678,0.09718734328283596
0,raw,3,6,10,5,5,0.0014076630780079865,0.0007909931552927215,0.09325363851564915,0.0064380783640080866,0.006922764199025678,0.09718734328283596
0,raw,3,7,10,5,5,0.001407663078007967,0.0007909931552927161,0.09325363851565328,0.00643807836400823,0.006922764199025678,0.09718734328283596
0,raw,3,8,10,5,5,0.001407663078007981,0.0007909931552927199,0.09325363851566032,0.006438078364008473,0.006922764199025678,0.09718734328283596
0,raw,3,9,10,5,5,0.0014076630780079826,0.0007909931552927204,0.09325363851569274,0.006438078364009592,0.006922764199025678,0.09718734328283596
0,raw,3,10,10,5,5,0.0014076630780080045,0.0007909931552927266,0.09325363851567978,0.006438078364009144,0.006922764199025678,0.09718734328283596
0,combined,3,0,22,5,5,2249.8484691037606,0.999999999999999,2033.206004642646,0.9506355638488673,0.006922764199025678,0.09718734328283596
0,combined,3,1,22,5,5,1452.6555376568945,0.803534795300794,1267.6777251991853,0.7506332453553054,0.006922764199025678,0.09718734328283596
0,combined,3,2,22,5,5,864.3105010669804,0.6198095455730913,737.1752558284508,0.5724120139130919,0.006922764199025678,0.09718734328283596
0,combined,3,3,22,5,5,350.8661829668715,0.3949063542247876,306.36814634925526,0.3690159772116978,0.006922764199025678,0.09718734328283596
0,combined,3,4,22,5,5,115.15498722054771,0.22623757728281188,138.4504300108337,0.24806787141958087,0.006922764199025678,0.09718734328283596
0,combined,3,5,22,5,5,0.0017008971537164257,0.0008694855980821812,0.09298150651628287,0.006428677727170936,0.006922764199025678,0.09718734328283596
0,combined,3,6,22,5,5,0.0017008971537164194,0.0008694855980821796,0.09298150651629075,0.0064286777271712085,0.006922764199025678,0.09718734328283596
0,combined,3,7,22,5,5,0.0017008971537164307,0.0008694855980821825,0.09298150651637203,0.006428677727174019,0.006922764199025678,0.09718734328283596
0,combined,3,8,22,5,5,0.0017008971537164181,0.0008694855980821793,0.09298150651638147,0.006428677727174345,0.006922764199025678,0.09718734328283596
0,combined,3,9,22,5,5,0.0017008971537164175,0.0008694855980821792,0.09298150651639281,0.006428677727174737,0.006922764199025678,0.09718734328283596
0,combined,3,10,22,5,5,0.0017008971537164298,0.0008694855980821823,0.09298150651639493,0.00642867772717481,0.006922764199025678,0.09718734328283596
0,combined,3,11,22,5,5,0.0017008971537164337,0.0008694855980821833,0.0929815065164039,0.00642867772717512,0.006922764199025678,0.09718734328283596
0,combined,3,12,22,5,5,0.0017008971537164175,0.0008694855980821792,0.09298150651639868,0.00642867772717494,0.006922764199025678,0.09718734328283596
0,combined,3,13,22,5,5,0.0017008971537164198,0.0008694855980821798,0.09298150651639932,0.006428677727174962,0.006922764199025678,0.09718734328283596
0,combined,3,14,22,5,5,0.0017008971537164192,0.0008694855980821796,0.09298150651639374,0.006428677727174769,0.006922764199025678,0.09718734328283596
0,combined,3,15,22,5,5,0.0017008971537164246,0.0008694855980821809,0.0929815065163874,0.00642867772717455,0.006922764199025678,0.09718734328283596
0,combined,3,16,22,5,5,0.0017008971537164183,0.0008694855980821794,0.09298150651639481,0.0064286777271748054,0.006922764199025678,0.09718734328283596
0,combined,3,17,22,5,5,0.0017008971537164207,0.00086948559808218,0.0929815065163847,0.006428677727174457,0.006922764199025678,0.09718734328283596
0,combined,3,18,22,5,5,0.0017008971537164307,0.0008694855980821825,0.09298150651638509,0.00642867772717447,0.006922764199025678,0.09718734328283596
0,combined,3,19,22,5,5,0.0017008971537164166,0.000869485598082179,0.09298150651639561,0.006428677727174834,0.006922764199025678,0.09718734328283596
0,combined,3,20,22,5,5,0.0017008971537164175,0.0008694855980821792,0.09298150651639706,0.0064286777271748835,0.006922764199025678,0.09718734328283596
0,combined,3,21,22,5,5,0.001700897153716434,0.0008694855980821833,0.09298150651638457,0.006428677727174451,0.006922764199025678,0.09718734328283596
0,combined,3,22,22,5,5,0.0017008971537164235,0.0008694855980821807,0.09298150651635724,0.006428677727173507,0.006922764199025678,0.09718734328283596
0,response,4,0,27,5,5,2249.8484691037606,0.999999999999999,2033.206004642646,0.9506355638488673,0.006922764199025678,0.09718734328283596
0,response,4,1,27,5,5,1452.6555144197841,0.803534788874003,1267.6790566154455,0.7506336395426553,0.006922764199025678,0.09718734328283596
0,response,4,2,27,5,5,864.3105110717199,0.6198095491603629,737.1767188286285,0.5724125819180921,0.006922764199025678,0.09718734328283596
0,response,4,3,27,5,5,350.8662991620425,0.3949064196146852,306.3707254191334,0.36901753043451124,0.006922764199025678,0.09718734328283596
0,response,4,4,27,5,5,115.15506995531135,0.22623765855462466,138.45348861702956,0.2480706115256897,0.006922764199025678,0.09718734328283596
0,response,4,5,27,5,5,0.0018121703540503683,0.0008974760675546022,0.09657026310178368,0.0065515652841678625,0.006922764199025678,0.09718734328283596
0,response,4,6,27,5,5,0.0018121703540503586,0.0008974760675545999,0.09657026310179898,0.006551565284168381,0.006922764199025678,0.09718734328283596
0,response,4,7,27,5,5,0.0018121703540503757,0.0008974760675546041,0.0965702631018051,0.0065515652841685885,0.006922764199025678,0.09718734328283596
0,response,4,8,27,5,5,0.0018121703540503738,0.0008974760675546036,0.0965702631018033,0.006551565284168529,0.006922764199025678,0.09718734328283596
0,response,4,9,27,5,5,0.0018121703540503553,0.0008974760675545991,0.09657026310184601,0.006551565284169977,0.006922764199025678,0.09718734328283596
0,response,4,10,27,5,5,0.0018121703540503597,0.0008974760675546002,0.09657026310185199,0.00655156528417018,0.006922764199025678,0.09718734328283596
0,response,4,11,27,5,5,0.001812170354050356,0.0008974760675545992,0.09657026310184812,0.006551565284170048,0.006922764199025678,0.09718734328283596
0,response,4,12,27,5,5,0.0018121703540503538,0.0008974760675545987,0.09657026310186169,0.006551565284170509,0.006922764199025678,0.09718734328283596
0,response,4,13,27,5,5,0.0018121703540503614,0.0008974760675546005,0.09657026310185889,0.006551565284170413,0.006922764199025678,0.09718734328283596
0,response,4,14,27,5,5,0.0018121703540503835,0.000897476067554606,0.09657026310186093,0.006551565284170483,0.006922764199025678,0.09718734328283596
0,response,4,15,27,5,5,0.0018121703540503644,0.0008974760675546013,0.09657026310186016,0.006551565284170457,0.006922764199025678,0.09718734328283596
0,response,4,16,27,5,5,0.0018121703540503686,0.0008974760675546023,0.09657026310189977,0.006551565284171801,0.006922764199025678,0.09718734328283596
0,response,4,17,27,5,5,0.0018121703540503642,0.0008974760675546013,0.0965702631019044,0.006551565284171957,0.006922764199025678,0.09718734328283596
0,response,4,18,27,5,5,0.00181217035405037,0.0008974760675546028,0.09657026310192038,0.006551565284172499,0.006922764199025678,0.09718734328283596
0,response,4,19,27,5,5,0.0018121703540503642,0.0008974760675546013,0.09657026310192109,0.006551565284172523,0.006922764199025678,0.09718734328283596
0,response,4,20,27,5,5,0.0018121703540503623,0.0008974760675546008,0.0965702631019313,0.00655156528417287,0.006922764199025678,0.09718734328283596
0,response,4,21,27,5,5,0.001812170354050362,0.0008974760675546007,0.09657026310192104,0.006551565284172522,0.006922764199025678,0.09718734328283596
0,response,4,22,27,5,5,0.0018121703540503677,0.0008974760675546021,0.09657026310190923,0.006551565284172121,0.006922764199025678,0.09718734328283596
0,response,4,23,27,5,5,0.0018121703540503532,0.0008974760675545985,0.09657026310191075,0.006551565284172172,0.006922764199025678,0.09718734328283596
0,response,4,24,27,5,5,0.001812170354050362,0.0008974760675546007,0.09657026310191018,0.006551565284172153,0.006922764199025678,0.09718734328283596
0,response,4,25,27,5,5,0.001812170354050362,0.0008974760675546007,0.09657026310190897,0.006551565284172113,0.006922764199025678,0.09718734328283596
0,response,4,26,27,5,5,0.0018121703540503707,0.0008974760675546029,0.09657026310192217,0.00655156528417256,0.006922764199025678,0.09718734328283596
0,response,4,27,27,5,5,0.001812170354050368,0.0008974760675546022,0.09657026310188638,0.006551565284171346,0.006922764199025678,0.09718734328283596
0,raw,4,0,12,5,5,2249.8484691037606,0.999999999999999,2033.206004642646,0.9506355638488673,0.006922764199025678,0.09718734328283596
0,raw,4,1,12,5,5,1452.6555282337872,0.8035347926946033,1267.6764412323716,0.7506328652159366,0.006922764199025678,0.09718734328283596
0,raw,4,2,12,5,5,864.3103495342958,0.6198094912399504,737.1730642912695,0.5724111630549452,0.006922764199025678,0.09718734328283596
0,raw,4,3,12,5,5,350.8657873201276,0.39490613157087445,306.3678207647239,0.36901578113072897,0.006922764199025678,0.09718734328283596
0,raw,4,4,12,5,5,115.15426007894769,0.22623686299757945,138.45055615738846,0.2480679844307871,0.006922764199025678,0.09718734328283596
0,raw,4,5,12,5,5,0.0009701357987046879,0.0006566585917959859,0.09348725297984217,0.006446137499688271,0.006922764199025678,0.09718734328283596
0,raw,4,6,12,5,5,0.0009701357987046772,0.0006566585917959823,0.09348725297984017,0.0064461374996882025,0.006922764199025678,0.09718734328283596
0,raw,4,7,12,5,5,0.0009701357987046792,0.000656658591795983,0.0934872529798925,0.006446137499690006,0.006922764199025678,0.09718734328283596
0,raw,4,8,12,5,5,0.0009701357987046863,0.0006566585917959853,0.09348725297988682,0.00644613749968981,0.006922764199025678,0.09718734328283596
0,raw,4,9,12,5,5,0.0009701357987046748,0.0006566585917959814,0.09348725297987578,0.00644613749968943,0.006922764199025678,0.09718734328283596
0,raw,4,10,12,5,5,0.0009701357987046655,0.0006566585917959783,0.09348725297988293,0.006446137499689676,0.006922764199025678,0.09718734328283596
0,raw,4,11,12,5,5,0.0009701357987046644,0.000656658591795978,0.09348725297990178,0.006446137499690326,0.006922764199025678,0.09718734328283596
0,raw,4,12,12,5,5,0.0009701357987046743,0.0006566585917959813,0.093487252979909,0.006446137499690575,0.006922764199025678,0.09718734328283596
0,combined,4,0,26,5,5,2249.8484691037606,0.999999999999999,2033.206004642646,0.9506355638488673,0.006922764199025678,0.09718734328283596
0,combined,4,1,26,5,5,1452.6552678581397,0.8035347206813499,1267.6780873730083,0.7506333525827527,0.006922764199025678,0.09718734328283596
0,combined,4,2,26,5,5,864.3101476417979,0.6198094188499266,737.1753365178595,0.5724120452405037,0.006922764199025678,0.09718734328283596
0,combined,4,3,26,5,5,350.8656091841834,0.3949060313231614,306.36999987944625,0.3690170934850904,0.006922764199025678,0.09718734328283596
0,combined,4,4,26,5,5,115.15408147387724,0.2262366875500255,138.45256992553675,0.24806978850295203,0.006922764199025678,0.09718734328283596
0,combined,4,5,26,5,5,0.0007597937605124223,0.0005811272317520556,0.09551540944358584,0.006515685094338805,0.006922764199025678,0.09718734328283596
0,combined,4,6,26,5,5,0.0007597937605124255,0.0005811272317520567,0.09551540944359642,0.006515685094339165,0.006922764199025678,0.09718734328283596
0,combined,4,7,26,5,5,0.0007597937605124267,0.0005811272317520573,0.09551540944363533,0.006515685094340492,0.006922764199025678,0.09718734328283596
0,combined,4,8,26,5,5,0.0007597937605124228,0.0005811272317520558,0.09551540944364341,0.006515685094340768,0.006922764199025678,0.09718734328283596
0,combined,4,9,26,5,5,0.0007597937605124225,0.0005811272317520557,0.09551540944364544,0.0065156850943408375,0.006922764199025678,0.09718734328283596
0,combined,4,10,26,5,5,0.0007597937605124189,0.0005811272317520543,0.09551540944364992,0.006515685094340991,0.006922764199025678,0.09718734328283596
0,combined,4,11,26,5,5,0.0007597937605124217,0.0005811272317520553,0.09551540944365057,0.006515685094341013,0.006922764199025678,0.09718734328283596
0,combined,4,12,26,5,5,0.0007597937605124228,0.0005811272317520558,0.09551540944364698,0.0065156850943408895,0.006922764199025678,0.09718734328283596
0,combined,4,13,26,5,5,0.0007597937605124214,0.0005811272317520552,0.09551540944366342,0.00651568509434145,0.006922764199025678,0.09718734328283596
0,combined,4,14,26,5,5,0.0007597937605124239,0.0005811272317520562,0.09551540944368109,0.0065156850943420535,0.006922764199025678,0.09718734328283596
0,combined,4,15,26,5,5,0.0007597937605124222,0.0005811272317520556,0.09551540944368105,0.006515685094342052,0.006922764199025678,0.09718734328283596
0,combined,4,16,26,5,5,0.0007597937605124244,0.0005811272317520564,0.09551540944367501,0.006515685094341846,0.006922764199025678,0.09718734328283596
0,combined,4,17,26,5,5,0.0007597937605124259,0.000581127231752057,0.09551540944364614,0.006515685094340861,0.006922764199025678,0.09718734328283596
0,combined,4,18,26,5,5,0.000759793760512427,0.0005811272317520574,0.09551540944365619,0.006515685094341204,0.006922764199025678,0.09718734328283596
