basis,rank,n,E_model_to_T_mean,E_model_to_T_std,E_model_to_operator_mean,E_model_to_operator_std,E_model_to_zero_mean,E_model_to_zero_std,E_operator_to_T_mean,E_operator_to_T_std,E_zero_to_T_mean,E_zero_to_T_std,R_sub_mean,R_sub_std,R_use_mean,R_use_std,X_sub_mean,X_sub_std,X_use_mean,X_use_std,cos_res_mean,cos_res_std,kernel_lengthscale_mean,kernel_lengthscale_std,kernel_signal_var_mean,kernel_signal_var_std,point_model_to_T_mean,point_model_to_T_std,point_model_to_operator_mean,point_model_to_operator_std,point_operator_to_T_mean,point_operator_to_T_std,r_eff_T_task_mean,r_eff_T_task_std,rank_mean,rank_std,selected_rank_mean,selected_rank_std
raw,24,16,0.09827633265290016,0.01813060463772658,0.1132053636545203,0.015805021615398318,0.9690290793380552,0.03634324276416095,0.05940808504124491,0.007210689800299927,0.9999999999999998,9.064933036736789e-17,0.059408085041185506,0.007210689800292717,0.11712008299034299,0.018408310720619415,0.9964219350123055,0.0008744994455035975,0.9859651993757224,0.004831919332111094,-0.4942342916754765,0.0961628537891707,3.0,0.0,1.0,0.0,0.09083869286883522,0.029727982810593336,0.09457648424913909,0.03125106540384293,0.009242641298407794,0.004337026601567428,30.5625,1.5041608956491324,24.0,0.0,17.1875,1.6007810593582121
raw,25,16,0.09827633265290016,0.01813060463772658,0.11116965001803415,0.016385763835106672,0.9690290793380552,0.03634324276416095,0.053774543814934364,0.005564093634000329,0.9999999999999998,9.064933036736789e-17,0.0537745438148806,0.005564093633994765,0.11501976621874987,0.018954776968054,0.9970792742456567,0.0006050659772632629,0.9864336250321948,0.004940081577073044,-0.46720687468382416,0.08445008119446817,3.0,0.0,1.0,0.0,0.09083869286883522,0.029727982810593336,0.09389460398000432,0.030786594740072212,0.008261998829489043,0.004034166473373276,30.5625,1.5041608956491324,25.0,0.0,17.1875,1.6007810593582121
raw,26,16,0.09827633265290016,0.01813060463772658,0.10966191377818629,0.016571389409555187,0.9690290793380552,0.03634324276416095,0.050092185877465556,0.005327505315507145,0.9999999999999998,9.064933036736789e-17,0.05009218587741547,0.005327505315501819,0.11345926551904639,0.01909706848964159,0.9974641644956912,0.0005328462340855864,0.9867850906695366,0.004924741138169483,-0.44379398208442655,0.08133757408455289,3.0,0.0,1.0,0.0,0.09083869286883522,0.029727982810593336,0.09325952731300295,0.030244307865160056,0.00722480882249603,0.0036414081417033097,30.5625,1.5041608956491324,26.0,0.0,17.1875,1.6007810593582121
raw,27,16,0.09827633265290016,0.01813060463772658,0.10816807236370925,0.017174044193221397,0.9690290793380552,0.03634324276416095,0.04548309847660563,0.005711925985313997,0.9999999999999998,9.064933036736789e-17,0.04548309847656016,0.005711925985308285,0.11190489672042234,0.019591657955653204,0.9979007007856637,0.0005359905963434557,0.987117450594881,0.004983818335538468,-0.41715648858435017,0.07615424651954104,3.0,0.0,1.0,0.0,0.09083869286883522,0.029727982810593336,0.09292333147624135,0.03038709269209426,0.006228962035455414,0.0035427171346309703,30.5625,1.5041608956491324,27.0,0.0,17.1875,1.6007810593582121
raw,28,16,0.09827633265290016,0.01813060463772658,0.10703410502987563,0.01734182625937634,0.9690290793380552,0.03634324276416095,0.0423323697353395,0.0052732685129498425,0.9999999999999998,9.064933036736789e-17,0.04233236973529718,0.005273268512944571,0.11072883744557485,0.019701334387485184,0.9981819010718351,0.00045804196249718234,0.9873752408923444,0.004960643395692007,-0.39570438729046153,0.0764609993293026,3.0,0.0,1.0,0.0,0.09083869286883522,0.029727982810593336,0.09252880596358688,0.030135934196054877,0.004804079522053931,0.0019804768167909883,30.5625,1.5041608956491324,28.0,0.0,17.1875,1.6007810593582121
raw,29,16,0.09827633265290016,0.01813060463772658,0.10551917352504869,0.017285381853943557,0.9690290793380552,0.03634324276416095,0.037704538936342444,0.005342767653047967,0.9999999999999998,9.064933036736789e-17,0.03770453893630474,0.005342767653042625,0.10915736984906614,0.019590801366621734,0.9985516066502935,0.00042053425524895605,0.9877248565780845,0.004878580521450272,-0.3625297768270652,0.08198574631588551,3.0,0.0,1.0,0.0,0.09083869286883522,0.029727982810593336,0.092003115300267,0.03011711660012279,0.003902870374739535,0.0021204062869862638,30.5625,1.5041608956491324,29.0,0.0,17.1875,1.6007810593582121
raw,3,16,0.09827633265290016,0.01813060463772658,0.45043161085764777,0.04021461649029257,0.9690290793380552,0.03634324276416095,0.484906446137526,0.04430305345200936,0.9999999999999998,9.064933036736789e-17,0.48490644613704115,0.04430305345196507,0.4658965264392928,0.049238661716142974,0.7630256504836501,0.042216657558703276,0.7806675087071794,0.04541988772843242,-0.9796889868690742,0.010031355484823043,3.0,0.0,1.0,0.0,0.09083869286883522,0.029727982810593336,0.4008538598760354,0.19952832810247095,0.4247693565084685,0.21772417858834037,30.5625,1.5041608956491324,3.0,0.0,17.1875,1.6007810593582121
raw,30,16,0.09827633265290016,0.01813060463772658,0.10463903197697907,0.017406538230203095,0.9690290793380552,0.03634324276416095,0.034219856007477414,0.005358561677670707,0.9999999999999998,9.064933036736789e-17,0.03421985600744319,0.00535856167766535,0.10825203853581704,0.019730221061942454,0.9988020819080299,0.00039346431964081143,0.9879165446311339,0.004895891511017264,-0.3404565271116521,0.08609634193015316,3.0,0.0,1.0,0.0,0.09083869286883522,0.029727982810593336,0.09189656766992946,0.030095447001367064,0.003597181704833067,0.0019858833616837753,30.5625,1.5041608956491324,30.0,0.0,17.1875,1.6007810593582121
raw,31,16,0.09827633265290016,0.01813060463772658,0.10372767272843564,0.017381531395730086,0.9690290793380552,0.03634324276416095,0.03166674691276062,0.004773974606836976,0.9999999999999998,9.064933036736789e-17,0.03166674691272896,0.004773974606832202,0.10730658252922945,0.019667389705148208,0.9989758507335151,0.0003183462749145791,0.9881226665166969,0.004858549656012818,-0.3199094258244164,0.08112210665828248,3.0,0.0,1.0,0.0,0.09083869286883522,0.029727982810593336,0.09178806627153623,0.030185681778233386,0.0030727395490937125,0.0020464070406148384,30.5625,1.5041608956491324,31.0,0.0,17.1875,1.6007810593582121
raw,32,16,0.09827633265290016,0.01813060463772658,0.10303319130532818,0.01749353734394795,0.9690290793380552,0.03634324276416095,0.02824950542981719,0.005150611145707853,0.9999999999999998,9.064933036736789e-17,0.02824950542978895,0.005150611145702703,0.1065869829230978,0.019756360441234577,0.9991770946974965,0.00030832316244417155,0.988273295904585,0.004840865578536218,-0.29995225609219645,0.07987941614404333,3.0,0.0,1.0,0.0,0.09083869286883522,0.029727982810593336,0.09158161019257713,0.030140859662361807,0.0025967251151273168,0.0017679639023864486,30.5625,1.5041608956491324,32.0,0.0,17.1875,1.6007810593582121
raw,33,16,0.09827633265290016,0.01813060463772658,0.1025257415889603,0.01753837258295308,0.9690290793380552,0.03634324276416095,0.02634737303734591,0.005063736026438475,0.9999999999999998,9.064933036736789e-17,0.026347373037319568,0.005063736026433411,0.10606197657450839,0.019792163000511016,0.999281777100396,0.00028359576443005803,0.9883836105161345,0.004833270142120192,-0.2838000401483314,0.08442594602241334,3.0,0.0,1.0,0.0,0.09083869286883522,0.029727982810593336,0.09146228708584041,0.030041015819495896,0.002383345352634082,0.0018837992644553559,30.5625,1.5041608956491324,33.0,0.0,17.1875,1.6007810593582121
raw,34,16,0.09827633265290016,0.01813060463772658,0.1020642275990577,0.017764991532351726,0.9690290793380552,0.03634324276416095,0.024000585914340292,0.0041647789198732375,0.9999999999999998,9.064933036736789e-17,0.024000585914316294,0.004164778919869073,0.1055835821262088,0.020000886823909454,0.9994077105787837,0.00020515010456615985,0.9884770739287643,0.004859501344925892,-0.26941859233411936,0.07899519368638994,3.0,0.0,1.0,0.0,0.09083869286883522,0.029727982810593336,0.09133794832577105,0.029921583228552644,0.0016881304473133055,0.0012167111562970021,30.5625,1.5041608956491324,34.0,0.0,17.1875,1.6007810593582121
raw,35,16,0.09827633265290016,0.01813060463772658,0.10129390632584885,0.017711161214955563,0.9690290793380552,0.03634324276416095,0.020982100747792463,0.003529112707049903,0.9999999999999998,9.064933036736789e-17,0.020982100747771487,0.003529112707046374,0.10478329684490038,0.019914397065265144,0.9995480752264925,0.00014844195465815453,0.988648663942495,0.004814065624322242,-0.24311351473984222,0.07073385247734035,3.0,0.0,1.0,0.0,0.09083869286883522,0.029727982810593336,0.09124012410326489,0.02989295318616026,0.0013408478532198102,0.000985639805592388,30.5625,1.5041608956491324,35.0,0.0,17.1875,1.6007810593582121
raw,36,16,0.09827633265290016,0.01813060463772658,0.1009178714214842,0.017748323400610427,0.9690290793380552,0.03634324276416095,0.018630734413205882,0.0030514190240614465,0.9999999999999998,9.064933036736789e-17,0.018630734413187258,0.0030514190240583956,0.10438989547099484,0.0199201071788267,0.9996441665245437,0.00011605395143085505,0.9887307397204148,0.004801723462488477,-0.22908865199082531,0.06560349152884117,3.0,0.0,1.0,0.0,0.09083869286883522,0.029727982810593336,0.0912491382308059,0.029893042282963612,0.0012555269438514678,0.001036796236279862,30.5625,1.5041608956491324,36.0,0.0,17.1875,1.6007810593582121
raw,37,16,0.09827633265290016,0.01813060463772658,0.1003251346602116,0.0177854578759503,0.9690290793380552,0.03634324276416095,0.016227192583363657,0.0024782401342647096,0.9999999999999998,9.064933036736789e-17,0.016227192583347434,0.0024782401342622316,0.10377128110087622,0.019912181757545562,0.999730920401335,7.985191689137159e-05,0.988859807172734,0.00478167626086539,-0.20428779563696206,0.057139012901261034,3.0,0.0,1.0,0.0,0.09083869286883522,0.029727982810593336,0.0911211699062662,0.029843517613253587,0.0008613081733534212,0.0006671749970076146,30.5625,1.5041608956491324,37.0,0.0,17.1875,1.6007810593582121
raw,38,16,0.09827633265290016,0.01813060463772658,0.0998504926033895,0.017742727230472974,0.9690290793380552,0.03634324276416095,0.014228991749659345,0.0022402375876128824,0.9999999999999998,9.064933036736789e-17,0.014228991749645118,0.0022402375876106424,0.10327480948534096,0.01982367688801183,0.9997928307958677,6.289757160155978e-05,0.9889658966957413,0.004733371985418762,-0.1807857343966913,0.055917641761293504,3.0,0.0,1.0,0.0,0.09083869286883522,0.029727982810593336,0.09104693043331531,0.029827396671889515,0.0007030884429921048,0.0006538904330128101,30.5625,1.5041608956491324,38.0,0.0,17.1875,1.6007810593582121
raw,39,16,0.09827633265290016,0.01813060463772658,0.09939933452847965,0.017765693841486747,0.9690290793380552,0.03634324276416095,0.012569419649464012,0.002022193539814619,0.9999999999999998,9.064933036736789e-17,0.012569419649451444,0.002022193539812597,0.10280529877699035,0.019825272573003587,0.9998381760021331,5.0467437501149176e-05,0.989062594200317,0.00472002413248872,-0.15294353540742428,0.054735516136405406,3.0,0.0,1.0,0.0,0.09083869286883522,0.029727982810593336,0.09100616954371535,0.029807019136244662,0.0005601101089712454,0.0004209302225907213,30.5625,1.5041608956491324,39.0,0.0,17.1875,1.6007810593582121
raw,4,16,0.09827633265290016,0.01813060463772658,0.393351650105489,0.04048492929190198,0.9690290793380552,0.03634324276416095,0.4217491226534146,0.044626132498857864,0.9999999999999998,9.064933036736789e-17,0.42174912265299286,0.04462613249881324,0.40669605534148745,0.046289198841089084,0.8202606540709917,0.037092302221755025,0.8325895467609084,0.037357768008982724,-0.9719603137093005,0.013685196797161367,3.0,0.0,1.0,0.0,0.09083869286883522,0.029727982810593336,0.33937408688212006,0.17352681546454088,0.34956144579369575,0.18198119888170516,30.5625,1.5041608956491324,4.0,0.0,17.1875,1.6007810593582121
raw,40,16,0.09827633265290016,0.01813060463772658,0.09905249133140645,0.017869659817038898,0.9690290793380552,0.03634324276416095,0.010947694582038484,0.00185861271525569,0.9999999999999998,9.064933036736789e-17,0.010947694582027536,0.0018586127152538314,0.10244722822035526,0.019930425557626755,0.99987690944469,4.013958445595971e-05,0.9891321699334901,0.004739534757207549,-0.12800642487684102,0.050168022303240536,3.0,0.0,1.0,0.0,0.09083869286883522,0.029727982810593336,0.09093175125424265,0.029771543557490357,0.0003895571026992242,0.00024134054553941257,30.5625,1.5041608956491324,40.0,0.0,17.1875,1.6007810593582121
raw,41,16,0.09827633265290016,0.01813060463772658,0.09881945041481369,0.01790638999773976,0.9690290793380552,0.03634324276416095,0.009070265029730218,0.0016090162051889062,0.9999999999999998,9.064933036736789e-17,0.009070265029721148,0.0016090162051872975,0.1022052684321764,0.01995610215252033,0.9999153031674639,2.903751903948436e-05,0.9891807274674052,0.004727510681845822,-0.10743536120922977,0.04716749528791455,3.0,0.0,1.0,0.0,0.09083869286883522,0.029727982810593336,0.09088630650220805,0.029758074353484116,0.00030447656841118263,0.00021125597751112625,30.5625,1.5041608956491324,41.0,0.0,17.1875,1.6007810593582121
raw,42,16,0.09827633265290016,0.01813060463772658,0.09861271128288782,0.017997281631211177,0.9690290793380552,0.03634324276416095,0.0077940395310167835,0.0015466498386134426,0.9999999999999998,9.064933036736789e-17,0.007794039531008991,0.0015466498386118963,0.10199210717419774,0.020046878094991113,0.9999370103299235,2.448328049645679e-05,0.9892208500853963,0.004741148148599501,-0.08425183203100128,0.04361437324530414,3.0,0.0,1.0,0.0,0.09083869286883522,0.029727982810593336,0.09088076606479115,0.02974707327777348,0.00023930852486184223,0.0001782941147699286,30.5625,1.5041608956491324,42.0,0.0,17.1875,1.6007810593582121
raw,43,16,0.09827633265290016,0.01813060463772658,0.09850744815542445,0.018051055653295782,0.9690290793380552,0.03634324276416095,0.006245407266270944,0.0009586878218172955,0.9999999999999998,9.064933036736789e-17,0.006245407266264699,0.0009586878218163369,0.10188262978887189,0.020095749056572982,0.999960133248385,1.2054819110476385e-05,0.989241330562793,0.00475078190132232,-0.07007054963551909,0.049408612632958655,3.0,0.0,1.0,0.0,0.09083869286883522,0.029727982810593336,0.09085397836782477,0.029727270219701656,0.00019730613694626153,0.00015056613965439854,30.5625,1.5041608956491324,43.0,0.0,17.1875,1.6007810593582121
raw,44,16,0.09827633265290016,0.01813060463772658,0.09841263858492595,0.018052973940159152,0.9690290793380552,0.03634324276416095,0.005136813219691437,0.0007350349491191559,0.9999999999999998,9.064933036736789e-17,0.005136813219686303,0.0007350349491184209,0.10178257825234935,0.020082914076755026,0.9999731066408432,7.482582604145027e-06,0.9892621910413535,0.004738481054541861,-0.05430131800345794,0.040544498110722624,3.0,0.0,1.0,0.0,0.09083869286883522,0.029727982810593336,0.0908501167207533,0.029722837801487403,0.0001597290541811699,0.00014830229095976437,30.5625,1.5041608956491324,44.0,0.0,17.1875,1.6007810593582121
raw,45,16,0.09827633265290016,0.01813060463772658,0.09832204594235461,0.018143970463055773,0.9690290793380552,0.03634324276416095,0.003778307020783764,0.0006907682230789011,0.9999999999999998,9.064933036736789e-17,0.0037783070207799852,0.0006907682230782106,0.10168795793151181,0.020166324671664283,0.9999852770578648,5.171127871979552e-06,0.9892782961016289,0.004749792485496601,-0.03369190129266711,0.03024236192425016,3.0,0.0,1.0,0.0,0.09083869286883522,0.029727982810593336,0.09084331242137872,0.02972532273851673,9.638563250106466e-05,0.00012679065177814572,30.5625,1.5041608956491324,45.0,0.0,17.1875,1.6007810593582121
raw,46,16,0.09827633265290016,0.01813060463772658,0.09828931832246209,0.018134163043723475,0.9690290793380552,0.03634324276416095,0.002193008571826762,0.0006619583071662069,0.9999999999999998,9.064933036736789e-17,0.0021930085718245692,0.0006619583071655451,0.10165338314561809,0.020150331288930477,0.9999947799114035,3.4220205737513513e-06,0.9892859310846873,0.004742510542519937,-0.020378358328140164,0.03278078171171648,3.0,0.0,1.0,0.0,0.09083869286883522,0.029727982810593336,0.09083670313279366,0.02972635933033703,4.852597070941508e-05,0.00011357974663316304,30.5625,1.5041608956491324,46.0,0.0,17.1875,1.6007810593582121
raw,47,16,0.09827633265290016,0.01813060463772658,0.09827633265290028,0.01813060463772682,0.9690290793380552,0.03634324276416095,9.324915435424635e-15,1.0927989040258295e-15,0.9999999999999998,9.064933036736789e-17,9.324915435415312e-15,1.092798904024737e-15,0.10164087413021812,0.020152574268270072,1.0,0.0,0.9892883893470095,0.004743101334883225,-0.016523491475802295,0.11892887034190926,3.0,0.0,1.0,0.0,0.09083869286883522,0.029727982810593336,0.09083869286883542,0.02972798281059257,9.250984702253838e-15,4.208335707067828e-15,30.5625,1.5041608956491324,47.0,0.0,17.1875,1.6007810593582121
raw,5,16,0.09827633265290016,0.01813060463772658,0.3226960576196049,0.0341876146547764,0.9690290793380552,0.03634324276416095,0.34269707711761765,0.03920401379956313,0.9999999999999998,9.064933036736789e-17,0.34269707711727504,0.03920401379952393,0.3336806607685659,0.039529276625829786,0.8811178183059079,0.02635393493143764,0.887192313150402,0.025851532024130014,-0.956968231413319,0.017395020888466017,3.0,0.0,1.0,0.0,0.09083869286883522,0.029727982810593336,0.30254595118955185,0.14959253899091549,0.30327183644008904,0.14781704462727122,30.5625,1.5041608956491324,5.0,0.0,17.1875,1.6007810593582121
