basis,layer,n,best_model_excess_mean,best_model_excess_std,best_op_excess_mean,best_op_excess_std,best_op_signal_error_mean,best_op_signal_error_std,best_rank_mean,best_rank_std,candidate_dim_mean,candidate_dim_std,layer_mean,layer_std,model_excess_at_oracle_mean,model_excess_at_oracle_std,model_excess_at_strict_mean,model_excess_at_strict_std,op_excess_at_oracle_mean,op_excess_at_oracle_std,op_excess_at_strict_mean,op_excess_at_strict_std,op_signal_error_at_oracle_mean,op_signal_error_at_oracle_std,op_signal_error_at_strict_mean,op_signal_error_at_strict_std,r_eff_T_task_mean,r_eff_T_task_std,r_eff_T_task_strict_mean,r_eff_T_task_strict_std,rank_at_oracle_mean,rank_at_oracle_std,rank_at_strict_mean,rank_at_strict_std,rank_to_alpha_mean,rank_to_alpha_std,reach_alpha_mean,reach_alpha_std
combined,0,16,0.34885098651392277,0.15150696008874234,0.000247946137425231,0.00017820761006195226,0.00030278578705796835,0.00018364987579212082,17.25,4.781910357447813,22.75,3.296462750686964,0.0,0.0,0.3488509865139364,0.1515069600887447,0.3488509865139364,0.1515069600887447,0.0002479461374252351,0.00017820761006195448,0.0002479461374252351,0.00017820761006195448,0.00030278578705797063,0.00018364987579212153,0.00030278578705797063,0.00018364987579212153,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,1.0,0.0
combined,1,16,0.3492850227758501,0.15184525105204766,7.601123446897752e-06,6.660357692671673e-06,4.954164466908926e-05,3.810541825391534e-05,32.0,12.274635093014645,45.625,1.2583057392117916,1.0,0.0,0.34928502277582996,0.15184525105202204,0.34928502277582996,0.15184525105202204,7.601123446897927e-06,6.660357692671847e-06,7.601123446897927e-06,6.660357692671847e-06,4.954164466939301e-05,3.810541825349515e-05,4.954164466939301e-05,3.810541825349515e-05,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,1.0,0.0
combined,2,16,0.3492302050985457,0.15195935843876462,2.0506573553949088e-22,2.490339086941677e-22,2.31615246389441e-13,1.2273158698727086e-13,46.8125,0.5439056290693574,47.0,0.0,2.0,0.0,0.34923020509860925,0.15195935843881814,0.34923020509860925,0.15195935843881814,2.0759276017372966e-22,2.512625961123412e-22,2.0759276017372966e-22,2.512625961123412e-22,2.3358253848719225e-13,1.2286967593942095e-13,2.3358253848719225e-13,1.2286967593942095e-13,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,1.0,0.0
combined,3,16,0.3492302050986139,0.1519593584388615,2.0569293532162237e-22,2.5046357200358264e-22,2.31823676647681e-13,1.2300532045626138e-13,46.4375,1.2093386622447824,47.0,0.0,3.0,0.0,0.3492302050986129,0.15195935843881714,0.3492302050986129,0.15195935843881714,2.0817673602930513e-22,2.526435134775129e-22,2.0817673602930513e-22,2.526435134775129e-22,2.3374684425318934e-13,1.231482342110406e-13,2.3374684425318934e-13,1.231482342110406e-13,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,1.0,0.0
combined,4,16,0.3492302050985648,0.15195935843876135,2.051533003304851e-22,2.488011736430083e-22,2.3180526846109505e-13,1.2260914594635403e-13,46.8125,0.5439056290693574,47.0,0.0,4.0,0.0,0.3492302050986139,0.151959358438794,0.3492302050986139,0.151959358438794,2.0763254944029418e-22,2.511059466439885e-22,2.0763254944029418e-22,2.511059466439885e-22,2.3370167762440883e-13,1.2277493372812051e-13,2.3370167762440883e-13,1.2277493372812051e-13,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,1.0,0.0
combined,5,16,0.3492302050985884,0.15195935843881092,2.0515844645916776e-22,2.493284127773602e-22,2.3154543796362883e-13,1.2290749678704728e-13,46.875,0.3415650255319866,47.0,0.0,5.0,0.0,0.34923020509861114,0.1519593584388151,0.34923020509861114,0.1519593584388151,2.077052067610484e-22,2.5173425865653157e-22,2.077052067610484e-22,2.5173425865653157e-22,2.3347210247748844e-13,1.2309510077274048e-13,2.3347210247748844e-13,1.2309510077274048e-13,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,1.0,0.0
combined,6,16,0.3492302050986541,0.15195935843887964,2.0581165220689694e-22,2.5070499908387696e-22,2.3195074057018703e-13,1.2292004069369895e-13,46.8125,0.5439056290693574,47.0,0.0,6.0,0.0,0.34923020509863495,0.15195935843884226,0.34923020509863495,0.15195935843884226,2.0825715732549448e-22,2.529077369492745e-22,2.0825715732549448e-22,2.529077369492745e-22,2.338645675334978e-13,1.230380043278392e-13,2.338645675334978e-13,1.230380043278392e-13,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,1.0,0.0
combined,7,16,0.34923020509855984,0.15195935843879094,2.0544880318907692e-22,2.493596706409209e-22,2.317102779165464e-13,1.2309673684141839e-13,46.875,0.3415650255319866,47.0,0.0,7.0,0.0,0.349230205098616,0.1519593584388369,0.349230205098616,0.1519593584388369,2.0799319813154643e-22,2.516511234182981e-22,2.0799319813154643e-22,2.516511234182981e-22,2.336612546622985e-13,1.232581490374317e-13,2.336612546622985e-13,1.232581490374317e-13,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,1.0,0.0
combined,8,16,0.3492302050986046,0.15195935843886973,2.0506504188611528e-22,2.4950743076902194e-22,2.315422251878202e-13,1.2269394378173072e-13,46.8125,0.5439056290693574,47.0,0.0,8.0,0.0,0.34923020509862307,0.15195935843882818,0.34923020509862307,0.15195935843882818,2.0757218092367876e-22,2.5186489369492933e-22,2.0757218092367876e-22,2.5186489369492933e-22,2.334437709043968e-13,1.228783836720351e-13,2.334437709043968e-13,1.228783836720351e-13,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,1.0,0.0
raw,0,16,0.34923020595363474,0.1519593587732188,4.1616382638866646e-16,6.946322179543074e-17,5.338634755234297e-10,2.092026842810901e-10,11.6875,0.704154339142587,12.0,0.0,0.0,0.0,0.3492302059536256,0.15195935877319658,0.3492302059536256,0.15195935877319658,4.1616382654747476e-16,6.946322176916795e-17,4.1616382654747476e-16,6.946322176916795e-17,5.338634756032661e-10,2.0920268425261743e-10,5.338634756032661e-10,2.0920268425261743e-10,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,1.0,0.0
