basis,layer,rank,n,E_F_T_mean,E_F_T_std,F_T_excess_over_krr_risk_mean,F_T_excess_over_krr_risk_std,candidate_dim_mean,candidate_dim_std,layer_mean,layer_std,model_excess_over_krr_risk_mean,model_excess_over_krr_risk_std,model_signal_error_mean,model_signal_error_std,op_excess_over_krr_risk_mean,op_excess_over_krr_risk_std,op_signal_error_mean,op_signal_error_std,r_eff_T_task_mean,r_eff_T_task_std,r_eff_T_task_strict_mean,r_eff_T_task_strict_std,rank_mean,rank_std
combined,0,0,16,0.014328041207951236,0.0035584969231064554,0.3492302050993199,0.15195935843977867,22.75,3.296462750686964,0.0,0.0,1973.6179694790228,1195.3071169823513,0.9875014263268811,0.06812753344986708,2043.9989204348171,1258.513239262736,0.9999999999999989,7.291497657646046e-16,10.0,0.0,10.0,0.0,0.0,0.0
combined,0,1,16,0.014328041207951236,0.0035584969231064554,0.3492302050993199,0.15195935843977867,22.75,3.296462750686964,0.0,0.0,1429.583648841698,840.4476804187906,0.8438928831211392,0.059034370654340744,1459.0167894177312,855.1963071605114,0.853060594843047,0.022034195334060105,10.0,0.0,10.0,0.0,1.0,0.0
combined,0,10,16,0.014328041207951236,0.0035584969231064554,0.3492302050993199,0.15195935843977867,22.75,3.296462750686964,0.0,0.0,0.3488509865139364,0.1515069600887447,0.014121938785719042,0.0035319326097465495,0.0002479461374252351,0.00017820761006195448,0.00030278578705797063,0.00018364987579212153,10.0,0.0,10.0,0.0,10.0,0.0
combined,0,11,16,0.014328041207951236,0.0035584969231064554,0.3492302050993199,0.15195935843977867,22.75,3.296462750686964,0.0,0.0,0.34885098651393015,0.15150696008874068,0.014121938785718907,0.0035319326097464875,0.0002479461374252343,0.00017820761006195405,0.00030278578705797036,0.0001836498757921217,10.0,0.0,10.0,0.0,11.0,0.0
combined,0,12,16,0.014328041207951236,0.0035584969231064554,0.3492302050993199,0.15195935843977867,22.75,3.296462750686964,0.0,0.0,0.34885098651392793,0.15150696008873984,0.014121938785718872,0.00353193260974647,0.0002479461374252333,0.000178207610061953,0.0003027857870579698,0.00018364987579212128,10.0,0.0,10.0,0.0,12.0,0.0
combined,0,13,16,0.014328041207951236,0.0035584969231064554,0.3492302050993199,0.15195935843977867,22.75,3.296462750686964,0.0,0.0,0.34885098651392754,0.1515069600887377,0.014121938785718876,0.0035319326097464176,0.0002479461374252351,0.0001782076100619543,0.00030278578705797074,0.00018364987579212153,10.0,0.0,10.0,0.0,13.0,0.0
combined,0,14,16,0.014328041207951236,0.0035584969231064554,0.3492302050993199,0.15195935843977867,22.75,3.296462750686964,0.0,0.0,0.348850986513924,0.15150696008873707,0.014121938785718782,0.003531932609746334,0.0002479461374252335,0.0001782076100619539,0.00030278578705796976,0.00018364987579212128,10.0,0.0,10.0,0.0,14.0,0.0
combined,0,15,16,0.014328041207951236,0.0035584969231064554,0.3492302050993199,0.15195935843977867,22.75,3.296462750686964,0.0,0.0,0.34885098651393276,0.1515069600887481,0.01412193878571891,0.003531932609746402,0.00024794613742523485,0.00017820761006195532,0.00030278578705797047,0.00018364987579212201,10.0,0.0,10.0,0.0,15.0,0.0
combined,0,16,16,0.014328041207951236,0.0035584969231064554,0.3492302050993199,0.15195935843977867,22.75,3.296462750686964,0.0,0.0,0.34885098651392354,0.1515069600887505,0.014121938785718753,0.0035319326097464927,0.00024794613742523404,0.0001782076100619534,0.0003027857870579701,0.00018364987579212128,10.0,0.0,10.0,0.0,16.0,0.0
combined,0,17,16,0.014328041207951236,0.0035584969231064554,0.3492302050993199,0.15195935843977867,22.75,3.296462750686964,0.0,0.0,0.34885098651391944,0.15150696008874673,0.014121938785718643,0.0035319326097463257,0.0002479461374252335,0.00017820761006195324,0.00030278578705796987,0.00018364987579212117,10.0,0.0,10.0,0.0,17.0,0.0
