probe_kind,method,operator_kind,n,E_model_to_T_mean,E_model_to_T_std,E_model_to_operator_mean,E_model_to_operator_std,E_model_to_zero_mean,E_model_to_zero_std,E_operator_to_T_mean,E_operator_to_T_std,E_zero_to_T_mean,E_zero_to_T_std,R_sub_mean,R_sub_std,R_use_mean,R_use_std,X_sub_mean,X_sub_std,X_use_mean,X_use_std,cos_res_mean,cos_res_std,nominal_rank_mean,nominal_rank_std,point_model_to_T_mean,point_model_to_T_std,point_model_to_operator_mean,point_model_to_operator_std,point_operator_to_T_mean,point_operator_to_T_std,rank_mean,rank_std
isotropic,resp_best_rank,best_rank_control,1,0.26993775220687416,0.0,0.26993775220687427,0.0,1.0457543404010246,0.0,4.115719622116039e-16,0.0,0.9999999999999898,0.0,4.115719622111965e-16,0.0,0.258127307511916,0.0,1.0,0.0,0.9333702931166488,0.0,-0.0015069693143860386,0.0,,,0.07301471096269083,0.0,0.07301471096269092,0.0,2.1533817983008877e-16,0.0,9.0,0.0
isotropic,resp_euclidean,galerkin_control,1,0.26993775220687416,0.0,1.4283372088004958,0.0,1.0457543404010246,0.0,1.3385444672928706,0.0,0.9999999999999898,0.0,1.3385444672915456,0.0,1.365843921098518,0.0,-0.7917012909168077,0.0,-0.8655296168017748,0.0,-0.9830524882657844,0.0,9.0,0.0,0.07301471096269083,0.0,0.8501967276699908,0.0,0.8678089340175625,0.0,9.0,0.0
isotropic,resp_poly_y,galerkin_control,1,0.26993775220687416,0.0,1.005760292203987,0.0,1.0457543404010246,0.0,0.968515849703034,0.0,0.9999999999999898,0.0,0.9685158497020753,0.0,0.9617557903870019,0.0,0.06197704887586719,0.0,0.07502579965707334,0.0,-0.9633099146287897,0.0,9.0,0.0,0.07301471096269083,0.0,0.6689392532204741,0.0,0.6237637263587913,0.0,2.0,0.0
isotropic,resp_random,galerkin_control,1,0.26993775220687416,0.0,1.4393584430485287,0.0,1.0457543404010246,0.0,1.3851556929512998,0.0,0.9999999999999898,0.0,1.3851556929499287,0.0,1.3763829490730957,0.0,-0.9186562937115972,0.0,-0.8944300224991519,0.0,-0.9824629569745237,0.0,9.0,0.0,0.07301471096269083,0.0,1.117776591725588,0.0,1.0470372686636864,0.0,9.0,0.0
isotropic,resp_shuffled_Kt,galerkin_control,1,0.26993775220687416,0.0,4.714722644742501,0.0,1.0457543404010246,0.0,4.68535383210933,0.0,0.9999999999999898,0.0,4.685353832104692,0.0,4.508441861144938,0.0,-20.952540532018123,0.0,-19.32604801532403,0.0,-0.998370226479114,0.0,9.0,0.0,0.07301471096269083,0.0,2.1773646042357693,0.0,2.236560490361762,0.0,9.0,0.0
isotropic,resp_shuffled_labels,galerkin_control,1,0.26993775220687416,0.0,1.0702603581924997,0.0,1.0457543404010246,0.0,1.0474580019316644,0.0,0.9999999999999898,0.0,1.0474580019306274,0.0,1.0234338188651975,0.0,-0.09716826580850224,0.0,-0.04741678159700191,0.0,-0.9677328114507889,0.0,9.0,0.0,0.07301471096269083,0.0,0.6038592838209501,0.0,0.5826324331851267,0.0,9.0,0.0
label,raw,galerkin_main,1,0.08201588137956892,0.0,0.3161903720805437,0.0,1.0309027225907055,0.0,0.314340635044633,0.0,0.9999999999999961,0.0,0.31434063504431986,0.0,0.30671213214534554,0.0,0.9011899651599338,0.0,0.9059276679948561,0.0,-0.9661782724631232,0.0,9.0,0.0,0.07301471096269083,0.0,0.3268098960963894,0.0,0.2579938785997683,0.0,9.0,0.0
label,raw_actLR,activation_low_rank,1,0.08201588137956892,0.0,0.6122558976120637,0.0,1.0309027225907055,0.0,0.5946049116900274,0.0,0.9999999999999961,0.0,0.5946049116894351,0.0,0.593902687610372,0.0,0.6464449989947991,0.0,0.6472795976491769,0.0,-0.9911893406379436,0.0,9.0,0.0,0.07301471096269083,0.0,0.7358534243875757,0.0,0.8033405262715012,0.0,9.0,0.0
label,raw_best_rank,best_rank_control,1,0.08201588137956892,0.0,0.3006763317479069,0.0,1.0309027225907055,0.0,0.29749856206402564,0.0,0.9999999999999961,0.0,0.2974985620637293,0.0,0.2916631464431503,0.0,0.9114946055700134,0.0,0.9149326090068814,0.0,-0.9624569687765333,0.0,,,0.07301471096269083,0.0,0.3817689790356316,0.0,0.3140411421479292,0.0,9.0,0.0
label,raw_euclidean,galerkin_control,1,0.08201588137956892,0.0,0.3625160185978307,0.0,1.0309027225907055,0.0,0.3620090167090318,0.0,0.9999999999999961,0.0,0.3620090167086712,0.0,0.35164910389067533,0.0,0.8689494718216211,0.0,0.876342907732885,0.0,-0.9743727071823154,0.0,9.0,0.0,0.07301471096269083,0.0,0.10515450463142631,0.0,0.06602639841886564,0.0,9.0,0.0
label,raw_poly_y,galerkin_control,1,0.08201588137956892,0.0,0.7571898281783684,0.0,1.0309027225907055,0.0,0.762116551023336,0.0,0.9999999999999961,0.0,0.7621165510225768,0.0,0.7344920248874515,0.0,0.4191783626574521,0.0,0.46052146537673133,0.0,-0.9941927598024068,0.0,9.0,0.0,0.07301471096269083,0.0,0.6689392532204741,0.0,0.6237637263587913,0.0,2.0,0.0
label,raw_random,galerkin_control,1,0.08201588137956892,0.0,0.4882846024253307,0.0,1.0309027225907055,0.0,0.47161147941219933,0.0,0.9999999999999961,0.0,0.47161147941172954,0.0,0.4736476019752626,0.0,0.7775826124870798,0.0,0.7756579491430832,0.0,-0.9859983622087101,0.0,9.0,0.0,0.07301471096269083,0.0,0.8372708859440776,0.0,0.7805750569643842,0.0,9.0,0.0
label,raw_shuffled_Kt,galerkin_control,1,0.08201588137956892,0.0,1.8369608301311873,0.0,1.0309027225907055,0.0,1.8125454928783646,0.0,0.9999999999999961,0.0,1.8125454928765592,0.0,1.781895410570882,0.0,-2.285321163747129,0.0,-2.175151254213572,0.0,-0.9990793876139674,0.0,9.0,0.0,0.07301471096269083,0.0,6.017686935865101,0.0,6.090430649439349,0.0,9.0,0.0
label,raw_shuffled_labels,galerkin_control,1,0.08201588137956892,0.0,0.32977103524940643,0.0,1.0309027225907055,0.0,0.32776226982500767,0.0,0.9999999999999961,0.0,0.3277622698246812,0.0,0.31988569631512553,0.0,0.8925718944793729,0.0,0.8976731412929873,0.0,-0.9689019004633714,0.0,9.0,0.0,0.07301471096269083,0.0,0.5929298953472114,0.0,0.5360469657124151,0.0,9.0,0.0
label,resp,galerkin_main,1,0.08201588137956892,0.0,0.3405608273783447,0.0,1.0309027225907055,0.0,0.33678071965488043,0.0,0.9999999999999961,0.0,0.336780719654545,0.0,0.3303520496309967,0.0,0.8865787468689668,0.0,0.8908675233045995,0.0,-0.9707382390295318,0.0,9.0,0.0,0.07301471096269083,0.0,0.6027960386382227,0.0,0.5558274276235227,0.0,9.0,0.0
label,resp_actLR,activation_low_rank,1,0.08201588137956892,0.0,0.4520875841936228,0.0,1.0309027225907055,0.0,0.4364016471658812,0.0,0.9999999999999961,0.0,0.4364016471654465,0.0,0.4385356389951785,0.0,0.8095536023512852,0.0,0.8076864933310904,0.0,-0.9835762122867052,0.0,9.0,0.0,0.07301471096269083,0.0,0.8821794346440874,0.0,0.840048191350795,0.0,9.0,0.0
label,resp_best_rank,best_rank_control,1,0.08201588137956892,0.0,0.3006763317479069,0.0,1.0309027225907055,0.0,0.29749856206402564,0.0,0.9999999999999961,0.0,0.2974985620637293,0.0,0.2916631464431503,0.0,0.9114946055700134,0.0,0.9149326090068814,0.0,-0.9624569687765333,0.0,,,0.07301471096269083,0.0,0.3817689790356316,0.0,0.3140411421479292,0.0,9.0,0.0
label,resp_euclidean,galerkin_control,1,0.08201588137956892,0.0,0.8697245393723325,0.0,1.0309027225907055,0.0,0.8496951390559023,0.0,0.9999999999999961,0.0,0.849695139055056,0.0,0.8436533538158008,0.0,0.27801817066620904,0.0,0.28824901859535135,0.0,-0.9957202829398133,0.0,9.0,0.0,0.07301471096269083,0.0,0.8501967276699908,0.0,0.8678089340175625,0.0,9.0,0.0
label,resp_poly_y,galerkin_control,1,0.08201588137956892,0.0,0.7571898281783684,0.0,1.0309027225907055,0.0,0.762116551023336,0.0,0.9999999999999961,0.0,0.7621165510225768,0.0,0.7344920248874515,0.0,0.4191783626574521,0.0,0.46052146537673133,0.0,-0.9941927598024068,0.0,9.0,0.0,0.07301471096269083,0.0,0.6689392532204741,0.0,0.6237637263587913,0.0,2.0,0.0
label,resp_random,galerkin_control,1,0.08201588137956892,0.0,0.5831887299755134,0.0,1.0309027225907055,0.0,0.577748194889915,0.0,0.9999999999999961,0.0,0.5777481948893395,0.0,0.5657068481780394,0.0,0.6662070233021098,0.0,0.6799757619244686,0.0,-0.990061909850506,0.0,9.0,0.0,0.07301471096269083,0.0,1.1410167731368384,0.0,1.0729427497759703,0.0,9.0,0.0
label,resp_shuffled_Kt,galerkin_control,1,0.08201588137956892,0.0,1.2693630518496843,0.0,1.0309027225907055,0.0,1.2831819994713118,0.0,0.9999999999999961,0.0,1.2831819994700338,0.0,1.2313121539329004,0.0,-0.6465560437639137,0.0,-0.5161296204228787,0.0,-0.9979937543246953,0.0,9.0,0.0,0.07301471096269083,0.0,1.4972737347569196,0.0,1.4359060526174459,0.0,9.0,0.0
label,resp_shuffled_labels,galerkin_control,1,0.08201588137956892,0.0,0.3973533625767976,0.0,1.0309027225907055,0.0,0.39421564585311275,0.0,0.9999999999999961,0.0,0.39421564585272006,0.0,0.38544215071800864,0.0,0.8445940245649228,0.0,0.8514343484498759,0.0,-0.9785602826621513,0.0,9.0,0.0,0.07301471096269083,0.0,0.6038592838209501,0.0,0.5826324331851267,0.0,9.0,0.0
