basis,operator_kind,lambda,n,E_model_to_T_mean,E_model_to_T_std,E_model_to_operator_mean,E_model_to_operator_std,E_model_to_zero_mean,E_model_to_zero_std,E_operator_to_T_mean,E_operator_to_T_std,E_zero_to_T_mean,E_zero_to_T_std,R_sub_mean,R_sub_std,R_use_mean,R_use_std,X_sub_mean,X_sub_std,X_use_mean,X_use_std,cos_res_mean,cos_res_std,lambda_mean,lambda_std,point_model_to_T_mean,point_model_to_T_std,point_model_to_operator_mean,point_model_to_operator_std,point_operator_to_T_mean,point_operator_to_T_std,rank_mean,rank_std
raw,actLR,0.0,1,0.08194370270496064,0.0,0.7878265584395242,0.0,1.0238852143490422,0.0,0.7899941201530619,0.0,0.9999999999999909,0.0,0.7899941201522791,0.0,0.7694481250416658,0.0,0.37590929012482643,0.0,0.40794958286986505,0.0,-0.9946093304005018,0.0,0.0,0.0,0.07301471096269083,0.0,0.7358534243875757,0.0,0.8033405262715012,0.0,9.0,0.0
raw,actLR,0.1,1,0.09637556807561586,0.0,0.8460187063437276,0.0,1.0073020602363625,0.0,0.8473795404327586,0.0,0.9999999999999905,0.0,0.8473795404319193,0.0,0.8398858095697432,0.0,0.2819479144573892,0.0,0.29459182688337704,0.0,-0.9935232166620934,0.0,0.1,0.0,0.07301471096269083,0.0,0.7358534243875757,0.0,0.8033405262715012,0.0,9.0,0.0
raw,actLR,0.25,1,0.12700197786150466,0.0,0.9029860204698869,0.0,0.9995622181026728,0.0,0.8981005379646,0.0,0.9999999999999893,0.0,0.8981005379637114,0.0,0.9033815045380504,0.0,0.1934154237092922,0.0,0.18390185725856834,0.0,-0.9900701689708894,0.0,0.25,0.0,0.07301471096269083,0.0,0.7358534243875757,0.0,0.8033405262715012,0.0,9.0,0.0
raw,actLR,0.5,1,0.18344632737811392,0.0,1.0048146789866832,0.0,0.9941144858390971,0.0,0.9843800991724889,0.0,0.9999999999999867,0.0,0.9843800991715176,0.0,1.0107635421261805,0.0,0.0309958203550732,0.0,-0.021642938091462893,0.0,-0.9831997142348542,0.0,0.5,0.0,0.07301471096269083,0.0,0.7358534243875757,0.0,0.8033405262715012,0.0,9.0,0.0
raw,actLR,0.75,1,0.2575873617272152,0.0,1.1435186071530297,0.0,0.9999605635369678,0.0,1.097215682884749,0.0,0.9999999999999816,0.0,1.0972156828836719,0.0,1.1435637052596734,0.0,-0.2038822547658825,0.0,-0.3077379479872333,0.0,-0.9744130164802585,0.0,0.75,0.0,0.07301471096269083,0.0,0.7358534243875757,0.0,0.8033405262715012,0.0,9.0,0.0
raw,actLR,0.9,1,0.3251457748117343,0.0,1.268083130961354,0.0,1.0205225295214602,0.0,1.1940388373090158,0.0,0.9999999999999754,0.0,1.1940388373078512,0.0,1.2425822010560967,0.0,-0.4257287449994851,0.0,-0.5440105263814141,0.0,-0.9668996315163633,0.0,0.9,0.0,0.07301471096269083,0.0,0.7358534243875757,0.0,0.8033405262715012,0.0,9.0,0.0
raw,actLR,1.0,1,0.4091880143815338,0.0,1.381981611100133,0.0,1.0898872098654466,0.0,1.2627151026816739,0.0,0.9999999999999657,0.0,1.2627151026804544,0.0,1.2680042472188284,0.0,-0.5944494305373105,0.0,-0.6078347709649878,0.0,-0.9561014256559646,0.0,1.0,0.0,0.07301471096269083,0.0,0.7358534243875757,0.0,0.8033405262715012,0.0,9.0,0.0
raw,galerkin,0.0,1,0.08194370270496064,0.0,0.43389486313240044,0.0,1.0238852143490422,0.0,0.44453600623146416,0.0,0.9999999999999909,0.0,0.44453600623102363,0.0,0.42377295526025827,0.0,0.8023877391641714,0.0,0.8204164823899871,0.0,-0.9828871012698164,0.0,0.0,0.0,0.07301471096269083,0.0,0.3268098960963894,0.0,0.2579938785997683,0.0,9.0,0.0
raw,galerkin,0.1,1,0.09637556807561586,0.0,0.4700147544182108,0.0,1.0073020602363625,0.0,0.4979404098263111,0.0,0.9999999999999905,0.0,0.4979404098258179,0.0,0.46660755792304803,0.0,0.7520553482624965,0.0,0.7822773868890893,0.0,-0.9818226971748791,0.0,0.1,0.0,0.07301471096269083,0.0,0.3268098960963894,0.0,0.2579938785997683,0.0,9.0,0.0
raw,galerkin,0.25,1,0.12700197786150466,0.0,0.5248464523843694,0.0,0.9995622181026728,0.0,0.5556805975941069,0.0,0.9999999999999893,0.0,0.5556805975935571,0.0,0.5250763212920212,0.0,0.6912190734580672,0.0,0.7242948568184382,0.0,-0.9739775166991618,0.0,0.25,0.0,0.07301471096269083,0.0,0.3268098960963894,0.0,0.2579938785997683,0.0,9.0,0.0
