exp,checkpoint,checkpoint_file,sweep,sweep_val,d_x,d_model,n_layers,n_heads,episode,probe_kind,smax,tau_sv,B_nat,dim_R_nat,dim_over_nctx,r_eff_T_task,E_F_T,E_TQ_T,E_F_TQ,X_use,X_sub,max_closure,mean_closure,max_refinement,mean_refinement,s_list,mse_model,mse_krr,mse_ratio,E_pointwise_F_T
2a,L4,model_L4.pt,depth,4,5,128,4,4,0,task,1,0.001,15,7,0.14893617021276595,5,0.02096039393212513,8.111338651035613e-08,0.020960403752298132,0.9995579460481506,0.9999999999999934,0.6297512036347553,0.19143160239660703,0.9998990320186196,0.7705132532597683,"[1, 1, 1, 1, 1]",0.015738757418621588,0.011966152430003402,1.315273017846482,0.02256766014732302
2a,L4,model_L4.pt,depth,4,5,128,4,4,1,task,1,0.001,15,5,0.10638297872340426,5,0.03543275865097324,3.514004796563897e-08,0.03543275850806804,0.9987152234744255,0.9999999999999988,0.7621977766910932,0.26621846668008475,0.9999476862386195,0.7208315009313192,"[1, 1, 1, 1, 1]",0.08058861679629374,0.027755444956583542,2.9035245849005302,0.03102011743150992
2a,L4,model_L4.pt,depth,4,5,128,4,4,2,task,1,0.001,15,5,0.10638297872340426,5,0.02055068025334397,1.2884163400148157e-07,0.020550682298327048,0.9995728893193817,0.9999999999999833,0.6895644589924347,0.22707139743557098,0.9999407575670762,0.7494147132148978,"[1, 1, 1, 1, 1]",0.014588366411510567,0.0018422291245971537,7.918866451913604,0.023596615867575832
2a,L4,model_L4.pt,depth,4,5,128,4,4,3,task,1,0.001,15,5,0.10638297872340426,5,0.020757898253825548,0.0001014583074947196,0.020759759142694807,0.9995649544847973,0.9999999897062118,0.6476400218200319,0.21932725457280444,0.9999464778581064,0.7541774752723206,"[1, 1, 1, 1, 1]",0.004627640180738579,0.0032648066621366076,1.4174316152951256,0.014426450149267743
2a,L4,model_L4.pt,depth,4,5,128,4,4,4,task,1,0.001,15,5,0.10638297872340426,5,0.021531850010881433,1.133459129480592e-08,0.021531849732934302,0.9995447123272858,0.9999999999999999,0.7023289622620454,0.2270255795039529,0.9999766930173447,0.7519540966930013,"[1, 1, 1, 1, 1]",0.05328297799209899,0.03064582714758896,1.738669925125222,0.02104544899445114
2a,L4,model_L4.pt,depth,4,5,128,4,4,5,task,1,0.001,15,5,0.10638297872340426,5,0.023907590006018966,2.8640875396384867e-06,0.02390734816728252,0.9994211073711095,0.999999999991797,0.68388291578137,0.2282829971366207,0.9999158772969101,0.7486224179589341,"[1, 1, 1, 1, 1]",0.034733240696821766,0.00618100029016019,5.619355940189028,0.02578271538345328
2a,L4,model_L4.pt,depth,4,5,128,4,4,6,task,1,0.001,15,5,0.10638297872340426,5,0.015352796119723606,1.2889458909463284e-06,0.015352717523434265,0.9997643254834995,0.9999999999983387,0.7372779859788595,0.24144612649062366,0.9999380788347073,0.763050779652259,"[1, 1, 1, 1, 1]",0.008659570018306084,0.006582559714591369,1.3155323147484204,0.009286985266212092
2a,L4,model_L4.pt,depth,4,5,128,4,4,7,task,1,0.001,15,5,0.10638297872340426,5,0.018208837404846908,1.6953130041423809e-09,0.018208837636914662,0.9996687952053861,1.0,0.6683033946888721,0.2163002220714508,0.9999726798541955,0.7426366935775709,"[1, 1, 1, 1, 1]",0.006617849040304061,0.008530056046705262,0.7758271462776857,0.020129259331249764
2a,L4,model_L4.pt,depth,4,5,128,4,4,8,task,1,0.001,15,5,0.10638297872340426,5,0.02355733704556131,9.512326287011821e-07,0.02355721318416601,0.9994423928310407,0.9999999999990952,0.6475497843177322,0.21324265619798205,0.9999460525678499,0.7528373190853486,"[1, 1, 1, 1, 1]",0.006972465841806518,0.007783304779331076,0.8958233089268485,0.018992503166284133
2a,L4,model_L4.pt,depth,4,5,128,4,4,9,task,1,0.001,15,5,0.10638297872340426,5,0.024179834871477346,2.200386767961048e-08,0.024179836663806725,0.9994247592314334,0.9999999999999996,0.6649878616254128,0.19746697535826485,0.9999116372810588,0.7626587354889087,"[1, 1, 1, 1, 1]",0.047987986408154326,0.026880625806835097,1.7852257887519916,0.019031846677587907
2a,L4,model_L4.pt,depth,4,5,128,4,4,10,task,1,0.001,15,5,0.10638297872340426,5,0.019748690571846906,1.5553964015408455e-07,0.019748693137822994,0.9996096061082177,0.9999999999999758,0.6810978382486925,0.21818762511117037,0.9999341030079693,0.7520452784365697,"[1, 1, 1, 1, 1]",0.006474089552699327,0.002067175284114277,3.131853211699598,0.015291901783339395
2a,L4,model_L4.pt,depth,4,5,128,4,4,11,task,1,0.001,15,5,0.10638297872340426,5,0.09988264825728163,9.363427688710898e-10,0.09988264818834586,0.9890669468814379,1.0,0.7349559520895848,0.22863064086956436,0.9999727161342745,0.757870613884735,"[1, 1, 1, 1, 1]",0.46595279448492805,0.018400447022331026,25.32290622719337,0.13741282632339713
2a,L4,model_L4.pt,depth,4,5,128,4,4,12,task,1,0.001,15,7,0.14893617021276595,5,0.016485424591673094,1.707432745357538e-08,0.016485424342881694,0.9997278436053875,0.9999999999999997,0.701600326462296,0.2163641536701591,0.9999126350249139,0.7525425220910563,"[1, 1, 1, 1, 1]",0.008343270329836061,0.008174156617322428,1.0206888270473375,0.009075037527574733
2a,L4,model_L4.pt,depth,4,5,128,4,4,13,task,1,0.001,15,5,0.10638297872340426,5,0.016675781062253255,9.856021928791658e-09,0.016675780784574448,0.9997203944165992,0.9999999999999999,0.6964065930186083,0.2205041703835445,0.9999644334391594,0.7346772589713133,"[1, 1, 1, 1, 1]",0.026906966017191003,0.014368970047446892,1.8725744384143863,0.010994255350086322
2a,L4,model_L4.pt,depth,4,5,128,4,4,14,task,1,0.001,15,5,0.10638297872340426,5,0.03486282046592068,9.155794340719375e-10,0.034862820454701134,0.9987603854988767,1.0,0.6299132726589557,0.23323381426420706,0.9999781798105938,0.7262020676784299,"[1, 1, 1, 1, 1]",0.018394231769677916,0.01115355535457524,1.649181017614488,0.019868050215331497
2a,L4,model_L4.pt,depth,4,5,128,4,4,15,task,1,0.001,15,5,0.10638297872340426,5,0.018949026265226526,1.1959639340999026e-07,0.018949036631514902,0.9996362828508696,0.9999999999999857,0.6803774733486356,0.23253791312112035,0.9999635626391643,0.7612690850654454,"[1, 1, 1, 1, 1]",0.004912021709690864,0.0017646916014563492,2.7835014943331253,0.03621201282563307
2a,L6,model_L6.pt,depth,6,5,128,6,4,0,task,1,0.001,28,5,0.10638297872340426,5,0.011501477046762364,2.2235487754530615e-13,0.011501477046709011,0.9998665011345041,1.0,0.650538817295629,0.1609774979074168,0.9999811128881056,0.828014355316544,"[1, 1, 1, 1, 1, 1, 1]",0.012215925723770282,0.004764701333419864,2.563838710747123,0.014045592003358105
2a,L6,model_L6.pt,depth,6,5,128,6,4,1,task,1,0.001,28,5,0.10638297872340426,5,0.009182869457897647,4.3833749570220036e-13,0.009182869457866663,0.9999155647475789,1.0,0.6716198481015182,0.17490138689204332,0.9999419366306195,0.8217385524740962,"[1, 1, 1, 1, 1, 1, 1]",0.008832113734759926,0.0066694034755154525,1.3242734177328095,0.009429012949926442
2a,L6,model_L6.pt,depth,6,5,128,6,4,2,task,1,0.001,28,5,0.10638297872340426,5,0.007665665132327284,1.3763334683019116e-13,0.007665665132295616,0.9999411229207433,1.0,0.6198408178626025,0.1480026089357159,0.9999320092858671,0.8376761311624544,"[1, 1, 1, 1, 1, 1, 1]",0.0070676493432141885,0.007254018616419457,0.9743081341446488,0.004569012175188827
2a,L6,model_L6.pt,depth,6,5,128,6,4,3,task,1,0.001,28,5,0.10638297872340426,5,0.01210218848777157,1.0345748092008973e-11,0.01210218848164157,0.9998533655242794,1.0,0.7650580443010979,0.187837143289806,0.9998923742360466,0.814249681712928,"[1, 1, 1, 1, 1, 1, 1]",0.006303932377990151,0.003605010025050489,1.7486587649369612,0.009767473409008244
2a,L6,model_L6.pt,depth,6,5,128,6,4,4,task,1,0.001,28,5,0.10638297872340426,5,0.013072012076683483,1.9022684118649994e-13,0.013072012076681249,0.999830910051622,1.0,0.6506211656572924,0.16202019388207206,0.9999585076769241,0.8254323395409144,"[1, 1, 1, 1, 1, 1, 1]",0.02256792055103407,0.015168769500206165,1.4877884821657643,0.0061186019903706505
2a,L6,model_L6.pt,depth,6,5,128,6,4,5,task,1,0.001,28,5,0.10638297872340426,5,0.010397892697886576,2.7919302677278434e-13,0.01039789269783722,0.9998922820086243,1.0,0.6517315570851018,0.16748275508736574,0.9999573165948679,0.829827306201399,"[1, 1, 1, 1, 1, 1, 1]",0.03341992882656736,0.023832733395985583,1.4022700741576144,0.008842497726132156
2a,L6,model_L6.pt,depth,6,5,128,6,4,6,task,1,0.001,28,5,0.10638297872340426,5,0.01398536555046985,2.5038231073060435e-10,0.01398536565401035,0.9998027252041684,1.0,0.6677263096508821,0.16178806644767038,0.9998969448866261,0.8337647909007256,"[1, 1, 1, 1, 1, 1, 1]",0.010324775401974684,0.006073277237001776,1.7000336060851005,0.008438526348171448
2a,L6,model_L6.pt,depth,6,5,128,6,4,7,task,1,0.001,28,5,0.10638297872340426,5,0.011271133373040228,3.6686107619934376e-13,0.011271133373074258,0.9998721075405581,1.0,0.7303182900982995,0.16481121360508105,0.999958461361425,0.8324203215999584,"[1, 1, 1, 1, 1, 1, 1]",0.007707016165044351,0.0072691241109453,1.060240002428863,0.009862637283938939
2a,L6,model_L6.pt,depth,6,5,128,6,4,8,task,1,0.001,28,5,0.10638297872340426,5,0.017736633311320235,3.4919133255946453e-13,0.017736633311410756,0.9996794293614211,1.0,0.6093404440956217,0.16327285287945129,0.9999739044098972,0.8235980027799946,"[1, 1, 1, 1, 1, 1, 1]",0.021994437348691998,0.023918636898354172,0.9195522906326414,0.008545825856062809
2a,L6,model_L6.pt,depth,6,5,128,6,4,9,task,1,0.001,28,5,0.10638297872340426,5,0.01414817687219829,1.9251737512990788e-12,0.014148176872733096,0.9997992739393959,1.0,0.6455056715310754,0.1666313182144672,0.9999290690823898,0.8364000954954286,"[1, 1, 1, 1, 1, 1, 1]",0.02760141113213869,0.040240640783466536,0.6859088373035834,0.031696898549365936
2a,L6,model_L6.pt,depth,6,5,128,6,4,10,task,1,0.001,28,5,0.10638297872340426,5,0.009097263371256117,3.432428566797813e-13,0.00909726337128258,0.9999176959627675,1.0,0.7541157495264335,0.16661664088472203,0.9999778315549237,0.8276809667769472,"[1, 1, 1, 1, 1, 1, 1]",0.012116830371570686,0.01247548234713456,0.9712514542055962,0.006341795242020276
2a,L6,model_L6.pt,depth,6,5,128,6,4,11,task,1,0.001,28,5,0.10638297872340426,5,0.012547420845414249,1.537743475790494e-13,0.01254742084539041,0.9998412704559054,1.0,0.6969361168836933,0.15986539346807555,0.9999633883779252,0.826859586278335,"[1, 1, 1, 1, 1, 1, 1]",0.005679122936488295,0.0031872313131873714,1.7818358250279998,0.010884819580137579
2a,L6,model_L6.pt,depth,6,5,128,6,4,12,task,1,0.001,28,5,0.10638297872340426,5,0.017598885747103866,3.8111300150381334e-13,0.017598885747075667,0.9996940712808071,1.0,0.6274879642704049,0.14610422144782254,0.999971979189793,0.8309567400309277,"[1, 1, 1, 1, 1, 1, 1]",0.01656730869190726,0.005785600162810353,2.8635419361333287,0.010309657998182294
2a,L6,model_L6.pt,depth,6,5,128,6,4,13,task,1,0.001,28,5,0.10638297872340426,5,0.027304922053036425,4.882168130300934e-13,0.027304922053041344,0.9992368624866043,1.0,0.6340588788134518,0.1432121960657804,0.9999705992517363,0.8203763416637886,"[1, 1, 1, 1, 1, 1, 1]",0.08479152227925146,0.0011405629228886,74.34181891912432,0.025351069679417897
2a,L6,model_L6.pt,depth,6,5,128,6,4,14,task,1,0.001,28,5,0.10638297872340426,5,0.009577628298353456,2.1909015019437034e-13,0.009577628298324,0.9999081675267608,1.0,0.7312615949509522,0.17741306054884176,0.9999658981259605,0.822379499136293,"[1, 1, 1, 1, 1, 1, 1]",0.006905581546697157,0.005272215027431625,1.3098065065189937,0.005587375055214587
2a,L6,model_L6.pt,depth,6,5,128,6,4,15,task,1,0.001,28,5,0.10638297872340426,5,0.011067053162039351,2.2100519821907243e-10,0.01106705323329589,0.9998765068202502,1.0,0.6369320814752771,0.15798331688605569,0.9998890491974756,0.829978604544093,"[1, 1, 1, 1, 1, 1, 1]",0.039266567383719225,0.03738871656537067,1.0502250676367912,0.007602217463080844
2a,L8,model_L8.pt,anchor,8,5,128,8,4,0,task,1,0.001,45,5,0.10638297872340426,5,0.007037097515930812,2.945859647253994e-13,0.007037097515923366,0.9999503327711871,1.0,0.7405731503513486,0.14984563855974378,0.9999230884365312,0.8489932041832153,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.008618996632947304,0.006818452050767913,1.2640694058964026,0.006070408186515058
2a,L8,model_L8.pt,anchor,8,5,128,8,4,1,task,1,0.001,45,5,0.10638297872340426,5,0.024099541567679027,3.684553625732737e-13,0.024099541567739684,0.9994181922955333,1.0,0.6253679147531683,0.12143712114010552,0.9999844353189778,0.8706806790935077,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.08269757178070725,0.0416521383791215,1.9854340016828553,0.03555465527221987
2a,L8,model_L8.pt,anchor,8,5,128,8,4,2,task,1,0.001,45,5,0.10638297872340426,5,0.00780121617787912,7.072674840337262e-14,0.0078012161778788685,0.9999390985986828,1.0,0.6566049686953322,0.14618266508364194,0.9999467678659711,0.8675495795902418,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.005848426468853918,0.005249226542027859,1.1141501366017588,0.015437830653898043
2a,L8,model_L8.pt,anchor,8,5,128,8,4,3,task,1,0.001,45,5,0.10638297872340426,5,0.007428400219574593,5.251208003272687e-13,0.007428400219538574,0.9999448106966873,1.0,0.6985473573207092,0.14370730024493303,0.9999792879542405,0.8616323816555219,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.026257115339195725,0.024894246353534863,1.0547463444486778,0.008150621669014086
2a,L8,model_L8.pt,anchor,8,5,128,8,4,4,task,1,0.001,45,5,0.10638297872340426,5,0.006991071671531197,3.977786658707717e-13,0.006991071671459595,0.9999511153146453,1.0,0.6712237689627906,0.13434395716735706,0.9999642723745643,0.868720177191904,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0014193868647673913,0.0013690049803950525,1.0368018269428063,0.004125396545321656
2a,L8,model_L8.pt,anchor,8,5,128,8,4,5,task,1,0.001,45,5,0.10638297872340426,5,0.007455402859383975,2.6179531954433505e-13,0.00745540285936627,0.9999444118034388,1.0,0.6934514686949761,0.15734877540212444,0.9999070091225277,0.8652395164205228,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0061562961933712135,0.006244132716006109,0.9859329507187224,0.005325588980796466
2a,L8,model_L8.pt,anchor,8,5,128,8,4,6,task,1,0.001,45,5,0.10638297872340426,5,0.008196513229616172,8.458004043353793e-12,0.008196513229192738,0.9999327394193537,1.0,0.7047647260644593,0.14621460198248493,0.9999239886981584,0.8600122688411975,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.01505034568256558,0.0116229736090082,1.2948791065739882,0.004550473190454044
2a,L8,model_L8.pt,anchor,8,5,128,8,4,7,task,1,0.001,45,5,0.10638297872340426,5,0.010090145008459377,2.9380026049735e-13,0.010090145008503104,0.9998975228319033,1.0,0.6772877206323206,0.13420041641673727,0.9999835678125276,0.8650985633196469,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.008487489648657365,0.005026672463779357,1.6884906883859219,0.007936760010843003
2a,L8,model_L8.pt,anchor,8,5,128,8,4,8,task,1,0.001,45,5,0.10638297872340426,5,0.013216598335971235,7.935183610265401e-14,0.013216598335967143,0.9998269304041421,1.0,0.6642424703743967,0.14567616517561768,0.9999742763795689,0.8683998673553882,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.015988349668309757,0.014083325734422891,1.1352680446231922,0.014685869014815148
2a,L8,model_L8.pt,anchor,8,5,128,8,4,9,task,1,0.001,45,4,0.0851063829787234,5,0.011197960543713316,0.4293893614253073,0.4276926741896173,0.815680758238075,0.8156247762951356,0.7393411485186996,0.21029270910532538,0.9999849132760693,0.8779146974463935,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.009118379607716998,0.00353984298404078,2.5759277032418653,0.01127851699886249
2a,L8,model_L8.pt,anchor,8,5,128,8,4,10,task,1,0.001,45,4,0.0851063829787234,5,0.0066723461160229204,0.31640190207009655,0.31701312191711656,0.8992176500810853,0.8998898363666252,0.5488122558694999,0.17549258338414098,0.9999830403884761,0.8687889610579401,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.004859760726684939,0.003439137280626274,1.4130755274183084,0.008337236964992136
2a,L8,model_L8.pt,anchor,8,5,128,8,4,11,task,1,0.001,45,4,0.0851063829787234,5,0.008212711317325072,0.2748447817030984,0.27626326322392714,0.923387509083458,0.9244603459707272,0.5876769277094717,0.13704390446991574,0.9999786895506537,0.8703948939658465,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.015925195612508537,0.016001419324906337,0.995236440540049,0.01236959144272209
2a,L8,model_L8.pt,anchor,8,5,128,8,4,12,task,1,0.001,45,5,0.10638297872340426,5,0.010571851633255367,9.036812277883492e-13,0.010571851633352648,0.9998888627340213,1.0,0.5157808246747849,0.1012203181434151,0.9999303887684298,0.8760379414209349,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.02055284119802181,0.01026752348956346,2.0017330585036377,0.010239927976888885
2a,L8,model_L8.pt,anchor,8,5,128,8,4,13,task,1,0.001,45,4,0.0851063829787234,5,0.007823640257718775,0.543974065351658,0.5444483896656854,0.7048555436588035,0.704092216225382,0.5582040217647212,0.15610177176885104,0.9999807729358937,0.8777185733639405,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.02663182065942384,0.028250994351192486,0.9426861344545807,0.012733357460104316
2a,L8,model_L8.pt,anchor,8,5,128,8,4,14,task,1,0.001,45,5,0.10638297872340426,5,0.006572517081258212,2.7777217301161304e-13,0.006572517081279952,0.9999568953342776,1.0,0.8010428615966774,0.16168017220418798,0.9999755679312031,0.8574962566348507,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.012807280329196886,0.011529003082704086,1.1108749158381683,0.013196905342296821
2a,L8,model_L8.pt,anchor,8,5,128,8,4,15,task,1,0.001,45,5,0.10638297872340426,5,0.009735515623612755,6.308486364281938e-13,0.009735515623652193,0.9999053628614631,1.0,0.5808077938848488,0.13384898363642797,0.9999690520526908,0.8710520919322762,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.007960925467078106,0.0070330834253643625,1.1319253570016732,0.012269489700999087
2a,L12,model_L12.pt,depth,12,5,128,12,4,0,task,1,0.001,91,3,0.06382978723404255,5,0.014584512335936455,0.65122558244156,0.649590939230554,0.5769922383607309,0.5759052407744991,0.7136691713767952,0.18167263929310376,0.9999920606737565,0.9129374643938001,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.009039571148049319,0.004101188456418596,2.204134543951978,0.007986659512544436
2a,L12,model_L12.pt,depth,12,5,128,12,4,1,task,1,0.001,91,4,0.0851063829787234,5,0.009087887416881534,0.38677082206610486,0.38513875010802634,0.8514566396153139,0.8504083311986086,0.728863443374503,0.1646966262410078,0.9999896643535313,0.8999893854217393,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.015935594127067385,0.013264315521662785,1.2013883491418738,0.011845924615085707
2a,L12,model_L12.pt,depth,12,5,128,12,4,2,task,1,0.001,91,3,0.06382978723404255,5,0.010665320381465676,0.7080283243829942,0.7058573380883605,0.49920807507812637,0.49869589187241226,0.6862295895104844,0.20944323411236365,0.9999954253397262,0.9026001825351672,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.018793214954819115,0.007516927248484877,2.500119308538885,0.015115961089377386
2a,L12,model_L12.pt,depth,12,5,128,12,4,3,task,1,0.001,91,3,0.06382978723404255,5,0.013579522461380411,0.6520404116570641,0.653304394005454,0.5720748798572538,0.574843301566937,0.6158515261723922,0.26074451275933563,0.9999936281797972,0.9104596616475003,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.018261578218564056,0.020741215650743362,0.8804487897945155,0.015431035667180473
2a,L12,model_L12.pt,depth,12,5,128,12,4,4,task,1,0.001,91,4,0.0851063829787234,5,0.008711184920867688,0.4666339033242892,0.4633165142760065,0.7843225198958659,0.7822528002687733,0.7483813870100858,0.1338418510565228,0.9999944155500236,0.9038392651506458,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.008717714030543111,0.008120534698417267,1.073539410187144,0.007768096299959416
2a,L12,model_L12.pt,depth,12,5,128,12,4,5,task,1,0.001,91,4,0.0851063829787234,5,0.00908251438198737,0.4505435014253615,0.4500624546321879,0.7969494332932481,0.7970105533237812,0.6474196903097357,0.13551060281661145,0.9999924356614693,0.9077797126536924,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.006218042454335881,0.005473938988462669,1.1359356520855544,0.0065564552927243275
2a,L12,model_L12.pt,depth,12,5,128,12,4,6,task,1,0.001,91,4,0.0851063829787234,5,0.0072357697765840934,0.4674718176409136,0.46573692198464434,0.783898990519504,0.7814700997119375,0.65197353838635,0.2000612542926462,0.9999944832330842,0.906787495917536,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.004763877826143129,0.004576340249866619,1.0409798148819849,0.005194618281162165
