checkpoint,probe_kind,n,B_nat_mean,B_nat_std,E_F_T_mean,E_F_T_std,E_F_TQ_mean,E_F_TQ_std,E_TQ_T_mean,E_TQ_T_std,E_pointwise_F_T_mean,E_pointwise_F_T_std,X_sub_mean,X_sub_std,X_use_mean,X_use_std,d_model_mean,d_model_std,d_x_mean,d_x_std,dim_R_nat_mean,dim_R_nat_std,dim_over_nctx_mean,dim_over_nctx_std,max_closure_mean,max_closure_std,max_refinement_mean,max_refinement_std,mean_closure_mean,mean_closure_std,mean_refinement_mean,mean_refinement_std,mse_krr_mean,mse_krr_std,mse_model_mean,mse_model_std,mse_ratio_mean,mse_ratio_std,n_heads_mean,n_heads_std,n_layers_mean,n_layers_std,r_eff_T_task_mean,r_eff_T_task_std,smax_mean,smax_std,sweep_val_mean,sweep_val_std,tau_sv_mean,tau_sv_std
H1,task,16,45.0,0.0,0.015192168987333148,0.0020820103641777574,0.20615344130795252,0.227119112345014,0.19796874312470836,0.23520930877687934,0.015951267800132306,0.008191873886699558,0.9089426714939641,0.11243131770746127,0.9091233783944217,0.11170886973672403,128.0,0.0,5.0,0.0,4.5625,0.51234753829798,0.09707446808510639,0.01090101145314851,0.662547195497,0.08194636988813749,0.9999753721399989,1.3068822982499637e-05,0.14972187276898163,0.020826301262722505,0.8650054131170306,0.00679521380825064,0.012656668110040101,0.010930022560057531,0.01645084026372117,0.012483484307267503,1.7745728208055522,1.4449670547739446,1.0,0.0,8.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.001,0.0
H2,task,16,45.0,0.0,0.009109536160738608,0.0022514941948327044,0.11583885616194248,0.1915208993958624,0.10904455280543754,0.19570775002507457,0.009640954953481433,0.005676767556971439,0.952201607297423,0.08661189863208532,0.9521914871072581,0.08645914014536733,128.0,0.0,5.0,0.0,4.75,0.4472135954999579,0.10106382978723405,0.00951518288297783,0.6880000552650156,0.06197839399222672,0.999960924791006,3.0014971500907862e-05,0.14428525872867481,0.02279712205937979,0.8634974859423542,0.007302432966328418,0.015938400148970737,0.015865173205872066,0.018057393538583887,0.01607327205893093,1.3544119895492237,0.5851371764201394,2.0,0.0,8.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,0.001,0.0
H8,task,16,45.0,0.0,0.009658887387157616,0.0025114162270632985,0.07994408294552977,0.1520957430039623,0.07189734106558696,0.1556480182386328,0.010369244936375418,0.004518387746898759,0.9721186108649915,0.061557587620973596,0.9719610545828672,0.06164400461509798,128.0,0.0,5.0,0.0,4.8125,0.4031128874149275,0.1023936170212766,0.008576869944998459,0.6756070406706963,0.0670525450321343,0.9999679661068804,2.311660288579447e-05,0.13734073825826487,0.014711503874321541,0.8660744471606532,0.006297106917308459,0.009165728781800922,0.006019594025080068,0.01074237228163186,0.005954737226778496,1.6253934193315427,1.5357144966967298,8.0,0.0,8.0,0.0,5.0,0.0,1.0,0.0,8.0,0.0,0.001,0.0
L12,task,16,91.0,0.0,0.009538106512385014,0.0021393711498180652,0.43260853594349746,0.23667400162328076,0.4320478567778614,0.24022545719010105,0.00918455573695948,0.004359062969506582,0.7592331460645821,0.16702061989815475,0.759463812128679,0.16719203893333456,128.0,0.0,5.0,0.0,3.875,0.7187952884282609,0.08244680851063829,0.01529351677506938,0.682008240159368,0.05402817329172102,0.9999906888744635,5.508050281546584e-06,0.1722944826648361,0.04752758977108525,0.9064770904907785,0.004319025068017104,0.009240878541032182,0.004347645156707016,0.010372666011141209,0.004465490685687344,1.2165074272768641,0.5007514461844469,4.0,0.0,12.0,0.0,5.0,0.0,1.0,0.0,12.0,0.0,0.001,0.0
L2,task,16,6.0,0.0,0.1997041830754485,0.1989002024711139,0.20154766649991362,0.1989560657942434,0.019512909388571607,0.010603752179007858,0.10387804376466968,0.04649495711528384,0.9995138342794376,0.0005852010062169739,0.9497979847858719,0.10063522697584014,128.0,0.0,5.0,0.0,6.0,0.0,0.1276595744680851,0.0,0.6762694501956339,0.049923653068743815,0.9879777286960705,0.0213545650320404,0.34882224773575676,0.04149166338024871,0.6008200972881643,0.02499568125875248,0.016275505647053462,0.017324716448286336,0.2822779307688677,0.19477745665287366,29.934848563697493,24.74883345902299,4.0,0.0,2.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,0.001,0.0
L4,task,16,15.0,0.0,0.026940272985186222,0.020278970035611292,0.026940363134360473,0.020278938412445616,6.69666379372569e-06,2.528121358221884e-05,0.027170855402517312,0.030300506932832136,0.9999999993559612,2.5732673035999687e-09,0.9988249103211186,0.0026201665261672124,128.0,0.0,5.0,0.0,5.25,0.6831300510639732,0.11170212765957446,0.014534681937531341,0.6848647388512112,0.03787432362122058,0.9999450376619102,2.5401858016550217e-05,0.22357947470398298,0.01706131054682682,0.7500814882038673,0.013387925485816323,0.011710062680361179,0.009500379844744772,0.05029880279179247,0.11293734761912474,3.8416397068923276,6.031821878842419,4.0,0.0,4.0,0.0,5.0,0.0,1.0,0.0,4.0,0.0,0.001,0.0
L6,task,16,28.0,0.0,0.013016036717722562,0.0047415106732049935,0.013016036728291856,0.00474151067276224,3.045172912242299e-11,8.033663311589956e-11,0.011087063331848565,0.00727646712336782,1.0,0.0,0.9998079910603744,0.0001693496260594468,128.0,0.0,5.0,0.0,5.0,0.0,0.10638297872340426,0.0,0.6714433344749583,0.049179143038624994,0.9999475239219114,3.101635541172944e-05,0.16305749165264924,0.011429159105147925,0.8275845822259267,0.006194386848559606,0.012752882732199248,0.012209647616808332,0.020210127738426238,0.020086863674944975,6.0115845018113845,18.230854019810348,4.0,0.0,6.0,0.0,5.0,0.0,1.0,0.0,6.0,0.0,0.001,0.0
L8,task,16,45.0,0.0,0.009568908072433244,0.004303254217535294,0.10528833249501254,0.17892975842855244,0.09778813191017015,0.18310880649925942,0.011391414338171448,0.007374200335220182,0.9590041984286168,0.08578789031267939,0.9588561085079224,0.0856448843556651,128.0,0.0,5.0,0.0,4.75,0.4472135954999579,0.10106382978723405,0.00951518288297783,0.6539830862417628,0.07890490067576256,0.9999618199291552,2.6419053374116693e-05,0.14716481774281312,0.023930596015568833,0.867233103342083,0.007588003456497937,0.012313823547966346,0.010858104951629938,0.01677376136750041,0.019058878593325255,1.358201977679538,0.467288511920284,4.0,0.0,8.0,0.0,5.0,0.0,1.0,0.0,8.0,0.0,0.001,0.0
