basis,rank,n,E_model_to_T_mean,E_model_to_T_std,E_model_to_operator_mean,E_model_to_operator_std,E_model_to_zero_mean,E_model_to_zero_std,E_operator_to_T_mean,E_operator_to_T_std,E_zero_to_T_mean,E_zero_to_T_std,R_sub_mean,R_sub_std,R_use_mean,R_use_std,X_sub_mean,X_sub_std,X_use_mean,X_use_std,cos_res_mean,cos_res_std,kernel_lengthscale_mean,kernel_lengthscale_std,kernel_signal_var_mean,kernel_signal_var_std,point_model_to_T_mean,point_model_to_T_std,point_model_to_operator_mean,point_model_to_operator_std,point_operator_to_T_mean,point_operator_to_T_std,r_eff_T_task_mean,r_eff_T_task_std,rank_mean,rank_std,selected_rank_mean,selected_rank_std
raw,69,8,0.027059906851403737,0.0037849065599472207,0.031044874004266018,0.0032600256721683407,0.9950674496682326,0.004662465561602726,0.014437808914520558,0.0013073515023746497,0.9999999999999998,5.93439168722175e-17,0.014437808914506123,0.001307351502373344,0.031207775070395433,0.003372617351512889,0.9997900541517912,3.856165318651547e-05,0.9990161220458309,0.00020788601588535448,-0.48954039931195115,0.08674592094577271,3.0,0.0,1.0,0.0,0.0344614786322531,0.014103981622308671,0.03464474270928399,0.014229805321139313,0.0005980208600207459,0.00024729166645698125,47.125,0.8345229603962802,69.0,0.0,28.0,0.7559289460184544
raw,7,8,0.027059906851403737,0.0037849065599472207,0.2482458889805057,0.02935034396389879,0.9950674496682326,0.004662465561602726,0.25281052838781876,0.03060125543657763,0.9999999999999998,5.93439168722175e-17,0.252810528387566,0.030601255436547046,0.24953616611229182,0.030007433307555204,0.9352674545063935,0.015502582539480054,0.9369438115049847,0.015002520768260063,-0.9942845011431484,0.0011036499618536444,3.0,0.0,1.0,0.0,0.0344614786322531,0.014103981622308671,0.2816933991575407,0.09946258128998518,0.28311797019369367,0.10076850674203458,47.125,0.8345229603962802,7.0,0.0,28.0,0.7559289460184544
raw,70,8,0.027059906851403737,0.0037849065599472207,0.030691619042722246,0.00310991218487817,0.9950674496682326,0.004662465561602726,0.013715985993517456,0.0010350453992656594,0.9999999999999998,5.93439168722175e-17,0.013715985993503743,0.0010350453992646253,0.030852352871742737,0.0032211490550482446,0.9998109343241198,2.9252114046165405e-05,0.9990390534961969,0.00019682876693528985,-0.4718825121065334,0.08506382015084553,3.0,0.0,1.0,0.0,0.0344614786322531,0.014103981622308671,0.03464620648416498,0.01423356029222498,0.0005558227181443565,0.0002157823372044346,47.125,0.8345229603962802,70.0,0.0,28.0,0.7559289460184544
raw,71,8,0.027059906851403737,0.0037849065599472207,0.030535169053179177,0.003282381066375024,0.9950674496682326,0.004662465561602726,0.013330672213523862,0.0011144431519423004,0.9999999999999998,5.93439168722175e-17,0.013330672213510534,0.0011144431519411872,0.030695520479037793,0.0033941392178066907,0.9998212064427394,3.087655548544513e-05,0.9990477048641199,0.00020641097234239844,-0.4640082828332168,0.07717858985720866,3.0,0.0,1.0,0.0,0.0344614786322531,0.014103981622308671,0.034632073097909964,0.014216841540145932,0.0005174561515528615,0.00017398123030002986,47.125,0.8345229603962802,71.0,0.0,28.0,0.7559289460184544
raw,72,8,0.027059906851403737,0.0037849065599472207,0.030439053561155886,0.0032647768115180212,0.9950674496682326,0.004662465561602726,0.012951122883075598,0.001160139565665432,0.9999999999999998,5.93439168722175e-17,0.01295112288306265,0.001160139565664273,0.030599179356200837,0.0033793429947224377,0.9998310907327325,3.026158512504165e-05,0.9990536977585356,0.00020601817259742177,-0.45872303734826775,0.07685853152630814,3.0,0.0,1.0,0.0,0.0344614786322531,0.014103981622308671,0.034606236554531045,0.014183874756250946,0.00048254856415909977,0.00017555696976525827,47.125,0.8345229603962802,72.0,0.0,28.0,0.7559289460184544
raw,73,8,0.027059906851403737,0.0037849065599472207,0.030138277422096734,0.0032749774586027795,0.9950674496682326,0.004662465561602726,0.012349712885133856,0.0009320779488820832,0.9999999999999998,5.93439168722175e-17,0.012349712885121508,0.0009320779488811518,0.030297208021372528,0.0033920531712232256,0.9998467244185152,2.2989717631831682e-05,0.9990720114144829,0.00020576664669858544,-0.4411900899945538,0.07298800714969607,3.0,0.0,1.0,0.0,0.0344614786322531,0.014103981622308671,0.03461112111165682,0.014205811200747093,0.00046270914552010243,0.00016642518887988097,47.125,0.8345229603962802,73.0,0.0,28.0,0.7559289460184544
raw,74,8,0.027059906851403737,0.0037849065599472207,0.029948069793798465,0.0033661546836820113,0.9950674496682326,0.004662465561602726,0.011931525577715825,0.0006476847830457828,0.9999999999999998,5.93439168722175e-17,0.011931525577703897,0.0006476847830451356,0.030105926521214847,0.0034811414773341432,0.9998572716387577,1.539142759626664e-05,0.9990830296355622,0.00020968031145482505,-0.43037237085060676,0.06797395355877534,3.0,0.0,1.0,0.0,0.0344614786322531,0.014103981622308671,0.03460668651370284,0.014200591243141764,0.0004505291882088622,0.00015702316857294621,47.125,0.8345229603962802,74.0,0.0,28.0,0.7559289460184544
raw,75,8,0.027059906851403737,0.0037849065599472207,0.029754601529841856,0.003401167597208125,0.9950674496682326,0.004662465561602726,0.011527666336817706,0.0005754542871681817,0.9999999999999998,5.93439168722175e-17,0.011527666336806183,0.0005754542871676064,0.029911916758472497,0.0035194199744125456,0.9998668231546453,1.3266321485413707e-05,0.9990944392084975,0.0002121477162707504,-0.41798176168901513,0.0661301031028755,3.0,0.0,1.0,0.0,0.0344614786322531,0.014103981622308671,0.034608313515704675,0.014198245346054036,0.00039860597122589,0.00016311641216706343,47.125,0.8345229603962802,75.0,0.0,28.0,0.7559289460184544
raw,76,8,0.027059906851403737,0.0037849065599472207,0.029712673313629902,0.003343973482688136,0.9950674496682326,0.004662465561602726,0.011067052105564464,0.0009279923630251732,0.9999999999999998,5.93439168722175e-17,0.0110670521055534,0.0009279923630242453,0.02987007562293524,0.0034646689311753354,0.9998767668340953,2.0210780328359598e-05,0.9990972751428279,0.00020825468275878243,-0.414480228688197,0.07260372583572454,3.0,0.0,1.0,0.0,0.0344614786322531,0.014103981622308671,0.03460807878646355,0.014197302387424377,0.0003937649709003187,0.000167514496382021,47.125,0.8345229603962802,76.0,0.0,28.0,0.7559289460184544
raw,77,8,0.027059906851403737,0.0037849065599472207,0.029606745811950955,0.003376115075282399,0.9950674496682326,0.004662465561602726,0.01068127241265003,0.0008669129803169886,0.9999999999999998,5.93439168722175e-17,0.010681272412639352,0.0008669129803161224,0.029763903020385132,0.003499294593287169,0.999885252823796,1.82454381766984e-05,0.9991033956471738,0.00021102645532687,-0.4082904138490169,0.06952391972277705,3.0,0.0,1.0,0.0,0.0344614786322531,0.014103981622308671,0.03459245381790191,0.014196795319153565,0.0003630675151308706,0.0001815704248697562,47.125,0.8345229603962802,77.0,0.0,28.0,0.7559289460184544
raw,78,8,0.027059906851403737,0.0037849065599472207,0.029362364808078724,0.0035177814024156813,0.9950674496682326,0.004662465561602726,0.010094024839512473,0.00100498838449765,0.9999999999999998,5.93439168722175e-17,0.01009402483950238,0.0010049883844966457,0.029518341228548545,0.0036376976362368285,0.9998972269110933,2.0093798504353587e-05,0.9991170887925339,0.00021660781696434617,-0.39047306909288937,0.06479686542277142,3.0,0.0,1.0,0.0,0.0344614786322531,0.014103981622308671,0.03458993197383087,0.014201506663513329,0.00034010760955207535,0.00018202857516715887,47.125,0.8345229603962802,78.0,0.0,28.0,0.7559289460184544
raw,79,8,0.027059906851403737,0.0037849065599472207,0.02920297579845526,0.003499726350307239,0.9950674496682326,0.004662465561602726,0.00973995922052272,0.0009758971565362587,0.9999999999999998,5.93439168722175e-17,0.00973995922051298,0.0009758971565352832,0.02935807191480637,0.003618719703008672,0.9999042998660301,1.8608410759568353e-05,0.9991266453726922,0.00021432735180757086,-0.37839474422142977,0.0650754366151601,3.0,0.0,1.0,0.0,0.0344614786322531,0.014103981622308671,0.034588138191645176,0.014197409412475862,0.0003297428749922683,0.00017366535530012028,47.125,0.8345229603962802,79.0,0.0,28.0,0.7559289460184544
raw,8,8,0.027059906851403737,0.0037849065599472207,0.2410169892694386,0.029897429771497876,0.9950674496682326,0.004662465561602726,0.24554843264558612,0.03127017247930808,0.9999999999999998,5.93439168722175e-17,0.24554843264534063,0.03127017247927684,0.24226404809060492,0.030479380417287923,0.9388503714993934,0.015315983227577065,0.940495262450959,0.014742143391777866,-0.9939295923978324,0.0011279275044414575,3.0,0.0,1.0,0.0,0.0344614786322531,0.014103981622308671,0.28906335696266316,0.11606523598181047,0.2856949203787753,0.11920152179917043,47.125,0.8345229603962802,8.0,0.0,28.0,0.7559289460184544
raw,80,8,0.027059906851403737,0.0037849065599472207,0.028991515965783046,0.003507065253005377,0.9950674496682326,0.004662465561602726,0.009283121345347345,0.0009975397523614828,0.9999999999999998,5.93439168722175e-17,0.009283121345338062,0.0009975397523604855,0.02914547879293468,0.0036247333597480428,0.9999129529582249,1.823709441410084e-05,0.9991390447104925,0.00021365962071841338,-0.361249185291236,0.06727926485358947,3.0,0.0,1.0,0.0,0.0344614786322531,0.014103981622308671,0.0345736565260748,0.014191475757764895,0.0003114341444191117,0.00017239281679905924,47.125,0.8345229603962802,80.0,0.0,28.0,0.7559289460184544
raw,81,8,0.027059906851403737,0.0037849065599472207,0.02883817159256735,0.003560921622586472,0.9950674496682326,0.004662465561602726,0.008898580587852622,0.0009210909559535629,0.9999999999999998,5.93439168722175e-17,0.008898580587843725,0.0009210909559526421,0.02899158005646444,0.003679403245499105,0.9999200729060412,1.604351690083634e-05,0.999147642528617,0.00021619190939653417,-0.34863823408749905,0.058890799954158295,3.0,0.0,1.0,0.0,0.0344614786322531,0.014103981622308671,0.03457988315661379,0.014212809937250076,0.00030308810612839434,0.00017139858494000015,47.125,0.8345229603962802,81.0,0.0,28.0,0.7559289460184544
raw,82,8,0.027059906851403737,0.0037849065599472207,0.028641026284977347,0.0034931025190552464,0.9950674496682326,0.004662465561602726,0.008492980203654698,0.000799099585695722,0.9999999999999998,5.93439168722175e-17,0.008492980203646206,0.0007990995856949233,0.028793159305373992,0.0036095716590156123,0.9999273105471311,1.3555310711500667e-05,0.9991595535955989,0.00021059368443410972,-0.3299410547580597,0.061542309363228805,3.0,0.0,1.0,0.0,0.0344614786322531,0.014103981622308671,0.034578050537604495,0.014213828252396246,0.00029135473270474395,0.00017505001788349294,47.125,0.8345229603962802,82.0,0.0,28.0,0.7559289460184544
raw,83,8,0.027059906851403737,0.0037849065599472207,0.02854337094340835,0.0034982774265865284,0.9950674496682326,0.004662465561602726,0.00818717522024977,0.0008252755023142027,0.9999999999999998,5.93439168722175e-17,0.008187175220241585,0.0008252755023133777,0.028694983939467934,0.003613971708869975,0.9999323742172153,1.3408627669585706e-05,0.9991651697041402,0.00021027596319713292,-0.3207635569367436,0.0637368371013875,3.0,0.0,1.0,0.0,0.0344614786322531,0.014103981622308671,0.0345527739128529,0.014151362784652363,0.000251325967734935,9.447247722535899e-05,47.125,0.8345229603962802,83.0,0.0,28.0,0.7559289460184544
raw,84,8,0.027059906851403737,0.0037849065599472207,0.028487882305552013,0.0034743273860775832,0.9950674496682326,0.004662465561602726,0.008031894064971106,0.0008183531029086731,0.9999999999999998,5.93439168722175e-17,0.008031894064963078,0.0008183531029078549,0.02863943766112178,0.0035920919681598986,0.9999349026886533,1.301287407042857e-05,0.9991684923763355,0.00020900649934813725,-0.3150615714234396,0.0637235150992654,3.0,0.0,1.0,0.0,0.0344614786322531,0.014103981622308671,0.03454590359947363,0.014142786953507286,0.00024398182865462796,8.634898970025768e-05,47.125,0.8345229603962802,84.0,0.0,28.0,0.7559289460184544
raw,85,8,0.027059906851403737,0.0037849065599472207,0.028458663455580215,0.0035026333847408392,0.9950674496682326,0.004662465561602726,0.007822123043651461,0.0007912371595044423,0.9999999999999998,5.93439168722175e-17,0.007822123043643641,0.0007912371595036515,0.028610223592208446,0.0036210135711830433,0.9999382665918779,1.2367362157195456e-05,0.9991699823341316,0.0002102134130619283,-0.3124739518140076,0.05969074658554569,3.0,0.0,1.0,0.0,0.0344614786322531,0.014103981622308671,0.03453898394856627,0.014128390442684614,0.0002354528205321486,8.415111315143698e-05,47.125,0.8345229603962802,85.0,0.0,28.0,0.7559289460184544
raw,86,8,0.027059906851403737,0.0037849065599472207,0.028343340679476955,0.003490829230936042,0.9950674496682326,0.004662465561602726,0.007508310157739321,0.0008066609933296951,0.9999999999999998,5.93439168722175e-17,0.007508310157731814,0.0008066609933288884,0.028494315422030403,0.0036091096114077787,0.999943055914362,1.2325772234881186e-05,0.9991766765254662,0.00020844410603547962,-0.29989892585707445,0.0622713891117676,3.0,0.0,1.0,0.0,0.0344614786322531,0.014103981622308671,0.03453399364142967,0.01413000627219459,0.0002211065955763578,7.1855246866468e-05,47.125,0.8345229603962802,86.0,0.0,28.0,0.7559289460184544
raw,87,8,0.027059906851403737,0.0037849065599472207,0.02830973177154309,0.0035142941734465625,0.9950674496682326,0.004662465561602726,0.007308426546676329,0.0007721417465912726,0.9999999999999998,5.93439168722175e-17,0.007308426546669022,0.0007721417465905002,0.0284606165860473,0.0036331230190319707,0.9999460652238947,1.147837355615196e-05,0.9991784436685295,0.00020992223932023464,-0.29676281188617976,0.06084529094460399,3.0,0.0,1.0,0.0,0.0344614786322531,0.014103981622308671,0.03452501866485195,0.014126255267151321,0.00021159938048788868,6.668268554728559e-05,47.125,0.8345229603962802,87.0,0.0,28.0,0.7559289460184544
raw,88,8,0.027059906851403737,0.0037849065599472207,0.028303650860788464,0.003535769215397566,0.9950674496682326,0.004662465561602726,0.006936843044588666,0.0008068508848347542,0.9999999999999998,5.93439168722175e-17,0.0069368430445817305,0.0008068508848339472,0.02845465947394057,0.003655145470952503,0.9999513105762683,1.1353529990552028e-05,0.99917864227686,0.00021086408361137255,-0.29804619486225914,0.05698893408445143,3.0,0.0,1.0,0.0,0.0344614786322531,0.014103981622308671,0.034512102451872605,0.014109133843567571,0.00018435090166169166,6.523852189990048e-05,47.125,0.8345229603962802,88.0,0.0,28.0,0.7559289460184544
