checkpoint,episode,d_x,d_model,n_layers,n_heads,n_ctx,n_tgt,sigma2,eps,rank_Q,k_remove,control,state_idx,state_label,agg_leverage_task,agg_leverage_iso,pred_drift,base_pointwise_F_T,surg_pointwise_F_T,krr_err_inflation,mse_model,mse_krr,mse_ratio,base_E_task_F_T,base_E_task_F_TQ,base_E_task_TQ_T,surg_E_task_F_T,surg_E_task_F_TQ,surg_E_task_damage,delta_E_task_F_T,base_E_iso_F_T,base_E_iso_F_TQ,base_E_iso_TQ_T,surg_E_iso_F_T,surg_E_iso_F_TQ,surg_E_iso_damage,delta_E_iso_F_T
/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/dx40_scale_aware_gated_s122/minimal_scale_canonical_single_dx40_tau16_am2p0_2p0_inv_rank_bs16_ga1_150000_s122.best.pt,0,40,128,8,4,47,40,0.1,0.001,40,1,high_task,0,embedding,0.6733486324689231,0.5851411358605462,0.921479220882341,0.2929576758054575,0.9877123112096202,3.3715187987275126,0.11012447894019935,0.09076000883354989,1.2133590592984969,0.17324516074467017,0.17737184671113568,0.04339747385075356,0.37325581196776686,0.3748582513233335,0.3912405968172312,0.2000106512230967,0.3258829206572719,0.341324532828124,0.1044636182941051,0.4233598995231349,0.43524242284696185,0.477142362293497,0.09747697886586298
/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/dx40_scale_aware_gated_s122/minimal_scale_canonical_single_dx40_tau16_am2p0_2p0_inv_rank_bs16_ga1_150000_s122.best.pt,0,40,128,8,4,47,40,0.1,0.001,40,1,high_task,1,after_layer_1,0.6733486324689231,0.5851411358605462,0.8997475273510811,0.2929576758054575,0.9670668243078601,3.3010462062446653,0.11012447894019935,0.09076000883354989,1.2133590592984969,0.17324516074467017,0.17737184671113568,0.04339747385075356,0.4239330082517234,0.4243037964423323,0.4163743609016361,0.25068784750705325,0.3258829206572719,0.341324532828124,0.1044636182941051,0.4551044355244097,0.4642641160817834,0.5173157486955489,0.1292215148671378
/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/dx40_scale_aware_gated_s122/minimal_scale_canonical_single_dx40_tau16_am2p0_2p0_inv_rank_bs16_ga1_150000_s122.best.pt,0,40,128,8,4,47,40,0.1,0.001,40,1,high_task,2,after_layer_2,0.6733486324689231,0.5851411358605462,0.7927301389327035,0.2929576758054575,0.920302079712347,3.1414165107026792,0.11012447894019935,0.09076000883354989,1.2133590592984969,0.17324516074467017,0.17737184671113568,0.04339747385075356,0.6087039176537117,0.6078225308535841,0.5983290624858246,0.4354587569090415,0.3258829206572719,0.341324532828124,0.1044636182941051,0.6281927226229554,0.629888092062801,0.7004099829507423,0.3023098019656835
/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/dx40_scale_aware_gated_s122/minimal_scale_canonical_single_dx40_tau16_am2p0_2p0_inv_rank_bs16_ga1_150000_s122.best.pt,0,40,128,8,4,47,40,0.1,0.001,40,1,high_task,3,after_layer_3,0.6733486324689231,0.5851411358605462,0.7832599582124364,0.2929576758054575,0.8113838386446687,2.769628194290697,0.11012447894019935,0.09076000883354989,1.2133590592984969,0.17324516074467017,0.17737184671113568,0.04339747385075356,0.5674780071526352,0.566845936664505,0.5850201160269548,0.394232846407965,0.3258829206572719,0.341324532828124,0.1044636182941051,0.5967355695712144,0.596271978562881,0.6807728702385895,0.2708526489139425
/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/dx40_scale_aware_gated_s122/minimal_scale_canonical_single_dx40_tau16_am2p0_2p0_inv_rank_bs16_ga1_150000_s122.best.pt,0,40,128,8,4,47,40,0.1,0.001,40,1,high_task,4,after_layer_4,0.6733486324689231,0.5851411358605462,0.6834906595773376,0.2929576758054575,0.6692324542548619,2.2843997939800516,0.11012447894019935,0.09076000883354989,1.2133590592984969,0.17324516074467017,0.17737184671113568,0.04339747385075356,0.45698444646086006,0.45690932172730137,0.4823878813708429,0.2837392857161899,0.3258829206572719,0.341324532828124,0.1044636182941051,0.5965420169735476,0.5939842190850082,0.665389361924036,0.27065909631627566
/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/dx40_scale_aware_gated_s122/minimal_scale_canonical_single_dx40_tau16_am2p0_2p0_inv_rank_bs16_ga1_150000_s122.best.pt,0,40,128,8,4,47,40,0.1,0.001,40,1,high_task,5,after_layer_5,0.6733486324689231,0.5851411358605462,0.565903101944176,0.2929576758054575,0.5192708182453916,1.7725113937284933,0.11012447894019935,0.09076000883354989,1.2133590592984969,0.17324516074467017,0.17737184671113568,0.04339747385075356,0.24882785627910894,0.251245117578829,0.2620350903651439,0.07558269553443878,0.3258829206572719,0.341324532828124,0.1044636182941051,0.32555353366545614,0.3403311909096589,0.320474316234158,-0.00032938699181578324
/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/dx40_scale_aware_gated_s122/minimal_scale_canonical_single_dx40_tau16_am2p0_2p0_inv_rank_bs16_ga1_150000_s122.best.pt,0,40,128,8,4,47,40,0.1,0.001,40,1,high_task,6,after_layer_6,0.6733486324689231,0.5851411358605462,0.5119068549945845,0.2929576758054575,0.48235360468386906,1.6464958747289573,0.11012447894019935,0.09076000883354989,1.2133590592984969,0.17324516074467017,0.17737184671113568,0.04339747385075356,0.24550409226597245,0.2481679196218498,0.1822471436004065,0.07225893152130228,0.3258829206572719,0.341324532828124,0.1044636182941051,0.39997839400668705,0.4151453805346269,0.26594297154634045,0.07409547334941513
/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/dx40_scale_aware_gated_s122/minimal_scale_canonical_single_dx40_tau16_am2p0_2p0_inv_rank_bs16_ga1_150000_s122.best.pt,0,40,128,8,4,47,40,0.1,0.001,40,1,high_task,7,after_layer_7,0.6733486324689231,0.5851411358605462,0.1820990382411703,0.2929576758054575,0.310431028862696,1.059644632997573,0.11012447894019935,0.09076000883354989,1.2133590592984969,0.17324516074467017,0.17737184671113568,0.04339747385075356,0.21249968541701367,0.21540162352834857,0.1116074468431932,0.0392545246723435,0.3258829206572719,0.341324532828124,0.1044636182941051,0.341921003577164,0.35828021538250215,0.13289757410602893,0.01603808291989206
/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/dx40_scale_aware_gated_s122/minimal_scale_canonical_single_dx40_tau16_am2p0_2p0_inv_rank_bs16_ga1_150000_s122.best.pt,0,40,128,8,4,47,40,0.1,0.001,40,1,high_task,8,final,0.6733486324689231,0.5851411358605462,0.0,0.2929576758054575,0.2929576758054575,1.0,0.11012447894019935,0.09076000883354989,1.2133590592984969,0.17324516074467017,0.17737184671113568,0.04339747385075356,0.17324516074467017,0.17737184671113568,0.0,0.0,0.3258829206572719,0.341324532828124,0.1044636182941051,0.3258829206572719,0.341324532828124,0.0,0.0
/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/dx40_scale_aware_gated_s122/minimal_scale_canonical_single_dx40_tau16_am2p0_2p0_inv_rank_bs16_ga1_150000_s122.best.pt,0,40,128,8,4,47,40,0.1,0.001,40,1,low_task,0,embedding,0.027508878179415563,0.06455019030465467,0.005971245462421412,0.2929576758054575,0.29378551985619056,1.0028258145087237,0.11012447894019935,0.09076000883354989,1.2133590592984969,0.17324516074467017,0.17737184671113568,0.04339747385075356,0.1770640539789305,0.18089807135788488,0.03775477953849231,0.0038188932342603232,0.3258829206572719,0.341324532828124,0.1044636182941051,0.3302040231098704,0.34463367574539266,0.08682454620513692,0.00432110245259848
