exp,checkpoint,checkpoint_file,sweep,sweep_val,d_x,d_model,n_layers,n_heads,episode,probe_kind,gamma,min_explainable_frac,tau_sv,n_build,n_val,n_eval,B_nat,dim_R_nat,dim_over_nctx,dim_over_rT,r_eff_T_task,mean_s,sum_candidate_rank,mean_candidate_rank,E_F_T,E_TQ_T,E_F_TQ,X_use,X_sub,max_val_closure,mean_val_closure,max_build_closure,mean_build_closure,max_val_refinement,mean_val_refinement,max_build_refinement,mean_build_refinement,s_list,candidate_ranks,mse_model,mse_krr,mse_ratio,E_pointwise_F_T
2b,dx5,model_dx5.pt,dx,5,5,128,8,4,0,task,0.95,0.001,0.001,3,4,4,450,5,0.10638297872340426,1.0,5,14.333333333333334,279,31.0,0.0072074142838610255,1.5474351352885873e-13,0.007207414283807656,0.9999480350047021,1.0,0.4042366262472782,0.061651055772449594,0.025935221618288883,0.014086892703505783,0.9999931806549662,0.8887112114529989,0.9999986885530955,0.8887509422300913,"[3, 2, 8, 27, 1, 9, 17, 35, 27]","[3, 33, 39, 29, 7, 42, 42, 42, 42]",0.014064268232462276,0.011782977809225345,1.1936089891852992,0.0044813368933682395
