exp,checkpoint,checkpoint_file,sweep,sweep_val,d_x,d_model,n_layers,n_heads,episode,probe_kind,selection_mode,gamma,min_explainable_frac,n_causal,causal_damage_tau,causal_max_keep,tau_sv,n_build,n_val,n_eval,B_nat,dim_R_nat,dim_over_nctx,dim_over_rT,r_eff_T_task,mean_s,mean_hidden_s,sum_candidate_rank,mean_candidate_rank,max_causal_damage,mean_causal_damage,sum_kept_causal_damage,E_F_T,E_TQ_T,E_F_TQ,X_use,X_sub,max_val_closure,mean_val_closure,max_build_closure,mean_build_closure,max_val_refinement,mean_val_refinement,max_build_refinement,mean_build_refinement,s_list,candidate_ranks,mse_model,mse_krr,mse_ratio,E_pointwise_F_T
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,2,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,80,8,0.1702127659574468,1.0,8,1.0,12.444444444444445,140,15.555555555555555,41.975835844634496,0.6165554399195154,66.54695796485576,0.010856654190545495,5.422065362194165e-13,0.01085665419052533,0.9998821179251285,1.0,0.03766195245274524,0.019717394147010205,0.037575972957479574,0.019555629799625683,0.9999929469650407,0.8886311003862583,0.9999946608813389,0.8886342541008424,"[8, 1, 0, 0, 0, 0, 0, 0, 0]","[12, 16, 16, 16, 16, 16, 16, 16, 16]",0.008216035884746065,0.008721588182026273,0.9420343764542716,0.012494153307158725
2b,dx8,model_dx8.pt,dx,8,8,128,8,4,3,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,87,8,0.1702127659574468,1.0,8,1.2222222222222223,9.88888888888889,136,15.11111111111111,220.58825240453496,7.911713123757535,570.1432969945384,0.010549642907772876,2.6605547349300988e-12,0.010549642907807182,0.9998889398961923,1.0,0.03828682023475796,0.021198038387365628,0.04060757493832946,0.022261420587101073,0.9999955737218477,0.8885760006221924,0.9999959477185849,0.888537812536705,"[8, 1, 0, 0, 0, 1, 1, 0, 0]","[8, 16, 16, 16, 16, 16, 16, 16, 16]",0.05421276855263582,0.056986206862753935,0.951331410479773,0.014012226584939847
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,0,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,102,10,0.2127659574468085,1.0,10,1.3333333333333333,13.777777777777779,138,15.333333333333334,65.71271503756327,1.39239638844419,125.19352100594762,0.016957373816892066,1.3717682096055452e-11,0.016957373817834846,0.9997186220030689,1.0,0.021082839877584095,0.011016671280230811,0.021840646665066445,0.011045022499272108,0.9999972154921738,0.8888079284299567,0.9999975924884262,0.8888035756131554,"[10, 1, 0, 0, 0, 1, 0, 0, 0]","[10, 16, 16, 16, 16, 16, 16, 16, 16]",0.06914823698658967,0.10824657244016317,0.6388030163709213,0.011452534714574069
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,1,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,105,10,0.2127659574468085,1.0,10,1.4444444444444444,13.88888888888889,138,15.333333333333334,232.56231279597827,3.1153255640852815,280.40320683302366,0.012388005765876432,1.7177198620032473e-12,0.012388005765713585,0.9998464801559034,1.0,0.024504132097863295,0.012387861051412785,0.024216859879723263,0.012287521010325625,0.9999958015525073,0.8887856972552237,0.9999966865633504,0.8887854124550754,"[10, 1, 0, 0, 0, 1, 1, 0, 0]","[10, 16, 16, 16, 16, 16, 16, 16, 16]",0.028524527611234377,0.01088801161897238,2.61981054112124,0.013964527646195478
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,2,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,105,10,0.2127659574468085,1.0,10,1.4444444444444444,13.222222222222221,138,15.333333333333334,55.88324592706453,0.7516091909543936,67.69834121408914,0.010355350244165683,6.44381118992745e-12,0.010355350244048782,0.9998924051524019,1.0,0.014278720567895198,0.008438103623819356,0.014461095449213352,0.008231508887770361,0.9999981814901122,0.8888450431917605,0.9999976368917612,0.8888443565300634,"[10, 1, 0, 0, 0, 1, 1, 0, 0]","[10, 16, 16, 16, 16, 16, 16, 16, 16]",0.010877037421962221,0.019345981603745087,0.5622375563438246,0.011180588823236476
2b,dx10,model_dx10.pt,dx,10,10,128,8,4,3,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,102,10,0.2127659574468085,1.0,10,1.3333333333333333,13.666666666666666,138,15.333333333333334,25.78544346615049,0.5776414533615943,51.95934756533095,0.014591441552305122,3.452178307546094e-12,0.014591441552318798,0.9997854062749855,1.0,0.018874651918963037,0.010115796393929082,0.021252593471093265,0.011015532522720202,0.9999972135682693,0.888821218763876,0.9999970507650758,0.8888049965558941,"[10, 1, 0, 0, 0, 1, 0, 0, 0]","[10, 16, 16, 16, 16, 16, 16, 16, 16]",0.027345937759282193,0.017090297430100855,1.600085538073682,0.0049761943637391046
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,0,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,141,14,0.2978723404255319,0.9333333333333333,15,1.8888888888888888,12.222222222222221,143,15.88888888888889,3.6003612358572483,0.059871626174526765,7.9353388016337085,0.011709547785902705,0.266945365621546,0.26506530142607626,0.9298311495081976,0.9287401717733217,0.14401635639136764,0.03623815178958929,0.10252256712997236,0.021042946698486196,0.9999981987280365,0.8887950713250747,0.9999986699457785,0.8888045809122863,"[14, 1, 0, 0, 0, 1, 1, 0, 0]","[15, 16, 16, 16, 16, 16, 16, 16, 16]",0.06962566758722934,0.05798202853385872,1.2008146204572903,0.010681149483050698
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,1,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,149,14,0.2978723404255319,0.9333333333333333,15,2.0,12.444444444444445,143,15.88888888888889,1.230629737303373,0.05075475861864866,6.3731373040951755,0.016498615704745645,0.14442184257607069,0.1434342996519759,0.9795527588608111,0.9791423313869744,0.10201285074417815,0.028745791108166316,0.09828381046429098,0.018051439983459865,0.9999990060231541,0.8888440319139096,0.9999992109689184,0.8888493553345066,"[14, 2, 0, 0, 0, 1, 1, 0, 0]","[15, 16, 16, 16, 16, 16, 16, 16, 16]",0.025237288846464034,0.018874245257634377,1.337128372656697,0.01237583278122718
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,2,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,150,15,0.3191489361702128,1.0,15,2.0,13.333333333333334,143,15.88888888888889,46.525413829636285,0.36190394771746837,51.37731273550646,0.02774780651132082,1.4370509265968028e-10,0.02774780651777588,0.9992141862622188,1.0,0.014142230073124864,0.008389360762925286,0.014572742239160497,0.00859424243334715,0.999999009105142,0.8888442633723324,0.9999988547181939,0.8888405689730132,"[15, 1, 0, 0, 0, 1, 1, 0, 0]","[15, 16, 16, 16, 16, 16, 16, 16, 16]",0.053841920146550565,0.023455004424836612,2.295540822390002,0.015433234955556947
2b,dx15,model_dx15.pt,dx,15,15,128,8,4,3,task,causal,0.95,0.001,8,0.05,0,0.001,16,16,16,155,15,0.3191489361702128,1.0,15,2.111111111111111,13.88888888888889,143,15.88888888888889,1.2101155861438462,0.03280432840795866,4.21557225601012,0.013429232368647194,1.3266615062333183e-10,0.01342923236930526,0.9998198460921656,1.0,0.01956306916886999,0.011542145458584506,0.020541778011080043,0.011696147397749178,0.9999989099915084,0.8888005384155364,0.999999090690282,0.888793615543236,"[15, 1, 0, 0, 1, 1, 1, 0, 0]","[15, 16, 16, 16, 16, 16, 16, 16, 16]",0.01437417966211374,0.016640947760351285,0.8637837140719625,0.014843470782083468
