checkpoint,ell,n,candidate_rank_mean,candidate_rank_std,causal_damage_tau_mean,causal_damage_tau_std,causal_max_damage_mean,causal_max_damage_std,causal_max_keep_mean,causal_max_keep_std,causal_mean_damage_mean,causal_mean_damage_std,causal_min_kept_damage_mean,causal_min_kept_damage_std,causal_sum_kept_damage_mean,causal_sum_kept_damage_std,d_x_mean,d_x_std,ell_mean,ell_std,entropy_rank_mean,entropy_rank_std,gamma_mean,gamma_std,hidden_s_mean,hidden_s_std,min_explainable_frac_mean,min_explainable_frac_std,n_causal_mean,n_causal_std,n_heads_mean,n_heads_std,n_layers_mean,n_layers_std,participation_rank_mean,participation_rank_std,s_mean,s_std,val_capture_mean,val_capture_std,val_explainable_frac_mean,val_explainable_frac_std,val_full_resid_ratio_mean,val_full_resid_ratio_std,val_resid_ratio_mean,val_resid_ratio_std,val_total_norm_mean,val_total_norm_std
dx10,0.0,4,10.0,0.0,0.05,0.0,94.98592930668914,93.27720238745704,0.0,0.0,13.093990930142722,10.426377052007599,0.26652539197318376,0.11243328964517472,130.9399093014272,104.26377052007598,10.0,0.0,0.0,0.0,5.723617324709156,1.0784627920072218,0.95,0.0,8.25,0.5,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,4.604210357783295,1.0159553932731265,10.0,0.0,0.9654918834223414,0.015411190676480032,0.9999971455260724,1.7990206741469165e-06,0.0016049945162685691,0.0006093346430080843,0.18092675849969062,0.04866745376781476,3704.7999280985364,1557.4906734817523
dx10,1.0,4,16.0,0.0,0.05,0.0,0.17803941747847307,0.013908836030528865,0.0,0.0,0.015378801410840135,0.000746872958060819,0.17803941747847307,0.013908836030528865,0.17803941747847307,0.013908836030528865,10.0,0.0,1.0,0.0,7.849375727371566,1.6552177293543788,0.95,0.0,14.0,1.4142135623730951,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,3.7882949253159506,1.2107218500135364,1.0,0.0,0.9690580736416132,0.02063978997011869,0.8105533551291456,0.032076763032400056,0.4340753538297458,0.036972639765372024,0.46309654642694986,0.023915931053921438,7.256040337146633,1.1672371591593311
dx10,2.0,4,16.0,0.0,0.05,0.0,0.010480388112419223,0.010175653864323106,0.0,0.0,0.003089757148473704,0.0008763659062072082,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,13.07981899421544,1.3861098181317886,0.95,0.0,14.75,0.5,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,9.217545410194921,1.5950214804951106,0.0,0.0,0.9698978183843576,0.012074627079383345,0.8689737002676757,0.0024902256069729055,0.3619633073747515,0.003437799023121033,0.39627410584028677,0.013999471905327273,4.143353358953687,0.7714526883565946
dx10,3.0,4,16.0,0.0,0.05,0.0,0.00805773676052092,0.006099400445443943,0.0,0.0,0.0021621488037745573,0.0007658622221205047,0.0,0.0,0.0,0.0,10.0,0.0,3.0,0.0,14.516803500177785,1.5469549109235017,0.95,0.0,14.5,0.5773502691896257,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,10.287785485669126,1.6908778409640273,0.0,0.0,0.9625217233157045,0.01368844189170435,0.8486824054187019,0.016658851534217266,0.38857050752450734,0.02099381697496275,0.4270644310490937,0.02899072483492195,4.278698822392416,0.9978134493116703
dx10,4.0,4,16.0,0.0,0.05,0.0,0.014284033629960035,0.020770868732573607,0.0,0.0,0.00216603080573127,0.0014503542827172377,0.0,0.0,0.0,0.0,10.0,0.0,4.0,0.0,18.651659017011625,3.179410963480646,0.95,0.0,14.75,0.5,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,12.705432686273232,3.8033601775842256,0.0,0.0,0.9690495999178177,0.005036089962434047,0.739614196428135,0.04481992993374946,0.5089104795935108,0.0431420495838116,0.5312093660930493,0.0391317256594793,4.7313707473456175,0.9321175273717145
dx10,5.0,4,16.0,0.0,0.05,0.0,0.16691368151170186,0.03315642747973581,0.0,0.0,0.011362419642850244,0.0021352163397516015,0.16691368151170186,0.03315642747973581,0.16691368151170186,0.03315642747973581,10.0,0.0,5.0,0.0,7.407045050355576,0.6897045160533382,0.95,0.0,12.75,0.5,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,3.0374674623445874,0.2156640752946949,1.0,0.0,0.9583199759788394,0.006269507788896472,0.8512941315446052,0.02296520810798062,0.38478371250280896,0.029379426995222852,0.4286208926980782,0.025285108464900705,6.626932839837685,1.3133950815180198
dx10,6.0,4,16.0,0.0,0.05,0.0,0.048681088523806114,0.01062596145321687,0.0,0.0,0.003847828560855946,0.0006705112500295477,0.028741754180452782,0.03326676368912082,0.028741754180452782,0.03326676368912082,10.0,0.0,6.0,0.0,11.273218950203063,0.7795404432893269,0.95,0.0,14.5,0.5773502691896257,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,4.895380817247965,0.3869181206422219,0.5,0.5773502691896257,0.9590407709716451,0.002344292132813664,0.7556682321722381,0.040208638835925715,0.49305143215892594,0.040530697399522815,0.5237310093034754,0.03651254638872113,6.478821199546919,1.0350911042025177
dx10,7.0,4,16.0,0.0,0.05,0.0,0.008572733455114275,0.004510024866839679,0.0,0.0,0.0011904263870365925,0.00033471418105580593,0.0,0.0,0.0,0.0,10.0,0.0,7.0,0.0,15.775901291188372,0.46338842596371305,0.95,0.0,15.25,0.5,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,8.83153685799026,0.8274274878010248,0.0,0.0,0.9769172533161162,0.017217095049502733,0.6510636327089783,0.05216878807304538,0.5894983663144371,0.043635511587225395,0.6027926011521736,0.03738235872467474,6.802752356064741,0.8127946384619785
dx10,8.0,4,16.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,8.0,0.0,12.291284765762612,1.149940408412251,0.95,0.0,14.0,0.816496580927726,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,6.211976540511861,0.8776488153587231,0.0,0.0,0.9602601509867588,0.012703543070837429,0.7400101110290764,0.06436481928739221,0.5066789081264512,0.06599366667290059,0.5350797573473478,0.06217054261811734,10.269299847558106,2.2284113960900456
dx15,0.0,4,15.0,0.0,0.05,0.0,0.7298636154564436,0.4045427652501662,0.0,0.0,0.28845484028747104,0.0894266660621511,0.09656868514526214,0.04345415994421058,4.3098751786272995,1.3288648187311294,15.0,0.0,0.0,0.0,6.275771635308882,0.5482367356871797,0.95,0.0,13.25,0.5,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,4.606626986904396,0.6322456194515298,14.5,0.5773502691896257,0.9766583597698859,0.004157017776183627,0.9999956604550998,3.963562391852444e-06,0.001932854198896791,0.000897120984859143,0.1523376584339565,0.013619603013735214,4570.939795882724,1253.4986131110616
dx15,1.0,4,16.0,0.0,0.05,0.0,0.1397926946889004,0.07465047428218247,0.0,0.0,0.02040605965945564,0.005398254811999096,0.1280244954217507,0.08431628644782384,0.15514505270759915,0.07234386147232766,15.0,0.0,1.0,0.0,5.064652766004211,4.790101477414965,0.95,0.0,8.0,8.082903768654761,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,3.113599697310948,2.6566408283994374,1.25,0.5,0.9826199505541862,0.02028916729580787,0.8663714615306716,0.16020459956963326,0.2621024840350247,0.29423533966761417,0.28365424734878664,0.2961835328859923,174.14676604107086,193.27096194113628
dx15,2.0,4,16.0,0.0,0.05,0.0,0.020962349611334898,0.009813599073544628,0.0,0.0,0.004666766212506179,0.0007563185452036325,0.0,0.0,0.0,0.0,15.0,0.0,2.0,0.0,9.884836269030224,1.3750760285272983,0.95,0.0,14.25,0.9574271077563381,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,7.060893082669895,1.4549128167813747,0.0,0.0,0.9679372885439359,0.007898963828138036,0.989733571372695,0.012630149653282574,0.07102817964715563,0.08343801150750735,0.20280452927361636,0.033959650441183514,3.7845824800711108,0.3443868644151911
dx15,3.0,4,16.0,0.0,0.05,0.0,0.016183150946291174,0.00769840871261306,0.0,0.0,0.0035747736393254717,0.0007592379824396956,0.0,0.0,0.0,0.0,15.0,0.0,3.0,0.0,11.160144822990365,4.042471098164876,0.95,0.0,14.25,0.5,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,7.512340701619491,3.469315936756783,0.0,0.0,0.966076440649011,0.010040228155088891,0.9224404636202768,0.0568011119868035,0.26219880084003716,0.10839019154709255,0.3206197276869429,0.08915369407865001,4.214392098967716,0.5327930164886918
dx15,4.0,4,16.0,0.0,0.05,0.0,0.0424457154892465,0.0555318852290996,0.0,0.0,0.0045038968423525,0.0029627782325956577,0.031218141166146116,0.06243628233229223,0.031218141166146116,0.06243628233229223,15.0,0.0,4.0,0.0,13.019872981073256,4.981767068954455,0.95,0.0,14.0,0.816496580927726,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,7.846108979438536,3.7743392425805884,0.25,0.5,0.9615701879993995,0.006084791294048337,0.8322906347281209,0.04174362993665459,0.40696111466690926,0.052814346799673936,0.4444558121031703,0.05145048180938802,5.172225982137519,0.6193301787953369
dx15,5.0,4,16.0,0.0,0.05,0.0,12.030125902070548,23.001861532059927,0.0,0.0,0.7533382236444648,1.43781960228443,12.030125902070548,23.001861532059927,12.030125902070548,23.001861532059927,15.0,0.0,5.0,0.0,6.2415523481302415,0.9473319186470851,0.95,0.0,12.25,0.9574271077563381,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,2.658066415107843,0.3545074090112239,1.0,0.0,0.9572098758031199,0.0021325148044778,0.8834882180540928,0.020462176827085926,0.3403240942258484,0.03035990415547253,0.39234582592075834,0.023269617923982078,8.069123183212838,0.965143039498614
dx15,6.0,4,16.0,0.0,0.05,0.0,0.9489759997397724,1.7676160915173122,0.0,0.0,0.060650270506311686,0.1103971755609999,0.9489759997397724,1.7676160915173122,0.9489759997397724,1.7676160915173122,15.0,0.0,6.0,0.0,7.435641179180307,1.251406363906428,0.95,0.0,12.75,0.5,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,3.119779024278051,0.5364166544510346,1.0,0.0,0.9569944279660525,0.005362738291835387,0.8515832912804633,0.023654050558029202,0.3843058851731105,0.031106169609560915,0.4293924875672178,0.02895044684437727,8.36844329004621,0.9188241647395303
