exp,checkpoint,checkpoint_file,episode,d_x,n_layers,n_heads,gamma,min_explainable_frac,ell,s,candidate_rank,participation_rank,entropy_rank,val_total_norm,val_explainable_frac,val_capture,val_resid_ratio,val_full_resid_ratio,top_singular_values_json
2a,L8,model_L8.pt,1,5,8,4,0.95,0.001,1.0,23.0,42.0,2.081263586295246,3.5663264716594822,9.979420264429361,0.99999999999999,0.9522832176367958,0.21844171388082959,1.1127497345633184e-11,"[4.36246258614518, 1.7995375057625589, 1.5397085072042767, 0.969623914867972, 0.7434036506536958, 0.6684678051787449, 0.5511683447114247, 0.4983736753588158]"
2a,L8,model_L8.pt,1,5,8,4,0.95,0.001,2.0,13.0,14.0,4.634607034181598,6.534731125219901,1.5905850497233092,0.9999999999996046,0.9507496609305497,0.22192417414300544,4.6435347751117406e-11,"[0.17336435850102427, 0.15448090809718193, 0.10656772551536561, 0.0795500343145534, 0.07031593529262603, 0.05077092931917578, 0.04941245688146173, 0.041879329557100914]"
2a,L8,model_L8.pt,1,5,8,4,0.95,0.001,3.0,3.0,3.0,1.6211593793940562,1.822835761302951,0.6976141309996713,0.9999999999979452,0.9999999999979452,6.331065794952166e-11,6.331065794952166e-11,"[0.21670765924676236, 0.1248254152145304, 0.021421207186123958, 1.0357545722064462e-11, 6.611713575987155e-12, 4.744339018562574e-12, 3.0045575589200056e-12, 1.9985063351850054e-12]"
2a,L8,model_L8.pt,1,5,8,4,0.95,0.001,4.0,3.0,3.0,2.639943429609135,2.7941027351495493,0.8032457888171586,0.9999999999984501,0.9999999999984501,3.0463143020276784e-11,3.0463143020276784e-11,"[0.46031919348493966, 0.38445639593906455, 0.2819309815460678, 8.681473610752159e-12, 6.436568354426538e-12, 4.060197048107337e-12, 2.871219395702175e-12, 1.6917570404142504e-12]"
2a,L8,model_L8.pt,1,5,8,4,0.95,0.001,5.0,1.0,42.0,1.233477198700633,1.7758897067600319,20.426615915036805,0.9999999999999976,0.9520015352257594,0.21908551931663164,1.103920777365414e-12,"[9.448027402564616, 1.5330139191109742, 1.3842423080526192, 0.9155756088728647, 0.8498720585232987, 0.8315977974393471, 0.7908788737109653, 0.7115967777416685]"
2a,L8,model_L8.pt,1,5,8,4,0.95,0.001,6.0,3.0,42.0,1.3249796281133022,2.061858547432661,18.493652041523163,0.999999999999997,0.9557233568333814,0.210420158650771,1.0864819509995199e-12,"[8.44321091831607, 1.5265090359778517, 1.387139132570378, 0.9921665520851588, 0.9171776386707965, 0.8966186889455305, 0.8669581768216754, 0.7976657261911166]"
2a,L8,model_L8.pt,1,5,8,4,0.95,0.001,7.0,18.0,42.0,1.6487743614296937,3.007441312483583,16.54187163870409,0.9999999999999962,0.9520426485837333,0.21899166974171164,1.23805641892038e-12,"[7.354437713014678, 1.5832795239310482, 1.474829817833718, 1.3428778721392378, 1.2605054593498064, 1.1953684979032044, 1.1189542238697343, 1.0941232158067242]"
2a,L8,model_L8.pt,1,5,8,4,0.95,0.001,8.0,18.0,42.0,1.6614337355611084,3.0416084628377513,16.281301735303003,0.9999999999999961,0.9500141882734107,0.2235750695551395,1.1073981261157134e-12,"[7.306552475236582, 1.5850779712065226, 1.4808953701428869, 1.3447537334789799, 1.261842313680241, 1.1969519695777013, 1.125279220385181, 1.103089362726434]"
2a,L8,model_L8.pt,2,5,8,4,0.95,0.001,0.0,5.0,5.0,2.833026316763591,3.44072169891417,3876.2062748050444,0.999998833150389,1.0,0.0010802081332272153,0.0010802081332272153,"[2387.2525878568185, 1743.600208455044, 1132.0994205431718, 976.5269988067968, 481.44751174640135, 0.9516445579372901, 0.7659918128148264, 0.5255537726582079]"
2a,L8,model_L8.pt,2,5,8,4,0.95,0.001,1.0,34.0,42.0,5.537169047678449,8.755063539932511,6.206017377160471,0.999999999999974,0.951455929677977,0.22032718924816574,1.7188764599263675e-11,"[2.4384398002997116, 1.973471509020901, 1.520180599811877, 1.119407954494058, 1.0960159862084968, 0.8108784275814036, 0.7445564875127767, 0.6741451583556067]"
2a,L8,model_L8.pt,2,5,8,4,0.95,0.001,2.0,3.0,3.0,2.239801479097636,2.533803166039683,0.6776264594590264,0.9999999999978222,0.9999999999978222,1.533715977817679e-10,1.533715977817679e-10,"[0.07856093236132908, 0.053242864293500385, 0.036870997300379266, 1.9378291891743443e-11, 1.420907359907598e-11, 1.1639111189530414e-11, 9.151631593897172e-12, 7.247846565422339e-12]"
2a,L8,model_L8.pt,2,5,8,4,0.95,0.001,3.0,3.0,3.0,2.0374016273325415,2.3859784518208396,0.5818552674385292,0.9999999999970464,0.9999999999970464,6.93269460481337e-11,6.93269460481337e-11,"[0.19423636508187334, 0.11651260665067763, 0.08203146714054248, 8.978838178758298e-12, 7.106069597781811e-12, 6.5273815216304455e-12, 4.0059132569759975e-12, 3.4259776943461904e-12]"
2a,L8,model_L8.pt,2,5,8,4,0.95,0.001,4.0,2.0,2.0,1.7258429154165416,1.8431407282669998,0.6770134205382781,0.9999999999978183,0.9999999999978183,3.182499099883926e-11,3.182499099883926e-11,"[0.33769549748103417, 0.22145134226717786, 9.312784059041166e-12, 5.892993508633349e-12, 5.4453419044726784e-12, 4.1935413224555346e-12, 3.322626806547262e-12, 2.772617114669576e-12]"
2a,L8,model_L8.pt,2,5,8,4,0.95,0.001,5.0,16.0,42.0,1.7434287626215788,3.31337390696615,10.622204880724986,0.9999999999999912,0.9510156888652563,0.22132399584033993,1.1688646884610262e-12,"[6.55248239787688, 1.8112829584422374, 1.5657804726295568, 1.1668714614816043, 1.060665056860731, 0.9194867239686187, 0.8597011827311835, 0.8221459015150517]"
2a,L8,model_L8.pt,2,5,8,4,0.95,0.001,6.0,20.0,42.0,1.8288231234788603,3.5700963180312875,10.484634804399295,0.9999999999999909,0.9506924347739114,0.22205306849057402,1.1202948463061182e-12,"[6.421533512023006, 1.7998117988550597, 1.589158125542681, 1.2018747165566455, 1.0930915147640095, 0.9756838442931405, 0.9162627700945195, 0.8648409816714195]"
2a,L8,model_L8.pt,2,5,8,4,0.95,0.001,7.0,32.0,42.0,2.5842484550122413,5.476617553501176,9.869400308980826,0.9999999999999898,0.9504241378972742,0.22265637673939556,1.3852647852115467e-12,"[5.584960093429338, 1.8019704439105642, 1.745828771748553, 1.512557887792873, 1.3131999495093096, 1.2208798899943076, 1.1338909300235562, 1.074199162007754]"
2a,L8,model_L8.pt,2,5,8,4,0.95,0.001,8.0,33.0,42.0,2.675462006207634,5.676115462288892,9.74544779856891,0.9999999999999896,0.9531625418008582,0.2164196345046616,1.549996864512722e-12,"[5.470127123057789, 1.8088522755081329, 1.75111930190161, 1.5135103005749055, 1.318111730156486, 1.2282655373212028, 1.1327708310703408, 1.0736633387629284]"
2a,L8,model_L8.pt,3,5,8,4,0.95,0.001,0.0,5.0,5.0,3.215365297632742,3.695382567410882,2424.4673328229574,0.9999968515848096,1.0,0.001774377409243411,0.001774377409243411,"[1181.83457468479, 987.4080832944334, 705.9779820391595, 546.0624178740787, 246.11091546413937, 0.7281130100472059, 0.6739959627398101, 0.5734982143629366]"
2a,L8,model_L8.pt,3,5,8,4,0.95,0.001,1.0,27.0,42.0,1.6599395811397237,2.86091210856731,8.213199607627173,0.9999999999999852,0.9514289442439297,0.2203884201950174,1.8074275178268315e-11,"[4.747810751861711, 1.3343491091657131, 1.187561595513372, 0.968961156386371, 0.8080730400925439, 0.6290255794236467, 0.5811058202801073, 0.5273636928576313]"
2a,L8,model_L8.pt,3,5,8,4,0.95,0.001,2.0,10.0,10.0,5.174597697303783,6.544415090920691,1.1932732652880704,0.9999999999992977,0.9999999999992977,1.3356720500358696e-10,1.3356720500358696e-10,"[0.07913707164876127, 0.0679541695912014, 0.05820133833274322, 0.04307493826276637, 0.033495264744877934, 0.03226842797688811, 0.028006075945794538, 0.021957417663621897]"
2a,L8,model_L8.pt,3,5,8,4,0.95,0.001,3.0,0.0,47.0,2.3312363434760898e-32,6.245461262376561,1.683959766969867e-11,0.0,0.0,0.0,0.0,"[8.527385281066676e-12, 5.862769981086744e-12, 4.146427018733063e-12, 2.531717713843201e-12, 1.6709901221928182e-12, 1.3304050609082694e-12, 1.210156537066962e-12, 1.0333239110094215e-12]"
2a,L8,model_L8.pt,3,5,8,4,0.95,0.001,4.0,5.0,5.0,3.2618380482422737,3.8923974232367984,0.8677643787062619,0.9999999999986721,0.9999999999986721,1.831016953353782e-11,1.831016953353782e-11,"[0.42612143811004005, 0.2969634946708585, 0.2606034876462175, 0.178675507903796, 0.14570700437669795, 7.447311243022416e-12, 4.159041552380517e-12, 2.3443170905875694e-12]"
2a,L8,model_L8.pt,3,5,8,4,0.95,0.001,5.0,1.0,42.0,1.0954322039206337,1.3486407606541757,18.13367302628373,0.9999999999999969,0.9512350525993748,0.22082786826082898,7.374852655575089e-13,"[12.989160412556759, 1.2526638596984263, 1.05499472833478, 0.9047652803256567, 0.8216759590032996, 0.8031077662660866, 0.7187745080917846, 0.6669529356425096]"
2a,L8,model_L8.pt,3,5,8,4,0.95,0.001,6.0,5.0,42.0,1.1336158658977475,1.476078562445327,16.208147834786075,0.9999999999999961,0.952744499891454,0.2173833022762837,7.48465679045922e-13,"[11.5950606564411, 1.2606449561159836, 1.0957009830377837, 0.954601797181003, 0.8700938515371693, 0.8376341489830744, 0.7912151829498768, 0.7262518053046799]"
2a,L8,model_L8.pt,3,5,8,4,0.95,0.001,7.0,20.0,42.0,1.2659104020339111,1.8940147327170092,14.758353903745885,0.9999999999999954,0.9518204702853884,0.21949835925265362,1.3386313975422147e-12,"[10.232527908887443, 1.4670738488297057, 1.2964432875551635, 1.207093827241836, 1.1460052170459132, 1.0368302877058881, 1.001155089067189, 0.9741804784357797]"
2a,L8,model_L8.pt,3,5,8,4,0.95,0.001,8.0,20.0,42.0,1.2745347616221234,1.9201278826140724,14.599171437560264,0.9999999999999953,0.9507647311467323,0.22189021802067588,1.2412364945287716e-12,"[10.12265571754077, 1.475274426451982, 1.3167498163210252, 1.2070617548815317, 1.145847335775676, 1.0431667195459668, 1.000239549176309, 0.9783764142791197]"
2a,L12,model_L12.pt,0,5,12,4,0.95,0.001,0.0,5.0,7.0,2.2332450931096886,2.826529524676897,2141.1846025125565,0.9999845815492443,0.9999992433945812,0.004021821043844055,0.003926633514312782,"[1374.8997925051822, 840.8788436279485, 550.9546386573535, 361.6251230733291, 157.30017361855104, 1.5576356902072528, 1.3816969386096642, 1.345083065823507]"
2a,L12,model_L12.pt,0,5,12,4,0.95,0.001,1.0,36.0,42.0,2.553051787406351,4.431809813755025,8.096742429086667,0.9999999999999848,0.9534081840513888,0.2158513746738622,1.951287676531452e-11,"[4.375428240465397, 2.220078026827073, 1.4765230993444045, 1.255991295400328, 0.9611939014001379, 0.9141292544130952, 0.8873941164731116, 0.6194412751669879]"
2a,L12,model_L12.pt,0,5,12,4,0.95,0.001,2.0,1.0,1.0,0.9999970616298678,1.0,0.6359501397089626,0.9999999999975274,0.9999999999975274,1.0135431711997046e-10,1.0135431711997046e-10,"[0.02415310980468509, 1.6212496260894828e-11, 8.961713282153642e-12, 5.460868378667988e-12, 3.795886394448589e-12, 2.8225489019339124e-12, 2.468985440469125e-12, 2.299937998135981e-12]"
2a,L12,model_L12.pt,0,5,12,4,0.95,0.001,3.0,1.0,1.0,0.9999990577183949,1.0,0.4923691254687196,0.9999999999958751,0.9999999999958751,2.6183505784378195e-10,2.6183505784378195e-10,"[0.03209628143352044, 1.1482724474533185e-11, 6.665496442103334e-12, 4.653746353193037e-12, 3.2226571187880754e-12, 2.497644602301591e-12, 2.306648126551918e-12, 1.8481564337719164e-12]"
2a,L12,model_L12.pt,0,5,12,4,0.95,0.001,4.0,4.0,4.0,2.802981756792559,3.132710715202418,0.9664937240336019,0.9999999999989295,0.9999999999989295,2.021873144708707e-11,2.021873144708707e-11,"[0.47448102082519134, 0.4226672076685432, 0.26923079300897607, 0.14576015948649382, 4.64358106370185e-12, 2.5578887794735852e-12, 1.668815132888732e-12, 1.4644913927233581e-12]"
2a,L12,model_L12.pt,0,5,12,4,0.95,0.001,5.0,0.0,47.0,6.440387189016228e-33,8.792857719779413,1.0931523215747036e-11,0.0,0.0,0.0,0.0,"[5.92816301119023e-12, 3.3303572818665717e-12, 3.2692382207834926e-12, 2.1679398135863406e-12, 1.707524187411304e-12, 1.2056344381654067e-12, 1.1064987568776072e-12, 1.051859186950113e-12]"
2a,L12,model_L12.pt,0,5,12,4,0.95,0.001,6.0,17.0,42.0,1.1432446500089073,1.4944180808511183,13.290493151233623,0.9999999999999943,0.9512781670232225,0.2207302266948772,5.24883009725326e-13,"[15.025669171017926, 2.0770692698088706, 1.4670749336392146, 1.2436952815169449, 1.186096166995756, 1.0695824626389934, 0.919009576820813, 0.8748686174310139]"
2a,L12,model_L12.pt,0,5,12,4,0.95,0.001,7.0,17.0,42.0,1.1342761289146202,1.468695175606914,13.990893564250431,0.9999999999999949,0.9501027120621023,0.2233770085257044,4.570021032808977e-13,"[15.939706293381207, 2.047588931161949, 1.4844308375704631, 1.3365380633049984, 1.2100416461799615, 1.138686156644146, 0.9622164261706952, 0.940086565206491]"
2a,L12,model_L12.pt,0,5,12,4,0.95,0.001,8.0,18.0,42.0,1.1196157835975562,1.4234613408510817,15.02179477084368,0.9999999999999956,0.9527036209668514,0.21747730693831982,4.51993753551644e-13,"[17.520815269190514, 2.0084846893874664, 1.5267662301269764, 1.4591109670237177, 1.2779051700024433, 1.2077795994780007, 1.0340800226189106, 1.014180337212162]"
2a,L12,model_L12.pt,0,5,12,4,0.95,0.001,9.0,23.0,42.0,1.1567296266901663,1.5432520763884072,14.551049794333865,0.9999999999999953,0.951522379912734,0.2201763386180752,4.837138663560491e-13,"[16.42338503438884, 1.9905022231307279, 1.6610105204818963, 1.6383094946998968, 1.4316472082986584, 1.314374341159576, 1.1777446848574884, 1.0767491143822838]"
2a,L12,model_L12.pt,0,5,12,4,0.95,0.001,10.0,27.0,42.0,1.2066394338903839,1.7001252772252549,13.680102757463278,0.9999999999999947,0.9500556894556241,0.22348223764847763,4.3359026727086553e-13,"[15.095515382195714, 1.9987420078911569, 1.8040816731112548, 1.7222209212588737, 1.5400630118746859, 1.407531712919239, 1.2853507081524618, 1.1241955283696712]"
2a,L12,model_L12.pt,0,5,12,4,0.95,0.001,11.0,31.0,42.0,1.3014420389601011,1.993224801032672,12.685961380524514,0.9999999999999938,0.9527021845461732,0.21748060937430846,4.754327343359256e-13,"[12.873203996834283, 2.000593978300016, 1.8648637543120878, 1.7631783238130128, 1.57800941402961, 1.4466592306102488, 1.3344498729672991, 1.151315299981605]"
2a,L12,model_L12.pt,0,5,12,4,0.95,0.001,12.0,32.0,42.0,1.3228983686359623,2.0601352185899886,12.673406985058863,0.9999999999999938,0.9535412518174932,0.21554291494387057,6.268518305092614e-13,"[12.751846982314124, 2.018675901943618, 1.910506537888483, 1.8059722821770043, 1.634789530919163, 1.4754366298036576, 1.3654213287562265, 1.1836189724641717]"
2a,L12,model_L12.pt,1,5,12,4,0.95,0.001,0.0,4.0,5.0,2.7479586538446608,3.2043907072708215,8889.657011856854,0.9999991631266757,0.9532124590365282,0.21630612261688578,0.0009148078073010501,"[4636.277959374601, 4212.741442975532, 2120.3856121068347, 1695.0483868493088, 664.053541138717, 1.4829398001790686, 1.1287629904579943, 1.054530973318197]"
2a,L12,model_L12.pt,1,5,12,4,0.95,0.001,1.0,1.0,18.0,1.0014451948834284,1.006904725567731,1259.588358757022,0.9999872164983716,0.9999086174649527,0.010206119168752616,0.003575402303011811,"[433.59738726303067, 9.707393936889542, 3.5596671563439495, 3.086570842952053, 1.9122284421163802, 1.9072545495067896, 1.7347489085677648, 1.4808394207432796]"
2a,L12,model_L12.pt,1,5,12,4,0.95,0.001,2.0,24.0,38.0,1.8410478718113965,3.3270200859428787,12.063958699686875,0.9999999999999931,0.9504438775896075,0.22261204462109813,6.218912305316189e-12,"[9.715137245735901, 3.133040903959931, 2.8030167205384275, 1.8085098971743077, 1.773116454511278, 1.6758407762956165, 1.3886796948392686, 1.0142185049441712]"
2a,L12,model_L12.pt,1,5,12,4,0.95,0.001,3.0,14.0,15.0,2.436091162319209,3.26010740895349,3.2056247743989634,0.9999999999999026,0.9820032343801676,0.13415202428489503,3.7879146400477795e-11,"[1.366527681980147, 1.17354336432218, 0.3146860086197612, 0.23848118954433528, 0.23081506014977687, 0.21469182349575133, 0.1690857990662808, 0.15193446499817262]"
2a,L12,model_L12.pt,1,5,12,4,0.95,0.001,4.0,3.0,4.0,2.115401694869993,2.430116610894067,2.8046219419301015,0.9999999999998729,0.9764371431343123,0.15350197674805524,2.738818860413671e-11,"[2.1350827058446136, 1.430345769617225, 0.8577375063135315, 0.0740685850418309, 3.10362838303351e-11, 2.6792268533082965e-11, 1.5064833969844613e-11, 1.071628163455851e-11]"
2a,L12,model_L12.pt,1,5,12,4,0.95,0.001,5.0,13.0,42.0,1.3396832246743633,2.1084532567658827,19.218915711670846,0.9999999999999972,0.9525472165184203,0.2178365981224848,1.6528080886669689e-12,"[17.24316026093305, 3.5105060342813816, 3.045540753338716, 2.004571513623857, 1.9242998401982887, 1.7460661044307202, 1.5437590910555117, 1.3510089670807153]"
2a,L12,model_L12.pt,1,5,12,4,0.95,0.001,6.0,11.0,42.0,1.3147752818470444,2.0314777541050644,20.594874413290217,0.9999999999999976,0.9513049336814279,0.22066958630171407,1.5200209332227863e-12,"[18.03943056433951, 3.527399584127805, 3.1105243309262764, 2.0409966510297406, 1.9669571962261823, 1.756803024014022, 1.5497909496586617, 1.3093605034977873]"
2a,L12,model_L12.pt,1,5,12,4,0.95,0.001,7.0,11.0,42.0,1.2677185752312616,1.8934726514224582,21.90335701405107,0.9999999999999979,0.9525246460543086,0.2178883979143662,1.2040090597204513e-12,"[19.460731624433162, 3.5632155152236646, 3.0060776652459915, 1.9954897164520622, 1.9080108402934046, 1.7243345337379015, 1.5520172280565785, 1.3684792257733867]"
2a,L12,model_L12.pt,1,5,12,4,0.95,0.001,8.0,10.0,42.0,1.2378074901626452,1.8031771005684012,23.40825216606982,0.9999999999999981,0.951470394977156,0.22029435994333155,9.918904950022745e-13,"[20.799905888688198, 3.589502247489771, 3.0202885061427196, 1.9572825811765093, 1.9412935546597812, 1.686910055033576, 1.543373770768309, 1.437877455315111]"
2a,L12,model_L12.pt,1,5,12,4,0.95,0.001,9.0,15.0,42.0,1.2709615111603207,1.9230528845803543,22.275305309408907,0.9999999999999979,0.9538312368299393,0.21486917687294899,1.0788448140273912e-12,"[19.694989605468866, 3.471277882890648, 2.9064442798728374, 1.9877532807670475, 1.9219603030740657, 1.699038245599206, 1.6118177881395053, 1.540980161060469]"
2a,L12,model_L12.pt,1,5,12,4,0.95,0.001,10.0,18.0,42.0,1.3467922115133104,2.1705225382253217,20.635378962576368,0.9999999999999976,0.9516052062971109,0.21998816718834382,1.0380968476843406e-12,"[17.815410839468637, 3.476940685375365, 2.897681205888546, 2.010163893065993, 1.919024253651305, 1.7574925139626227, 1.649786172165589, 1.5824923047930948]"
2a,L12,model_L12.pt,1,5,12,4,0.95,0.001,11.0,21.0,42.0,1.4655280283395544,2.5490689515179747,19.009794801710566,0.9999999999999971,0.95091437429934,0.2215527605349505,1.1071153206391783e-12,"[15.58729892723867, 3.4523006306306763, 2.870673013469113, 2.0185870574334084, 1.9217358661859933, 1.797739944943663, 1.6562737723962173, 1.6009961800266315]"
2a,L12,model_L12.pt,1,5,12,4,0.95,0.001,12.0,22.0,42.0,1.509243342887066,2.6798560273964322,19.07623897321942,0.9999999999999972,0.9517468133746481,0.21966607982423952,1.1782621071798737e-12,"[15.399849995161295, 3.576506820988865, 2.9727351568295237, 2.0619916304395836, 1.9665214096501495, 1.8706673362348316, 1.7062671700828516, 1.6392975789604602]"
2a,L12,model_L12.pt,2,5,12,4,0.95,0.001,0.0,5.0,5.0,2.8147665796853283,3.2977109308678108,7418.815971092129,0.999998419303541,1.0,0.0012572575149768556,0.0012572575149768556,"[3704.7721924149814, 2846.347044414351, 1885.7397108398202, 1452.8445629579644, 363.6062129218039, 1.2816882026251641, 1.1970052718739783, 1.0783873687649725]"
2a,L12,model_L12.pt,2,5,12,4,0.95,0.001,1.0,30.0,42.0,3.6396634494719087,6.285191852559256,12.933762865178831,0.999999999999994,0.9514287918333555,0.2203887659719492,3.0667668072391526e-11,"[5.133976853195047, 3.023853940020006, 2.3337198946781657, 2.083730963669879, 1.8484299439874896, 0.9874505635370769, 0.9149240522120201, 0.8690370396812706]"
2a,L12,model_L12.pt,2,5,12,4,0.95,0.001,2.0,7.0,7.0,5.729162638505377,6.2589955904819,1.644120315869479,0.9999999999996301,0.9999999999996301,1.443677839873688e-10,1.443677839873688e-10,"[0.1231856390621519, 0.11771031522220546, 0.09514229456483661, 0.08916918490710826, 0.08320229461987783, 0.06860463638269747, 0.057258604708309103, 5.226911171940267e-11]"
2a,L12,model_L12.pt,2,5,12,4,0.95,0.001,3.0,3.0,3.0,2.284166060445044,2.545673831701372,0.9075272668949715,0.9999999999987859,0.9999999999987859,1.878904104167202e-10,1.878904104167202e-10,"[0.38922508955306545, 0.28514677199109956, 0.17700136142646425, 2.734295573206844e-11, 2.1283153214571288e-11, 1.4269465589133559e-11, 1.1369906644654316e-11, 9.157573151901317e-12]"
2a,L12,model_L12.pt,2,5,12,4,0.95,0.001,4.0,2.0,2.0,1.9747920467761386,1.9872486615336082,0.7811928443334661,0.9999999999983614,0.9999999999983614,1.012690776468734e-10,1.012690776468734e-10,"[0.450704292343148, 0.40235923340681135, 2.5833318207606138e-11, 2.3358459061727613e-11, 1.7937584060771883e-11, 9.553006286048687e-12, 6.479135818339749e-12, 5.604311223092959e-12]"
2a,L12,model_L12.pt,2,5,12,4,0.95,0.001,5.0,11.0,42.0,1.6049719693170945,2.830186086613599,21.128164379487185,0.9999999999999977,0.9500778035286241,0.22343275603942592,1.513331645167041e-12,"[11.451391187051074, 3.1936216021018713, 2.3519165450681925, 2.2501724444738223, 1.9706852602776135, 1.374884159262173, 1.127294291814835, 1.071109609267146]"
2a,L12,model_L12.pt,2,5,12,4,0.95,0.001,6.0,8.0,42.0,1.4854819303792852,2.5002457457456324,23.583181894925964,0.9999999999999981,0.9523339786277759,0.21832549409590785,1.5121942797341714e-12,"[12.7322002890248, 3.227090029305702, 2.3756848042189413, 2.267198395123184, 1.9552881666153583, 1.292298159664994, 1.1371194863086787, 1.083321109363473]"
2a,L12,model_L12.pt,2,5,12,4,0.95,0.001,7.0,8.0,42.0,1.4323612845893177,2.375085002172908,24.784082616030986,0.9999999999999983,0.9539628126253823,0.21456278189522057,1.1785655905722859e-12,"[13.300688200770434, 3.1112466093217415, 2.328248698986967, 2.1650403014918562, 1.8951285765649633, 1.324916619809498, 1.1716972150588192, 1.1667809718716533]"
2a,L12,model_L12.pt,2,5,12,4,0.95,0.001,8.0,7.0,42.0,1.400348853075304,2.293403741403559,26.70218566710627,0.9999999999999986,0.9522406693356307,0.21853908269316036,1.1004602158459876e-12,"[13.958543238986346, 3.1302360388217165, 2.302231244401992, 2.15741063838283, 1.8690670389155701, 1.3634022148136808, 1.2024373818206244, 1.194932706329029]"
2a,L12,model_L12.pt,2,5,12,4,0.95,0.001,9.0,11.0,42.0,1.4649149947837075,2.514931283491157,25.429207892427435,0.9999999999999984,0.950869339369893,0.22165437200764937,1.1953024815411532e-12,"[13.153996319920918, 3.028820874153368, 2.2500605754567595, 2.115154716267016, 1.8545141414497894, 1.462375109712928, 1.3048329309523898, 1.2790614998627183]"
2a,L12,model_L12.pt,2,5,12,4,0.95,0.001,10.0,17.0,42.0,1.5663864497829352,2.8355289886752373,23.818009974550744,0.9999999999999982,0.9551353695069229,0.21181272504992535,1.1450204195685866e-12,"[12.213436480587632, 3.001357681686291, 2.2361003755506488, 2.1074780190042155, 1.8715528008603592, 1.551789779586951, 1.3873178300076288, 1.3616326320150898]"
2a,L12,model_L12.pt,2,5,12,4,0.95,0.001,11.0,21.0,42.0,1.8223598256584441,3.5903315965529434,21.357652218767864,0.9999999999999978,0.952726961060434,0.21742363933014205,1.1059907862159536e-12,"[10.390114641328324, 2.987432177208254, 2.2248707465415993, 2.072350175104239, 1.8631161006099168, 1.6202243196935553, 1.4358672722325294, 1.4083482840595676]"
2a,L12,model_L12.pt,2,5,12,4,0.95,0.001,12.0,22.0,42.0,1.9419895740533613,3.907091821882526,21.098800632334527,0.9999999999999977,0.9508812343838916,0.22162753803646806,1.1278967326243252e-12,"[10.088774200950898, 3.1183922004581364, 2.2904190846662154, 2.1355438565810427, 1.928413733681837, 1.6677382011587043, 1.4790183554547707, 1.450754517851236]"
2a,L12,model_L12.pt,3,5,12,4,0.95,0.001,0.0,5.0,5.0,2.6276400281410197,3.2446975962228515,6687.6207894521895,0.9999984875272765,1.0,0.001229826298154503,0.001229826298154503,"[3404.3644163225, 2335.122928921881, 1521.6287553718983, 1263.6133668383925, 555.2620015606028, 1.584524939515989, 1.3201681828452843, 1.1357306014365858]"
2a,L12,model_L12.pt,3,5,12,4,0.95,0.001,1.0,31.0,42.0,2.6745340612909954,5.003495332403195,10.801287797617853,0.9999999999999915,0.9551113090043339,0.21186951407802293,3.214425837181849e-11,"[6.311803829321642, 2.709331860031608, 2.449815788838214, 1.9669686105152133, 1.6072928628061292, 1.1857573777159334, 1.0877812828724585, 1.034111434826761]"
2a,L12,model_L12.pt,3,5,12,4,0.95,0.001,2.0,6.0,6.0,5.058850536521087,5.4619406910003985,1.3893112906858196,0.9999999999994819,0.9999999999994819,1.3130976547646327e-10,1.3130976547646327e-10,"[0.09117830427549795, 0.07893793791012349, 0.07267674309605103, 0.06340208633088062, 0.05474550075765787, 0.04551811030958656, 5.997696595590833e-11, 2.7864474090892883e-11]"
2a,L12,model_L12.pt,3,5,12,4,0.95,0.001,3.0,1.0,1.0,0.9999999989307472,1.0,0.5706262750938013,0.9999999999969289,0.9999999999969289,2.330557348076654e-10,2.330557348076654e-10,"[0.1748758731416716, 3.5059303031890034e-11, 1.9032175500862346e-11, 1.730804852100591e-11, 1.3019960512115822e-11, 7.423153378393538e-12, 6.2558653839374965e-12, 5.913268027174446e-12]"
2a,L12,model_L12.pt,3,5,12,4,0.95,0.001,4.0,4.0,4.0,2.844269872137559,3.309888114068973,1.036644127189943,0.9999999999990694,0.9999999999990694,6.64773799029129e-11,6.64773799029129e-11,"[0.5359103960301047, 0.3597261875029592, 0.305408579359742, 0.225282871447693, 2.7918292887034977e-11, 9.928909952685827e-12, 7.761903760269768e-12, 5.148748371318832e-12]"
2a,L12,model_L12.pt,3,5,12,4,0.95,0.001,5.0,17.0,42.0,1.637543601350979,2.9767622192285903,15.054202707551356,0.9999999999999956,0.9526280827904214,0.21765090675109575,1.7487670231514134e-12,"[10.755605286670207, 2.9507052224205563, 2.363620961116165, 1.9196528366607744, 1.6287623554116297, 1.3713703387598755, 1.2527255573146618, 1.1666082722462772]"
2a,L12,model_L12.pt,3,5,12,4,0.95,0.001,6.0,15.0,42.0,1.5797584522733057,2.8256814579256555,16.294821682865553,0.9999999999999961,0.952228744114642,0.21856636494519044,1.342675907346319e-12,"[11.141585300556331, 2.9237114004644322, 2.312416001844559, 1.8884926223810503, 1.6025638175348031, 1.3634109698877692, 1.2469562770358855, 1.167075832540498]"
2a,L12,model_L12.pt,3,5,12,4,0.95,0.001,7.0,17.0,42.0,1.537017913897465,2.7294253273018496,16.51353326684564,0.9999999999999962,0.9542260964283626,0.2139483666019297,1.2862877449088807e-12,"[11.487977724232552, 2.8360330758135612, 2.227910158910003, 1.8591755958681562, 1.5846742881822005, 1.4014347688219901, 1.2351222267804554, 1.2098131586939052]"
