checkpoint,probe_kind,n,B_nat_mean,B_nat_std,E_F_T_mean,E_F_T_std,E_F_TQ_mean,E_F_TQ_std,E_TQ_T_mean,E_TQ_T_std,E_pointwise_F_T_mean,E_pointwise_F_T_std,X_sub_mean,X_sub_std,X_use_mean,X_use_std,d_model_mean,d_model_std,d_x_mean,d_x_std,dim_R_nat_mean,dim_R_nat_std,dim_over_nctx_mean,dim_over_nctx_std,max_closure_mean,max_closure_std,max_refinement_mean,max_refinement_std,mean_closure_mean,mean_closure_std,mean_refinement_mean,mean_refinement_std,mse_krr_mean,mse_krr_std,mse_model_mean,mse_model_std,mse_ratio_mean,mse_ratio_std,n_heads_mean,n_heads_std,n_layers_mean,n_layers_std,r_eff_T_task_mean,r_eff_T_task_std,smax_mean,smax_std,sweep_val_mean,sweep_val_std,tau_sv_mean,tau_sv_std
H1,task,16,90.0,0.0,0.015192168987333148,0.0020820103641777574,0.015192168987317288,0.0020820103642432866,1.4203651654076693e-12,1.8248847965415907e-12,0.015951267800132306,0.008191873886699558,1.0,0.0,0.9997646761830112,6.350576371268682e-05,128.0,0.0,5.0,0.0,5.0,0.0,0.10638297872340426,0.0,0.44008076841233335,0.08520476510411915,0.9999919530156263,4.2418608489908586e-06,0.06729670704491279,0.008813679942829064,0.8842409943663652,0.0021164053388492607,0.012656668110040101,0.010930022560057531,0.01645084026372117,0.012483484307267503,1.7745728208055522,1.4449670547739446,1.0,0.0,8.0,0.0,5.0,0.0,2.0,0.0,1.0,0.0,0.001,0.0
H2,task,16,90.0,0.0,0.009109536160738608,0.0022514941948327044,0.009109536160800128,0.002251494194937855,1.7523850084997545e-12,2.834317873895172e-12,0.009640954953481433,0.005676767556971439,1.0,0.0,0.9999121213901794,4.0684954476788986e-05,128.0,0.0,5.0,0.0,5.0,0.0,0.10638297872340426,0.0,0.4330352493921492,0.06299629933665993,0.9999852769776584,6.590917744551154e-06,0.0646795542020016,0.009696421427657973,0.885024287549539,0.0028720212211694298,0.015938400148970737,0.015865173205872066,0.018057393538583887,0.01607327205893093,1.3544119895492237,0.5851371764201394,2.0,0.0,8.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,0.001,0.0
H8,task,16,90.0,0.0,0.009658887387157616,0.0025114162270632985,0.009658887387119165,0.0025114162271232475,1.3016994164168295e-12,2.036917366880997e-12,0.010369244936375418,0.004518387746898759,1.0,0.0,0.9999007458366947,5.1554723398818896e-05,128.0,0.0,5.0,0.0,5.0,0.0,0.10638297872340426,0.0,0.3980494566096734,0.06968259946939868,0.9999902829229247,6.561737325156339e-06,0.06212615122608067,0.011790454038276223,0.8857756184815256,0.0018275726261739974,0.009165728781800922,0.006019594025080068,0.01074237228163186,0.005954737226778496,1.6253934193315427,1.5357144966967298,8.0,0.0,8.0,0.0,5.0,0.0,2.0,0.0,8.0,0.0,0.001,0.0
L12,task,16,182.0,0.0,0.009538106512385014,0.0021393711498180652,0.11773089012902167,0.198978233383854,0.1110751607628152,0.20253714434308367,0.00918455573695948,0.004359062969506582,0.9492048447503809,0.09786707034675884,0.9488345348237542,0.0983376079878708,128.0,0.0,5.0,0.0,4.75,0.4472135954999579,0.10106382978723405,0.00951518288297783,0.44208639765472324,0.07581132750060755,0.9999962421702548,2.2871374156570494e-06,0.058255990157236925,0.011854944167233457,0.9201870644448281,0.0021408509223436283,0.009240878541032182,0.004347645156707016,0.010372666011141209,0.004465490685687344,1.2165074272768641,0.5007514461844469,4.0,0.0,12.0,0.0,5.0,0.0,2.0,0.0,12.0,0.0,0.001,0.0
L2,task,16,12.0,0.0,0.1997041830754485,0.1989002024711139,0.1997041802555089,0.1989001658522432,2.9375790813972665e-07,5.776185416932251e-07,0.10387804376466968,0.04649495711528384,0.999999999999601,9.224644973399288e-13,0.9504541311246295,0.10031146611895443,128.0,0.0,5.0,0.0,10.625,0.7187952884282609,0.22606382978723405,0.015293516775069382,0.421657980827697,0.09203211613198899,0.9997041010105687,0.0001949405612853914,0.1494422528081494,0.03219581073165541,0.6548746045483707,0.006685743262011381,0.016275505647053462,0.017324716448286336,0.2822779307688677,0.19477745665287366,29.934848563697493,24.74883345902299,4.0,0.0,2.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,0.001,0.0
L4,task,16,30.0,0.0,0.026940272985186222,0.020278970035611292,0.026940272994911092,0.020278970033699883,1.613961454753376e-10,5.541213991255455e-10,0.027170855402517312,0.030300506932832136,1.0,0.0,0.9988249140106034,0.0026201676914220113,128.0,0.0,5.0,0.0,5.75,2.04939015319192,0.1223404255319149,0.043604045812594035,0.42853445011226654,0.05774320914292277,0.999971976251878,1.103323143504435e-05,0.09273268889863748,0.011408840644741323,0.7930430371595585,0.0037350585628395574,0.011710062680361179,0.009500379844744772,0.05029880279179247,0.11293734761912474,3.8416397068923276,6.031821878842419,4.0,0.0,4.0,0.0,5.0,0.0,2.0,0.0,4.0,0.0,0.001,0.0
L6,task,16,56.0,0.0,0.013016036717722562,0.0047415106732049935,0.013016036717707704,0.0047415106732156265,2.473884619583032e-13,1.3527579507740612e-13,0.011087063331848565,0.00727646712336782,1.0,0.0,0.9998079910606483,0.0001693496260935337,128.0,0.0,5.0,0.0,5.0,0.0,0.10638297872340426,0.0,0.4200365633660237,0.044048541547682195,0.9999753617844216,1.357450036398654e-05,0.07282888178452113,0.007442476686376877,0.8520593471472527,0.0019741255321926933,0.012752882732199248,0.012209647616808332,0.020210127738426238,0.020086863674944975,6.0115845018113845,18.230854019810348,4.0,0.0,6.0,0.0,5.0,0.0,2.0,0.0,6.0,0.0,0.001,0.0
L8,task,16,90.0,0.0,0.009568908072433244,0.004303254217535294,0.009568908072300522,0.004303254217514884,1.9339182333312017e-12,2.7319154765784045e-12,0.011391414338171448,0.007374200335220182,1.0,0.0,0.9998910390484057,0.00013105797275842534,128.0,0.0,5.0,0.0,5.0,0.0,0.10638297872340426,0.0,0.42919979091058325,0.07160395536394565,0.999990222607841,5.760886266322824e-06,0.06806511831729871,0.011972273718651524,0.8842155195158075,0.0025426033467463114,0.012313823547966346,0.010858104951629938,0.01677376136750041,0.019058878593325255,1.358201977679538,0.467288511920284,4.0,0.0,8.0,0.0,5.0,0.0,2.0,0.0,8.0,0.0,0.001,0.0
