exp,checkpoint,checkpoint_file,sweep,sweep_val,d_x,d_model,n_layers,n_heads,episode,probe_kind,smax,tau_sv,B_nat,dim_R_nat,dim_over_nctx,r_eff_T_task,E_F_T,E_TQ_T,E_F_TQ,X_use,X_sub,max_closure,mean_closure,max_refinement,mean_refinement,s_list,mse_model,mse_krr,mse_ratio,E_pointwise_F_T
2a,L2,model_L2.pt,depth,2,5,128,2,4,10,task,2,0.001,12,11,0.23404255319148937,5,0.10447221859911668,3.168689408816125e-13,0.10447221859916009,0.9888246693959721,1.0,0.49321663995003456,0.17091937231320153,0.9998916253595184,0.6576559008542424,"[2, 2, 2]",0.04181463586586509,0.005916398462018793,7.067582775957437,0.08396291311270765
2a,L2,model_L2.pt,depth,2,5,128,2,4,11,task,2,0.001,12,11,0.23404255319148937,5,0.13458098707419686,1.7760877448182255e-13,0.1345809870742135,0.9821431536189756,1.0,0.42398303986445307,0.14758448293539708,0.9998783942650453,0.65966812757081,"[2, 2, 2]",0.2871710293262444,0.03806241745190439,7.544739629034684,0.06253117085762486
2a,L2,model_L2.pt,depth,2,5,128,2,4,12,task,2,0.001,12,11,0.23404255319148937,5,0.2524197488939014,5.2933892825702724e-14,0.25241974889389585,0.9311518861063138,1.0,0.5332631166848716,0.19415270070896085,0.9992812340976033,0.6506572959509812,"[2, 2, 2]",0.37076955335540984,0.008356347981672053,44.36980774001003,0.19005048872304497
2a,L2,model_L2.pt,depth,2,5,128,2,4,13,task,2,0.001,12,11,0.23404255319148937,5,0.19386189529383843,7.795359661071954e-14,0.19386189529384001,0.9627578307159544,1.0,0.5398394870811409,0.19236299672953638,0.9994978889236806,0.6447192402095142,"[2, 2, 2]",0.5045811376022729,0.0084926258310595,59.414031377304156,0.1889017764982303
2a,L2,model_L2.pt,depth,2,5,128,2,4,14,task,2,0.001,12,11,0.23404255319148937,5,0.12163349049166135,3.4050500218507016e-13,0.12163349049165183,0.9850695234238412,1.0,0.3241059650585658,0.11482713215074818,0.9997983597175979,0.6574079797156993,"[2, 2, 2]",0.08682817423593342,0.007587858592236001,11.443040639262463,0.06369335485843393
2a,L2,model_L2.pt,depth,2,5,128,2,4,15,task,2,0.001,12,11,0.23404255319148937,5,0.1201908677147811,1.1231424399267304e-13,0.12019086771477917,0.9867210346008071,1.0,0.41724588408334373,0.14610988430931246,0.999863055780782,0.6532022447998115,"[2, 2, 2]",0.13386049692922403,0.031641696855436816,4.230509430034677,0.1505309172124771
2a,L4,model_L4.pt,depth,4,5,128,4,4,0,task,2,0.001,30,11,0.23404255319148937,5,0.02096039393212513,1.955399163605802e-10,0.020960393945431675,0.9995579464618032,1.0,0.36599813891802757,0.08009667596305219,0.9999491999982655,0.793455600033669,"[2, 2, 2, 2, 2]",0.015738757418621588,0.011966152430003402,1.315273017846482,0.02256766014732302
2a,L4,model_L4.pt,depth,4,5,128,4,4,1,task,2,0.001,30,5,0.10638297872340426,5,0.03543275865097324,6.837663979952017e-13,0.03543275865106358,0.9987152234640556,1.0,0.5839283979818011,0.12348213287841121,0.999975770389029,0.7836043093332098,"[2, 2, 2, 2, 2]",0.08058861679629374,0.027755444956583542,2.9035245849005302,0.03102011743150992
2a,L4,model_L4.pt,depth,4,5,128,4,4,2,task,2,0.001,30,5,0.10638297872340426,5,0.02055068025334397,2.3900553219988683e-11,0.020550680252973737,0.9995728894044,1.0,0.43316330508509215,0.09427391340008787,0.9999716084701067,0.7906796943288035,"[2, 2, 2, 2, 2]",0.014588366411510567,0.0018422291245971537,7.918866451913604,0.023596615867575832
2a,L4,model_L4.pt,depth,4,5,128,4,4,3,task,2,0.001,30,5,0.10638297872340426,5,0.020757898253825548,1.1805608560879183e-11,0.02075789825368285,0.9995650324755995,1.0,0.3858240485622859,0.0836734203828794,0.9999723113473159,0.7949199098033151,"[2, 2, 2, 2, 2]",0.004627640180738579,0.0032648066621366076,1.4174316152951256,0.014426450149267743
2a,L4,model_L4.pt,depth,4,5,128,4,4,4,task,2,0.001,30,5,0.10638297872340426,5,0.021531850010881433,9.19173084980571e-13,0.02153185001078938,0.9995447123155354,1.0,0.41006642980269586,0.08759487111624299,0.9999865394117072,0.7963630906754184,"[2, 2, 2, 2, 2]",0.05328297799209899,0.03064582714758896,1.738669925125222,0.02104544899445114
2a,L4,model_L4.pt,depth,4,5,128,4,4,5,task,2,0.001,30,5,0.10638297872340426,5,0.023907590006018966,2.2317913473805823e-09,0.023907590131786397,0.9994210956531911,1.0,0.43886670252700005,0.09750009907814042,0.9999614012693913,0.7967600573774037,"[2, 2, 2, 2, 2]",0.034733240696821766,0.00618100029016019,5.619355940189028,0.02578271538345328
2a,L4,model_L4.pt,depth,4,5,128,4,4,6,task,2,0.001,30,5,0.10638297872340426,5,0.015352796119723606,2.3417435281760675e-11,0.015352796120809847,0.9997643230704484,1.0,0.46593768605172964,0.10041792116438794,0.9999656612258107,0.7956151855352359,"[2, 2, 2, 2, 2]",0.008659570018306084,0.006582559714591369,1.3155323147484204,0.009286985266212092
2a,L4,model_L4.pt,depth,4,5,128,4,4,7,task,2,0.001,30,5,0.10638297872340426,5,0.018208837404846908,1.4953899886084375e-12,0.018208837405126813,0.9996687952138182,1.0,0.3531370221418802,0.07682868395352796,0.9999823469396538,0.7865587713370769,"[2, 2, 2, 2, 2]",0.006617849040304061,0.008530056046705262,0.7758271462776857,0.020129259331249764
2a,L4,model_L4.pt,depth,4,5,128,4,4,8,task,2,0.001,30,5,0.10638297872340426,5,0.02355733704556131,2.4716083120756624e-11,0.023557337052088456,0.9994423869670345,1.0,0.37870253798273323,0.08252762254456376,0.9999731283419546,0.7974715279508992,"[2, 2, 2, 2, 2]",0.006972465841806518,0.007783304779331076,0.8958233089268485,0.018992503166284133
2a,L4,model_L4.pt,depth,4,5,128,4,4,9,task,2,0.001,30,5,0.10638297872340426,5,0.024179834871477346,4.421797489853777e-12,0.02417983487235407,0.9994247593166711,1.0,0.36610156816514833,0.08303313639120713,0.9999621262707162,0.7940401175141962,"[2, 2, 2, 2, 2]",0.047987986408154326,0.026880625806835097,1.7852257887519916,0.019031846677587907
2a,L4,model_L4.pt,depth,4,5,128,4,4,10,task,2,0.001,30,5,0.10638297872340426,5,0.019748690571846906,2.079738796295207e-11,0.019748690569777603,0.9996096062097485,1.0,0.43704647062383856,0.09529414108292071,0.9999614780682438,0.794319790265456,"[2, 2, 2, 2, 2]",0.006474089552699327,0.002067175284114277,3.131853211699598,0.015291901783339395
2a,L4,model_L4.pt,depth,4,5,128,4,4,11,task,2,0.001,30,5,0.10638297872340426,5,0.09988264825728163,3.4570890977643814e-13,0.09988264825737257,0.9890669468663267,1.0,0.46251061815785327,0.09823248248895897,0.999987125191149,0.7957311194581494,"[2, 2, 2, 2, 2]",0.46595279448492805,0.018400447022331026,25.32290622719337,0.13741282632339713
2a,L4,model_L4.pt,depth,4,5,128,4,4,12,task,2,0.001,30,11,0.23404255319148937,5,0.016485424591673094,3.1857707177205004e-11,0.01648542460150063,0.9997278435968484,1.0,0.3925147216870709,0.08542921888986739,0.9999615152246651,0.7928136233399007,"[2, 2, 2, 2, 2]",0.008343270329836061,0.008174156617322428,1.0206888270473375,0.009075037527574733
2a,L4,model_L4.pt,depth,4,5,128,4,4,13,task,2,0.001,30,5,0.10638297872340426,5,0.016675781062253255,7.934778454706064e-12,0.01667578106263884,0.9997203944072744,1.0,0.44673736965733624,0.0963914274280699,0.9999791933231263,0.7939804358132816,"[2, 2, 2, 2, 2]",0.026906966017191003,0.014368970047446892,1.8725744384143863,0.010994255350086322
2a,L4,model_L4.pt,depth,4,5,128,4,4,14,task,2,0.001,30,5,0.10638297872340426,5,0.03486282046592068,4.4004625023536786e-13,0.03486282046592332,0.9987603854980787,1.0,0.45738079244933855,0.09735055101440024,0.9999863471928464,0.7909491070684534,"[2, 2, 2, 2, 2]",0.018394231769677916,0.01115355535457524,1.649181017614488,0.019868050215331497
2a,L4,model_L4.pt,depth,4,5,128,4,4,15,task,2,0.001,30,5,0.10638297872340426,5,0.018949026265226526,2.2716279645411353e-12,0.018949026265257716,0.9996362832488196,1.0,0.47863539200243294,0.10159672460148172,0.9999758673660664,0.7914262547184661,"[2, 2, 2, 2, 2]",0.004912021709690864,0.0017646916014563492,2.7835014943331253,0.03621201282563307
2a,L6,model_L6.pt,depth,6,5,128,6,4,0,task,2,0.001,56,5,0.10638297872340426,5,0.011501477046762364,2.1478526303624634e-13,0.011501477046695706,0.9998665011345044,1.0,0.4224476549409372,0.07232081018975324,0.999992556854009,0.8508080020995081,"[2, 2, 2, 2, 2, 2, 2]",0.012215925723770282,0.004764701333419864,2.563838710747123,0.014045592003358105
2a,L6,model_L6.pt,depth,6,5,128,6,4,1,task,2,0.001,56,5,0.10638297872340426,5,0.009182869457897647,1.5002925881770776e-13,0.009182869457874079,0.9999155647475788,1.0,0.441594615344738,0.07418236246704012,0.9999764183679618,0.8526693952416878,"[2, 2, 2, 2, 2, 2, 2]",0.008832113734759926,0.0066694034755154525,1.3242734177328095,0.009429012949926442
2a,L6,model_L6.pt,depth,6,5,128,6,4,2,task,2,0.001,56,5,0.10638297872340426,5,0.007665665132327284,1.280179837128185e-13,0.007665665132290886,0.9999411229207433,1.0,0.35822806055706313,0.0638534582684797,0.9999788769885445,0.8514878621391839,"[2, 2, 2, 2, 2, 2, 2]",0.0070676493432141885,0.007254018616419457,0.9743081341446488,0.004569012175188827
2a,L6,model_L6.pt,depth,6,5,128,6,4,3,task,2,0.001,56,5,0.10638297872340426,5,0.01210218848777157,6.126510737322304e-14,0.012102188487771632,0.9998533655241308,1.0,0.4531109771094054,0.08332190572379729,0.9999380490540499,0.8511792862007191,"[2, 2, 2, 2, 2, 2, 2]",0.006303932377990151,0.003605010025050489,1.7486587649369612,0.009767473409008244
2a,L6,model_L6.pt,depth,6,5,128,6,4,4,task,2,0.001,56,5,0.10638297872340426,5,0.013072012076683483,1.921148735780024e-13,0.013072012076679998,0.999830910051622,1.0,0.4380622036585847,0.07223089942089533,0.9999781444104334,0.8508551937587321,"[2, 2, 2, 2, 2, 2, 2]",0.02256792055103407,0.015168769500206165,1.4877884821657643,0.0061186019903706505
2a,L6,model_L6.pt,depth,6,5,128,6,4,5,task,2,0.001,56,5,0.10638297872340426,5,0.010397892697886576,2.4964159158966697e-13,0.01039789269781622,0.9998922820086247,1.0,0.4687588801304459,0.07807448022764014,0.9999804118928877,0.8517828908246644,"[2, 2, 2, 2, 2, 2, 2]",0.03341992882656736,0.023832733395985583,1.4022700741576144,0.008842497726132156
2a,L6,model_L6.pt,depth,6,5,128,6,4,6,task,2,0.001,56,5,0.10638297872340426,5,0.01398536555046985,4.4300024128963954e-13,0.01398536555037282,0.9998027252070921,1.0,0.3981392521587327,0.07453928101821293,0.9999599001718665,0.8511571342313761,"[2, 2, 2, 2, 2, 2, 2]",0.010324775401974684,0.006073277237001776,1.7000336060851005,0.008438526348171448
2a,L6,model_L6.pt,depth,6,5,128,6,4,7,task,2,0.001,56,5,0.10638297872340426,5,0.011271133373040228,1.8432825544972728e-13,0.011271133373069384,0.9998721075405582,1.0,0.43022393574691276,0.0736465585708979,0.9999835049177108,0.8555114356252629,"[2, 2, 2, 2, 2, 2, 2]",0.007707016165044351,0.0072691241109453,1.060240002428863,0.009862637283938939
2a,L6,model_L6.pt,depth,6,5,128,6,4,8,task,2,0.001,56,5,0.10638297872340426,5,0.017736633311320235,3.518729159495012e-13,0.017736633311412724,0.999679429361421,1.0,0.43567895010381763,0.0728772554518721,0.9999888267930908,0.8477048238553196,"[2, 2, 2, 2, 2, 2, 2]",0.021994437348691998,0.023918636898354172,0.9195522906326414,0.008545825856062809
2a,L6,model_L6.pt,depth,6,5,128,6,4,9,task,2,0.001,56,5,0.10638297872340426,5,0.01414817687219829,2.1084325704806915e-13,0.014148176872227424,0.9997992739394103,1.0,0.4956500400792884,0.09003497552225383,0.9999589323264222,0.853454900086333,"[2, 2, 2, 2, 2, 2, 2]",0.02760141113213869,0.040240640783466536,0.6859088373035834,0.031696898549365936
2a,L6,model_L6.pt,depth,6,5,128,6,4,10,task,2,0.001,56,5,0.10638297872340426,5,0.009097263371256117,3.391256480208563e-13,0.009097263371282128,0.9999176959627675,1.0,0.4353415166266576,0.07216095324628972,0.9999792502194114,0.8529456033935484,"[2, 2, 2, 2, 2, 2, 2]",0.012116830371570686,0.01247548234713456,0.9712514542055962,0.006341795242020276
2a,L6,model_L6.pt,depth,6,5,128,6,4,11,task,2,0.001,56,5,0.10638297872340426,5,0.012547420845414249,1.5561988329464657e-13,0.012547420845391595,0.9998412704559054,1.0,0.4192001321243519,0.07069573305036772,0.9999751017030559,0.8527549635920911,"[2, 2, 2, 2, 2, 2, 2]",0.005679122936488295,0.0031872313131873714,1.7818358250279998,0.010884819580137579
2a,L6,model_L6.pt,depth,6,5,128,6,4,12,task,2,0.001,56,5,0.10638297872340426,5,0.017598885747103866,4.099298028318421e-13,0.017598885747056734,0.9996940712808077,1.0,0.31815205011025616,0.06059961186363617,0.9999872478041117,0.852485197054009,"[2, 2, 2, 2, 2, 2, 2]",0.01656730869190726,0.005785600162810353,2.8635419361333287,0.010309657998182294
2a,L6,model_L6.pt,depth,6,5,128,6,4,13,task,2,0.001,56,5,0.10638297872340426,5,0.027304922053036425,5.493941506356199e-13,0.027304922053038617,0.9992368624866045,1.0,0.3610492894071537,0.06041940586779005,0.9999780222609401,0.8555090873618051,"[2, 2, 2, 2, 2, 2, 2]",0.08479152227925146,0.0011405629228886,74.34181891912432,0.025351069679417897
2a,L6,model_L6.pt,depth,6,5,128,6,4,14,task,2,0.001,56,5,0.10638297872340426,5,0.009577628298353456,2.2020168842386974e-13,0.009577628298325884,0.9999081675267608,1.0,0.4360461501993887,0.07219579721488271,0.9999826619541085,0.8530266790786746,"[2, 2, 2, 2, 2, 2, 2]",0.006905581546697157,0.005272215027431625,1.3098065065189937,0.005587375055214587
2a,L6,model_L6.pt,depth,6,5,128,6,4,15,task,2,0.001,56,5,0.10638297872340426,5,0.011067053162039351,9.804547028141442e-14,0.011067053162017414,0.9998765068218409,1.0,0.4089013055586454,0.07410862044852905,0.9999678828321406,0.8496170998131293,"[2, 2, 2, 2, 2, 2, 2]",0.039266567383719225,0.03738871656537067,1.0502250676367912,0.007602217463080844
2a,L8,model_L8.pt,anchor,8,5,128,8,4,0,task,2,0.001,90,5,0.10638297872340426,5,0.007037097515930812,1.447800650111218e-13,0.00703709751595429,0.9999503327711866,1.0,0.44434709851027054,0.07108040824605416,0.9999888373970838,0.8839978931255936,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",0.008618996632947304,0.006818452050767913,1.2640694058964026,0.006070408186515058
2a,L8,model_L8.pt,anchor,8,5,128,8,4,1,task,2,0.001,90,5,0.10638297872340426,5,0.024099541567679027,5.578532990036714e-13,0.02409954156768299,0.9994181922955361,1.0,0.4376082636147925,0.06171298946078103,0.9999911436345992,0.8824974209228397,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",0.08269757178070725,0.0416521383791215,1.9854340016828553,0.03555465527221987
2a,L8,model_L8.pt,anchor,8,5,128,8,4,2,task,2,0.001,90,5,0.10638297872340426,5,0.00780121617787912,7.037983945264374e-14,0.007801216177878983,0.9999390985986828,1.0,0.47430603452995873,0.08803600167195651,0.999989510442959,0.883181311436197,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",0.005848426468853918,0.005249226542027859,1.1141501366017588,0.015437830653898043
2a,L8,model_L8.pt,anchor,8,5,128,8,4,3,task,2,0.001,90,5,0.10638297872340426,5,0.007428400219574593,3.049891243846555e-13,0.007428400219519049,0.9999448106966876,1.0,0.4719567763757142,0.06981219075833131,0.9999939066209821,0.8817563026212505,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",0.026257115339195725,0.024894246353534863,1.0547463444486778,0.008150621669014086
2a,L8,model_L8.pt,anchor,8,5,128,8,4,4,task,2,0.001,90,5,0.10638297872340426,5,0.006991071671531197,2.1593991822657182e-13,0.006991071671499385,0.9999511153146448,1.0,0.4461687390028493,0.06570761256974095,0.9999897762557046,0.8864106637572539,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",0.0014193868647673913,0.0013690049803950525,1.0368018269428063,0.004125396545321656
2a,L8,model_L8.pt,anchor,8,5,128,8,4,5,task,2,0.001,90,5,0.10638297872340426,5,0.007455402859383975,4.676151991827992e-13,0.0074554028593488975,0.9999444118034392,1.0,0.4850724075278974,0.0869327237423665,0.9999705632122675,0.8820759140098817,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",0.0061562961933712135,0.006244132716006109,0.9859329507187224,0.005325588980796466
2a,L8,model_L8.pt,anchor,8,5,128,8,4,6,task,2,0.001,90,5,0.10638297872340426,5,0.008196513229616172,7.536224477288508e-12,0.008196513228785202,0.9999327394193603,1.0,0.4645556563511214,0.07392684381005242,0.9999892389162743,0.8822975289057071,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",0.01505034568256558,0.0116229736090082,1.2948791065739882,0.004550473190454044
2a,L8,model_L8.pt,anchor,8,5,128,8,4,7,task,2,0.001,90,5,0.10638297872340426,5,0.010090145008459377,2.9203430174606375e-13,0.010090145008512895,0.9998975228319031,1.0,0.5035544944721633,0.07135188581007594,0.9999941328681453,0.8790510888927753,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",0.008487489648657365,0.005026672463779357,1.6884906883859219,0.007936760010843003
2a,L8,model_L8.pt,anchor,8,5,128,8,4,8,task,2,0.001,90,5,0.10638297872340426,5,0.013216598335971235,1.6876637167510706e-13,0.013216598335981024,0.9998269304041417,1.0,0.40032287303994557,0.07799918674144211,0.9999877691191816,0.8837875537641501,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",0.015988349668309757,0.014083325734422891,1.1352680446231922,0.014685869014815148
2a,L8,model_L8.pt,anchor,8,5,128,8,4,9,task,2,0.001,90,5,0.10638297872340426,5,0.011197960543713316,6.98123468708367e-12,0.011197960542416728,0.9998736471861382,1.0,0.3140045768536674,0.04850692692722916,0.9999935081558383,0.8880370934653249,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",0.009118379607716998,0.00353984298404078,2.5759277032418653,0.01127851699886249
2a,L8,model_L8.pt,anchor,8,5,128,8,4,10,task,2,0.001,90,5,0.10638297872340426,5,0.0066723461160229204,2.5475045283993884e-12,0.006672346116143879,0.999955353529128,1.0,0.36335351721810394,0.0521840070120764,0.9999945847849079,0.8862294428611873,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",0.004859760726684939,0.003439137280626274,1.4130755274183084,0.008337236964992136
2a,L8,model_L8.pt,anchor,8,5,128,8,4,11,task,2,0.001,90,5,0.10638297872340426,5,0.008212711317325072,6.368206754107651e-12,0.008212711316476922,0.9999322941144663,1.0,0.38581484235906366,0.06420249120781882,0.9999933311610197,0.8853086435092571,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",0.015925195612508537,0.016001419324906337,0.995236440540049,0.01236959144272209
2a,L8,model_L8.pt,anchor,8,5,128,8,4,12,task,2,0.001,90,5,0.10638297872340426,5,0.010571851633255367,4.5467365171519617e-13,0.010571851633225845,0.999888862734024,1.0,0.29500891976607646,0.05198812056962231,0.9999900197520127,0.8867233300615649,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",0.02055284119802181,0.01026752348956346,2.0017330585036377,0.010239927976888885
2a,L8,model_L8.pt,anchor,8,5,128,8,4,13,task,2,0.001,90,5,0.10638297872340426,5,0.007823640257718775,4.2457157100771005e-12,0.00782364025848384,0.9999390548794119,1.0,0.41327471272184196,0.05755504101874049,0.9999940967497155,0.8877998972960973,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",0.02663182065942384,0.028250994351192486,0.9426861344545807,0.012733357460104316
2a,L8,model_L8.pt,anchor,8,5,128,8,4,14,task,2,0.001,90,5,0.10638297872340426,5,0.006572517081258212,3.12614653078706e-13,0.0065725170812968685,0.9999568953342773,1.0,0.5787490238341861,0.08122471168636514,0.9999942007512842,0.8821565496901843,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",0.012807280329196886,0.011529003082704086,1.1108749158381683,0.013196905342296821
2a,L8,model_L8.pt,anchor,8,5,128,8,4,15,task,2,0.001,90,5,0.10638297872340426,5,0.009735515623612755,2.741591528663749e-13,0.00973551562360156,0.999905362861464,1.0,0.389098718391679,0.06682075184412611,0.9999889419034799,0.8861376779336533,"[2, 2, 2, 2, 2, 2, 2, 2, 2]",0.007960925467078106,0.0070330834253643625,1.1319253570016732,0.012269489700999087
2a,L12,model_L12.pt,depth,12,5,128,12,4,0,task,2,0.001,182,4,0.0851063829787234,5,0.014584512335936455,0.4238744656060096,0.42669048579883756,0.8174867756806867,0.8203304374075792,0.3848306140136381,0.07865769545325083,0.9999977262485857,0.9222596077176737,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",0.009039571148049319,0.004101188456418596,2.204134543951978,0.007986659512544436
2a,L12,model_L12.pt,depth,12,5,128,12,4,1,task,2,0.001,182,5,0.10638297872340426,5,0.009087887416881534,1.8189906887828065e-11,0.009087887414797319,0.99991729253927,1.0,0.4949463872357861,0.05945505254848867,0.9999958044673821,0.9157221121718861,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",0.015935594127067385,0.013264315521662785,1.2013883491418738,0.011845924615085707
2a,L12,model_L12.pt,depth,12,5,128,12,4,2,task,2,0.001,182,4,0.0851063829787234,5,0.010665320381465676,0.5622123867661465,0.561339827801329,0.6832802371236795,0.683917232167345,0.3067612630010597,0.07066239715490366,0.9999975873791563,0.9226607217881624,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",0.018793214954819115,0.007516927248484877,2.500119308538885,0.015115961089377386
2a,L12,model_L12.pt,depth,12,5,128,12,4,3,task,2,0.001,182,4,0.0851063829787234,5,0.013579522461380411,0.4404917703487163,0.4413423317046009,0.8047064980221768,0.8059670002554419,0.38291673606546744,0.07803694660629283,0.9999978588560795,0.9212051910384004,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",0.018261578218564056,0.020741215650743362,0.8804487897945155,0.015431035667180473
2a,L12,model_L12.pt,depth,12,5,128,12,4,4,task,2,0.001,182,5,0.10638297872340426,5,0.008711184920867688,9.158323099995274e-13,0.008711184920559204,0.9999237563452362,1.0,0.4181789734232102,0.04633334246793315,0.9999972397693396,0.9195323090007014,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",0.008717714030543111,0.008120534698417267,1.073539410187144,0.007768096299959416
2a,L12,model_L12.pt,depth,12,5,128,12,4,5,task,2,0.001,182,5,0.10638297872340426,5,0.00908251438198737,5.04222635025889e-12,0.00908251438199016,0.9999173066044202,1.0,0.5024545146326213,0.053414271964392454,0.9999968795284622,0.9174840478257148,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",0.006218042454335881,0.005473938988462669,1.1359356520855544,0.0065564552927243275
2a,L12,model_L12.pt,depth,12,5,128,12,4,6,task,2,0.001,182,5,0.10638297872340426,5,0.0072357697765840934,1.252724629405017e-11,0.00723576977417698,0.9999478391165272,1.0,0.3697349552271873,0.04430799732323523,0.9999973624906907,0.9211824988498928,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",0.004763877826143129,0.004576340249866619,1.0409798148819849,0.005194618281162165
2a,L12,model_L12.pt,depth,12,5,128,12,4,7,task,2,0.001,182,5,0.10638297872340426,5,0.008425615771180343,2.9997750304532103e-12,0.00842561577141727,0.9999285418930683,1.0,0.5012712856143529,0.06133301309422719,0.9999894132963357,0.9217225592171856,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",0.007272980637890392,0.006777263673993921,1.0731441165257687,0.005544870316253126
