checkpoint,ell,n,candidate_rank_mean,candidate_rank_std,causal_damage_tau_mean,causal_damage_tau_std,causal_max_damage_mean,causal_max_damage_std,causal_max_keep_mean,causal_max_keep_std,causal_mean_damage_mean,causal_mean_damage_std,causal_min_kept_damage_mean,causal_min_kept_damage_std,causal_sum_kept_damage_mean,causal_sum_kept_damage_std,d_x_mean,d_x_std,ell_mean,ell_std,entropy_rank_mean,entropy_rank_std,excess_risk_frac_mean,excess_risk_frac_std,gamma_mean,gamma_std,hidden_s_mean,hidden_s_std,kernel_lengthscale_mean,kernel_lengthscale_std,kernel_signal_var_mean,kernel_signal_var_std,min_explainable_frac_mean,min_explainable_frac_std,n_causal_mean,n_causal_std,n_heads_mean,n_heads_std,n_layers_mean,n_layers_std,participation_rank_mean,participation_rank_std,s_mean,s_std,val_capture_mean,val_capture_std,val_explainable_frac_mean,val_explainable_frac_std,val_full_resid_ratio_mean,val_full_resid_ratio_std,val_resid_ratio_mean,val_resid_ratio_std,val_total_norm_mean,val_total_norm_std
rbf_elbow_scratch_nctx128_ntgt128,0.0,8,16.0,0.0,0.05,0.0,0.9027570594838861,0.07240144545002346,0.0,0.0,0.17358298868210742,0.02284693546994586,0.060404837905255956,0.01076821715099677,2.724580837182754,0.3956536765415493,5.0,0.0,0.0,0.0,1.2538031939945498,0.07082532844834641,0.05,0.0,0.95,0.0,1.875,1.4577379737113252,3.0,0.0,1.0,0.0,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,1.0833179682936247,0.026540015968879775,14.625,1.3024701806293193,0.9620630334790301,0.010173495449276693,0.9980534988198908,0.0008665158706443523,0.04320482187731398,0.009552534243180151,0.19801453029228117,0.026206515543910975,748.9754378084684,141.0309521290769
rbf_elbow_scratch_nctx128_ntgt128,1.0,8,95.625,7.3082634247620195,0.05,0.0,0.2702544429909616,0.15817309334171326,0.0,0.0,0.018290174892143178,0.0048616226170627745,0.056716449097200194,0.006424395601479468,0.8608101700839712,0.3473025301913959,5.0,0.0,1.0,0.0,3.1103626686049815,0.7181485373199804,0.05,0.0,0.95,0.0,57.125,11.166755507820012,3.0,0.0,1.0,0.0,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,2.0555730089861184,0.48028051653956694,8.25,1.9086270308410553,0.9507029826062877,0.0003005388048619821,0.9795511056773145,0.010081930900732295,0.1384174224265844,0.038389157568471104,0.26159880317067896,0.018612244458823896,28.902521670618476,3.2788822728528553
rbf_elbow_scratch_nctx128_ntgt128,2.0,8,105.125,2.5319388392523003,0.05,0.0,0.03994626623915011,0.006055023055338916,0.0,0.0,0.007852984080305773,0.0009335409112744897,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,6.455960738645661,1.9747014450538742,0.05,0.0,0.95,0.0,90.875,2.416461403433896,3.0,0.0,1.0,0.0,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,3.983210538965257,1.28493190163413,0.0,0.0,0.9513624123793656,0.0010219512730324115,0.9999999999999969,2.5177491625509456e-16,1.8640444709885302e-12,5.898103869287385e-13,0.22052858045224966,0.0023257132477729698,18.228118528663337,0.6773235383752123
rbf_elbow_scratch_nctx128_ntgt128,3.0,8,105.125,2.5319388392523003,0.05,0.0,0.03613785557959312,0.005511484166135939,0.0,0.0,0.0071532905576569,0.000868997608805702,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,9.208514772123717,1.360979575139451,0.05,0.0,0.95,0.0,93.5,2.6726124191242437,3.0,0.0,1.0,0.0,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,5.867751088182803,1.0946781393871505,0.0,0.0,0.9522403682321028,0.0015909742851184158,0.9999999999999973,1.6784994417006302e-16,1.162412896080394e-12,2.2755031047580524e-13,0.21851304102846994,0.0036539870020242857,19.418611247521582,0.6088403578213986
rbf_elbow_scratch_nctx128_ntgt128,4.0,8,105.125,2.5319388392523003,0.05,0.0,0.026609477980312744,0.004668813332402146,0.0,0.0,0.005674015968701425,0.0006978640788863523,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,11.924273445444037,0.9960603737446013,0.05,0.0,0.95,0.0,95.125,2.356601669474803,3.0,0.0,1.0,0.0,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,8.1827984791022,0.9831979837191652,0.0,0.0,0.951387889226781,0.0008819067911837312,0.9999999999999976,1.5129789507223254e-16,9.70013558995173e-12,2.2219589984491822e-11,0.2204736326670136,0.001996589042012392,20.65203204472573,0.5661295714230002
rbf_elbow_scratch_nctx128_ntgt128,5.0,8,105.125,2.5319388392523003,0.05,0.0,0.02095046313098646,0.004334917491765402,0.0,0.0,0.004351658578270986,0.0005565767160801059,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,13.667349896629279,0.7989829446361534,0.05,0.0,0.95,0.0,95.5,2.5071326821120348,3.0,0.0,1.0,0.0,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,9.829303062949862,0.8872402760681808,0.0,0.0,0.9520150120305158,0.0013146467581460698,0.9999999999999977,1.2588745812754728e-16,1.6144435243570272e-12,3.979579191258832e-13,0.21903664372554127,0.0030117246947141854,21.01745569439317,0.5834717487983682
rbf_elbow_scratch_nctx128_ntgt128,6.0,8,105.125,2.5319388392523003,0.05,0.0,0.013196039042465876,0.002881620112327049,0.0,0.0,0.002226523138471256,0.00034325419295819324,0.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,15.63057793921827,0.6329064853702674,0.05,0.0,0.95,0.0,95.25,2.052872551885702,3.0,0.0,1.0,0.0,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,12.069895993728666,0.7223893870964135,0.0,0.0,0.9544910277847466,0.0022244825229059306,0.9999999999999978,1.5129789507223254e-16,1.3964663914509803e-12,3.9920473152903094e-13,0.2132720558764466,0.005237490946188596,21.29058956379331,0.6411550883516824
rbf_elbow_scratch_nctx128_ntgt128,7.0,8,105.125,2.5319388392523003,0.05,0.0,0.0048732849808057685,0.001234340733501947,0.0,0.0,0.0009842485446525076,0.00017414220990514393,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,16.71537413340514,0.847257100877112,0.05,0.0,0.95,0.0,95.0,2.2677868380553634,3.0,0.0,1.0,0.0,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,12.39919343904586,0.9818024975330747,0.0,0.0,0.9516479642153751,0.0015237749026344874,0.9999999999999977,1.1102230246251565e-16,7.088649604454677e-13,1.2452622418223093e-13,0.2198668539971726,0.0034809355078515803,21.19715830162078,0.538383316472543
rbf_elbow_scratch_nctx128_ntgt128,8.0,8,105.125,2.5319388392523003,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0,17.253351649779283,1.1237876844544732,0.05,0.0,0.95,0.0,95.375,2.559994419636775,3.0,0.0,1.0,0.0,0.001,0.0,8.0,0.0,4.0,0.0,8.0,0.0,12.351566697740548,1.191494952826631,0.0,0.0,0.9518191310389676,0.001284836341028728,0.9999999999999978,1.32697032177375e-16,9.712669288515434e-13,2.6257884434522533e-13,0.21948431937131974,0.0029281903019168568,21.809579647253212,0.5838507350632494
