basis,rank,n,E_model_to_T_mean,E_model_to_T_std,E_model_to_operator_mean,E_model_to_operator_std,E_model_to_zero_mean,E_model_to_zero_std,E_operator_to_T_mean,E_operator_to_T_std,E_zero_to_T_mean,E_zero_to_T_std,R_sub_mean,R_sub_std,R_use_mean,R_use_std,X_sub_mean,X_sub_std,X_use_mean,X_use_std,cos_res_mean,cos_res_std,kernel_lengthscale_mean,kernel_lengthscale_std,kernel_signal_var_mean,kernel_signal_var_std,point_model_to_T_mean,point_model_to_T_std,point_model_to_operator_mean,point_model_to_operator_std,point_operator_to_T_mean,point_operator_to_T_std,r_eff_T_task_mean,r_eff_T_task_std,rank_mean,rank_std,selected_rank_mean,selected_rank_std
raw,0,16,0.040920952509707655,0.004306552601806668,0.9949479087128993,0.006515187084081609,0.9949479087128993,0.006515187084081609,0.9999999999999998,9.930136612989092e-17,0.9999999999999998,9.930136612989092e-17,0.9999999999989999,8.107922592650823e-17,0.9999999999989949,6.56247310960586e-15,2.0000667788622195e-12,1.146633409319802e-16,2.0102391973253475e-12,1.3124750566925643e-14,-0.9991828062186495,0.00018398115569381065,3.0,0.0,1.0,0.0,0.041535788927787316,0.016228011013499775,0.9985639981891214,0.011811620866818846,0.9999999999998564,4.595293434485094e-14,27.6875,1.3022416570411703,0.0,0.0,18.75,1.2909944487358056
raw,1,16,0.040920952509707655,0.004306552601806668,0.5957997983440018,0.07091148934039784,0.9949479087128993,0.006515187084081609,0.5991995304028961,0.0708341629307626,0.9999999999999998,9.930136612989092e-17,0.599199530402297,0.07083416293069185,0.5988118614128461,0.07095850101261972,0.6362560365424557,0.08492958697750314,0.6367039400694466,0.08487558845792931,-0.997684358964217,0.0004186955667706466,3.0,0.0,1.0,0.0,0.041535788927787316,0.016228011013499775,0.5569323168497304,0.25463037545844225,0.5573577797090505,0.2558879936868301,27.6875,1.3022416570411703,1.0,0.0,18.75,1.2909944487358056
raw,10,16,0.040920952509707655,0.004306552601806668,0.20442150675562965,0.028230099212697698,0.9949479087128993,0.006515187084081609,0.20686340269297085,0.02880935237405043,0.9999999999999998,9.930136612989092e-17,0.20686340269276401,0.02880935237402165,0.20544311258662307,0.028169105567987855,0.956429427516174,0.012392777155598415,0.9570492226390009,0.012014518482954976,-0.9799951215399099,0.0028422054198356072,3.0,0.0,1.0,0.0,0.041535788927787316,0.016228011013499775,0.06262253762464336,0.024949548999806705,0.03500983311028279,0.013512607746081583,27.6875,1.3022416570411703,10.0,0.0,18.75,1.2909944487358056
raw,11,16,0.040920952509707655,0.004306552601806668,0.19287758633392232,0.028540764744131503,0.9949479087128993,0.006515187084081609,0.19562290754756573,0.028997063357223053,0.9999999999999998,9.930136612989092e-17,0.19562290754737016,0.028997063357194083,0.1938400787613643,0.02850256367047944,0.9609434002145808,0.011946843637742538,0.9616644024884853,0.011637473148296454,-0.9775054712691921,0.003577868598339518,3.0,0.0,1.0,0.0,0.041535788927787316,0.016228011013499775,0.06021529648891094,0.020813497136866286,0.03076639382129075,0.010709724128873475,27.6875,1.3022416570411703,11.0,0.0,18.75,1.2909944487358056
raw,12,16,0.040920952509707655,0.004306552601806668,0.18023435321926945,0.0273376849170502,0.9949479087128993,0.006515187084081609,0.18316936540085044,0.027842025328324808,0.9999999999999998,9.930136612989092e-17,0.1831693654006673,0.027842025328296986,0.18113125609166564,0.02726905935292815,0.9657222538527341,0.010725730708805793,0.9664943415685365,0.01035800109938269,-0.9743318901709324,0.003981584885582373,3.0,0.0,1.0,0.0,0.041535788927787316,0.016228011013499775,0.059170866179266465,0.020286126127050715,0.028749564709705962,0.010965209009692087,27.6875,1.3022416570411703,12.0,0.0,18.75,1.2909944487358056
raw,13,16,0.040920952509707655,0.004306552601806668,0.1658486544495608,0.023036320463790037,0.9949479087128993,0.006515187084081609,0.1695626322178862,0.024283586390539152,0.9999999999999998,9.930136612989092e-17,0.1695626322177167,0.02428358639051489,0.16667947156778173,0.02299919273753837,0.9706956769729129,0.008252122309605713,0.9717220510704677,0.00762954080899891,-0.9700191706581868,0.004789847054183256,3.0,0.0,1.0,0.0,0.041535788927787316,0.016228011013499775,0.05795683010960096,0.020530319608950288,0.0269341126402277,0.009968373700956514,27.6875,1.3022416570411703,13.0,0.0,18.75,1.2909944487358056
raw,14,16,0.040920952509707655,0.004306552601806668,0.1524994002617282,0.02190019239847125,0.9949479087128993,0.006515187084081609,0.15605480720671888,0.023897717215195395,0.9999999999999998,9.930136612989092e-17,0.1560548072065629,0.023897717215171515,0.15325152776489798,0.021778069295527596,0.9751114900651322,0.007614874714684618,0.9760693277043739,0.006784311316069213,-0.9644326841562442,0.006432518721863791,3.0,0.0,1.0,0.0,0.041535788927787316,0.016228011013499775,0.05652786369799412,0.020664368548162438,0.025246077018760874,0.010057779819410792,27.6875,1.3022416570411703,14.0,0.0,18.75,1.2909944487358056
raw,15,16,0.040920952509707655,0.004306552601806668,0.14067209685568383,0.021168556386320272,0.9949479087128993,0.006515187084081609,0.14429501616252605,0.02322977691661215,0.9999999999999998,9.930136612989092e-17,0.14429501616238177,0.023229776916588937,0.14135932735734805,0.02101155729329612,0.9786730521835781,0.006775327786514502,0.9796036478754317,0.005971161914321482,-0.9580279182521807,0.009079610871421579,3.0,0.0,1.0,0.0,0.041535788927787316,0.016228011013499775,0.054777005833901424,0.021437571026936515,0.02357110495083877,0.009889881269440605,27.6875,1.3022416570411703,15.0,0.0,18.75,1.2909944487358056
raw,16,16,0.040920952509707655,0.004306552601806668,0.12948122589564373,0.01977541172572362,0.9949479087128993,0.006515187084081609,0.1327201013063089,0.022162699349435017,0.9999999999999998,9.930136612989092e-17,0.13272010130617623,0.02216269934941287,0.13010850667893692,0.019599077367990315,0.9819248885444791,0.005958192451349419,0.9827116603957053,0.005179827334551159,-0.9502599916977168,0.011242674247509727,3.0,0.0,1.0,0.0,0.041535788927787316,0.016228011013499775,0.05370363163022993,0.02132583920007181,0.021979274494867973,0.009175723340211488,27.6875,1.3022416570411703,16.0,0.0,18.75,1.2909944487358056
raw,17,16,0.040920952509707655,0.004306552601806668,0.11865263074796231,0.0172516670810552,0.9949479087128993,0.006515187084081609,0.12113184255333316,0.020130191893870678,0.9999999999999998,9.930136612989092e-17,0.12113184255321208,0.020130191893850565,0.11923342974706642,0.017139679446935677,0.9849471786330858,0.004918837550571542,0.9855079811574292,0.004097491206676234,-0.9404605510604382,0.013151951252969323,3.0,0.0,1.0,0.0,0.041535788927787316,0.016228011013499775,0.053228268594799844,0.021344379485308013,0.02072339173414285,0.009310547036494785,27.6875,1.3022416570411703,17.0,0.0,18.75,1.2909944487358056
