episode,name,state_idx,basis_layer,n_ctx,n_tgt,r_T,rank_Q,candidate_dim,rank_to_alpha,best_rank,rho_TQ,best_rho,reach_alpha,mse_model,mse_krr,mse_ratio,point_err,point_drift,E_F_T,E_F_TQ,damage_vs_base
35,base,1,8,47,40,2,4,41,4,40,0.04688699478833173,0.014289271428228974,1.0,83.53132377554259,0.004991201080462135,16735.715998804928,468.2770151932226,0.0,465.33511299835095,465.3428909313697,0.0
35,keep_Q,1,8,47,40,2,4,41,4,40,0.04688699478833173,0.014289271428228974,1.0,83.53132377554259,0.004991201080462135,16735.715998804928,1.3961964449733957,1.0014237852067973,0.3851093619366174,0.34836767822385467,465.35028078225326
35,remove_Q,1,8,47,40,2,4,41,4,40,0.04688699478833173,0.014289271428228974,1.0,83.53132377554259,0.004991201080462135,16735.715998804928,726.1860233222064,1.1991542518451115,962.7343289935886,962.7421088493002,996.6116868579896
