checkpoint,probe_kind,n,B_nat_mean,B_nat_std,E_F_T_mean,E_F_T_std,E_F_TQ_mean,E_F_TQ_std,E_TQ_T_mean,E_TQ_T_std,E_pointwise_F_T_mean,E_pointwise_F_T_std,X_sub_mean,X_sub_std,X_use_mean,X_use_std,causal_damage_tau_mean,causal_damage_tau_std,causal_max_keep_mean,causal_max_keep_std,d_model_mean,d_model_std,d_x_mean,d_x_std,dim_R_nat_mean,dim_R_nat_std,dim_over_nctx_mean,dim_over_nctx_std,dim_over_rT_mean,dim_over_rT_std,dim_over_rT_strict_mean,dim_over_rT_strict_std,excess_risk_frac_mean,excess_risk_frac_std,gamma_mean,gamma_std,kernel_lengthscale_mean,kernel_lengthscale_std,kernel_signal_var_mean,kernel_signal_var_std,krr_risk_over_signal_mean,krr_risk_over_signal_std,krr_risk_per_tgt_mean,krr_risk_per_tgt_std,krr_risk_total_mean,krr_risk_total_std,krr_signal_per_tgt_mean,krr_signal_per_tgt_std,krr_signal_total_mean,krr_signal_total_std,max_build_closure_mean,max_build_closure_std,max_build_refinement_mean,max_build_refinement_std,max_causal_damage_mean,max_causal_damage_std,max_val_closure_mean,max_val_closure_std,max_val_refinement_mean,max_val_refinement_std,mean_build_closure_mean,mean_build_closure_std,mean_build_refinement_mean,mean_build_refinement_std,mean_candidate_rank_mean,mean_candidate_rank_std,mean_causal_damage_mean,mean_causal_damage_std,mean_hidden_s_mean,mean_hidden_s_std,mean_s_mean,mean_s_std,mean_val_closure_mean,mean_val_closure_std,mean_val_refinement_mean,mean_val_refinement_std,min_explainable_frac_mean,min_explainable_frac_std,mse_krr_mean,mse_krr_std,mse_model_mean,mse_model_std,mse_ratio_mean,mse_ratio_std,n_build_mean,n_build_std,n_causal_mean,n_causal_std,n_eval_mean,n_eval_std,n_heads_mean,n_heads_std,n_layers_mean,n_layers_std,n_val_mean,n_val_std,r_eff_T_task_mean,r_eff_T_task_std,r_eff_T_task_strict_mean,r_eff_T_task_strict_std,rank_tau_task_mean,rank_tau_task_std,sum_candidate_rank_mean,sum_candidate_rank_std,sum_kept_causal_damage_mean,sum_kept_causal_damage_std,sweep_val_mean,sweep_val_std,tau_sv_mean,tau_sv_std
rbf_elbow_scratch_nctx47_ntgt64,task,16,21.0625,2.9090376415577714,0.03917606193461817,0.007392560153265459,0.13377789029966863,0.03268350040058921,0.13611963304010977,0.03526776332443448,0.03773272169526049,0.016765240188802565,0.9803053688167762,0.010343745997147689,0.9811748060209389,0.009233130279645493,0.05,0.0,0.0,0.0,128.0,0.0,5.0,0.0,21.0625,2.9090376415577714,0.44813829787234044,0.061894417905484486,1.1508965428276574,0.16063434811266616,0.689604982785774,0.09256623489006946,0.05,0.0,0.95,0.0,3.0,0.0,1.0,0.0,0.08260996101396485,0.011471079362447158,0.07620968826013111,0.009726940272807457,9.754840097296782,1.2450483549193545,0.9237903117398685,0.009726940272808345,118.24515990270316,1.2450483549194682,0.03202499519421774,0.010221867263874248,0.9999984060198862,3.1415779671700304e-06,0.898077125158903,0.05231693525898189,0.06167900054455544,0.007308485718685174,0.9999831355012575,1.656316403648708e-05,0.014032712153359488,0.005853270693199781,0.8888751594955999,1.4884376815840028e-05,25.645833333333336,2.371719089675086,0.03020726919915131,0.003732952030121029,21.90277777777778,2.052750839296005,2.3402777777777777,0.32322640461753005,0.03512239507920044,0.004120683908351289,0.8887771287799735,5.200300931685059e-05,0.001,0.0,0.07045337383158093,0.02472488864816677,0.07146497759672646,0.024136502841829024,1.0240504722377772,0.0987183340228141,16.0,0.0,8.0,0.0,16.0,0.0,4.0,0.0,8.0,0.0,16.0,0.0,18.3125,0.6020797289396148,30.5625,1.5041608956491324,0.06412746282892492,0.004402007035959354,230.8125,21.34547180707577,3.3076178307330477,0.5769794372993223,47.0,0.0,0.001,0.0
