episode,lambda,basis,operator_kind,rank,point_model_to_T,point_operator_to_T,point_model_to_operator,E_model_to_T,E_model_to_operator,E_operator_to_T,E_model_to_zero,E_zero_to_T,R_use,R_sub,X_use,X_sub,cos_res
0,0.0,raw,galerkin,5,0.061177735201141746,0.47271715466682795,0.4263182467702944,0.0845369156898648,0.38512252385731344,0.39374633259407127,1.0109533447146584,0.9999999999999937,0.38094984884355204,0.39374633259368,0.8548772126660749,0.844963825569027,-0.976681307953837
0,0.0,raw,actLR,5,0.061177735201141746,1.6290320844180408,1.6075836448999528,0.0845369156898648,0.8253641149113404,0.8255036669234848,1.0109533447146584,0.9999999999999937,0.8164215680432642,0.8255036669226645,0.33345582323377776,0.3185436958972345,-0.9947555852686065
0,0.0,response,galerkin,5,0.061177735201141746,0.44217071626698984,0.38719327960890276,0.0845369156898648,0.49294812300666035,0.5057966570497859,1.0109533447146584,0.9999999999999937,0.48760719333225744,0.5057966570492833,0.7622392250106385,0.7441697417177697,-0.9859997534782489
0,0.0,response,actLR,5,0.061177735201141746,0.7473519822973923,0.7032193936522542,0.0845369156898648,0.7702796595993063,0.7626418532072388,1.0109533447146584,0.9999999999999937,0.7619339345634747,0.7626418532064809,0.4194566793606227,0.4183774037377844,-0.9939669894395549
0,0.1,raw,galerkin,5,0.061177735201141746,0.47271715466682795,0.4263182467702944,0.10614909571793328,0.4862539041444645,0.48224432776738535,1.0116490733775296,0.9999999999999927,0.48065472201794074,0.4822443277669066,0.7689710382018561,0.7674404083366444,-0.9760087831189777
0,0.1,raw,actLR,5,0.061177735201141746,1.6290320844180408,1.6075836448999528,0.10614909571793328,0.9959338557840642,0.9837087625561824,1.0116490733775296,0.9999999999999927,0.984465742115512,0.9837087625552059,0.030827202600954284,0.032317070472105525,-0.9943257746961882
0,0.1,response,galerkin,5,0.061177735201141746,0.44217071626698984,0.38719327960890276,0.10614909571793328,0.6053376744667812,0.6080532796091509,1.0116490733775296,0.9999999999999927,0.5983672504588767,0.6080532796085473,0.6419566335782838,0.6302712091572898,-0.9847039628487445
0,0.1,response,actLR,5,0.061177735201141746,0.7473519822973923,0.7032193936522542,0.10614909571793328,0.8242337209832205,0.8095562217981228,1.0116490733775296,0.9999999999999927,0.8147427232158558,0.8095562217973191,0.3361942949668113,0.34461872374924984,-0.9917182635301038
0,0.25,raw,galerkin,5,0.061177735201141746,0.47271715466682795,0.4263182467702944,0.1319324649426253,0.6153162208987868,0.6006539077047672,1.0143186697358748,0.9999999999999919,0.6066300850583835,0.6006539077041715,0.6319999399020584,0.6392148831597086,-0.9767430199077941
0,0.25,raw,actLR,5,0.061177735201141746,1.6290320844180408,1.6075836448999528,0.1319324649426253,1.1839429360169427,1.1565202144710107,1.0143186697358748,0.9999999999999919,1.1672297585965465,1.1565202144698636,-0.36242530935335227,-0.3375390064774193,-0.9939185241016146
0,0.25,response,galerkin,5,0.061177735201141746,0.44217071626698984,0.38719327960890276,0.1319324649426253,0.7498855286628563,0.7396845030442858,1.0143186697358748,0.9999999999999919,0.739299739851367,0.7396845030435522,0.4534358946557011,0.45286683595721333,-0.9844034805749462
0,0.25,response,actLR,5,0.061177735201141746,0.7473519822973923,0.7032193936522542,0.1319324649426253,0.8823357779655259,0.8610448737372957,1.0143186697358748,0.9999999999999919,0.8698802499557788,0.8610448737364416,0.24330835073687174,0.2586017254121954,-0.9888428408015065
0,0.5,raw,galerkin,5,0.061177735201141746,0.47271715466682795,0.4263182467702944,0.1690324863645127,0.8024391101485461,0.7757291415602907,1.0204126222243242,0.9999999999999909,0.7863868916072209,0.775729141559522,0.38159565670833306,0.3982442989353271,-0.977622763138929
0,0.5,raw,actLR,5,0.061177735201141746,1.6290320844180408,1.6075836448999528,0.1690324863645127,1.4514462219014521,1.4026150634446648,1.0204126222243242,0.9999999999999909,1.4224110818387627,1.4026150634432748,-1.0232532857377192,-0.9673290161979817,-0.9935683176542992
