probe_kind,basis,n,TQ_E_model_to_operator_mean,TQ_E_model_to_operator_std,TQ_E_operator_to_T_mean,TQ_E_operator_to_T_std,TQ_X_sub_mean,TQ_X_sub_std,TQ_X_use_mean,TQ_X_use_std,actLR_E_model_to_operator_mean,actLR_E_model_to_operator_std,actLR_E_operator_to_T_mean,actLR_E_operator_to_T_std,actLR_KRR_cost_mean,actLR_KRR_cost_std,actLR_X_sub_mean,actLR_X_sub_std,actLR_X_use_mean,actLR_X_use_std,actLR_model_fit_gain_mean,actLR_model_fit_gain_std,rank_mean,rank_std
isotropic,raw,1,0.8563106363851862,0.0,0.861381024273377,0.0,0.25802273102318285,0.0,0.2820996371761644,0.0,1.4509455939016118,0.0,1.4276132309536544,0.0,0.5662322066802774,0.0,-1.038079537189991,0.0,-1.0611222512291953,0.0,-0.5946349575164256,0.0,5.0,0.0
isotropic,response,1,1.1069256973904074,0.0,1.09417525704061,0.0,-0.1972194931175697,0.0,-0.19960546425555048,0.0,0.9829157856318306,0.0,1.0116793005408553,0.0,-0.08249595649975472,0.0,-0.02349500714085484,0.0,0.054124197136382945,0.0,0.12400991175857679,0.0,5.0,0.0
label,raw,1,0.4584506485934024,0.0,0.480231791333467,0.0,0.7693774265930906,0.0,0.8114977615457353,0.0,1.0891953779536434,0.0,1.0989882089350622,0.0,0.6187564176015952,0.0,-0.2077750833759855,0.0,-0.06400313672210056,0.0,-0.6307447293602411,0.0,5.0,0.0
label,response,1,0.44493273546850876,0.0,0.4976858282528199,0.0,0.7523088163567786,0.0,0.8224502569141416,0.0,0.7710474168930617,0.0,0.7600349214428104,0.0,0.2623490931899905,0.0,0.4223469181885261,0.0,0.4667958732982421,0.0,-0.3261146814245529,0.0,5.0,0.0
