basis,operator_kind,lambda,n,E_model_to_T_mean,E_model_to_T_std,E_model_to_operator_mean,E_model_to_operator_std,E_model_to_zero_mean,E_model_to_zero_std,E_operator_to_T_mean,E_operator_to_T_std,E_zero_to_T_mean,E_zero_to_T_std,R_sub_mean,R_sub_std,R_use_mean,R_use_std,X_sub_mean,X_sub_std,X_use_mean,X_use_std,cos_res_mean,cos_res_std,lambda_mean,lambda_std,point_model_to_T_mean,point_model_to_T_std,point_model_to_operator_mean,point_model_to_operator_std,point_operator_to_T_mean,point_operator_to_T_std,rank_mean,rank_std
raw,actLR,0.0,1,0.0845369156898648,0.0,0.8253641149113404,0.0,1.0109533447146584,0.0,0.8255036669234848,0.0,0.9999999999999937,0.0,0.8255036669226645,0.0,0.8164215680432642,0.0,0.3185436958972345,0.0,0.33345582323377776,0.0,-0.9947555852686065,0.0,0.0,0.0,0.061177735201141746,0.0,1.6075836448999528,0.0,1.6290320844180408,0.0,5.0,0.0
raw,actLR,0.1,1,0.10614909571793328,0.0,0.9959338557840642,0.0,1.0116490733775296,0.0,0.9837087625561824,0.0,0.9999999999999927,0.0,0.9837087625552059,0.0,0.984465742115512,0.0,0.032317070472105525,0.0,0.030827202600954284,0.0,-0.9943257746961882,0.0,0.1,0.0,0.061177735201141746,0.0,1.6075836448999528,0.0,1.6290320844180408,0.0,5.0,0.0
raw,actLR,0.25,1,0.1319324649426253,0.0,1.1839429360169427,0.0,1.0143186697358748,0.0,1.1565202144710107,0.0,0.9999999999999919,0.0,1.1565202144698636,0.0,1.1672297585965465,0.0,-0.3375390064774193,0.0,-0.36242530935335227,0.0,-0.9939185241016146,0.0,0.25,0.0,0.061177735201141746,0.0,1.6075836448999528,0.0,1.6290320844180408,0.0,5.0,0.0
raw,actLR,0.5,1,0.1690324863645127,0.0,1.4514462219014521,0.0,1.0204126222243242,0.0,1.4026150634446648,0.0,0.9999999999999909,0.0,1.4026150634432748,0.0,1.4224110818387627,0.0,-0.9673290161979817,0.0,-1.0232532857377192,0.0,-0.9935683176542992,0.0,0.5,0.0,0.061177735201141746,0.0,1.6075836448999528,0.0,1.6290320844180408,0.0,5.0,0.0
raw,actLR,0.75,1,0.19820791934798251,0.0,1.6573875820606965,0.0,1.0271812583092956,0.0,1.5915614387660668,0.0,0.9999999999999906,0.0,1.5915614387644903,0.0,1.6135298114639325,0.0,-1.5330678133620945,0.0,-1.6034784524828334,0.0,-0.9933746217599589,0.0,0.75,0.0,0.061177735201141746,0.0,1.6075836448999528,0.0,1.6290320844180408,0.0,5.0,0.0
raw,actLR,0.9,1,0.20933190713901273,0.0,1.7276577687928265,0.0,1.0309392261136945,0.0,1.654579274778957,0.0,0.9999999999999908,0.0,1.6545792747773176,0.0,1.6758095191545463,0.0,-1.7376325765226341,0.0,-1.808337544488992,0.0,-0.9932694154435994,0.0,0.9,0.0,0.061177735201141746,0.0,1.6075836448999528,0.0,1.6290320844180408,0.0,5.0,0.0
raw,actLR,1.0,1,0.20469170464290815,0.0,1.671181118294237,0.0,1.0320069429598717,0.0,1.5981205629683553,0.0,0.9999999999999919,0.0,1.59812056296677,0.0,1.6193506542693865,0.0,-1.553989333777226,0.0,-1.6222965414826902,0.0,-0.993155318893169,0.0,1.0,0.0,0.061177735201141746,0.0,1.6075836448999528,0.0,1.6290320844180408,0.0,5.0,0.0
raw,galerkin,0.0,1,0.0845369156898648,0.0,0.38512252385731344,0.0,1.0109533447146584,0.0,0.39374633259407127,0.0,0.9999999999999937,0.0,0.39374633259368,0.0,0.38094984884355204,0.0,0.844963825569027,0.0,0.8548772126660749,0.0,-0.976681307953837,0.0,0.0,0.0,0.061177735201141746,0.0,0.4263182467702944,0.0,0.47271715466682795,0.0,5.0,0.0
raw,galerkin,0.1,1,0.10614909571793328,0.0,0.4862539041444645,0.0,1.0116490733775296,0.0,0.48224432776738535,0.0,0.9999999999999927,0.0,0.4822443277669066,0.0,0.48065472201794074,0.0,0.7674404083366444,0.0,0.7689710382018561,0.0,-0.9760087831189777,0.0,0.1,0.0,0.061177735201141746,0.0,0.4263182467702944,0.0,0.47271715466682795,0.0,5.0,0.0
raw,galerkin,0.25,1,0.1319324649426253,0.0,0.6153162208987868,0.0,1.0143186697358748,0.0,0.6006539077047672,0.0,0.9999999999999919,0.0,0.6006539077041715,0.0,0.6066300850583835,0.0,0.6392148831597086,0.0,0.6319999399020584,0.0,-0.9767430199077941,0.0,0.25,0.0,0.061177735201141746,0.0,0.4263182467702944,0.0,0.47271715466682795,0.0,5.0,0.0
raw,galerkin,0.5,1,0.1690324863645127,0.0,0.8024391101485461,0.0,1.0204126222243242,0.0,0.7757291415602907,0.0,0.9999999999999909,0.0,0.775729141559522,0.0,0.7863868916072209,0.0,0.3982442989353271,0.0,0.38159565670833306,0.0,-0.977622763138929,0.0,0.5,0.0,0.061177735201141746,0.0,0.4263182467702944,0.0,0.47271715466682795,0.0,5.0,0.0
raw,galerkin,0.75,1,0.19820791934798251,0.0,0.9522483452556217,0.0,1.0271812583092956,0.0,0.9180375686552821,0.0,0.9999999999999906,0.0,0.9180375686543727,0.0,0.9270499608044466,0.0,0.15720702253916796,0.0,0.1405783701724741,0.0,-0.9781994894124454,0.0,0.75,0.0,0.061177735201141746,0.0,0.4263182467702944,0.0,0.47271715466682795,0.0,5.0,0.0
raw,galerkin,0.9,1,0.20933190713901273,0.0,1.0116409703086133,0.0,1.0309392261136945,0.0,0.9753512351050578,0.0,0.9999999999999908,0.0,0.9753512351040915,0.0,0.9812808987016522,0.0,0.04868996818092319,0.0,0.03708779784327765,0.0,-0.9784622096571948,0.0,0.9,0.0,0.061177735201141746,0.0,0.4263182467702944,0.0,0.47271715466682795,0.0,5.0,0.0
raw,galerkin,1.0,1,0.20469170464290815,0.0,0.9958205214702178,0.0,1.0320069429598717,0.0,0.9622677052715961,0.0,0.9999999999999919,0.0,0.9622677052706416,0.0,0.9649358739905047,0.0,0.0740408633931735,0.0,0.06889875908618082,0.0,-0.9787252409423515,0.0,1.0,0.0,0.061177735201141746,0.0,0.4263182467702944,0.0,0.47271715466682795,0.0,5.0,0.0
response,actLR,0.0,1,0.0845369156898648,0.0,0.7702796595993063,0.0,1.0109533447146584,0.0,0.7626418532072388,0.0,0.9999999999999937,0.0,0.7626418532064809,0.0,0.7619339345634747,0.0,0.4183774037377844,0.0,0.4194566793606227,0.0,-0.9939669894395549,0.0,0.0,0.0,0.061177735201141746,0.0,0.7032193936522542,0.0,0.7473519822973923,0.0,5.0,0.0
response,actLR,0.1,1,0.10614909571793328,0.0,0.8242337209832205,0.0,1.0116490733775296,0.0,0.8095562217981228,0.0,0.9999999999999927,0.0,0.8095562217973191,0.0,0.8147427232158558,0.0,0.34461872374924984,0.0,0.3361942949668113,0.0,-0.9917182635301038,0.0,0.1,0.0,0.061177735201141746,0.0,0.7032193936522542,0.0,0.7473519822973923,0.0,5.0,0.0
response,actLR,0.25,1,0.1319324649426253,0.0,0.8823357779655259,0.0,1.0143186697358748,0.0,0.8610448737372957,0.0,0.9999999999999919,0.0,0.8610448737364416,0.0,0.8698802499557788,0.0,0.2586017254121954,0.0,0.24330835073687174,0.0,-0.9888428408015065,0.0,0.25,0.0,0.061177735201141746,0.0,0.7032193936522542,0.0,0.7473519822973923,0.0,5.0,0.0
response,actLR,0.5,1,0.1690324863645127,0.0,0.9684928686096614,0.0,1.0204126222243242,0.0,0.9382812968177499,0.0,0.9999999999999909,0.0,0.93828129681682,0.0,0.9491188637960634,0.0,0.11962820804374641,0.0,0.09917338238646978,0.0,-0.9847811864026994,0.0,0.5,0.0,0.061177735201141746,0.0,0.7032193936522542,0.0,0.7473519822973923,0.0,5.0,0.0
