basis,rank,n,E_model_to_T_mean,E_model_to_T_std,E_model_to_operator_mean,E_model_to_operator_std,E_model_to_zero_mean,E_model_to_zero_std,E_operator_to_T_mean,E_operator_to_T_std,E_zero_to_T_mean,E_zero_to_T_std,R_sub_mean,R_sub_std,R_use_mean,R_use_std,X_sub_mean,X_sub_std,X_use_mean,X_use_std,cos_res_mean,cos_res_std,kernel_lengthscale_mean,kernel_lengthscale_std,kernel_signal_var_mean,kernel_signal_var_std,point_model_to_T_mean,point_model_to_T_std,point_model_to_operator_mean,point_model_to_operator_std,point_operator_to_T_mean,point_operator_to_T_std,r_eff_T_task_mean,r_eff_T_task_std,rank_mean,rank_std,selected_rank_mean,selected_rank_std
raw,0,16,0.07528192856816318,0.009656305630364919,0.9837178112256928,0.013098411507471173,0.9837178112256928,0.013098411507471173,0.9999999999999998,9.930136612989092e-17,0.9999999999999998,9.930136612989092e-17,0.9999999999989999,8.107922592650823e-17,0.9999999999989833,1.3537802990347863e-14,2.0000667788622195e-12,1.146633409319802e-16,2.033456736327821e-12,2.7075590805959833e-14,-0.9972878005298775,0.0006424707589368796,3.0,0.0,1.0,0.0,0.0729133447331953,0.027020428837841556,0.9840760260919322,0.019344694130358428,0.9999999999998564,4.595293434485094e-14,27.6875,1.3022416570411703,0.0,0.0,18.0625,1.3889444433333777
raw,1,16,0.07528192856816318,0.009656305630364919,0.5745083413386218,0.06973136905098591,0.9837178112256928,0.013098411507471173,0.5995387638558891,0.07100013277086323,0.9999999999999998,9.930136612989092e-17,0.5995387638552898,0.07100013277079228,0.584097953942091,0.07108791114435818,0.6358273154597429,0.08519075357330934,0.654091932284224,0.083206241133909,-0.9925694678453234,0.0020493523087689023,3.0,0.0,1.0,0.0,0.0729133447331953,0.027020428837841556,0.5373368573291897,0.24463670796966872,0.557445141712789,0.2566042768666837,27.6875,1.3022416570411703,1.0,0.0,18.0625,1.3889444433333777
raw,10,16,0.07528192856816318,0.009656305630364919,0.2090204248976515,0.02940561322832913,0.9837178112256928,0.013098411507471173,0.20716151184055553,0.029267113403323462,0.9999999999999998,9.930136612989092e-17,0.20716151184034842,0.02926711340329422,0.21253260509873018,0.030127099931142185,0.956281079330495,0.012552400351400567,0.9539789772540774,0.013317779634454352,-0.9331385507411991,0.015951661165086235,3.0,0.0,1.0,0.0,0.0729133447331953,0.027020428837841556,0.1040265904332912,0.037045157978109616,0.05232826767613579,0.017456202452247084,27.6875,1.3022416570411703,10.0,0.0,18.0625,1.3889444433333777
raw,11,16,0.07528192856816318,0.009656305630364919,0.19758335918933395,0.02873577522137181,0.9837178112256928,0.013098411507471173,0.19519811279521704,0.028846875823951346,0.9999999999999998,9.930136612989092e-17,0.1951981127950219,0.02884687582392252,0.200923445252724,0.029556157610379257,0.9611175634067612,0.011834463583600973,0.9588108005983791,0.0125539552019568,-0.9249037291799993,0.01694213140309623,3.0,0.0,1.0,0.0,0.0729133447331953,0.027020428837841556,0.09916406803169023,0.03228162490860331,0.0437991573205873,0.014966588559053407,27.6875,1.3022416570411703,11.0,0.0,18.0625,1.3889444433333777
raw,12,16,0.07528192856816318,0.009656305630364919,0.18769503002661592,0.02947741997624653,0.9837178112256928,0.013098411507471173,0.18495358055603933,0.02915174018162858,0.9999999999999998,9.930136612989092e-17,0.18495358055585442,0.02915174018159945,0.19084668583083741,0.03013463445674291,0.9649954630811797,0.011391188917152715,0.9627262023256592,0.01226277834872601,-0.9160164429965797,0.020474354668049432,3.0,0.0,1.0,0.0,0.0729133447331953,0.027020428837841556,0.09784236161334059,0.033876177390520776,0.040813427129820216,0.014058105185107693,27.6875,1.3022416570411703,12.0,0.0,18.0625,1.3889444433333777
raw,13,16,0.07528192856816318,0.009656305630364919,0.1744418908553534,0.02559192179424789,0.9837178112256928,0.013098411507471173,0.17036068298691015,0.025854817465058973,0.9999999999999998,9.930136612989092e-17,0.17036068298673987,0.025854817465033143,0.1773751302444536,0.026184687541657942,0.9703505455802757,0.00892676930407232,0.9678952776754624,0.009430085595256894,-0.9019145371747933,0.024784059341354848,3.0,0.0,1.0,0.0,0.0729133447331953,0.027020428837841556,0.09674332340959943,0.03488746227810329,0.03857831620561112,0.014716130452683775,27.6875,1.3022416570411703,13.0,0.0,18.0625,1.3889444433333777
raw,14,16,0.07528192856816318,0.009656305630364919,0.16252173403682835,0.024609109555004467,0.9837178112256928,0.013098411507471173,0.15666429602843113,0.025701556840233737,0.9999999999999998,9.930136612989092e-17,0.15666429602827453,0.025701556840208053,0.16525921309075398,0.02522510673160291,0.9748370139524554,0.008317754721376252,0.9720928556046053,0.008652494076385077,-0.8854599846326823,0.030581513753838444,3.0,0.0,1.0,0.0,0.0729133447331953,0.027020428837841556,0.09441527028641701,0.03439854471325129,0.0349080907565308,0.013260468456230025,27.6875,1.3022416570411703,14.0,0.0,18.0625,1.3889444433333777
raw,15,16,0.07528192856816318,0.009656305630364919,0.15187848478029808,0.02157972565602326,0.9837178112256928,0.013098411507471173,0.14462255884202613,0.02394613498831307,0.9999999999999998,9.930136612989092e-17,0.14462255884188155,0.023946134988289146,0.15443402298583647,0.022095668380532268,0.978546736679454,0.007103003789447858,0.9756924276433016,0.006970771394018914,-0.8680868503292716,0.03450415646779541,3.0,0.0,1.0,0.0,0.0729133447331953,0.027020428837841556,0.09273887311103053,0.034931710413426985,0.032891522856130125,0.013357314430893885,27.6875,1.3022416570411703,15.0,0.0,18.0625,1.3889444433333777
raw,16,16,0.07528192856816318,0.009656305630364919,0.14157603872116842,0.02092298756159629,0.9837178112256928,0.013098411507471173,0.13284895195870028,0.02337235409495031,0.9999999999999998,9.930136612989092e-17,0.13284895195856747,0.023372354094926953,0.14398936263844125,0.02163668842182081,0.9818390307110678,0.006417021911360737,0.9788281763039789,0.006414838245519142,-0.8469945684503971,0.03621180968753745,3.0,0.0,1.0,0.0,0.0729133447331953,0.027020428837841556,0.0913107332634722,0.03594067842197314,0.031086023876701473,0.013484927279344906,27.6875,1.3022416570411703,16.0,0.0,18.0625,1.3889444433333777
raw,17,16,0.07528192856816318,0.009656305630364919,0.13425496890878189,0.01908418873726113,0.9837178112256928,0.013098411507471173,0.12278522415580456,0.021114783643229135,0.9999999999999998,9.930136612989092e-17,0.1227852241556818,0.021114783643208037,0.1365579273810516,0.019874127478069603,0.9845058192712582,0.005340664177949969,0.9809816378353153,0.00555970539288215,-0.8281977650023749,0.0375190858619358,3.0,0.0,1.0,0.0,0.0729133447331953,0.027020428837841556,0.09032066308703018,0.03537936759620511,0.030727067564420396,0.013546287238163767,27.6875,1.3022416570411703,17.0,0.0,18.0625,1.3889444433333777
raw,18,16,0.07528192856816318,0.009656305630364919,0.1253632405908288,0.015908731951446202,0.9837178112256928,0.013098411507471173,0.11006397457512176,0.017731012830400336,0.9999999999999998,9.930136612989092e-17,0.11006397457501174,0.017731012830382614,0.12751260411169035,0.01666975325038337,0.9875911819857595,0.004093646248091828,0.983480022661316,0.004408674001243102,-0.8002657971447523,0.03860143608232686,3.0,0.0,1.0,0.0,0.0729133447331953,0.027020428837841556,0.08782398351514373,0.03325927245003694,0.027060659259016073,0.010939984264159307,27.6875,1.3022416570411703,18.0,0.0,18.0625,1.3889444433333777
