checkpoint,episode,basis,rank,selected_rank,r_eff_T_task,kernel_lengthscale,kernel_signal_var,point_model_to_T,point_operator_to_T,point_model_to_operator,E_model_to_T,E_model_to_operator,E_operator_to_T,E_model_to_zero,E_zero_to_T,R_use,R_sub,X_use,X_sub,cos_res
rbf_l3_ntgt64,0,raw,0,18,27,3.0,1.0,0.05643208664011915,0.999999999999882,1.0144931387403122,0.05786453940238133,0.9944896045965311,0.9999999999999998,0.9944896045965311,0.9999999999999998,0.9999999999989945,0.9999999999989999,2.0110579868060086e-12,2.000177801164682e-12,-0.9983318375338404
rbf_l3_ntgt64,0,raw,1,18,27,3.0,1.0,0.05643208664011915,0.2998985672592084,0.30327906414851735,0.05786453940238133,0.4842247414511101,0.49553127503951916,0.9944896045965311,0.9999999999999998,0.48690779593123584,0.49553127503902367,0.7629207982613859,0.7544487554581994,-0.9932892533793845
rbf_l3_ntgt64,0,raw,2,18,27,3.0,1.0,0.05643208664011915,0.2856072775964174,0.2862153362723803,0.05786453940238133,0.4341504766455231,0.441475198834793,0.9944896045965311,0.9999999999999998,0.43655607322433837,0.4414751988343516,0.8094187949309462,0.8050996488141697,-0.99140525215089
rbf_l3_ntgt64,0,raw,3,18,27,3.0,1.0,0.05643208664011915,0.23918383029286175,0.23884930517288078,0.05786453940238133,0.38423448995519716,0.3882911849904396,0.9944896045965311,0.9999999999999998,0.38636350564035954,0.38829118499005133,0.8507232415092918,0.8492299556590217,-0.9888339047852398
rbf_l3_ntgt64,0,raw,4,18,27,3.0,1.0,0.05643208664011915,0.24151254530752017,0.24041797041698357,0.05786453940238133,0.3491952108737737,0.35124860396992713,0.9944896045965311,0.9999999999999998,0.35113007643261657,0.3512486039695759,0.8767076694244249,0.876624418209424,-0.9863678335368161
rbf_l3_ntgt64,0,raw,5,18,27,3.0,1.0,0.05643208664011915,0.23020171581691803,0.23235073241570836,0.05786453940238133,0.26629643785437185,0.264682262738036,0.9944896045965311,0.9999999999999998,0.2677719672717361,0.2646822627377714,0.9282981735434244,0.9299432997920134,-0.9762662304216211
rbf_l3_ntgt64,0,raw,6,18,27,3.0,1.0,0.05643208664011915,0.22541628439939054,0.22788734821590675,0.05786453940238133,0.18500860897350796,0.18119832565567182,0.9944896045965311,0.9999999999999998,0.18603372837504997,0.18119832565549066,0.9653914519068781,0.9671671667796468,-0.9502764999873495
rbf_l3_ntgt64,0,raw,7,18,27,3.0,1.0,0.05643208664011915,0.09972381167234398,0.12196986019461249,0.05786453940238133,0.1809379695821355,0.17703375665223273,0.9944896045965311,0.9999999999999998,0.18194053386345946,0.17703375665205573,0.9668976421374793,0.9686590490056607,-0.9479731413394867
rbf_l3_ntgt64,0,raw,8,18,27,3.0,1.0,0.05643208664011915,0.07648566028044262,0.1027595186575602,0.05786453940238133,0.1805309187335308,0.1765023383707373,0.9944896045965311,0.9999999999999998,0.18153122757536663,0.17650233837056084,0.9670464134149804,0.9688469245497241,-0.9477143180557434
rbf_l3_ntgt64,0,raw,9,18,27,3.0,1.0,0.05643208664011915,0.06940312030239051,0.0941210494076779,0.05786453940238133,0.17475650754521915,0.16896594991252398,0.9944896045965311,0.9999999999999998,0.17572482078979892,0.16896594991235503,0.969120787358393,0.9714505077702156,-0.9438704675739317
rbf_l3_ntgt64,0,raw,10,18,27,3.0,1.0,0.05643208664011915,0.0402452890149316,0.07525243982279355,0.05786453940238133,0.1660034551144489,0.15898220758669704,0.9944896045965311,0.9999999999999998,0.1669232683247909,0.15898220758653808,0.9721366224917699,0.9747246576709109,-0.9374989100078353
rbf_l3_ntgt64,0,raw,11,18,27,3.0,1.0,0.05643208664011915,0.03532568196872627,0.07625105800741709,0.05786453940238133,0.1587206096329001,0.1523220807354904,0.9944896045965311,0.9999999999999998,0.15960006912001273,0.1523220807353381,0.9745278179368871,0.9767979837204571,-0.9316000507232601
rbf_l3_ntgt64,0,raw,12,18,27,3.0,1.0,0.05643208664011915,0.03187881663435443,0.07538640421090212,0.05786453940238133,0.14511911557141535,0.13823823175571953,0.9944896045965311,0.9999999999999998,0.14592321015778228,0.1382382317555813,0.9787064167372477,0.9808901912810902,-0.9177270145024197
rbf_l3_ntgt64,0,raw,13,18,27,3.0,1.0,0.05643208664011915,0.03247112902520887,0.07601831901128722,0.05786453940238133,0.1312504122873808,0.12524420323401658,0.9944896045965311,0.9999999999999998,0.1319776613859103,0.12524420323389135,0.982581896895106,0.9843138895563077,-0.8992529753321669
rbf_l3_ntgt64,0,raw,14,18,27,3.0,1.0,0.05643208664011915,0.031300930572936855,0.07641315275394994,0.05786453940238133,0.12488177449485902,0.11805599405120057,0.9944896045965311,0.9999999999999998,0.12557373542923914,0.11805599405108252,0.9842312369703474,0.9860627822686108,-0.8880246818950882
rbf_l3_ntgt64,0,raw,15,18,27,3.0,1.0,0.05643208664011915,0.029282119821638444,0.07462736003961769,0.05786453940238133,0.11634949358048599,0.10794272471819216,0.9944896045965311,0.9999999999999998,0.11699417775972883,0.10794272471808423,0.9863123623703249,0.9883483681804359,-0.8695115086658636
rbf_l3_ntgt64,0,raw,16,18,27,3.0,1.0,0.05643208664011915,0.029968412187669647,0.07504418487325068,0.05786453940238133,0.10570514768699692,0.09534270224652076,0.9944896045965311,0.9999999999999998,0.10629085231089537,0.09534270224642544,0.9887022547150234,0.9909097691283495,-0.8392113667616368
rbf_l3_ntgt64,0,raw,17,18,27,3.0,1.0,0.05643208664011915,0.02515706351631267,0.07266244524859271,0.05786453940238133,0.10244399610030246,0.09019898090378448,0.9944896045965311,0.9999999999999998,0.10301163091771225,0.09019898090369428,0.9893886038956731,0.991864143843935,-0.8269347706921154
rbf_l3_ntgt64,0,raw,18,18,27,3.0,1.0,0.05643208664011915,0.019587021656071436,0.06699407660280103,0.05786453940238133,0.09797363197705293,0.08405240162383391,0.9944896045965311,0.9999999999999998,0.09851649682824262,0.08405240162374987,0.9902944998526909,0.9929351937812798,-0.8084678039100536
rbf_l3_ntgt64,0,raw,19,18,27,3.0,1.0,0.05643208664011915,0.012022066810001496,0.06141180290994901,0.05786453940238133,0.09174445912117656,0.07586540031560039,0.9944896045965311,0.9999999999999998,0.09225280857340429,0.07586540031552454,0.9914894193103189,0.9942444410349652,-0.777582036856274
rbf_l3_ntgt64,0,raw,20,18,27,3.0,1.0,0.05643208664011915,0.01171909569259081,0.06132154619505727,0.05786453940238133,0.08719598492607389,0.06766508490976393,0.9944896045965311,0.9999999999999998,0.08767913160978894,0.06766508490969628,0.9923123698801533,0.9954214362841636,-0.7485774024679525
rbf_l3_ntgt64,0,raw,21,18,27,3.0,1.0,0.05643208664011915,0.011946417996860121,0.060296179996289195,0.05786453940238133,0.08318941178156888,0.05964047639047077,0.9944896045965311,0.9999999999999998,0.08365035833153385,0.05964047639041114,0.9930026175510059,0.9964430135759248,-0.7184543732596855
rbf_l3_ntgt64,0,raw,22,18,27,3.0,1.0,0.05643208664011915,0.012475995011054392,0.06014900156187524,0.05786453940238133,0.08082292117610376,0.053968913056805984,0.9944896045965311,0.9999999999999998,0.08127075517175739,0.05396891305675202,0.9933950643538123,0.9970873564234728,-0.6988523365101328
rbf_l3_ntgt64,0,raw,23,18,27,3.0,1.0,0.05643208664011915,0.009938292960173357,0.05848186123154572,0.05786453940238133,0.07955383345176577,0.05270089460503195,0.9944896045965311,0.9999999999999998,0.07999463552357707,0.05270089460497926,0.99360085828745,0.9972226157078349,-0.6866800083476717
rbf_l3_ntgt64,0,raw,24,18,27,3.0,1.0,0.05643208664011915,0.010718400417741546,0.05889600429735962,0.05786453940238133,0.07706505087055175,0.0484815400054183,0.9944896045965311,0.9999999999999998,0.077492062777006,0.048481540005369826,0.9939949802065645,0.9976495402787078,-0.6612512831220412
rbf_l3_ntgt64,0,raw,25,18,27,3.0,1.0,0.05643208664011915,0.008837258061260511,0.05921593670194215,0.05786453940238133,0.07436282449480423,0.044941849952058896,0.9944896045965311,0.9999999999999998,0.07477486355918098,0.04494184995201396,0.9944087197797059,0.9979802301228906,-0.6285593922037002
rbf_l3_ntgt64,0,raw,26,18,27,3.0,1.0,0.05643208664011915,0.008899713295023023,0.05929547103724509,0.05786453940238133,0.07209416245490749,0.04214533216419006,0.9944896045965311,0.9999999999999998,0.07249363102602155,0.04214533216414792,0.9947446734606631,0.9982237709767736,-0.5966057258180646
rbf_l3_ntgt64,0,raw,27,18,27,3.0,1.0,0.05643208664011915,0.00891395119580609,0.05924244639877992,0.05786453940238133,0.07049149728017488,0.03588679662580602,0.9944896045965311,0.9999999999999998,0.07088208559877579,0.035886796625770136,0.9949757299411678,0.9987121378279407,-0.5748887838437728
rbf_l3_ntgt64,0,raw,28,18,27,3.0,1.0,0.05643208664011915,0.004961979332485308,0.05803262492237623,0.05786453940238133,0.06751850324021373,0.030353203186753344,0.9944896045965311,0.9999999999999998,0.06789261841257596,0.030353203186722993,0.9953905923650843,0.9990786830563055,-0.5200930372525572
rbf_l3_ntgt64,0,raw,29,18,27,3.0,1.0,0.05643208664011915,0.005013756965831819,0.058358512924839116,0.05786453940238133,0.06532623823586386,0.02659419761510434,0.9944896045965311,0.9999999999999998,0.06568820622544498,0.02659419761507775,0.9956850595628834,0.9992927486532102,-0.4681013263746336
rbf_l3_ntgt64,0,raw,30,18,27,3.0,1.0,0.05643208664011915,0.004244823653994072,0.058439975094775054,0.05786453940238133,0.06433802654088817,0.022368272001351216,0.9944896045965311,0.9999999999999998,0.0646945189205127,0.022368272001328852,0.9958146192216434,0.9994996604076746,-0.44867937663277285
rbf_l3_ntgt64,0,raw,31,18,27,3.0,1.0,0.05643208664011915,0.0015709273256453936,0.05692430869880649,0.05786453940238133,0.06338960646382248,0.019523929468311794,0.9944896045965311,0.9999999999999998,0.06374084371598453,0.019523929468292272,0.9959371048423744,0.9996188161781171,-0.4246562072799263
rbf_l3_ntgt64,0,raw,32,18,27,3.0,1.0,0.05643208664011915,0.001571508143455703,0.05692829790693873,0.05786453940238133,0.06274813639237714,0.018141121835638475,0.9944896045965311,0.9999999999999998,0.06309581930499036,0.018141121835620336,0.996018917586232,0.9996708996985452,-0.40327971120056083
