basis,layer,rank,n,E_F_T_mean,E_F_T_std,F_T_excess_over_krr_risk_mean,F_T_excess_over_krr_risk_std,candidate_dim_mean,candidate_dim_std,layer_mean,layer_std,model_excess_over_krr_risk_mean,model_excess_over_krr_risk_std,model_signal_error_mean,model_signal_error_std,op_excess_over_krr_risk_mean,op_excess_over_krr_risk_std,op_signal_error_mean,op_signal_error_std,r_eff_T_task_mean,r_eff_T_task_std,r_eff_T_task_strict_mean,r_eff_T_task_strict_std,rank_mean,rank_std
combined,0,0,16,0.017353887400171606,0.004346084561489054,0.43560103505532455,0.214044253894264,25.0625,3.8551913052402473,0.0,0.0,1556.0247344403715,785.0258024802228,0.9934332462033563,0.07095955879073493,1597.5515820795836,836.5350643711375,0.9999999999999992,5.999314860941094e-16,14.9375,0.25,14.8125,0.4031128874149275,0.0,0.0
combined,0,1,16,0.017353887400171606,0.004346084561489054,0.43560103505532455,0.214044253894264,25.0625,3.8551913052402473,0.0,0.0,1230.2341355294966,618.307099023519,0.8852444501760715,0.06572025118000652,1267.1541801457652,658.6682849113085,0.8914016731504895,0.009379913735939278,14.9375,0.25,14.8125,0.4031128874149275,1.0,0.0
combined,0,10,16,0.017353887400171606,0.004346084561489054,0.43560103505532455,0.214044253894264,25.0625,3.8551913052402473,0.0,0.0,50.62529199680313,32.82412036574366,0.17619698836786865,0.025773957168630825,51.39232721105903,30.8608430708158,0.1791015800511364,0.025589703263385975,14.9375,0.25,14.8125,0.4031128874149275,10.0,0.0
combined,0,11,16,0.017353887400171606,0.004346084561489054,0.43560103505532455,0.214044253894264,25.0625,3.8551913052402473,0.0,0.0,27.06750459716158,17.76687002776752,0.1279771550482143,0.020780202363796695,25.42330132885256,14.858241853557741,0.12654107465567757,0.017341821704124013,14.9375,0.25,14.8125,0.4031128874149275,11.0,0.0
combined,0,12,16,0.017353887400171606,0.004346084561489054,0.43560103505532455,0.214044253894264,25.0625,3.8551913052402473,0.0,0.0,11.651738512969555,6.614112041790033,0.08608300265167396,0.01603085836199435,11.12634683195109,6.114987366056447,0.0840520416345463,0.012013864160869036,14.9375,0.25,14.8125,0.4031128874149275,12.0,0.0
combined,0,13,16,0.017353887400171606,0.004346084561489054,0.43560103505532455,0.214044253894264,25.0625,3.8551913052402473,0.0,0.0,4.177948604071475,2.6937532903749224,0.05285623028948638,0.01708552167395826,3.784671163552331,2.227754203892968,0.04893612907901224,0.011833407681929253,14.9375,0.25,14.8125,0.4031128874149275,13.0,0.0
combined,0,14,16,0.017353887400171606,0.004346084561489054,0.43560103505532455,0.214044253894264,25.0625,3.8551913052402473,0.0,0.0,0.9069503229732531,0.5233575668062195,0.024712535952038768,0.006673264700226369,0.47573127786926583,0.3992489878889725,0.016973309837099472,0.0070790742899892465,14.9375,0.25,14.8125,0.4031128874149275,14.0,0.0
combined,0,15,16,0.017353887400171606,0.004346084561489054,0.43560103505532455,0.214044253894264,25.0625,3.8551913052402473,0.0,0.0,0.4363024717200797,0.21340187696712345,0.01724194044083972,0.004441761513623961,0.0003135952690356976,0.00018469012041668552,0.0004334638615908728,0.00018978748801375337,14.9375,0.25,14.8125,0.4031128874149275,15.0,0.0
combined,0,16,16,0.017353887400171606,0.004346084561489054,0.43560103505532455,0.214044253894264,25.0625,3.8551913052402473,0.0,0.0,0.4363024717200804,0.21340187696712373,0.017241940440839713,0.004441761513623902,0.0003135952690356966,0.0001846901204166833,0.0004334638615908726,0.00018978748801375283,14.9375,0.25,14.8125,0.4031128874149275,16.0,0.0
combined,0,17,16,0.017353887400171606,0.004346084561489054,0.43560103505532455,0.214044253894264,25.0625,3.8551913052402473,0.0,0.0,0.43630247172008,0.2134018769671254,0.01724194044083968,0.004441761513623878,0.0003135952690356971,0.0001846901204166862,0.0004334638615908726,0.0001897874880137542,14.9375,0.25,14.8125,0.4031128874149275,17.0,0.0
combined,0,18,16,0.017353887400171606,0.004346084561489054,0.43560103505532455,0.214044253894264,25.0625,3.8551913052402473,0.0,0.0,0.4363024717200659,0.21340187696709884,0.017241940440839515,0.0044417615136238065,0.0003135952690356955,0.00018469012041668476,0.00043346386159087203,0.00018978748801375505,14.9375,0.25,14.8125,0.4031128874149275,18.0,0.0
combined,0,19,16,0.017353887400171606,0.004346084561489054,0.43560103505532455,0.214044253894264,25.0625,3.8551913052402473,0.0,0.0,0.43630247172006376,0.21340187696709,0.017241940440839484,0.004441761513623731,0.0003135952690356985,0.00018469012041668584,0.00043346386159087333,0.00018978748801375356,14.9375,0.25,14.8125,0.4031128874149275,19.0,0.0
combined,0,2,16,0.017353887400171606,0.004346084561489054,0.43560103505532455,0.214044253894264,25.0625,3.8551913052402473,0.0,0.0,948.4674114065022,463.9902796346059,0.7810513359740845,0.04960268331071381,987.4862920184836,493.28719790076553,0.7907426338923109,0.01597151248848693,14.9375,0.25,14.8125,0.4031128874149275,2.0,0.0
combined,0,20,15,0.017483053977809204,0.004466723024507664,0.42356280001582175,0.21587753715762203,25.466666666666665,3.6226798814978842,0.0,0.0,0.42453926204768183,0.21545564209781473,0.017360579809017063,0.004571344036769051,0.00029736628663484414,0.0001789743477127398,0.000431281406252695,0.00019624078001741479,14.933333333333334,0.2581988897471611,14.8,0.41403933560541256,20.0,0.0
combined,0,21,13,0.017440387058973196,0.004818762174525015,0.3624118083391403,0.1491861778073544,26.307692307692307,3.092588327615327,0.0,0.0,0.3635732233830653,0.14936300919004977,0.01744511753773491,0.0048913359140538935,0.00027368636980781044,0.0001810880919439832,0.0004370202473067518,0.00021131105590891722,14.923076923076923,0.2773500981126145,14.846153846153847,0.3755338080994054,21.0,0.0
combined,0,22,12,0.01771628357795998,0.004924623474505058,0.34413508663355336,0.1397947108512627,26.75,2.7675062617979584,0.0,0.0,0.3448724037126867,0.13920399673663716,0.017618466748132708,0.005066953650729431,0.0002615305961643553,0.0001835170942246101,0.00043923580308812617,0.0002205494364194947,14.916666666666666,0.28867513459481287,14.833333333333334,0.38924947208076144,22.0,0.0
combined,0,23,12,0.01771628357795998,0.004924623474505058,0.34413508663355336,0.1397947108512627,26.75,2.7675062617979584,0.0,0.0,0.3448724037126752,0.13920399673661202,0.017618466748132538,0.0050669536507292785,0.00026153059616435486,0.00018351709422460946,0.0004392358030881256,0.00022054943641949397,14.916666666666666,0.28867513459481287,14.833333333333334,0.38924947208076144,23.0,0.0
combined,0,24,10,0.01777293123194741,0.005430993747406415,0.30619015920481535,0.11926019191426235,27.5,2.3687784005919825,0.0,0.0,0.30695823620473855,0.11847099962615608,0.01792507427080103,0.005506959467303636,0.0002437662344268115,0.00018908763559695322,0.00044438049057647313,0.00023742052004246375,14.9,0.31622776601683794,14.8,0.4216370213557839,24.0,0.0
