basis,layer,n,best_model_excess_mean,best_model_excess_std,best_op_excess_mean,best_op_excess_std,best_op_signal_error_mean,best_op_signal_error_std,best_rank_mean,best_rank_std,candidate_dim_mean,candidate_dim_std,layer_mean,layer_std,model_excess_at_oracle_mean,model_excess_at_oracle_std,model_excess_at_strict_mean,model_excess_at_strict_std,op_excess_at_oracle_mean,op_excess_at_oracle_std,op_excess_at_strict_mean,op_excess_at_strict_std,op_signal_error_at_oracle_mean,op_signal_error_at_oracle_std,op_signal_error_at_strict_mean,op_signal_error_at_strict_std,r_eff_T_task_mean,r_eff_T_task_std,r_eff_T_task_strict_mean,r_eff_T_task_strict_std,rank_at_oracle_mean,rank_at_oracle_std,rank_at_strict_mean,rank_at_strict_std,rank_to_alpha_mean,rank_to_alpha_std,reach_alpha_mean,reach_alpha_std
combined,0,16,0.43630247172007297,0.21340187696709786,0.00031359526903569206,0.00018469012041668202,0.00043346386159086954,0.00018978748801375304,20.8125,4.874679476642541,25.0625,3.8551913052402473,0.0,0.0,0.4379656280132129,0.21183783672804402,0.45267112782997443,0.22335722861406437,0.0019538674567327633,0.006545239197706102,0.010797707087525248,0.02456326330252863,0.0006641136571747793,0.0009310829027562597,0.0015131653204322076,0.002672533441306073,14.9375,0.25,14.8125,0.4031128874149275,14.9375,0.25,14.8125,0.4031128874149275,14.9375,0.25,1.0,0.0
combined,1,16,0.43558309259428285,0.2139664909528289,2.744010827134408e-06,5.995813622886957e-06,1.5602931216374516e-05,3.370890950358205e-05,42.375,9.918837297452425,46.8125,0.4031128874149275,1.0,0.0,0.4372458275683666,0.21241393246163331,0.4519516554860421,0.22384757801131078,0.001643016673230601,0.0065603616125090225,0.010486858619104212,0.024461350418721686,0.00026958637125893304,0.0010123258065689656,0.0011965598512392174,0.002796874289033352,14.9375,0.25,14.8125,0.4031128874149275,14.9375,0.25,14.8125,0.4031128874149275,14.9375,0.25,1.0,0.0
combined,2,16,0.4356010350552222,0.2140442538938627,1.7734924854526864e-22,2.5332341776471847e-22,2.4574333036700073e-13,1.299970799962615e-13,47.0,0.0,47.0,0.0,2.0,0.0,0.4372637700293236,0.21249211381419245,0.4519696227064073,0.2239391188906339,0.0016402726624034707,0.006561090649613884,0.010484114611792984,0.02445981730793512,0.0002539834402886841,0.0010159337601643816,0.0011856033692614523,0.002801597750363484,14.9375,0.25,14.8125,0.4031128874149275,14.9375,0.25,14.8125,0.4031128874149275,14.9375,0.25,1.0,0.0
combined,3,16,0.43560103505526004,0.21404425389392906,1.7782148893929945e-22,2.5432869747452966e-22,2.4589168837180287e-13,1.3032031194272258e-13,46.9375,0.25,47.0,0.0,3.0,0.0,0.43726377002936756,0.21249211381428043,0.45196962270644925,0.2239391188907189,0.001640272662403473,0.006561090649613892,0.010484114611792947,0.024459817307935023,0.00025398344028883994,0.0010159337601643409,0.0011856033692616388,0.0028015977503633954,14.9375,0.25,14.8125,0.4031128874149275,14.9375,0.25,14.8125,0.4031128874149275,14.9375,0.25,1.0,0.0
combined,4,16,0.43560103505525494,0.21404425389389883,1.773891874071567e-22,2.5347672787817316e-22,2.4572502660322684e-13,1.3005969530101813e-13,46.75,0.4472135954999579,47.0,0.0,4.0,0.0,0.43726377002936634,0.21249211381426,0.45196962270645014,0.22393911889070317,0.0016402726624034755,0.006561090649613903,0.01048411461179294,0.024459817307935006,0.000253983440288609,0.0010159337601644031,0.0011856033692613554,0.002801597750363523,14.9375,0.25,14.8125,0.4031128874149275,14.9375,0.25,14.8125,0.4031128874149275,14.9375,0.25,1.0,0.0
combined,5,16,0.4356010350552556,0.2140442538938981,1.7712596927504766e-22,2.528812154774513e-22,2.456726479173029e-13,1.298147117660215e-13,46.9375,0.25,47.0,0.0,5.0,0.0,0.4372637700293345,0.21249211381421332,0.4519696227064176,0.22393911889065707,0.0016402726624034686,0.006561090649613874,0.010484114611792968,0.024459817307935085,0.00025398344028865167,0.0010159337601643894,0.00118560336926146,0.0028015977503634787,14.9375,0.25,14.8125,0.4031128874149275,14.9375,0.25,14.8125,0.4031128874149275,14.9375,0.25,1.0,0.0
combined,6,16,0.43560103505521086,0.21404425389384452,1.774967094915846e-22,2.5407448379589305e-22,2.4579569237844454e-13,1.3009121727046974e-13,46.8125,0.4031128874149275,47.0,0.0,6.0,0.0,0.4372637700293229,0.21249211381417815,0.4519696227064057,0.22393911889061258,0.001640272662403464,0.006561090649613857,0.010484114611792964,0.024459817307935085,0.0002539834402886493,0.0010159337601643888,0.0011856033692613584,0.0028015977503635233,14.9375,0.25,14.8125,0.4031128874149275,14.9375,0.25,14.8125,0.4031128874149275,14.9375,0.25,1.0,0.0
combined,7,16,0.43560103505522796,0.21404425389386575,1.7755078486176083e-22,2.5369693429520734e-22,2.457790908073321e-13,1.3018453373891078e-13,46.9375,0.25,47.0,0.0,7.0,0.0,0.43726377002934164,0.21249211381423147,0.4519696227064237,0.2239391188906679,0.0016402726624034699,0.0065610906496138795,0.010484114611792973,0.024459817307935096,0.00025398344028867065,0.001015933760164385,0.0011856033692614208,0.002801597750363496,14.9375,0.25,14.8125,0.4031128874149275,14.9375,0.25,14.8125,0.4031128874149275,14.9375,0.25,1.0,0.0
combined,8,16,0.435601035055236,0.21404425389387768,1.7786368919823805e-22,2.5407155077780234e-22,2.4613470457810584e-13,1.3011688374353043e-13,47.0,0.0,47.0,0.0,8.0,0.0,0.4372637700293466,0.21249211381422142,0.4519696227064303,0.22393911889066148,0.00164027266240347,0.00656109064961388,0.010484114611792954,0.024459817307935047,0.0002539834402889973,0.0010159337601642982,0.0011856033692616932,0.0028015977503633716,14.9375,0.25,14.8125,0.4031128874149275,14.9375,0.25,14.8125,0.4031128874149275,14.9375,0.25,1.0,0.0
raw,0,16,0.43545016189047514,0.21398393574416996,6.818374218430079e-06,2.7273496869506793e-05,1.5857219163811696e-05,6.342519993459228e-05,16.0,0.9660917830792959,16.9375,0.25,0.0,0.0,0.4371128968646383,0.21243261456155438,0.45181874954268025,0.2238932325746226,0.0016470910366219007,0.006559328865926515,0.01049093298601138,0.024456714948362115,0.000269840606298525,0.001013682520975021,0.001201460403607138,0.0027951503936772706,14.9375,0.25,14.8125,0.4031128874149275,14.9375,0.25,14.8125,0.4031128874149275,14.9375,0.25,1.0,0.0
