basis,operator_kind,lambda,n,E_model_to_T_mean,E_model_to_T_std,E_model_to_operator_mean,E_model_to_operator_std,E_model_to_zero_mean,E_model_to_zero_std,E_operator_to_T_mean,E_operator_to_T_std,E_zero_to_T_mean,E_zero_to_T_std,R_sub_mean,R_sub_std,R_use_mean,R_use_std,X_sub_mean,X_sub_std,X_use_mean,X_use_std,cos_res_mean,cos_res_std,lambda_mean,lambda_std,point_model_to_T_mean,point_model_to_T_std,point_model_to_operator_mean,point_model_to_operator_std,point_operator_to_T_mean,point_operator_to_T_std,rank_mean,rank_std,rho_operator_to_T_mean,rho_operator_to_T_std
matched_response,actLR,0.0,4,0.012696976129756777,0.005664825090521894,0.006381396254422387,0.001992062504089396,1.001701043674314,0.004075161205256222,0.01155350630100609,0.005393940025761555,0.9999999999999998,1.1102230246251565e-16,0.011553506300994538,0.005393940025756163,0.006365588928942009,0.001964436591051262,0.9998446955504017,0.00012515701612749605,0.9999565850192476,2.5848490752519118e-05,-0.1069662664062067,0.08319024573402906,0.0,0.0,0.010451135401294463,0.008485950681648823,0.009346764468108977,0.003104101917998292,0.01039934811464057,0.002516457923102434,6.0,0.0,0.12967818205449833,0.07173718110087465
matched_response,actLR,0.1,4,0.01587758531067072,0.0070109562512417215,0.009829605037040667,0.0033760870550541776,1.001693080997116,0.003291362425591555,0.014061278198331244,0.006312168943244275,0.9999999999999997,1.6958936828758672e-16,0.014061278198317189,0.006312168943237964,0.009806410989284583,0.003341421051856094,0.9997723978478534,0.000176498534786011,0.9998954604825249,6.793342948624938e-05,-0.1743467950792889,0.12214700121000802,0.1,0.0,0.010451135401294463,0.008485950681648823,0.007539181500439919,0.00430199272823683,0.01100678456340208,0.00476978277689457,6.0,0.0,0.1344762427417991,0.08111937749492654
matched_response,actLR,0.25,4,0.021283656302293154,0.010130528041626044,0.015912484777410148,0.005893934095189309,1.001752732849329,0.0028180956019519567,0.01905952752329593,0.009073039034392,0.9999999999999997,2.3111135221866393e-16,0.019059527523276876,0.009073039034382929,0.015874111203735986,0.005843216949373944,0.9995749943825998,0.0003473034576965199,0.9997224052052534,0.00019155642264602742,-0.30411367153588276,0.13238976363654262,0.25,0.0,0.010451135401294463,0.008485950681648823,0.006606876547527639,0.0051631119187949956,0.011852770345510612,0.006352701774756589,6.0,0.0,0.16247499220164302,0.10230921777401804
matched_response,actLR,0.5,4,0.032659456630634305,0.01674488652310455,0.033402625367633804,0.012364454834759947,1.0019453987749882,0.00235686629564947,0.03363644947972464,0.016709001838220713,0.9999999999999994,3.3917873657517345e-16,0.03363644947969102,0.01670900183820401,0.03331785250319019,0.012280694341333252,0.9986591962095783,0.0011847387419469716,0.9987768091144468,0.0007855285413529571,-0.5682692141483788,0.10851932680215082,0.5,0.0,0.010451135401294463,0.008485950681648823,0.008967190166539542,0.003409934797686034,0.01580136529696438,0.01214047410177281,7.75,2.0615528128088303,0.3112154809585262,0.1977021563933961
matched_response,actLR,0.75,4,0.05383539484514711,0.02886933675235456,0.06603308551035908,0.038334304531469084,1.0026074879480944,0.003174215548413344,0.06375556513296635,0.03331533720633303,0.9999999999999989,6.568167990716596e-16,0.06375556513290266,0.03331533720629975,0.06579000681495478,0.03802108378914933,0.995102794144707,0.004326142480845676,0.994587472893912,0.005498502736747846,-0.6623680266231827,0.11693313779598889,0.75,0.0,0.010451135401294463,0.008485950681648823,0.034887748355210496,0.02525603478245849,0.04329673136435917,0.03230475604728207,17.25,4.856267428111155,1.5053902664664387,1.0439688893726762
matched_response,actLR,0.9,4,0.08993217872297943,0.04917190309765139,0.1549431261590029,0.09650986700682543,1.004553535019377,0.006774745456645086,0.13752504115215183,0.0747141157550534,0.9999999999999977,1.4232233556883715e-15,0.13752504115201467,0.07471411575497888,0.15383375645890976,0.09492153823442465,0.9769002137363504,0.019440599606483058,0.9695776015581488,0.03078304744503983,-0.7861524174867836,0.10047957249874483,0.9,0.0,0.010451135401294463,0.008485950681648823,0.07388105425491032,0.07360916971480772,0.08091687935828899,0.08454502257925008,20.0,0.0,7.081441112603915,4.957733386827214
matched_response,actLR,1.0,4,0.30124324491672344,0.1121811402958331,0.6987387259815256,0.05048606206164898,1.0323373018043696,0.03108220347935323,0.7038385373557592,0.06161613837090302,0.9999999999999754,1.1857057158180406e-14,0.7038385373550724,0.061616138370838895,0.676369194500116,0.03423056173027012,0.5017639019530715,0.08503760233654524,0.5416459142139868,0.045673440736837344,-0.9034911650300004,0.055807908363415405,1.0,0.0,0.010451135401294463,0.008485950681648823,0.5882932555126114,0.3250729979248323,0.5963811785782366,0.3339921021540175,20.0,0.0,797.6991418154513,592.8512771161528
matched_response,galerkin,0.0,4,0.012696976129756777,0.005664825090521894,0.012863123536102361,0.005669169484268552,1.001701043674314,0.004075161205256222,0.0029311157933175663,0.0006714346145896076,0.9999999999999998,1.1102230246251565e-16,0.002931115793314636,0.000671434614588936,0.012830431030809046,0.005623738873740699,0.9999910704418749,4.0912429528887195e-06,0.9998116602103735,0.00014517640804164993,-0.17713249029752004,0.13762590542368253,0.0,0.0,0.010451135401294463,0.008485950681648823,0.011836748778087738,0.007194631820716247,0.0026097327979487236,0.0034085021796424215,6.0,0.0,0.008480676939248285,0.00697479488830906
matched_response,galerkin,0.1,4,0.01587758531067072,0.0070109562512417215,0.016568899570183072,0.007129399008074803,1.001693080997116,0.003291362425591555,0.005655738239063726,0.00206417018390137,0.9999999999999997,1.6958936828758672e-16,0.005655738239058072,0.0020641701838993065,0.016529152003377172,0.007081971536794909,0.9999648170260601,2.5426258448083156e-05,0.9996891713934133,0.0002325486336819764,-0.3001793835344777,0.17411198303604672,0.1,0.0,0.010451135401294463,0.008485950681648823,0.01231035685184193,0.00645115863069357,0.0029565323286335483,0.003248008077271512,6.0,0.0,0.011717523003241236,0.006355477681724038
matched_response,galerkin,0.25,4,0.021283656302293154,0.010130528041626044,0.023981241686004247,0.010989450245184154,1.001752732849329,0.0028180956019519567,0.010692610672855004,0.004307448778782365,0.9999999999999997,2.3111135221866393e-16,0.010692610672844315,0.004307448778778058,0.023921849271861553,0.010923250475970233,0.9998717524907627,9.757255665228704e-05,0.9993382570766938,0.0005155778769386556,-0.47557905483608043,0.1506273961749317,0.25,0.0,0.010451135401294463,0.008485950681648823,0.013075635674386285,0.006595534570877165,0.0037090231144003773,0.00291092610862714,6.0,0.0,0.01768478324657567,0.00553894632998039
matched_response,galerkin,0.5,4,0.032659456630634305,0.01674488652310455,0.044129929613554164,0.020302588372960746,1.0019453987749882,0.00235686629564947,0.025457673466159243,0.01018283301417989,0.9999999999999994,3.3917873657517345e-16,0.025457673466133802,0.010182833014169711,0.04401373143225574,0.02019059840069156,0.9992741392955458,0.000555430996911196,0.9977570462475758,0.0017295629546028783,-0.7021467649506018,0.060270308268660075,0.5,0.0,0.010451135401294463,0.008485950681648823,0.01377043718641941,0.005821393742564999,0.005159526263682794,0.0029757565758788494,7.75,2.0615528128088303,0.037288650153795164,0.009137204448935602
matched_response,galerkin,0.75,4,0.05383539484514711,0.02886933675235456,0.08865817577263163,0.05153800923031107,1.0026074879480944,0.003174215548413344,0.05773964412682002,0.032029087264877194,0.9999999999999989,6.568167990716596e-16,0.05773964412676234,0.032029087264845206,0.08833360618227215,0.05116250769999892,0.9958967366728506,0.003714760623537766,0.990233972373221,0.009341748823357489,-0.7925198240270672,0.09702883493454967,0.75,0.0,0.010451135401294463,0.008485950681648823,0.013657091983509412,0.005510258205029421,0.008341923591083003,0.006549042260038643,17.25,4.856267428111155,0.11646396960255835,0.09586044525097304
