episode,probe_kind,method,operator_kind,rank,point_model_to_T,point_operator_to_T,point_model_to_operator,E_model_to_T,E_model_to_operator,E_operator_to_T,E_model_to_zero,E_zero_to_T,R_use,R_sub,X_use,X_sub,cos_res,rho_operator_to_T,basis_source,rank_selection,selection_alpha,tau_rank,nominal_rank,response_basis_probe_kind,control,actlr_fit_probe_kind
0,isotropic,raw,galerkin_main,6,0.008509888746080706,0.0036522821834902484,0.01173794347675546,0.32628127225262676,0.3222991986931376,0.043705496521061774,1.0484356049123962,0.9999999999999942,0.3074096274322546,0.043705496521018315,0.9054993209619624,0.9980898295738513,0.023871679302790935,0.0018356770883213268,raw,first_rho_le_alpha,0.05,10,6,,,
0,isotropic,resp,galerkin_main,6,0.008509888746080706,0.0006169942293168141,0.008864761442990159,0.32628127225262676,0.3277486479909032,0.05777305920701838,1.0484356049123962,0.9999999999999942,0.31260732319175305,0.057773059206960936,0.9022766614868869,0.996662273629869,-0.1134783328419285,0.0030604797006797226,response,first_rho_le_alpha,0.05,20,6,label,,
0,isotropic,raw_euclidean,galerkin_control,6,0.008509888746080706,0.004212568197219528,0.012473531057708018,0.32628127225262676,0.32219607200159733,0.04593336518772232,1.0484356049123962,0.9999999999999942,0.3073112649853318,0.04593336518767665,0.9055597864131152,0.9978901259625356,0.018219668097809186,0.002013078387930903,raw,,,,6,,euclidean_svd,
0,isotropic,resp_euclidean,galerkin_control,6,0.008509888746080706,0.0006114585359799616,0.008939077584330352,0.32628127225262676,0.3322860195747674,0.07286944316585825,1.0484356049123962,0.9999999999999942,0.316935077383427,0.0728694431657858,0.8995521567239612,0.9946900442527083,-0.19130829895937795,0.00477035213440954,response,,,,6,label,euclidean_svd,
0,isotropic,raw_random,galerkin_control,6,0.008509888746080706,0.16797160705949984,0.1678797267738162,0.32628127225262676,7.486899041990313,7.48479915625265,1.0484356049123962,0.9999999999999942,7.141019445451541,7.484799156245208,-49.99415872031704,-55.02221840932897,-0.9990501518489101,92.68253162044888,raw,,,,6,,random_A_orthonormal,
0,isotropic,resp_random,galerkin_control,6,0.008509888746080706,0.43884848646701186,0.4313160699886137,0.32628127225262676,7.457596266437836,7.459789178626364,1.0484356049123962,0.9999999999999942,7.113070398876672,7.459789178618947,-49.59577049937553,-54.64845458944034,-0.9990432262349169,114.00577289436757,response,,,,6,label,random_A_orthonormal,
0,isotropic,raw_poly_y,galerkin_control,2,0.008509888746080706,0.35299224638620963,0.35181276852195303,0.32628127225262676,0.985496008932325,0.9353870227756035,1.0484356049123962,0.9999999999999942,0.9399680860835795,0.9353870227746734,0.1164599971443725,0.12505111762473253,-0.9436177680648067,389.2774276626073,raw,,,,6,,single_seed_polynomial_y,
0,isotropic,resp_poly_y,galerkin_control,2,0.008509888746080706,0.35299224638620963,0.35181276852195303,0.32628127225262676,0.985496008932325,0.9353870227756035,1.0484356049123962,0.9999999999999942,0.9399680860835795,0.9353870227746734,0.1164599971443725,0.12505111762473253,-0.9436177680648067,389.2774276626073,response,,,,6,label,single_seed_polynomial_y,
0,isotropic,raw_shuffled_labels,galerkin_control,6,0.008509888746080706,0.016644745884824518,0.02413119855624281,0.32628127225262676,0.7742003548933223,0.5296917640946006,1.0484356049123962,0.9999999999999942,0.7384338640018558,0.5296917640940739,0.4547154284952887,0.719426635050908,-0.9430913990808787,0.33357299337869933,raw,,,,6,,shuffled_labels,
0,isotropic,resp_shuffled_labels,galerkin_control,6,0.008509888746080706,0.001938186992502017,0.00999145592224503,0.32628127225262676,0.33696719612106185,0.1468586975338972,1.0484356049123962,0.9999999999999942,0.3213999930390539,0.14685869753375116,0.8967020444744961,0.9784325229586902,-0.2895220200586638,0.020098058116803066,response,,,,6,label,shuffled_labels,
0,isotropic,raw_shuffled_Kt,galerkin_control,6,0.008509888746080706,3.9493401366143015,3.952338385491236,0.32628127225262676,108.39068981738507,108.20741264276818,1.0484356049123962,0.9999999999999942,103.38325912380517,108.20741264266059,-10687.098267059846,-11707.844150819023,-0.9999968935562179,14451.079103879289,raw,,,,6,,shuffled_Kt,
0,isotropic,resp_shuffled_Kt,galerkin_control,6,0.008509888746080706,4.026394065104973,4.0293157865081835,0.32628127225262676,109.83095884160306,109.65358791525988,1.0484356049123962,0.9999999999999942,104.75699063146125,109.65358791515085,-10973.02708616006,-12022.909342665716,-0.9999968862912344,14759.455580009226,response,,,,6,label,shuffled_Kt,
0,isotropic,raw_actLR,activation_low_rank,6,0.008509888746080706,0.00794386033846276,0.004539577731167121,0.32628127225262676,0.17268043999345306,0.26958765202164175,1.0484356049123962,0.9999999999999942,0.16470295284155,0.2695876520213737,0.9728729373252741,0.9273224978776027,0.04256947447129118,0.12083495054180497,raw,,,,6,,,label
0,isotropic,resp_actLR,activation_low_rank,6,0.008509888746080706,0.011493315999975212,0.004926370846749436,0.32628127225262676,0.18393470019108926,0.27800810870334036,1.0484356049123962,0.9999999999999942,0.17543728897520872,0.2780081087030639,0.9692217576370291,0.9227114914953454,-0.04557527130262566,0.1272464788465909,response,,,,6,,,label
0,isotropic,raw_best_rank,best_rank_control,6,0.008509888746080706,5.186358399151901e-16,0.008509888746080363,0.32628127225262676,0.3262812722526267,4.301543590229354e-16,1.0484356049123962,0.9999999999999942,0.3112077372454157,4.301543590225077e-16,0.9031497442785883,1.0,-3.378723255140321e-05,5.438068589238512e-29,raw,,,,,,,
0,isotropic,resp_best_rank,best_rank_control,6,0.008509888746080706,5.186358399151901e-16,0.008509888746080363,0.32628127225262676,0.3262812722526267,4.301543590229354e-16,1.0484356049123962,0.9999999999999942,0.3112077372454157,4.301543590225077e-16,0.9031497442785883,1.0,-3.378723255140321e-05,5.438068589238512e-29,response,,,,,,,
0,label,raw,galerkin_main,6,0.008509888746080706,0.0036522821834902484,0.01173794347675546,0.01746727555012998,0.01712461497959391,0.0019416463002454097,0.9985760453301232,0.9999999999999999,0.017149034427233298,0.0019416463002434683,0.9997059106182136,0.9999962300096448,0.12155338169969794,0.0018356770883213268,raw,first_rho_le_alpha,0.05,10,6,,,
0,label,resp,galerkin_main,6,0.008509888746080706,0.0006169942293168141,0.008864761442990159,0.01746727555012998,0.017466559449682315,0.0025014698324144742,0.9985760453301232,0.9999999999999999,0.017491466505077723,0.002501469832411973,0.9996940485995017,0.9999937426486776,-0.07132112266569245,0.0030604797006797226,response,first_rho_le_alpha,0.05,20,6,label,,
