episode,probe_kind,basis,rank,is_selected_rank,point_model_to_T,point_operator_to_T,point_model_to_operator,E_model_to_T,E_model_to_operator,E_operator_to_T,E_model_to_zero,E_zero_to_T,R_use,R_sub,X_use,X_sub,cos_res,rho_operator_to_T
0,isotropic,raw,0,0,0.008509888746080706,0.9999999999998911,0.9941112725359517,0.32628127225262676,1.0484356049123962,0.9999999999999942,1.0484356049123962,0.9999999999999942,0.9999999999990461,0.9999999999989999,1.907807245515869e-12,2.000177801164682e-12,-0.9503481852811151,484.8505348546102
0,isotropic,raw,1,0,0.008509888746080706,0.9523405415474137,0.9481153886037567,0.32628127225262676,1.1723074035444252,1.0217982381078128,1.0484356049123962,0.9999999999999942,1.1181491720144903,1.0217982381067967,-0.2502575708766901,-0.04407163939815395,-0.9650183055448713,413.4397250627731
0,isotropic,raw,2,0,0.008509888746080706,0.33969429452602756,0.33935830963704966,0.32628127225262676,1.1080099690198493,0.950400922690055,1.0484356049123962,0.9999999999999942,1.0568221489496,0.95040092268911,-0.11687305451045038,0.09673808615168833,-0.9612465834469718,328.4435590308499
0,isotropic,raw,3,0,0.008509888746080706,0.29419114359862525,0.29294121818617774,0.32628127225262676,1.1061343676651396,0.9482313712295392,1.0484356049123962,0.9999999999999942,1.0550331965848387,0.9482313712285964,-0.11309504589602293,0.10085726661793593,-0.9611362653831198,306.7862480329942
0,isotropic,raw,4,0,0.008509888746080706,0.1038394369739613,0.10489145982661877,0.32628127225262676,1.072785962085354,0.9094945787313398,1.0484356049123962,0.9999999999999942,1.0232254199092838,0.9094945787304355,-0.046990259948530344,0.17281961125994771,-0.9591083509961702,263.5007449202984
0,isotropic,raw,5,0,0.008509888746080706,0.01608338610398036,0.02354738313911345,0.32628127225262676,0.7147983138635516,0.46082530577540437,1.0484356049123962,0.9999999999999942,0.6817760771512485,0.4608253057749462,0.5351813806242548,0.7876400375574273,-0.936312169690082,0.2567160197081315
0,isotropic,raw,6,1,0.008509888746080706,0.0036522821834902484,0.01173794347675546,0.32628127225262676,0.3222991986931376,0.043705496521061774,1.0484356049123962,0.9999999999999942,0.3074096274322546,0.043705496521018315,0.9054993209619624,0.9980898295738513,0.023871679302790935,0.0018356770883213268
0,isotropic,raw,7,0,0.008509888746080706,0.00014222328378851146,0.008452249068979715,0.32628127225262676,0.3210651076197795,0.03646950242475131,1.0484356049123962,0.9999999999999942,0.3062325488710395,0.03646950242471505,0.9062216260119464,0.9986699753928937,0.08739541704476898,0.001397786950966178
0,isotropic,raw,8,0,0.008509888746080706,0.00014188678388488176,0.008447433169934158,0.32628127225262676,0.32127346511100313,0.03424997289616827,1.0484356049123962,0.9999999999999942,0.3064312806674867,0.03424997289613421,0.9060998702284839,0.998826939356614,0.09404954694084729,0.0012514546339938237
0,isotropic,raw,9,0,0.008509888746080706,0.0001642243203747698,0.008446091914890078,0.32628127225262676,0.3218757628995925,0.034039297943474295,1.0484356049123962,0.9999999999999942,0.307005753516145,0.03403929794344045,0.905747467307984,0.9988413261955177,0.07743347291757417,0.001209846568098108
