episode,probe_kind,method,operator_kind,rank,point_model_to_T,point_operator_to_T,point_model_to_operator,E_model_to_T,E_model_to_operator,E_operator_to_T,E_model_to_zero,E_zero_to_T,R_use,R_sub,X_use,X_sub,cos_res,rho_operator_to_T,basis_source,rank_selection,selection_alpha,tau_rank,nominal_rank,response_basis_probe_kind,control,actlr_fit_probe_kind
0,isotropic,raw,galerkin_main,6,0.008509888746080706,0.0036522821834902484,0.01173794347675546,0.3103609060308625,0.3008848972859629,0.044147546633628,1.0710326869874085,0.9999999999999793,0.2809297054527891,0.04414754663358476,0.9210785005942091,0.9980509941262354,0.14466119165199018,0.0018356770883213268,raw,first_rho_le_alpha,0.05,10,6,,,
0,isotropic,resp,galerkin_main,6,0.008509888746080706,0.001828841259340045,0.00888268326682425,0.3103609060308625,0.35522337407458415,0.13630559609479964,1.0710326869874085,0.9999999999999793,0.33166436317963527,0.13630559609466614,0.889998750196647,0.9814207844732777,-0.5002068950280127,0.021463295250228172,response,first_rho_le_alpha,0.05,20,6,label,,
0,isotropic,raw_euclidean,galerkin_control,6,0.008509888746080706,0.004212568197219528,0.012473531057708018,0.3103609060308625,0.30057280195193353,0.04610919492428272,1.0710326869874085,0.9999999999999793,0.2806383088055897,0.04610919492423756,0.9212421396307384,0.9978739421434387,0.139035197863937,0.002013078387930903,raw,,,,6,,euclidean_svd,
0,isotropic,resp_euclidean,galerkin_control,6,0.008509888746080706,0.12091653805266185,0.12127722390120414,0.3103609060308625,2.9712067656122247,2.914060385748605,1.0710326869874085,0.9999999999999793,2.774151341698856,2.914060385745751,-6.695915666649563,-7.491747931772675,-0.994626055812082,10.565691489645815,response,,,,6,label,euclidean_svd,
0,isotropic,raw_random,galerkin_control,6,0.008509888746080706,0.11634907737674532,0.1127420524174756,0.3103609060308625,3.3530167716416,3.3660580204916464,1.0710326869874085,0.9999999999999793,3.1306390667401627,3.3660580204883495,-8.800900966199716,-10.330346597293946,-0.9957402980403252,16.316560282462415,raw,,,,6,,random_A_orthonormal,
0,isotropic,resp_random,galerkin_control,6,0.008509888746080706,0.11486416137351874,0.10758931933790163,0.3103609060308625,2.4264674740683447,2.406335972244383,1.0710326869874085,0.9999999999999793,2.2655400750571166,2.4063359722420263,-4.132671831689805,-4.790452811305978,-0.9917862370603171,7.237111682920432,response,,,,6,label,random_A_orthonormal,
0,isotropic,raw_poly_y,galerkin_control,2,0.008509888746080706,0.35299224638620963,0.35181276852195303,0.3103609060308625,0.920326845190768,0.8523911439258004,1.0710326869874085,0.9999999999999793,0.8592892227954275,0.8523911439249655,0.2616220315876301,0.2734293377582887,-0.9415480232692316,389.2774276626073,raw,,,,6,,single_seed_polynomial_y,
0,isotropic,resp_poly_y,galerkin_control,2,0.008509888746080706,0.35299224638620963,0.35181276852195303,0.3103609060308625,0.920326845190768,0.8523911439258004,1.0710326869874085,0.9999999999999793,0.8592892227954275,0.8523911439249655,0.2616220315876301,0.2734293377582887,-0.9415480232692316,389.2774276626073,response,,,,6,label,single_seed_polynomial_y,
0,isotropic,raw_shuffled_labels,galerkin_control,6,0.008509888746080706,0.016644745884824518,0.02413119855624281,0.3103609060308625,0.7312108309269266,0.5083428781997563,1.0710326869874085,0.9999999999999793,0.6827157002864099,0.5083428781992584,0.533899272582437,0.741587518184094,-0.9372436946980206,0.33357299337869933,raw,,,,6,,shuffled_labels,
0,isotropic,resp_shuffled_labels,galerkin_control,6,0.008509888746080706,0.0030141124320488847,0.009620015933464208,0.3103609060308625,0.41507327703804936,0.24421429887148532,1.0710326869874085,0.9999999999999793,0.3875449200389731,0.24421429887124613,0.849808934951986,0.9403593762268256,-0.6688704677135056,0.07129462386418361,response,,,,6,label,shuffled_labels,
0,isotropic,raw_shuffled_Kt,galerkin_control,6,0.008509888746080706,3.525126344656163,3.5297365900043167,0.3103609060308625,103.57124909450714,103.34488427807618,1.0710326869874085,0.9999999999999793,96.70222986913195,103.34488427797496,-9350.321261662437,-10679.165106428036,-0.9999978940246456,14382.702504992676,raw,,,,6,,shuffled_Kt,
0,isotropic,resp_shuffled_Kt,galerkin_control,6,0.008509888746080706,3.728775140124765,3.7333337016272545,0.3103609060308625,96.932212767381,96.70889357523205,1.0710326869874085,0.9999999999999793,90.50350558388706,96.70889357513734,-8189.884522972677,-9351.61009652724,-0.9999975223274796,13792.704358115268,response,,,,6,label,shuffled_Kt,
0,isotropic,raw_actLR,activation_low_rank,6,0.008509888746080706,0.009343349470573971,0.010243453734140482,0.3103609060308625,0.19063847857403074,0.22027336803418335,1.0710326869874085,0.9999999999999793,0.17799501442862495,0.2202733680339676,0.9683177748385536,0.9514796433349723,0.1364587015338553,0.12370157791347007,raw,,,,6,,,label
