checkpoint,probe_kind,n,B_nat_mean,B_nat_std,E_F_T_mean,E_F_T_std,E_F_TQ_mean,E_F_TQ_std,E_TQ_T_mean,E_TQ_T_std,E_pointwise_F_T_mean,E_pointwise_F_T_std,X_sub_mean,X_sub_std,X_use_mean,X_use_std,d_model_mean,d_model_std,d_x_mean,d_x_std,dim_R_nat_mean,dim_R_nat_std,dim_over_nctx_mean,dim_over_nctx_std,max_closure_mean,max_closure_std,max_refinement_mean,max_refinement_std,mean_closure_mean,mean_closure_std,mean_refinement_mean,mean_refinement_std,mse_krr_mean,mse_krr_std,mse_model_mean,mse_model_std,mse_ratio_mean,mse_ratio_std,n_heads_mean,n_heads_std,n_layers_mean,n_layers_std,r_eff_T_task_mean,r_eff_T_task_std,smax_mean,smax_std,sweep_val_mean,sweep_val_std,tau_sv_mean,tau_sv_std
dx10,task,16,180.0,0.0,0.01301938555707323,0.003764266142574597,0.12285841621775039,0.1534059146213667,0.11519611081821989,0.1590055069713213,0.012382326654410166,0.00426677265636003,0.9630272767581739,0.0552738943461602,0.9630456305962923,0.05499224504589888,128.0,0.0,10.0,0.0,9.625,0.5,0.2047872340425532,0.010638297872340427,0.2708696944806696,0.03866386361944827,0.9999967112662627,6.343680741702763e-07,0.045683116009258666,0.011605601035185657,0.8871144519789748,0.0010132021697751641,0.031812066741225165,0.0276587154030894,0.045458241022315556,0.03946148833365693,1.4734011626207972,0.5249060761118656,4.0,0.0,8.0,0.0,10.0,0.0,4.0,0.0,10.0,0.0,0.001,0.0
dx15,task,16,180.0,0.0,0.01754819630465291,0.004108429333593599,0.45081069465244283,0.07703210708729785,0.4500970978838575,0.07794030087186,0.014230289259515983,0.00592950878171091,0.7917175801331995,0.06234230410049263,0.7907386368423707,0.06219801644912782,128.0,0.0,15.0,0.0,11.9375,0.8539125638299665,0.2539893617021276,0.01816835242191418,0.33964226541370734,0.04749677721328958,0.9999927371288952,1.5051584019884076e-06,0.09994035500677642,0.021263147349842353,0.8846546214516122,0.001340452035570827,0.05508295735521386,0.03646435115306637,0.06877855651872393,0.0330976999729419,1.558434328493776,1.0317253450691768,4.0,0.0,8.0,0.0,14.9375,0.25,4.0,0.0,15.0,0.0,0.001,0.0
dx3,task,16,175.5,4.6475800154489,0.006133264784292502,0.001110160278828578,0.0061332647842986115,0.001110160278839109,1.54205698944553e-13,7.599926846472129e-14,0.007125100411530229,0.003315799962393303,1.0,0.0,0.999961233694379,1.395882785937134e-05,128.0,0.0,3.0,0.0,3.0,0.0,0.06382978723404255,0.0,0.029870201747173003,0.013794474862097202,0.9999978414221994,4.5295917906633733e-07,0.014404025411208953,0.005545846399267392,0.8887092680909141,0.00016522204242917947,0.005772163564191154,0.005682470424505045,0.005909723452650705,0.0054066775389188144,1.2530060078235072,0.7162130699737628,4.0,0.0,8.0,0.0,3.0,0.0,4.0,0.0,3.0,0.0,0.001,0.0
dx5,task,16,180.0,0.0,0.009013056350912926,0.0024818824874938677,0.009013056350921686,0.0024818824874804444,2.2220510583349792e-13,1.3795484478731276e-13,0.010661722578436377,0.009424245375466428,1.0,0.0,0.9999133401340727,4.680462825425252e-05,128.0,0.0,5.0,0.0,5.0,0.0,0.10638297872340426,0.0,0.11648784280499845,0.028426061270299424,0.9999979336090913,5.374484175723902e-07,0.026085780740834872,0.004992212181790958,0.8887541363010586,7.345499326704166e-05,0.013996316662517338,0.010079803343826818,0.015073586125503318,0.01151318206686898,1.0645948415541913,0.1996233019376538,4.0,0.0,8.0,0.0,5.0,0.0,4.0,0.0,5.0,0.0,0.001,0.0
dx8,task,16,180.0,0.0,0.013099532384140015,0.00264389997867735,0.01309953238414385,0.002643899978667531,6.055765579271511e-13,4.822831429322414e-13,0.012009561741980996,0.0056083183341334225,1.0,0.0,0.9998211698930373,7.624229603631374e-05,128.0,0.0,8.0,0.0,8.0,0.0,0.1702127659574468,0.0,0.21190084749482713,0.05066581477668712,0.9999961344905366,1.1747593110181844e-06,0.03801681769132607,0.007586827461307148,0.8887304175934134,0.00010570456116713344,0.021083931797096077,0.012465060293103321,0.023926616387140588,0.016338405301664395,1.1403804638780968,0.3036146610486949,4.0,0.0,8.0,0.0,8.0,0.0,4.0,0.0,8.0,0.0,0.001,0.0
