exp,checkpoint,checkpoint_file,sweep,sweep_val,d_x,d_model,n_layers,n_heads,episode,probe_kind,smax,tau_sv,B_nat,dim_R_nat,dim_over_nctx,r_eff_T_task,E_F_T,E_TQ_T,E_F_TQ,X_use,X_sub,max_closure,mean_closure,max_refinement,mean_refinement,s_list,mse_model,mse_krr,mse_ratio,E_pointwise_F_T
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,0,task,4,0.001,171,3,0.06382978723404255,3,0.005331594045771133,1.5727344794843301e-13,0.005331594045782472,0.999971623716922,1.0,0.017371607107857595,0.008479660256053909,0.9999986778225055,0.8888362664684295,"[3, 4, 4, 4, 4, 4, 4, 4, 4]",0.014883896987565107,0.016502830034625885,0.9018996715312484,0.004753603324729377
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,1,task,4,0.001,180,3,0.06382978723404255,3,0.006487224176572549,4.169671877446951e-14,0.006487224176561262,0.9999578047448794,1.0,0.0320364004038379,0.014833797327109917,0.9999981391024516,0.8887245931618335,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.0019225906824496342,0.002436283230954717,0.7891490849757317,0.007305614453903944
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,2,task,4,0.001,180,3,0.06382978723404255,3,0.005512837666915615,1.1926464887061182e-13,0.005512837666932112,0.9999695962618002,1.0,0.030773198003342626,0.015601793691577541,0.9999976436431627,0.8887101778271558,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.019060193588219754,0.01724355022435968,1.105352049909869,0.00540868817650079
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,3,task,4,0.001,180,3,0.06382978723404255,3,0.007417780493534861,3.361204470659153e-13,0.007417780493535587,0.9999451947080231,1.0,0.05469168401184997,0.024115553380256324,0.9999980383514225,0.888434984935696,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.005264496078689729,0.006807002074329599,0.7733942227729104,0.009597735591605178
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,4,task,4,0.001,171,3,0.06382978723404255,3,0.00432476963896004,1.329208402341643e-13,0.0043247696389830306,0.999981358603543,1.0,0.019789562359992418,0.010147543728737675,0.9999975280252512,0.8888122526817852,"[3, 4, 4, 4, 4, 4, 4, 4, 4]",0.0033770401766884395,0.003655114322640567,0.9239219019143461,0.006060432790050872
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,5,task,4,0.001,171,3,0.06382978723404255,3,0.006090937309683801,1.7981020238053705e-13,0.0060909373096909684,0.9999629897755513,1.0,0.016917166693248043,0.009152398857788667,0.9999976883127867,0.8888317202718189,"[3, 4, 4, 4, 4, 4, 4, 4, 4]",0.006723980494958259,0.0020234023553281975,3.3231059938484773,0.014235994950803632
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,6,task,4,0.001,180,3,0.06382978723404255,3,0.005271104700040418,3.1913543804357995e-14,0.005271104700044927,0.9999721502125628,1.0,0.0673794823176739,0.029254658701694494,0.9999979348446231,0.8882077169797039,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.0014003430656863852,0.0013895693865100698,1.00775325023774,0.004322128879963214
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,7,task,4,0.001,171,3,0.06382978723404255,3,0.00783227823287079,2.4659825870593315e-13,0.007832278232914637,0.9999390557998923,1.0,0.02052062798983203,0.010304912580912075,0.9999985195260592,0.8888106308072117,"[3, 4, 4, 4, 4, 4, 4, 4, 4]",0.002517185860874349,0.0010883962545831368,2.3127476323762695,0.005427225710754353
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,8,task,4,0.001,180,3,0.06382978723404255,3,0.006342044629439176,1.377405678460131e-13,0.006342044629451079,0.9999598297312955,1.0,0.026819598387332708,0.014067339424482295,0.9999977244425151,0.8887442705913843,"[4, 4, 4, 4, 4, 4, 4, 4, 4]",0.001821651740949553,0.003820838750881375,0.4767675004681478,0.010744769095924424
2b,dx3,model_dx3.pt,dx,3,3,128,8,4,9,task,4,0.001,171,3,0.06382978723404255,3,0.005476256142645212,1.32315049118084e-13,0.005476256142647329,0.9999699891121848,1.0,0.028534346119575355,0.014042414882632213,0.9999972226420305,0.8887364149102245,"[3, 4, 4, 4, 4, 4, 4, 4, 4]",0.0026504279235377995,0.0013553418061215843,1.9555420717982606,0.010250972465965255
