exp,checkpoint,checkpoint_file,sweep,sweep_val,d_x,d_model,n_layers,n_heads,episode,probe_kind,smax,tau_sv,B_nat,dim_R_nat,dim_over_nctx,r_eff_T_task,E_F_T,E_TQ_T,E_F_TQ,X_use,X_sub,max_closure,mean_closure,max_refinement,mean_refinement,s_list,mse_model,mse_krr,mse_ratio,E_pointwise_F_T,suite_exp,suite_smax
2b,dx40,/Users/fernandoruizmazo/Documents/GitHub/mech-ICL-KRR/dx40_scale_aware_gated_s122/minimal_scale_canonical_single_dx40_tau16_am2p0_2p0_inv_rank_bs16_ga1_150000_s122.best.pt,dx,40,40,128,8,4,0,task,1,0.001,45,34,0.723404255319149,16,0.18423111514474652,0.2765296408553126,0.3270891010524583,0.8906375715518448,0.9235313577285824,0.49129674153040775,0.3292392723714998,0.9972916741861442,0.8098607412633955,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.05985089313319907,0.059705853325577415,1.0024292393382397,0.20338147006688534,2b,1
